Title,Runtime (minutes),Language,Overview,Release Year,Genre,Keywords,Actors,Directors,Stream,Buy,Rent,Production Companies,Website
Gone in Sixty Seconds,118,English,"Upon learning that he has to come out of retirement to steal 50 cars in one night to save his brother Kip's life, former car thief Randall ""Memphis"" Raines enlists help from a few ""boost happy"" pals to accomplish a seemingly impossible feat. From countless car chases to relentless cops, the high-octane excitement builds as Randall swerves around more than a few roadblocks to keep Kip alive.",2000,"Action, Crime, Thriller","california, sibling relationship, car race, brother, blackmail, detective, car thief, heist, remake, betrayal, organized crime, shootout, police chase, explosion, lock pick, stakeout, illegal drugs, stolen cars, action hero, ford mustang, blacklight","Angelina Jolie, Robert Duvall, Delroy Lindo, Nicolas Cage, Giovanni Ribisi",Dominic Sena,"fuboTV, AMC Plus Apple TV Channel , AMC+ Amazon Channel, AMC+ Roku Premium Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Touchstone Pictures, Jerry Bruckheimer Films",Unknown
Frequency,118,English,"When a rare phenomenon gives police officer John Sullivan the chance to speak to his father, 30 years in the past, he takes the opportunity to prevent his dad's tragic death.  After his actions inadvertently give rise to a series of brutal murders he and his father must find a way to fix the consequences of altering time.",2000,"Science Fiction, Thriller","rescue, future, new york city, race against time, mother, escape, detective, baseball, investigation, time travel, radio, father, time, family relationships, paranormal, flashback, murder, explosion, criminal investigation, firefighter, phenomenon, amateur radio, aurora borealis, altering history","Andre Braugher, Elizabeth Mitchell, Dennis Quaid, Shawn Doyle, Jim Caviezel",Gregory Hoblit,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",New Line Cinema,Unknown
An Extremely Goofy Movie,79,English,"It's all extreme sports and a life of freedom as Max sets off for college -- but Goofy misses Max so much he loses his job and goes to finish college alongside Max and his friends. But as Goofy tries to get closer to Max, both must go to the extreme to learn how to live their own lives together.",2000,"Animation, Family, Comedy","skateboarding, sports, parent child relationship, college, single father, duringcreditsstinger, father son conflict","Brad Garrett, Jim Cummings, Bill Farmer, Jeff Bennett, Jason Marsden",Douglas McCarthy,Disney Plus ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Disney Television Animation, Walt Disney Animation",https://movies.disney.com/an-extremely-goofy-movie
The Replacements,118,English,"Maverick old-guard coach Jimmy McGinty is hired in the wake of a players' strike to help the Washington Sentinels advance to the playoffs. But that impossible dream hinges on whether his replacements can hunker down and do the job. So, McGinty dusts off his secret dossier of ex-players who never got a chance (or screwed up the one they were given) and knits together a bad-dream team of guys who just may give the Sentinels their title shot.",2000,Comedy,"strike, sports, american football, coach, misfit","Faizon Love, Gene Hackman, Orlando Jones, Brooke Langton, Keanu Reeves",Howard Deutch,"TNT, TBS, tru TV ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Warner Bros. Pictures, Bel Air Entertainment, Dylan Sellers Productions",Unknown
Men of Honor,129,English,"Against formidable odds -- and an old-school diving instructor embittered by the U.S. Navy's new, less prejudicial policies -- Carl Brashear sets his sights on becoming the Navy's first African-American master diver in this uplifting true story. Their relationship starts out on the rocks, but fate ultimately conspires to bring the men together into a setting of mutual respect, triumph and honor.",2000,Drama,"diving, u.s. navy","Charlize Theron, Cuba Gooding Jr., Aunjanue Ellis-Taylor, Hal Holbrook, Robert De Niro",George Tillman Jr.,"Hulu, fuboTV ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",Fox 2000 Pictures,Unknown
What Women Want,127,English,"Advertising executive Nick Marshall is as cocky as they come, but what happens to a chauvinistic guy when he can suddenly hear what women are thinking? Nick gets passed over for a promotion, but after an accident enables him to hear women's thoughts, he puts his newfound talent to work against Darcy, his new boss, who seems to be infatuated with him.",2000,"Comedy, Romance","telepathy, womanizer, single father, super power, teenage daughter, misogyny, advertising executive, woman director, female psyche","Marisa Tomei, Helen Hunt, Mel Gibson, Ashley Johnson, Alan Alda",Nancy Meyers,"Paramount Plus, Paramount Plus Apple TV Channel , Paramount+ Amazon Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Paramount, Icon Productions, Wind Dancer Films",Unknown
Cruel Intentions 2,87,English,"After his precocious behavior has gotten him bounced out of one more in a string of exclusive private schools, 16-year old Sebastian Valmont has arrived in New York City to live with his father and stepmother. The cunning and handsome Sebastian may have met his match, however in his equally manipulative and beautiful stepsister Kathryn Merteuil.",2000,Drama,"manipulation, private school, prequel, stepsister","Keri Lynn Pratt, Amy Adams, Sarah Thompson, Barry Flatman, Robin Dunne",Roger Kumble,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Newmarket Capital Group, Original Film, Columbia TriStar Television",https://www.sonypictures.com/movies/cruelintentions2
The Little Vampire,95,English,"Based on the popular books, the story tells of Tony who wants a friend to add some adventure to his life. What he gets is Rudolph, a vampire kid with a good appetite. The two end up inseparable, but their fun is cut short when all the hopes of the vampire race could be gone forever in single night. With Tony's access to the daytime world, he helps them to find what they've always wanted.",2000,"Family, Adventure, Comedy, Fantasy","based on novel or book, vampire, bite, child vampire","Pamela Gidley, Alice Krige, Jonathan Lipnicki, Jim Carter, Richard E. Grant",Uli Edel,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",New Line Cinema,Unknown
Whatever It Takes,94,English,"A nerdy teen, Ryan Woodman is smitten with the popular and gorgeous Ashley Grant, who apparently has no interest in him. Meanwhile, dim star athlete Chris Campbell has his eye on Ryan's brainy and beautiful friend, Maggie Carter. The two agree to help each other in their romantic quests, but, as they come closer to their goals, both Ryan and Chris suspect that they might be pursuing the wrong girls.",2000,"Drama, Comedy, Romance",None,"James Franco, Aaron Paul, Shane West, Marla Sokoloff, Jodi Lyn O'Keefe",David Raynr,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Columbia Pictures, Phoenix Pictures",Unknown
Big Momma's House,98,English,"When a street-smart FBI agent is sent to Georgia to protect a beautiful single mother and her son from an escaped convict, he is forced to impersonate a crass Southern granny known as Big Momma in order to remain incognito.",2000,"Crime, Comedy","undercover, fbi, disguise, impersonation","Terrence Howard, Jascha Washington, Martin Lawrence, Paul Giamatti, Nia Long",Raja Gosnell,Hulu ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Regency Enterprises, 20th Century Fox",Unknown
