Title,Runtime (minutes),Language,Overview,Release Year,Genre,Keywords,Actors,Directors,Stream,Buy,Rent,Production Companies,Website
Taken 3,109,English,"Ex-government operative Bryan Mills finds his life is shattered when he's falsely accused of a murder that hits close to home. As he's pursued by a savvy police inspector, Mills employs his particular set of skills to track the real killer and exact his unique brand of justice.",2014,"Thriller, Action","california, escape, funeral, gas station, detective, bodyguard, suspicion of murder, golf, penthouse apartment, morgue, car crash, sequel, confusion, murder, fugitive, on the run, shootout, police chase, explosion, foot chase, anger, group of friends, death of mother, surveillance camera, murder investigation, failing marriage, ex-husband ex-wife relationship, police surveillance, wanted man, police inspector, framed for murder, protective father, gps, money problems, elevator, prime suspect, college student, rich husband, ex special forces, ex-cia agent, unhappy marriage, unplanned pregnancy, spetsnaz, secret hideout, innocent suspect, lost money, father daughter relationship, army veteran, associates, secret investigation, homicide investigation, russian, deep sadness, enemy, evasion, in love with ex, mystery, tense, honorable, stepfather stepdaughter relationship, death of ex, spy tech, outsmart, special skills, owe money to criminals","Dougray Scott, Forest Whitaker, Liam Neeson, Maggie Grace, Famke Janssen",Olivier Megaton,"Max, Max Amazon Channel, Cinemax Amazon Channel, Cinemax Apple TV Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","EuropaCorp, M6, TSG Entertainment, 20th Century Fox, Fox International Productions, Canal+, Ciné+, M6 Films",http://www.taken3movie.com/
The Fault in Our Stars,126,English,"Despite the tumor-shrinking medical miracle that has bought her a few years, Hazel has never been anything but terminal, her final chapter inscribed upon diagnosis. But when a patient named Augustus Waters suddenly appears at Cancer Kid Support Group, Hazel's story is about to be completely rewritten.",2014,"Romance, Drama","based on novel or book, support group, amsterdam, netherlands, cancer, valentine's day, star crossed lovers, teen drama, oxygen tank, based on young adult novel","Ansel Elgort, Sam Trammell, Nat Wolff, Laura Dern, Shailene Woodley",Josh Boone,Disney Plus ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","TSG Entertainment, Fox 2000 Pictures, Temple Hill Entertainment",Unknown
The Book of Life,95,English,"The journey of Manolo, a young man who is torn between fulfilling the expectations of his family and following his heart. Before choosing which path to follow, he embarks on an incredible adventure that spans three fantastical worlds where he must face his greatest fears.",2014,"Animation, Adventure, Comedy, Family, Fantasy","mexico, bullfighting, love triangle, afterlife, day of the dead, overcoming fears","Zoe Saldaña, Channing Tatum, Eugenio Derbez, Christina Applegate, Diego Luna",Jorge R. Gutierrez,Disney Plus ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Reel FX Creative Studios, 20th Century Fox Animation, Chatrone",https://family.20thcenturystudios.com/movies/the-book-of-life
The Expendables 3,126,English,"Barney, Christmas and the rest of the team comes face-to-face with Conrad Stonebanks, who years ago co-founded The Expendables with Barney. Stonebanks subsequently became a ruthless arms trader and someone who Barney was forced to kill… or so he thought. Stonebanks, who eluded death once before, now is making it his mission to end The Expendables -- but Barney has other plans. Barney decides that he has to fight old blood with new blood, and brings in a new era of Expendables team members, recruiting individuals who are younger, faster and more tech-savvy. The latest mission becomes a clash of classic old-school style versus high-tech expertise in the Expendables’ most personal battle yet.",2014,"Action, Adventure, Thriller","cia, rescue mission, arms dealer, sequel, hospital, battle, sledgehammer, revolver","Sylvester Stallone, Arnold Schwarzenegger, Mel Gibson, Jason Statham, Harrison Ford",Patrick Hughes,Max ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Davis Films, Nu Image, Ex3 Productions, Fipex Holding, Lionsgate, Millennium Media",http://theexpendables3film.com/
Dawn of the Planet of the Apes,130,English,"A group of scientists in San Francisco struggle to stay alive in the aftermath of a plague that is wiping out humanity, while Caesar tries to maintain dominance over his community of intelligent apes.",2014,"Science Fiction, Action, Drama, Thriller","dystopia, post-apocalyptic future, animal attack, leader, colony, forest, sequel, woods, ape, scientist, monkey, medical research, plague, 2030s","Jason Clarke, Toby Kebbell, Gary Oldman, Keri Russell, Andy Serkis",Matt Reeves,"Max, Max Amazon Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","TSG Entertainment, Chernin Entertainment, Ingenious Media",http://www.dawnofapes.com/
Heaven Is for Real,99,English,"The true story of the 4-year old son of a small-town pastor who, during emergency surgery, slips from consciousness and enters heaven. When he awakes, he recounts his experiences on the other side.",2014,Drama,"based on novel or book, faith, heaven, loss, based on true story, religion, near-death experience","Jacob Vargas, Greg Kinnear, Connor Corum, Kelly Reilly, Thomas Haden Church",Randall Wallace,"Amazon Prime Video, Starz Apple TV Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","TriStar Pictures, Screen Gems, Roth Films",http://www.sonypictures.com/movies/heavenisforreal/
Saint Seiya: Legend of Sanctuary,93,Japanese,"Warriors called ""Saints"" are the champions of hope who have always appeared since the Age of Myth whenever evil threatens the world. In this present day story, many years since the long fought ""Holy War"" we find Saori Kido, a girl troubled by her mysterious powers. She is saved by a boy, Seiya ""Bronze Saint"" from a sudden attack by an assassin, through the accident Saori realizes her destiny and mission and decides to go to ""Sanctuary"" with Seiya and his company of Bronze Saints. In Sanctuary they confront ""Pope"" and wage a desperate battle against the greatest Saints, the ""Gold Saints"".",2014,"Action, Animation, Fantasy","adult animation, anime","Kenji Akabane, Kensho Ono, Nobuhiko Okamoto, Kaito Ishikawa, Ayaka Sasaki",Keiichi Sato,,,,"Toei Animation, Marza Animation Planet",Unknown
The Maid,99,English,An emotionally troubled teenager gets into a passionate relationship with the older French woman working in his father's house.,2014,"Romance, Drama","parent child relationship, older woman younger man relationship","Olivia Jewson, Keith Hill, Chris Butler, Claire Kahane, Ryan Cerenko",Paul Emmanuel,,Apple TV ,"Apple TV, Pantaflix ",721 Productions,Unknown
Hercules,99,English,"When a new enemy threatens the innocent, Hercules must lead his fearless team of warriors in a battle against overwhelming odds.",2014,"Action, Adventure","killing, mercenary, past, based on comic, battle, ancient greece, hercules, warrior, sagen, 4th century bc","Dwayne Johnson, John Hurt, Rufus Sewell, Ian McShane, Aksel Hennie",Brett Ratner,"Amazon Prime Video, fuboTV, MGM Plus Amazon Channel, MGM Plus ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Paramount, Radical Studios, Flynn Picture Company, Metro-Goldwyn-Mayer",Unknown
Birdman or (The Unexpected Virtue of Ignorance),120,English,"A fading actor best known for his portrayal of a popular superhero attempts to mount a comeback by appearing in a Broadway play. As opening night approaches, his attempts to become more altruistic, rebuild his career, and reconnect with friends and family prove more difficult than expected.",2014,"Drama, Comedy","new york city, midlife crisis, superhero, dark comedy, times square, marijuana, broadway, magic realism, city life, father daughter relationship","Emma Stone, Andrea Riseborough, Michael Keaton, Zach Galifianakis, Edward Norton",Alejandro González Iñárritu,"Hulu, fuboTV ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","TSG Entertainment, Worldview Entertainment, New Regency Pictures, M Productions, Le Grisbi Productions",http://www.foxsearchlight.com/birdman
Exodus: Gods and Kings,150,English,"The defiant leader Moses rises up against the Egyptian Pharaoh Ramses, setting 400,000 slaves on a monumental journey of escape from Egypt and its terrifying cycle of deadly plagues.",2014,"Adventure, Drama, Action","epic, moses, bible, racism, slave, ancient egypt, old testament, ramses","John Turturro, Aaron Paul, Ben Kingsley, Christian Bale, Joel Edgerton",Ridley Scott,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","20th Century Fox, TSG Entertainment, Chernin Entertainment, Scott Free Productions, Babieka Films, Volcano Films",https://www.20thcenturystudios.com/movies/exodus-gods-and-kings
Annabelle,99,English,A couple begins to experience terrifying supernatural occurrences involving a vintage doll shortly after their home is invaded by satanic cultists.,2014,Horror,"prequel, evil doll, killer doll, spirit, demon, spin off, doll, demonic possession, ghost, killer toys, toy comes to life, the conjuring universe","Alfre Woodard, Annabelle Wallis, Eric Ladin, Ward Horton, Tony Amendola",John R. Leonetti,"Netflix, Netflix basic with Ads ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Atomic Monster, New Line Cinema, The Safran Company, RatPac Entertainment, Warner Bros. Pictures",http://annabellemovie.com/
Obsessed,132,Korean,"A secret, passionate affair happens in the summer of 1969 between Colonel Jin Pyeong, trapped in a loveless marriage with Soo Jin, and Jong Ga Heun, the Chinese-Korean wife of Captain Kyung Woo Jin.",2014,Drama,"vietnam war, military base, love affair, 1960s, korean army","Lim Ji-yeon, Song Seung-heon, Cho Yeo-jeong, Yoo Hai-jin, On Ju-wan",Kim Dae-woo,Rakuten Viki ,,,"Next Entertainment World, Finecut, Iron Pack",http://www.obsessed.co.kr/
Stand by Me Doraemon,90,Japanese,Sewashi and Doraemon find themselves way back in time and meet Nobita. It is up to Doraemon to take care of Nobita or else he will not return to the present.,2014,"Animation, Family, Science Fiction, Fantasy",based on manga,"Subaru Kimura, Tomokazu Seki, Yumi Kakazu, Wasabi Mizuta, Megumi Oohara","Takashi Yamazaki, Ryuichi Yagi","Netflix, Netflix basic with Ads ",,,"TOHO, Shirogumi, Robot Communications, Shin-Ei Animation",https://doraemon-3d.com/1/
"One Piece ""3D2Y"": Overcome Ace's Death! Luffy's Vow to his Friends",105,Japanese,"The special takes place during the two year before the Straw Hats reunite on Sabody.  Luffy is currently in Rusukaina training to get stronger to take on the New World. However the training  is interrupted when Hancock's sisters, Marigold and Sandersonia, are kidnapped by the Byrnndi World,  a pirate who was locked away on Level 6 of Impel Down but escaped during Luffy's invasion to save Ace,  in order to lure Hancock to him and use her as a hostage against the World Government due to her  Shichibukai status. Thus Luffy and Hancock head off to confront him and save Hancock's sisters.",2014,"Animation, Action, Adventure, Comedy, Fantasy",anime,"Arata Furuta, Mayumi Tanaka, Akemi Okamura, Fumihiko Tachiki, Bin Shimada",Naoyuki Ito,"Netflix, Crunchyroll Amazon Channel, Netflix basic with Ads ","Apple TV, Vudu, Microsoft Store ","Apple TV, Vudu, Microsoft Store ","Toei Animation, Toei Company",Unknown
Ouija,89,English,A group of friends must confront their most terrifying fears when they awaken the dark powers of an ancient spirit board.,2014,Horror,"supernatural, spiritualism","Olivia Cooke, Matthew Settle, Daren Kagasoff, Shelley Hennig, Ana Coto",Stiles White,"Netflix, Netflix basic with Ads ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","White Noise Factory, Universal Pictures, Platinum Dunes, MRC, Blumhouse Productions, 5150 Action, Hasbro Studios, dentsu, Fuji Television Network",http://ouijamovie.com/
A Walk Among the Tombstones,114,English,Private investigator Matthew Scudder is hired by a drug kingpin to find out who kidnapped and murdered his wife.,2014,"Crime, Drama, Mystery, Thriller","new york city, based on novel or book, murder, private investigator, mafia, drugs, alcoholic, kingpin, wife murder, 1990s","Liam Neeson, Dan Stevens, Ólafur Darri Ólafsson, David Harbour, Boyd Holbrook",Scott Frank,"Netflix, Netflix basic with Ads ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Traveling Picture Show Company, Jersey Films, Free State Pictures, Exclusive Media, Cross Creek Pictures, 1984 Private Defense Contractors, Da Vinci Media Ventures, Double Feature Films",Unknown
Halo: Nightfall,119,English,"Set between the events of Halo 4 and Halo 5: Guardians… Halo: Nightfall tells the dramatic story of legendary man hunter and Naval Intelligence Officer Jameson Locke and his team as they are caught in a horrific biological attack while investigating terrorist activity on the distant colony world of Sedra. As they unravel a plot that draws them to an ancient, hellish artifact, they will be forced to fight for their survival, question everything and ultimately choose between their loyalty and their lives.",2014,"Science Fiction, Action, Adventure",based on video game,"Shaun Blaney, Alexis Rodney, Sarah Armstrong, Mike Colter, Alexander Bhat",Sergio Mimica-Gezzan,,"Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Bounder & Cad, 343 Industries, Scott Free Productions",Unknown
The Grand Budapest Hotel,100,English,"The Grand Budapest Hotel tells of a legendary concierge at a famous European hotel between the wars and his friendship with a young employee who becomes his trusted protégé. The story involves the theft and recovery of a priceless Renaissance painting, the battle for an enormous family fortune and the slow and then sudden upheavals that transformed Europe during the first half of the 20th century.",2014,"Comedy, Drama","hotel, painting, wartime, eastern europe, author, gunfight, theft, bellboy, european, hotel lobby, renaissance painting, 1960s, 1930s","Mathieu Amalric, F. Murray Abraham, Tony Revolori, Adrien Brody, Ralph Fiennes",Wes Anderson,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Fox Searchlight Pictures, Scott Rudin Productions, Studio Babelsberg, Indian Paintbrush, TSG Entertainment, American Empirical Pictures",Unknown
