Title,Runtime (minutes),Language,Overview,Release Year,Genre,Keywords,Actors,Directors,Stream,Buy,Rent,Production Companies,Website
The Bitter Tea of General Yen,88,English,An American missionary is gradually seduced by a courtly warlord holding her in Shanghai.,1933,"Drama, Romance","china, missionary, chinese civil war, betrayal, pre-code, held against will","Walter Connolly, Barbara Stanwyck, Toshia Mori, Nils Asther, Gavin Gordon",Frank Capra,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Columbia Pictures,Unknown
She Done Him Wrong,66,English,"New York singer and nightclub owner Lady Lou has more men friends than you can imagine. One of them is a vicious criminal who’s escaped and is on the way to see “his” girl, not realising she hasn’t exactly been faithful in his absence. Help is at hand in the form of young Captain Cummings, a local temperance league leader.",1933,"Comedy, Crime","singer, pre-code, nightclub owner","Noah Beery, Mae West, Cary Grant, Gilbert Roland, Owen Moore",Lowell Sherman,FlixFling ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, FlixFling ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, FlixFling ",Paramount,Unknown
I Like Mountain Music,7,English,"After hours, individuals on various magazine covers in a drugstore come to life and sing, speak, or perform. Caricature celebrity depictions include George Arliss, Eddie Cantor, Sonja Henie, Benito Mussolini, Ignacy Paderewski, Edward G. Robinson, Will Rogers, and Ed Wynn. A robbery sequence features bad guys breaking into the cash register and Sherlock Holmes and Dr. Watson on the case. King Kong also makes an appearance. A Merrie Melody cartoon.",1933,"Animation, Comedy, Family, Music","baby, robbery, gorilla, shootout, singing, pianist, criminal, police officer, cowboy, ice skating, celebrity caricature, yodeler, cash register, fiddler, magazine rack, after hours, cover comes to life, hula dancer, short film, classic cartoon","Jack Mercer, Pinto Colvig, Sara Berner",Rudolf Ising,,,,"Warner Bros. Cartoons, The Vitaphone Corporation, Warner Bros. Pictures",Unknown
The Keyhole,69,English,A private eye specializing in divorce cases falls for the woman he's been hired to frame.,1933,"Comedy, Drama, Romance",private detective,"George Brent, Glenda Farrell, Monroe Owsley, Allen Jenkins, Kay Francis",Michael Curtiz,,,,Warner Bros. Pictures,Unknown
Baby Face,76,English,"A young woman uses her body and her sexuality to help her climb the social ladder, but soon begins to wonder if her new status will ever bring her happiness.",1933,Drama,"new york city, paris, france, ambition, mistress, pre-code, speakeasy, gold digger, flirtation, kept woman","Barbara Stanwyck, George Brent, Henry Kolker, Donald Cook, Alphonse Ethier",Alfred E. Green,TCM ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Warner Bros. Pictures,Unknown
Dancing Lady,92,English,"Janie lives to dance and will dance anywhere, even stripping in a burlesque house. Tod Newton, the rich playboy, discovers her there and helps her get a job in a real Broadway musical being directed by Patch. Tod thinks he can get what he wants from Janie, Patch thinks Janie is using her charms rather than talent to get to the top, and Janie thinks Patch is the greatest. Steve, the stage manager, has the Three Stooges helping him manage all the show girls. Fred Astaire and Nelson Eddy make appearances as famous Broadway personalities.",1933,"Comedy, Romance, Music","dancing, marriage proposal, dancer, based on novel or book, striptease, musical, tap dancing, great depression, stage show, theater director, revue, beautiful woman, jail, singing, black and white, choreographer, pre-code, merry go round, burlesque, manhattan, new york city, police raid, rehearsal space, broadway show, uptown, rich man, night court, determination, dance practice, financial backer, manipulated woman, manipulative male lead, dancing girls, dance rehearsal","May Robson, Winnie Lightner, Clark Gable, Joan Crawford, Franchot Tone",Robert Z. Leonard,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Metro-Goldwyn-Mayer,Unknown
The Testament of Dr. Mabuse,122,German,"After a detective is assaulted by thugs and placed in an asylum run by Professor Baum, he observes the professor's preoccupation with another patient, the criminal genius Dr. Mabuse the hypnotist. When Mabuse's notes are found to be connected with a rash of recent crimes, Commissioner Lohmann must determine how Mabuse is communicating with the criminals, despite conflicting reports on the doctor's whereabouts, and capture him for good.",1933,"Crime, Mystery, Thriller","delinquent, victim, hypnosis, doctor, criminal, german expressionism","Oscar Beregi Sr., Paul Henckels, Camilla Spira, Rudolf Klein-Rogge, Otto Wernicke",Fritz Lang,"Max, Max Amazon Channel, Criterion Channel ",,,Nero-Film AG,Unknown
Secret of the Blue Room,66,English,"According to a legend, the mansion's ""blue room"" is cursed -- everyone who has ever spent the night in that room has met with an untimely end. The three suitors of the heroine wager that each can survive a night in the forbidding blue room.",1933,"Horror, Mystery, Thriller","pre-code, secret passageway","Paul Lukas, Onslow Stevens, Gloria Stuart, Edward Arnold, Lionel Atwill",Kurt Neumann,,,,Universal Pictures,Unknown
King Kong,104,English,"Adventurous filmmaker Carl Denham sets out to produce a motion picture unlike anything the world has seen before. Alongside his leading lady Ann Darrow and his first mate Jack Driscoll, they arrive on an island and discover a legendary creature said to be neither beast nor man. Denham captures the monster to be displayed on Broadway as King Kong, the eighth wonder of the world.",1933,"Adventure, Fantasy, Horror","new york city, ship, exotic island, island, unsociability, screenplay, movie business, great depression, dinosaur, black and white, pre-code, sea voyage, damsel in distress, empire state building, giant ape, animal horror, great ape, king kong","Victor Wong, Bruce Cabot, Robert Armstrong, Frank Reicher, Fay Wray","Merian C. Cooper, Ernest B. Schoedsack","Max, Max Amazon Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Spectrum On Demand ",RKO Radio Pictures,Unknown
Dinner at Eight,111,English,"An ambitious New York socialite plans an extravagant dinner party as her businessman husband, Oliver, contends with financial woes, causing a lot of tension between the couple. Meanwhile, their high-society friends and associates, including the gruff Dan Packard and his sultry spouse, Kitty, contend with their own entanglements, leading to revelations at the much-anticipated dinner.",1933,"Comedy, Drama","adultery, new york city, businessman, blackmail, great depression, based on play or musical, alcoholism, social satire, debt, extramarital affair, socialite, pre-code, eviction, financial problem, heart condition, financier, shipping magnate, dinner party, socialite party, shipping company, unhappy marriage, stage actress, fading star, stage actor, suicide by gas, corrupt businessman, theatrical agent, theatre producer","John Barrymore, Lionel Barrymore, Marie Dressler, Jean Harlow, Wallace Beery",George Cukor,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Metro-Goldwyn-Mayer,Unknown
Little Women,115,English,"Little Women is a coming-of-age drama tracing the lives of four sisters: Meg, Jo, Beth and Amy. During the American Civil War, the girls father is away serving as a minister to the troops. The family, headed by their beloved Marmee, must struggle to make ends meet, with the help of their kind and wealthy neighbor, Mr. Laurence, and his high spirited grandson Laurie.",1933,"Drama, Family","holiday, coming of age, american civil war","Katharine Hepburn, Paul Lukas, Jean Parker, Edna May Oliver, Joan Bennett",George Cukor,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",RKO Radio Pictures,Unknown
Today We Live,113,English,"Two lovers are living together and are not married; they had made a promise as children to get married when they grew up, but they ""didn't wait.""",1933,"Drama, Romance, War","marriage, pre-code, living in sin","Robert Young, Gary Cooper, Roscoe Karns, Joan Crawford, Franchot Tone",Howard Hawks,,,,Metro-Goldwyn-Mayer,Unknown
"Mary Stevens, M.D.",72,English,A woman doctor decides to have a baby without benefit of marriage.,1933,Drama,"pregnancy, doctor, pre-code, pediatrician","Lyle Talbot, Thelma Todd, Harold Huber, Glenda Farrell, Kay Francis",Lloyd Bacon,,,,"The Vitaphone Corporation, Warner Bros. Pictures",Unknown
Lilly Turner,65,English,"One woman faces many trials on the road to romance after unwittingly marrying a bigamist, then a carnival's barker and then falling for a young engineer.",1933,Drama,"magic, carnival, marriage of convenience, pre-code, unwed mother","Guy Kibbee, Frank McHugh, George Brent, Ruth Chatterton, Robert Barrat",William A. Wellman,,,,First National Pictures,Unknown
Central Airport,72,English,"Aviator Jim Blaine and his brother Neil are rivals not only as daredevil flyers, but also for the love of parachutist Jill Collins.",1933,Drama,"pilot, storm, pre-code, gulf of mexico","Sally Eilers, James Murray, Richard Barthelmess, Tom Brown, Grant Mitchell",William A. Wellman,,,,"First National Pictures, The Vitaphone Corporation, Warner Bros. Pictures",Unknown
Flying Down to Rio,89,English,A dance band leader finds love and success in Brazil.,1933,"Comedy, Music, Romance","dancing, airplane, love triangle, rio de janeiro, pilot, orchestra, musical, tap dancing, singing, black and white, band singer, showgirl, pre-code, biplane, bandleader, dance band, forced landing, romantic triangle","Raul Roulien, Ginger Rogers, Dolores del Río, Gene Raymond, Fred Astaire",Thornton Freeland,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",RKO Radio Pictures,Unknown
I'm No Angel,87,English,"The bold Tira works as dancing beauty and lion tamer at a fair. Out of an urgent need of money, she agrees to a risky new number: she'll put her head into the lion's mouth! With this attraction, the circus makes it to New York and Tira can pursue her dearest occupation— flirting with rich men and accepting expensive presents.",1933,"Comedy, Romance","romantic comedy, pre-code","Mae West, Gregory Ratoff, Cary Grant, Ralf Harolde, Edward Arnold",Wesley Ruggles,,,,Paramount,Unknown
The Son of Kong,70,English,Beleaguered adventurer Carl Denham returns to the island where he found King Kong.,1933,"Adventure, Action, Horror","mutiny, island, stowaway, earthquake, sequel, singer, bear, dinosaur, black and white, gentle giant, giant ape, rescue from fire, sea serpent, king kong","Victor Wong, Robert Armstrong, Frank Reicher, John Marston, Helen Mack",Ernest B. Schoedsack,"Max, Max Amazon Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",RKO Radio Pictures,Unknown
The Invisible Man,71,English,"Working in Dr. Cranley's laboratory, scientist Jack Griffin was always given the latitude to conduct some of his own experiments. His sudden departure, however, has Cranley's daughter Flora worried about him. Griffin has taken a room at the nearby Lion's Head Inn, hoping to reverse an experiment he conducted on himself that made him invisible. But the experimental drug has also warped his mind, making him aggressive and dangerous. He's prepared to do whatever it takes to restore his appearance.",1933,"Horror, Science Fiction","based on novel or book, insanity, chemical, train accident, mad scientist, murder, fugitive, snow, black and white, chemist, scientist, invisible, pre-code, invisible person, invisibility, manhunt, experiment gone awry, invisible man","Henry Travers, Una O'Connor, Gloria Stuart, Claude Rains, William Harrigan",James Whale,IndieFlix ,"Apple TV, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ",Universal Pictures,Unknown
The Fatal Glass of Beer,19,English,"The prodigal son of a Yukon prospector comes home on a night that ""ain't fit for man nor beast.""",1933,Comedy,"cabin, theft, blizzard, dachshund, drunkenness, royal canadian mounted police (mountie), prodigal son, dulcimer, sad story, parent child reunion, drinking beer, elk","Rosemary Theby, George Chandler, Ernie Alexander, Richard Cramer, W.C. Fields",Clyde Bruckman,"IndieFlix, Cohen Media Amazon Channel ",Amazon Video ,Amazon Video ,Mack Sennett Comedies,Unknown
Three Little Pigs,8,English,"The two pigs building houses of hay and sticks scoff at their brother, building the brick house. But when the wolf comes around and blows their houses down (after trickery like dressing as a foundling sheep fails), they run to their brother's house. And throughout, they sing the classic song, ""Who's Afraid of the Big Bad Wolf?"".",1933,"Music, Animation, Comedy, Family","pig, cartoon, short film","Dorothy Compton, Billy Bletcher, Pinto Colvig, Mary Moder",Burt Gillett,Disney Plus ,,,Walt Disney Productions,Unknown
Land Without Bread,29,Spanish,"An exploration —manipulated and staged— of life in Las Hurdes, in the province of Cáceres, in Extremadura, Spain, as it was in 1932. Insalubrity, misery and lack of opportunities provoke the emigration of young people and the solitude of those who remain in the desolation of one of the poorest and least developed Spanish regions at that time. (Silent short, voiced in 1937 and 1996.)",1933,Documentary,"spain, propaganda, surrealism, mockumentary, poverty, fake documentary, social documentary, spanish second republic (1931-39), 1930s, short film","Abel Jacquin, Francisco Rabal, Alexandre O'Neill",Luis Buñuel,,,,Ramón Acín,Unknown
Me and My Pal,20,English,"On the morning of his wedding to oil baron Peter Cucumber's daughter, Ollie receives a jigsaw puzzle from Stan as a wedding gift. The boys soon become absorbed in the puzzle. A taxi driver, butler, policeman and messenger boy join in as well.",1933,Comedy,"black and white, short film","Stan Laurel, Oliver Hardy, Marion Bardell, James Finlayson, Billy Bletcher","Lloyd French, Charley Rogers",,Apple TV ,,"Hal Roach Studios, Metro-Goldwyn-Mayer",Unknown
As the Devil Commands,70,English,"Slowly dying of an unspecified illness, wealthy invalid Charles Sellon wants his aide Neil Hamilton to end his suffering. Hamilton won't do it, but villainous lawyer Alan Dinehart, in line to inherit Sellon's millions, is not so charitable. Dinehart kills Sellon, then makes it look as though Hamilton murdered the old guy for his money.",1933,Mystery,murder,"Charles Coleman, Charles Sellon, Alan Dinehart, Neil Hamilton, Mae Clarke",Roy William Neill,,,,Columbia Pictures,Unknown
Duck Soup,69,English,Rufus T. Firefly is named president/dictator of bankrupt Freedonia and declares war on neighboring Sylvania over the love of wealthy Mrs. Teasdale.,1933,"Comedy, War","ambassador, dictator, widow, spy, siege, musical, lemonade, cigar smoking, slapstick comedy, black and white, pre-code, dowager, fictitious country, geofiction","Zeppo Marx, Margaret Dumont, Chico Marx, Groucho Marx, Harpo Marx",Leo McCarey,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",Paramount,Unknown
Building a Building,7,English,"Mickey's a shovel operator and laborer at a construction site; Minnie is delivering box lunches; Pete is the foreman. Mickey pays more attention to Minnie than to his work, and keeps having accidents (mostly involving the blueprints Pete is holding). Pete steals Mickey's lunch, so Minnie offers him one on the house. While he's eating, Pete kidnaps Minnie; Mickey fights him, but the tide turns when Minnie dumps a load of hot rivets into Pete's pants...",1933,"Animation, Comedy",short film,"Billy Bletcher, Marcellite Garner, Walt Disney",David Hand,Disney Plus ,,,Walt Disney Productions,Unknown
Heroes for Sale,72,English,"Tom Holmes is someone guided by honesty and moral rectitude, a heroic veteran of the World War I marked by the unbearable suffering caused by his battle wounds, a traumatized but courageous man who will experience, in the years to come, the pain of misfortune but also the happiness of success and hope and love for other human beings.",1933,Drama,"inventor, communist, world war i, drug addiction, street riots, great depression, unrequited love, war hero, laundry, pre-code, bank clerk, 1920s, soup kitchen, 1910s, 1930s, red squad","Aline MacMahon, Gordon Westcott, Loretta Young, Richard Barthelmess, Robert Barrat",William A. Wellman,,,,First National Pictures,Unknown
Hitler Youth Quex,91,German,"Nazi propaganda film based on the life and death of Hitler Youth Herbert ""Quex"" Norkus – in the film, renamed Heini Völker – who was killed while distributing flyers in a Communist neighborhood.",1933,Drama,"nazi, hitler youth, nazi propaganda, 1930s","Rudolf Platte, Jürgen Ohlsen, Heinrich George, Hans Richter, Berta Drews",Hans Steinhoff,,,,UFA,Unknown
The Mayor of Hell,90,English,"Members of a teenage gang are sent to the State Reformatory, presided over by the callous Thompson. Soon Patsy Gargan, a former gangster appointed Deputy Commissioner, arrives and takes over the administration to run the place on radical principles. Thompson needs a quick way to discredit him.",1933,"Crime, Drama","fire, judge, nurse, youth gang, gang, solitary confinement, juvenile delinquent, reformatory, pre-code, reform school, revolt, sick child, reformer, racketeer, escape attempt, mob justice, self government, child mistreatment, kindly guard","Dudley Digges, Arthur Byron, Frankie Darro, Madge Evans, James Cagney",Archie Mayo,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Warner Bros. Pictures,Unknown
The Mad Doctor,7,English,"A dark and stormy night. Pluto is spirited away to the spooky mansion of an evil genius for a mad transplant scheme to put his head on the body of a chicken. Mickey gives chase, but find himself threatened severely by the house and its denizens.",1933,"Animation, Comedy, Horror","skeleton, dream, nightmare, spider, cartoon, halloween, castle, anthropomorphism, mad doctor, transplant, cartoon mouse, horror for children, short film","Billy Bletcher, Pinto Colvig, Walt Disney",David Hand,Classix ,,,Walt Disney Productions,Unknown
A Study in Scarlet,72,English,"In London, a secret society led by lawyer Thaddeus Merrydew collects the assets of any of its deceased members and divides them among the remaining members. Society members start dropping like flies. Sherlock Holmes is approached by member James Murphy's widow, who is miffed at being left penniless by her husband. When Captain Pyke is shot, Holmes keys in on his mysterious Chinese widow as well as the shady Merrydew. Other members keep dying: Malcom Dearing first, then Mr. Baker. There is also an attempt on the life of young Eileen Forrester, who became a reluctant society member upon the death of her father. Holmes' uncanny observations and insights are put to the test.",1933,"Crime, Mystery, Thriller","widow, detective, secret society, lawyer, sherlock holmes","Warburton Gamble, Reginald Owen, June Clyde, Alan Mowbray, Anna May Wong",Edwin L. Marin,"Amazon Prime Video, fuboTV, MGM Plus Amazon Channel, MGM Plus Roku Premium Channel, Classix, FlixFling ","Amazon Video, FlixFling ","Amazon Video, FlixFling ","Fox Film Corporation, K.B.S. Productions Inc., Sono Art-World Wide Pictures",Unknown
Mystery of the Wax Museum,77,English,The disappearance of people and corpses leads a reporter to a wax museum and a sinister sculptor.,1933,"Horror, Mystery","museum, wax museum, pre-code","Frank McHugh, Fay Wray, Allen Vincent, Glenda Farrell, Lionel Atwill",Michael Curtiz,,,,"The Vitaphone Corporation, Warner Bros. Pictures",Unknown
A Song of Lisbon,85,Portuguese,"Vasco is a medical student in Lisbon, supported by his rich aunts, whom he had falsely told he had already graduated. In fact, he devotes himself to a bohemian life, preferring the popular fairs and pretty women, especially Alice, a seamstress from the Castelinhos quarter, which rather upsets her ambitious father, tailor Caetano, who is familiar with Vasco's debts. After failing yet another final exam, he is surprised by his aunts' announcement that they will visit him in Lisbon to see his practice.",1933,"Music, Comedy","tradition, portugal, money, black and white, deceit","Teresa Gomes, Beatriz Costa, Vasco Santana, Sofia Santos, António Silva",José Cottinelli Telmo,,,,Tobis Portuguesa,Unknown
Twice Two,20,English,"A year prior to the first scene, Stan married Ollie's sister, and Ollie married Stan's sister in a double wedding. They all live together and Stan and Ollie work in the same office.",1933,Comedy,"cake, slapstick comedy, black and white, wedding anniversary, dinner party, married life, men in drag, short film, split screen, identical twins, domestic comedy, crockery","Stan Laurel, May Wallace, Oliver Hardy, Baldwin Cooke, Carol Tevis",James Parrott,,Apple TV ,,"Metro-Goldwyn-Mayer, Hal Roach Studios",Unknown
Supernatural,65,English,"After her brother's death, Roma Courtney becomes the heiress to his fortune. When fake psychic Paul Bavian claims to have a message from Roma's dead brother, he coaxes Roma into participating in a séance. Although Roma's fiancé, Grant, first believes the séance is nothing more than a scam, he eventually realizes that the vengeful spirit of an executed murderer has possessed Roma's body.",1933,"Mystery, Thriller, Horror","murderer, pre-code, spiritualist","Randolph Scott, Vivienne Osborne, Carole Lombard, Alan Dinehart, H.B. Warner",Victor Halperin,,,,Paramount,Unknown
Lady for a Day,96,English,"Never-wed, poor, rough around the edges Apple Annie has always written to her daughter, Louise, in Spain that she is married and a member of New York's high society. Upon receiving unexpected word from Louise (who hasn't seen Annie since infancy) that she is en route to America with her new fiancé and his father, a count, so the three of them can meet her, Annie panics, despairing that her beloved daughter will be destroyed by the deception.",1933,"Comedy, Drama","judge, parent child relationship, superstition, transformation, letter, count, deception, makeover, old lady, pre-code, nightclub singer, pool shark, racketeer, engaged couple, mother daughter reunion, panhandle, social reception, elaborate ruse, apple vendor","May Robson, Guy Kibbee, Warren William, Glenda Farrell, Ned Sparks",Frank Capra,,,,Columbia Pictures,Unknown
Seasoned Greetings,20,English,The owner of an unsuccessful greeting cards store decides to sell 'talking' greeting cards in the form of records.,1933,Music,"singing, greeting card, gimmick","Harlan Briggs, Lita Grey, Carleton Macy, Sammy Davis Jr., George Haggerty",Roy Mack,,,,"The Vitaphone Corporation, Warner Bros. Pictures",Unknown
Lady Killer,76,English,An ex-gangster tries to resist his old cohorts' criminal activities after he accidentally becomes a movie star.,1933,"Comedy, Crime","police, gambling, gangster, blackmail, show business, irish-american, gunfight, train, dog, pre-code, usher, yodeler","Leslie Fenton, Douglass Dumbrille, Margaret Lindsay, Mae Clarke, James Cagney",Roy Del Ruth,,"Apple TV, Amazon Video, Vudu ","Apple TV, Amazon Video, Vudu ",Warner Bros. Pictures,Unknown
