Title,Runtime (minutes),Language,Overview,Release Year,Genre,Keywords,Actors,Directors,Stream,Buy,Rent,Production Companies,Website
Doom,105,English,"A team of space marines known as the Rapid Response Tactical Squad, led by Sarge, is sent to a science facility on Mars after somebody reports a security breach. There, they learn that the alert came after a test subject, a mass murderer purposefully injected with alien DNA, broke free and began killing people. Dr. Grimm, who is related to team member Reaper, informs them all that the chromosome can mutate humans into monsters -- and is highly infectious.",2005,"Action, Horror, Science Fiction","martial arts, monster, teleportation, fight, superhuman, creature, special forces, commando, based on video game, severed ear, future war, wisecrack humor, action hero, 2040s","Dwayne Johnson, Deobia Oparei, Karl Urban, Rosamund Pike, Razaaq Adoti",Andrzej Bartkowiak,Starz Apple TV Channel ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","di Bonaventura Pictures, John Wells Productions, Reaper Productions, Stillking Films, Doom Productions, Distant Planet Productions, Babelsberg Film",Unknown
Saw II,93,English,"The chilling and relentless Jigsaw killer returns to terrorize the city once again. When a gruesome murder victim emerges with unmistakable traces of Jigsaw's sinister methods, Detective Eric Matthews is thrust into a high-stakes investigation. To his surprise, apprehending Jigsaw seems almost too easy, but what he doesn't realize is that being caught is merely another piece of Jigsaw's intricate puzzle",2005,Horror,"sadism, riddle, serial killer, torture, survival horror, death match, macabre, mind game, death game","Franky G, Tobin Bell, Erik Knudsen, Shawnee Smith, Donnie Wahlberg",Darren Lynn Bousman,Starz Apple TV Channel ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Got Films, Twisted Pictures, Evolution Entertainment, Saw 2 Productions, Lionsgate",Unknown
Sin City,124,English,"Welcome to Sin City. This town beckons to the tough, the corrupt, the brokenhearted. Some call it dark… Hard-boiled. Then there are those who call it home — Crooked cops, sexy dames, desperate vigilantes. Some are seeking revenge, others lust after redemption, and then there are those hoping for a little of both. A universe of unlikely and reluctant heroes still trying to do the right thing in a city that refuses to care.",2005,"Thriller, Action, Crime","dystopia, based on comic, anthology, held captive, based on graphic novel, mysterious killer, doing the right thing, silhouette, neo-noir","Rutger Hauer, Jessica Alba, Clive Owen, Mickey Rourke, Bruce Willis","Frank Miller, Robert Rodriguez, Quentin Tarantino","fuboTV, Paramount+ with Showtime, Paramount Plus Apple TV Channel , Paramount+ Amazon Channel, Showtime Roku Premium Channel, Showtime, Showtime Apple TV Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Dimension Films, Troublemaker Studios, Miramax",http://www.miramax.com/movie/sin-city/
Nanny McPhee,97,English,"Widower Cedric Brown hires Nanny McPhee to care for his seven rambunctious children, who have chased away all previous nannies. Taunted by Simon and his siblings, Nanny McPhee uses mystical powers to instill discipline. And when the children's great-aunt and benefactor, Lady Adelaide Stitch, threatens to separate the kids, the family pulls together under the guidance of Nanny McPhee.",2005,"Fantasy, Comedy, Family","loss of loved one, nanny, education, family relationships, widower, single father, wizard, 19th century, based on young adult novel","Colin Firth, Emma Thompson, Eliza Bennett, Thomas Brodie-Sangster, Kelly Macdonald",Kirk Jones,"Starz Apple TV Channel, AMC+ Roku Premium Channel, Starz, Starz Amazon Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Metro-Goldwyn-Mayer, Three Strange Angels, Nanny McPhee Productions, Working Title Films, StudioCanal, Working Title Films",Unknown
Constantine,121,English,"John Constantine has literally been to Hell and back. When he teams up with a policewoman to solve the mysterious suicide of her twin sister, their investigation takes them through the world of demons and angels that exists beneath the landscape of contemporary Los Angeles.",2005,"Fantasy, Action, Horror","self sacrifice, angel, christianity, confession, superhero, supernatural, exorcism, archangel gabriel, holy water, redemption, based on comic, lucifer, demon, occult, aftercreditsstinger, mysticism, supernatural power, good versus evil","Djimon Hounsou, Max Baker, Shia LaBeouf, Rachel Weisz, Keanu Reeves",Francis Lawrence,Max ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Village Roadshow Pictures, Lonely Film Productions GmbH & Co. KG., The Donners' Company, Batfilm Productions, Weed Road Pictures, Warner Bros. Pictures, 3 Arts Entertainment, DC Vertigo",https://www.warnerbros.com/movies/constantine
Just Like Heaven,95,English,"Shortly after David Abbott moves into his new San Francisco digs, he has an unwelcome visitor on his hands: winsome Elizabeth Martinson, who asserts that the apartment is hers -- and promptly vanishes. When she starts appearing and disappearing at will, David thinks she's a ghost, while Elizabeth is convinced she's alive.",2005,"Drama, Comedy, Romance, Fantasy","coma, based on novel or book, workaholic, san francisco, california, architect, blind date, romantic comedy, loneliness, doctor, car accident, spirit, apartment building, widower, landscape architect, haunted apartment, flirty neighbor","Dina Spybey-Waters, Reese Witherspoon, Mark Ruffalo, Donal Logue, Ben Shenkman",Mark Waters,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","DreamWorks Pictures, Parkes/MacDonald Productions",Unknown
Unleashed,103,English,"Raised as a slave, Danny is used to fighting for his survival. In fact, his ""master,"" Bart, thinks of him as a pet and goes as far as leashing him with a collar so they can make money in fight clubs, where Danny is the main contender. When Bart's crew is in a car accident, Danny escapes and meets a blind, kindhearted piano tuner who takes him in and uses music to free the fighter's long-buried heart.",2005,"Action, Crime","martial arts, hitman, fight, organized crime, serial killer, fighting, underground fighting, one against many, action hero, fight club","Kerry Condon, Vincent Regan, Morgan Freeman, Bob Hoskins, Jet Li",Louis Leterrier,"Starz Apple TV Channel, Rakuten Viki ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Canal+, Current Entertainment, Clubdeal, EuropaCorp, Qian Yian International, TF1 Films Production, Rogue Pictures, Danny the Dog Productions, Focus Features",http://www.universalstudiosentertainment.com/unleashed/
Brokeback Mountain,134,English,"Rodeo cowboy Jack and ranch hand Ennis are hired as sheepherders in 1963 Wyoming. One night on Brokeback Mountain, they spark a physical relationship. Though Ennis marries his longtime sweetheart and Jack marries a fellow rodeo rider, they keep up their tortured, sporadic love affair for 20 years.",2005,"Drama, Romance","secret love, wyoming, usa, countryside, homophobia, marriage crisis, intolerance, in the closet, summer, cowboy, lgbt, star crossed lovers, 1960s, closeted homosexual, gay romance, gay theme, gay relationship, boys' love (bl)","Heath Ledger, Randy Quaid, Jake Gyllenhaal, Michelle Williams, Anne Hathaway",Ang Lee,"Peacock Premium, Starz Apple TV Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Focus Features, River Road Entertainment, Alberta Film Entertainment",http://www.brokebackmountain.com
Crash,112,English,"In post-Sept. 11 Los Angeles, tensions erupt when the lives of a Brentwood housewife, her district attorney husband, a Persian shopkeeper, two cops, a pair of carjackers and a Korean couple converge during a 36-hour period.",2005,Drama,"daughter, police, race politics, installer, fall, car crash, racism, los angeles, california, bigotry, social services, collision","Matt Dillon, Jennifer Esposito, Michael Peña, Don Cheadle, Sandra Bullock",Paul Haggis,Amazon Prime Video ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Lionsgate, Blackfriars Bridge Films, Yari Film Group, Bob Yari Productions, ApolloProScreen Filmproduktion, Bull's Eye Entertainment, DEJ Productions, Harris Company",http://www.crashfilm.com
xXx: State of the Union,101,English,Darius Stone's criminal record and extreme sports obsession make him the perfect candidate to be the newest XXX agent. He must save the U.S. government from a deadly conspiracy led by five-star general and Secretary of Defense George Deckert.,2005,"Action, Adventure, Crime, Mystery, Thriller","helicopter, usa president, washington dc, usa, general, coup d'etat, military prison, agent, insurgent, secretary of defense, potus","Samuel L. Jackson, Peter Strauss, Willem Dafoe, Ice Cube, Scott Speedman",Lee Tamahori,"Max, Max Amazon Channel, Starz Apple TV Channel, Hoopla ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Revolution Studios, Original Film, Columbia Pictures, Sony Pictures",http://www.sonypictures.com/movies/xxxstateoftheunion/
