Title,Runtime (minutes),Language,Overview,Release Year,Genre,Keywords,Actors,Directors,Stream,Buy,Rent,Production Companies,Website
The Remains of the Day,134,English,A rule bound head butler's world of manners and decorum in the household he maintains is tested by the arrival of a housekeeper who falls in love with him in post-WWI Britain. The possibility of romance and his master's cultivation of ties with the Nazi cause challenge his carefully maintained veneer of servitude.,1993,"Drama, Romance","newspaper, london, england, nazi, england, butler, country house, loyalty, britain, housekeeper, employer, told in flashback, 1950s, 1930s","Emma Thompson, James Fox, Anthony Hopkins, Christopher Reeve, Hugh Grant",James Ivory,"History Vault, Showtime Apple TV Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Columbia Pictures, Mike Nichols Productions, John Calley Productions, Merchant Ivory Productions",Unknown
The Three Musketeers,105,English,"D'Artagnan travels to Paris hoping to become a musketeer, one of the French king's elite bodyguards, only to discover that the corps has been disbanded by conniving Cardinal Richelieu, who secretly hopes to usurp the throne. Fortunately, Athos, Porthos and Aramis have refused to lay down their weapons and continue to protect their king. D'Artagnan joins with the rogues to expose Richelieu's plot against the crown.",1993,"Action, Adventure, Comedy","paris, france, musketeer","Kiefer Sutherland, Tim Curry, Charlie Sheen, Oliver Platt, Chris O'Donnell",Stephen Herek,"Disney Plus, AMC+ Amazon Channel, AMC+ Roku Premium Channel, BBC America ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Walt Disney Pictures, Caravan Pictures",http://movies.disney.com/the-three-musketeers
Philadelphia,126,English,Two competing lawyers join forces to sue a prestigious law firm for AIDS discrimination. As their unlikely friendship develops their courage overcomes the prejudice and corruption of their powerful adversaries.,1993,Drama,"philadelphia, pennsylvania, court, jurors, aids, pennsylvania, usa, homophobia, lawsuit, partner, hiv, lawyer, dying, lgbt, discrimination, judiciary, 1980s, courtroom drama, gay theme","Jason Robards, Antonio Banderas, Tom Hanks, Denzel Washington, Mary Steenburgen",Jonathan Demme,Starz Apple TV Channel ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",TriStar Pictures,Unknown
Rudy,114,English,"Rudy grew up in a steel mill town where most people ended up working, but wanted to play football at Notre Dame instead. There were only a couple of problems. His grades were a little low, his athletic skills were poor, and he was only half the size of the other players. But he had the drive and the spirit of 5 people and has set his sights upon joining the team.",1993,"Drama, History","underdog, sports, american football, biography, family relationships, aspiration","Ned Beatty, Jon Favreau, Lili Taylor, Charles S. Dutton, Sean Astin",David Anspaugh,"fuboTV, MGM Plus Amazon Channel, MGM Plus ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",TriStar Pictures,Unknown
Iron Monkey,90,Unknown,"Iron Monkey is a Hong Kong variation of Robin Hood. Corrupt officials of a Chinese village are robbed by a masked bandit known as ""Iron Monkey"", named after a benevolent deity. When all else fails, the Governor forces a traveling physician into finding the bandit.",1993,"Action, Crime, Drama","martial arts, kung fu, secret identity, robin hood, iron monkey","Donnie Yen, Yu Rongguang, Yen Shi-Kwan, Angie Tsang Sze-Man, Jean Wang",Yuen Woo-Ping,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Orange Sky Golden Harvest, Film Workshop, Long Shong Pictures, Media Asia Films",Unknown
Guilty as Sin,107,English,"Before a criminal lawyer knows what has happened, she is forced to defend a wife killer she knows is guilty.",1993,"Thriller, Drama",odvjetnik,"Jack Warden, Dana Ivey, Don Johnson, Stephen Lang, Rebecca De Mornay",Sidney Lumet,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",Hollywood Pictures,Unknown
This Boy's Life,115,English,"When a son and mother move to Seattle in hopes for a better life, the mother meets a seemingly polite man. Things go south when the man turns out to be abusive, endangering their lives. As the mother struggles to maintain hope in an impossible situation, the son has plans to escape.",1993,Drama,"jealousy, single parent, seattle, washington, car mechanic, stepfather, coming of age, alcoholic, oppression, 1950s","Leonardo DiCaprio, Eliza Dushku, Chris Cooper, Ellen Barkin, Robert De Niro",Michael Caton-Jones,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Knickerbocker Films, Warner Bros. Pictures",Unknown
Posse,111,English,A group of mostly black infantrymen return from the Spanish-American War with a cache of gold. They travel to the West where their leader searches for the men who lynched his father.,1993,"Action, Adventure, Western","shootout, racial tension, gun fight","Big Daddy Kane, Tommy Lister Jr., Stephen Baldwin, Billy Zane, Mario Van Peebles",Mario Van Peebles,"Cinemax Amazon Channel, Cinemax Apple TV Channel ","Apple TV, Amazon Video, Vudu, AMC on Demand ","Apple TV, Amazon Video, Vudu ","Working Title Films, PolyGram Filmed Entertainment",Unknown
Sister Act 2: Back in the Habit,107,English,"Deloris Van Cartier is again asked to don the nun's habit to help a run-down Catholic school, presided over by Mother Superior. And if trying to reach out to a class full of uninterested students wasn't bad enough, the sisters discover that the school is due to be closed by the unscrupulous chief of a local authority.",1993,"Music, Comedy","nun, education, music competition, singing nun, singing, mother superior, catholic school, monastery, domineering mother, teenage rebellion, board of education, school choir, urban youth","Whoopi Goldberg, Kathy Najimy, Maggie Smith, Sheryl Lee Ralph, Lauryn Hill",Bill Duke,Disney Plus ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",Touchstone Pictures,Unknown
The Piano,117,English,"A mute Scottish woman arrives in colonial New Zealand for an arranged marriage. Her husband refuses to move her beloved piano, giving it to neighbor George Baines, who agrees to return the piano in exchange for lessons. As desire swirls around the duo, the wilderness consumes the European enclave.",1993,"Drama, Romance","adultery, secret love, beach, jealousy, love triangle, isolation, culture clash, sexuality, arranged marriage, strangeness, violent husband, new zealand, maori, settler, wilderness, mute, pianist, playing piano, woman director, sign languages, piano, 19th century, severed finger, mother daughter relationship","Holly Hunter, Sam Neill, Cliff Curtis, Harvey Keitel, Anna Paquin",Jane Campion,,"Apple TV, Vudu, AMC on Demand ",Apple TV ,"New South Wales Film & Television Office, Jan Chapman Productions, Australian Film Commission, CiBy 2000",Unknown
Arizona Dream,142,English,"An Innuit hunter races his sled home with a fresh-caught halibut. This fish pervades the entire film, in real and imaginary form. Meanwhile, Axel tags fish in New York as a naturalist's gofer. He's happy there, but a messenger arrives to bring him to Arizona for his uncle's wedding. It's a ruse to get Axel into the family business. In Arizona, Axel meets two odd women: vivacious, needy, and plagued by neuroses and familial discord. He gets romantically involved with one, while the other, rich but depressed, plays accordion tunes to a gaggle of pet turtles",1993,"Fantasy, Comedy, Drama, Romance","flying, self-discovery, arizona, car dealer, american dream","Johnny Depp, Faye Dunaway, Jerry Lewis, Lili Taylor, Vincent Gallo",Emir Kusturica,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Hachette Première, Constellation, Canal+, UGC Films",Unknown
Demolition Man,115,English,"Simon Phoenix, a violent criminal cryogenically frozen in 1996, escapes during a parole hearing in 2032 in the utopia of San Angeles. Police are incapable of dealing with his violent ways and turn to his captor, who had also been cryogenically frozen after being wrongfully accused of killing 30 innocent people while apprehending Phoenix.",1993,"Crime, Action, Science Fiction","future, martial arts, helicopter, police, psychopath, crime fighter, dystopia, museum, social control, cryogenics, utopia, fistfight, prison escape, product placement, betrayal, shootout, cyberpunk, explosion, foot chase, warden, subterranean, totalitarianism, censorship, culture shock, knitting, 2030s","Wesley Snipes, Benjamin Bratt, Sylvester Stallone, Nigel Hawthorne, Sandra Bullock",Marco Brambilla,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Silver Pictures, Warner Bros. Pictures",http://www.warnerbros.com/demolition-man
Fire in the Sky,109,English,"A group of men who were clearing brush for the government arrive back in town, claiming that their friend was abducted by aliens. Nobody believes them, and despite a lack of motive and no evidence of foul play, their friends' disappearance is treated as murder.",1993,"Science Fiction, Drama, Mystery","small town, based on novel or book, police, arizona, biography, based on true story, woods, alien, ufo, extraterrestrial, alien abduction, search party, media coverage, logger, kidnapped","Peter Berg, Robert Patrick, D.B. Sweeney, Craig Sheffer, Henry Thomas",Rob Lieberman,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",Paramount,Unknown
