Title,Runtime (minutes),Language,Overview,Release Year,Genre,Keywords,Actors,Directors,Stream,Buy,Rent,Production Companies,Website
The Gentleman from Epsom,82,French,The story takes place in the racecourses around Paris. A so-called major sells his tips to naive characters.,1962,"Comedy, Crime",None,"Jean Gabin, Madeleine Robinson, Jean Lefebvre, Louis de Funès, Paul Frankeur",Gilles Grangier,,,,"Compagnia Cinematografica Mondiale (CCM), Compagnie Internationale de Productions Cinématographiques (CIPRA)",Unknown
Knife in the Water,94,Polish,"On their way to an afternoon on the lake, husband and wife Andrzej and Krystyna nearly run over a young hitchhiker. Inviting the young man onto the boat with them, Andrzej begins to subtly torment him; the hitchhiker responds by making overtures toward Krystyna. When the hitchhiker is accidentally knocked overboard, the husband's panic results in unexpected consequences.",1962,"Drama, Thriller","sailing trip, sailing, knife, hitchhiker","Anna Ciepielewska, Jolanta Umecka, Leon Niemczyk, Zygmunt Malanowicz, Roman Polanski",Roman Polanski,"Max, Max Amazon Channel, Criterion Channel ","Apple TV, Amazon Video, Vudu ","Apple TV, Amazon Video, Vudu ","Zespół Filmowy ""Kamera""",Unknown
Jigsaw,107,English,A woman is found murdered in a house along the coast from Brighton. Local detectives Fellows and Wilks lead an investigation methodically following up leads and clues mostly in Brighton and Hove but also further afield.,1962,"Crime, Mystery","based on novel or book, police, detective, film noir, murder, brighton, england, british noir, procedure","John Le Mesurier, Michael Goodliffe, Yolande Donlan, Jack Warner, John Barron",Val Guest,Cohen Media Amazon Channel ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Kino Now ","Figaro Incorporated Production, Britannia Films, British Lion Films",Unknown
Le Doulos,108,French,"Enigmatic gangster Silien may or may not be responsible for informing on Faugel,  who was just released from prison and is already involved in what should be a simple heist. By the end of this brutal, twisting, and multilayered policier, who will be left to trust?",1962,"Drama, Thriller, Crime","jazz singer or musician, betrayal, weasel, french noir","Jean-Paul Belmondo, Serge Reggiani, Jean Desailly, Marcel Cuvelier, René Lefèvre",Jean-Pierre Melville,Criterion Channel ,Apple TV ,"Apple TV, Kino Now ","Rome-Paris Films, C. C. Champion",Unknown
Rome Adventure,119,English,"Prudence resigns from her teaching position after being criticized for giving a student her copy of a romance novel. She sails for Italy, takes a job at a small bookstore in Rome, and meets Don, who has just broken up with his girlfriend. Prudence and Don tour Italy together, and romance naturally follows.",1962,"Drama, Romance","rome, italy, vacation, school teacher","Troy Donahue, Angie Dickinson, Suzanne Pleshette, Constance Ford, Rossano Brazzi",Delmer Daves,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Warner Bros. Pictures,Unknown
An Autumn Afternoon,114,Japanese,"Shuhei Hirayama is a widower with a 24-year-old daughter. Gradually, he comes to realize that she should not be obliged to look after him for the rest of his life, so he arranges a marriage for her.",1962,Drama,"family relationships, widower","Keiji Sada, Teruo Yoshida, Mariko Okada, Shima Iwashita, Chishū Ryū",Yasujirō Ozu,"Max, Max Amazon Channel, Criterion Channel ","Apple TV, Amazon Video ","Apple TV, Amazon Video ",Shochiku,Unknown
To Kill a Mockingbird,129,English,"Scout Finch, 6, and her older brother Jem live in sleepy Maycomb, Alabama, spending much of their time with their friend Dill and spying on their reclusive and mysterious neighbor, Boo Radley. When Atticus, their widowed father and a respected lawyer, defends a black man named Tom Robinson against fabricated rape charges, the trial and tangent events expose the children to evils of racism and stereotyping.",1962,Drama,"right and justice, sibling relationship, based on novel or book, court case, court, isolation, becoming an adult, falsely accused, black people, arbitrary law, alabama, socially deprived family, defence, tree house, farm worker, intolerance, exclusion, racism, child, 1930s, courtroom drama, based on young adult novel","Gregory Peck, Phillip Alford, Frank Overton, Mary Badham, John Megna",Robert Mulligan,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Pakula-Mulligan, Brentwood Productions",https://uphe.com/movies/to-kill-a-mockingbird
Varan the Unbelievable,70,English,"In an effort to find an economic means of purifying salt water, a joint U.S.-Japanese military command is set up on an isolated Japanese island where an unusual salt water lake is situated. However, their purifying experiments arouse the prehistoric monster Obaki from hibernation at the lake's bottom, and it proceeds to attack Japan. Although made by a U.S. independent film company, this film was based on a Japanese Toho monster film of 1958, ""Daikaiju Varan"", from which all of the monster effects scenes and a few incidental dramatic shots were edited into it.",1962,"Horror, Science Fiction","monster, giant monster, kaiju, giant, monster movie, daikaiju","Koreya Senda, Tsuruko Kobayashi, Derick Shimatsu, Myron Healey, Clifford Kawada","Ishirō Honda, Jerry A. Baerwitz",FlixFling ,"Amazon Video, FlixFling ","Amazon Video, FlixFling ","Cory Film Corporation, Dallas Production Inc., Crown International Pictures",Unknown
Sergeants 3,112,English,"Mike, Chip, and Larry are three lusty, brawling U. S. Cavalry sergeants stationed in Indian Territory in 1870.",1962,"Western, Comedy","battle, slave, u.s. cavalry","Frank Sinatra, Joey Bishop, Dean Martin, Sammy Davis Jr., Peter Lawford",John Sturges,,,,"United Artists, Essex Productions, Meadway-Claude Productions Company",Unknown
La Jetée,28,French,A man is sent back and forth and in and out of time in an experiment that attempts to unravel the fate and the solution to the problems of a post-apocalyptic world during the aftermath of WW3. The experiment results in him getting caught up in a perpetual reminiscence of past events that are recreated on an airport’s viewing pier.,1962,"Romance, Science Fiction","deja vu, experiment, airport, paris, france, nuclear war, museum, radioaktivity, paris orly airport, time travel, survival, short film","Jacques Ledoux, Davos Hanich, Jean Négroni, André Heinrich, Hélène Chatelain",Chris Marker,"Criterion Channel, DocAlliance Films ","Apple TV, Amazon Video, DocAlliance Films ","Apple TV, Amazon Video ","Argos Films, Radio-Télévision Française",Unknown
Cape Fear,105,English,"Sam Bowden witnesses a rape committed by Max Cady and testifies against him. When released after 8 years in prison, Cady begins stalking Bowden and his family but is always clever enough not to violate the law.",1962,Thriller,"small town, psychopath, poison, ex-detainee, boat, film noir, lawyer, dog, family, listening to the radio","Robert Mitchum, Gregory Peck, Lori Martin, Polly Bergen, Martin Balsam",J. Lee Thompson,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Melville-Talbot Productions, Universal Pictures",Unknown
Love Under the Crucifix,101,Japanese,"The basic story in Love under the Crucifix is about Ogin, daughter of a tea master, who are both Christians in feudal Japan. Ogin falls in love with a feudal prince, also a Christian who is already married, and that creates problems. Further, when the Shogun bans Christianity, the situation worsens.",1962,"Romance, Drama, History",woman director,"Ganjirō Nakamura II, Mieko Takamine, Tatsuya Nakadai, Osamu Takizawa, Ineko Arima",Kinuyo Tanaka,Criterion Channel ,,,Ninjin Club,Unknown
Gypsy,149,English,"Mama Rose lives to see her daughter June succeed on Broadway by way of vaudeville. When June marries and leaves, Rose turns her hope and attention to her elder, less obviously talented, daughter Louise. However, having her headlining as a stripper at Minsky's Burlesque is not what she initially has in mind.",1962,"Comedy, Drama, Music","biography, stripper, based on play or musical, domineering mother, burlesque","Betty Bruce, Karl Malden, Natalie Wood, Rosalind Russell, Paul Wallace",Mervyn LeRoy,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Warner Bros. Pictures,Unknown
The Devil and the Ten Commandments,120,French,"The film consists of seven roughly 15 minute episodes, each showing what will happen if one or more of the Ten Commandments will be broken: Jérome Chambard is warned that he will lose his job if he continues to swear; Françoise Beaufort enamored of a stripper calls on her only to find her married to a janitor who doesn't know what kind of dancing his wife performs; Denis, a Jesuit novice, leaves the order to avenge his sister's suicide, which was provoked by Garigny, who seduced her into prostitution and drug addiction; Philip buys a necklace for Micheline though he is bored with her; a young man find out that his real mother is not Madeleine, but actress Clarisse Ardant; Didier Marin, cashier of a bank, was fired by his boss; the Devil appears as a serpent for Jérome Chambard and the bishop are eating.",1962,Comedy,None,"Françoise Arnoul, Jean-Claude Brialy, Alain Delon, Danielle Darrieux, Charles Aznavour",Julien Duvivier,,,,,Unknown
What Ever Happened to Baby Jane?,135,English,A former child star torments her paraplegic sister in their decaying Hollywood mansion.,1962,"Thriller, Drama, Horror","beach, sibling relationship, based on novel or book, insanity, wheelchair, sister, aging, alcoholism, murder, hollywood, mental illness, invalid, former child star, ice cream, vaudeville, recluse, drunkenness, spinsters, old mansion, piano, sister sister relationship, hagsploitation, psycho-biddy","Wesley Addy, Victor Buono, Julie Allred, Joan Crawford, Bette Davis",Robert Aldrich,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","The Associates & Aldrich Company, Seven Arts Productions, Warner Bros. Pictures",Unknown
Sodom and Gomorrah,148,English,"Lot leads his people to a fertile valley adjacent to the cities of Sodom and Gomorrah, hotbeds of vice and corruption ruled by the merciless Queen Bera. When Lot orders a dam to be busted in order to prevent the destruction of the cities by the attacking Helamites, the queen, in gratitude, allows Lot's people to settle in Sodom. Soon, however, the veneer of civilization begins crumbling as Lot and the Hebrews become corrupted by the Sodomites.",1962,"Adventure, Drama, History","epic, bible, slave, old testament","Stanley Baker, Rossana Podestà, Rik Battaglia, Pier Angeli, Stewart Granger",Robert Aldrich,,,,"Société Générale de Cinématographie (S.G.C.), Titanus, Pathé Consortium Cinéma, 20th Century Fox",Unknown
Cléo from 5 to 7,90,French,"Agnès Varda eloquently captures Paris in the sixties with this real-time portrait of a singer set adrift in the city as she awaits test results of a biopsy. A chronicle of the minutes of one woman’s life, Cléo from 5 to 7 is a spirited mix of vivid vérité and melodrama, featuring a score by Michel Legrand and cameos by Jean-Luc Godard and Anna Karina.",1962,Drama,"individual, paris, france, singer, cancer, woman director, day in a life, algerian war (1954-62)","Dorothée Blanck, Corinne Marchand, José Luis de Vilallonga, Dominique Davray, Antoine Bourseiller",Agnès Varda,"Max, Max Amazon Channel, Criterion Channel ",,,"Rome-Paris Films, Ciné-Tamaris",Unknown
L'Eclisse,126,Italian,"This romantic drama by Michelangelo Antonioni follows the love life of Vittoria, a beautiful literary translator living in Rome. After splitting from her writer boyfriend, Riccardo, Vittoria meets Piero, a lively stockbroker, on the hectic floor of the Roman stock exchange. Though Vittoria and Piero begin a relationship, it is not one without difficulties, and their commitment to one another is tested during an eclipse.",1962,"Drama, Romance",relationship,"Monica Vitti, Rossana Rory, Alain Delon, Lilla Brignone, Francisco Rabal",Michelangelo Antonioni,Criterion Channel ,"Apple TV, Amazon Video ","Apple TV, Amazon Video ","Cineriz, Interopa Film, Paris-Film Production",Unknown
Ivan's Childhood,95,Russian,"In WW2, twelve year old Soviet orphan Ivan Bondarev works for the Soviet army as a scout behind the German lines and strikes a friendship with three sympathetic Soviet officers.",1962,"Drama, War","dream, spy, swamp, flashback, animal, apple, flare, 1940s, children in wartime","Yevgeni Zharikov, Nikolay Burlyaev, Nikolay Grinko, Valentin Zubkov, Valentina Malyavina",Andrei Tarkovsky,Criterion Channel ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Tretye Tvorcheskoe Obyedinenie, Mosfilm",Unknown
Hatari!,157,English,A female wildlife photographer arrives on an East African reservation where a group of men trap wild animals for zoos and circuses.,1962,"Adventure, Comedy","elephant, chase, africa, giraffe, safari","Hardy Krüger, Red Buttons, Elsa Martinelli, Gérard Blain, John Wayne",Howard Hawks,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Paramount, Malabar",Unknown
Lonely Are the Brave,107,English,A fiercely independent cowboy arranges to have himself locked up in jail in order to then escape with an old friend who has been sentenced to the penitentiary.,1962,"Western, Drama","helicopter, sheriff, based on novel or book, escape, independence, loyalty, horse, modern society, male friendship, prison escape, jail, fugitive, on the run, black and white, modern-day western, jailbreak","Michael Kane, Walter Matthau, Kirk Douglas, Carroll O'Connor, Gena Rowlands",David Miller,"Starz Apple TV Channel, Starz Roku Premium Channel, Starz, Starz Amazon Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Joel Productions,Unknown
Fire and Ice,104,French,"The charismatic, surly son of a wealthy industrialist, Clément, leads a double life as a member of a right-wing extremist organization. When he’s ratted out after a failed assassination attempt on a prominent politician, Clément and his long-suffering wife Anne flee Paris to the idyllic country home of his childhood friend, pacifist print-maker Paul. As affection blossoms between Paul and Anne, the emotional, as well as political tensions, soar and eventually explode.",1962,"Drama, Romance, Thriller","politics, french noir, contract killer","Henri Serre, Jean-Louis Trintignant, Diane Lepvrier, Maurice Garrel, Romy Schneider",Alain Cavalier,,YouTube ,,Nouvelles Éditions de Films (NEF),Unknown
War of the Buttons,90,French,"For generations, two rival French villages, Longueverne and Velrans, have been at war. But this is no ordinary conflict, for the on-going hostilities are between two armies of young schoolboys. When he is beaten by his father for having lost his buttons, the leader of the Longueverne army, Lebrac, has an idea which will give his side the advantage: next time, he and his brave soldiers will go in battle without their clothes...",1962,"Comedy, Drama","based on novel or book, parent child relationship, fight, tradition, village, gang, boys","Jacques Dufilho, Yvette Etiévant, Michel Galabru, Michèle Méritz, Jean Richard",Yves Robert,,,,Les Productions de la Guéville,Unknown
The Intruder,84,English,A man in a gleaming white suit comes to a small Southern town on the eve of integration. He calls himself a social reformer. But what he does is stir up trouble--trouble he soon finds he can't control.,1962,Drama,racism,"Leo Gordon, Frank Maxwell, William Shatner, Beverly Lunsford, Robert Emhardt",Roger Corman,"FlixFling, FilmBox+ ",FlixFling ,FlixFling ,Roger Corman Productions,Unknown
Hell Is for Heroes,90,English,"World War II drama where the action centers around a single maneuver by a squad of GIs in retaliation against the force of the German Siegfried line. Reese joins a group of weary GIs unexpectedly ordered back into the line when on their way to a rest area. While most of the men withdraw from their positions facing a German pillbox at the far side of a mine-field, half a dozen men are left to protect a wide front. By various ruses, they manage to convince the Germans that a large force is still holding the position. Then Reese leads two of the men in an unauthorized and unsuccessful attack on the pillbox, in which the other two are killed; and when the main platoon returns, he is threatened with court-martial. Rather that face the disgrace, and in an attempt to show he was right, he makes a one-man attack on the pillbox.",1962,War,"france, nazi, germany, world war ii, infantry, us army, europe","James Coburn, Steve McQueen, Harry Guardino, Bobby Darin, Fess Parker",Don Siegel,Hoopla ,"Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",Paramount,Unknown
No Man Is an Island,114,English,"The true story of George Tweed, an American sailor who became the only serviceman on the island of Guam to avoid capture by the Japanese during the early years of World War II.",1962,"Action, Drama, War",None,"Marshall Thompson, Paul Edwards Jr., Jeffrey Hunter, Barbara Perez, Ronald Remy","Richard Goldstone, John Monks Jr.",,,,"Gold Coast Productions, Universal International Pictures",Unknown
Harakiri,135,Japanese,"Down-on-his-luck veteran Tsugumo Hanshirō enters the courtyard of the prosperous House of Iyi. Unemployed, and with no family, he hopes to find a place to commit seppuku—and a worthy second to deliver the coup de grâce in his suicide ritual. The senior counselor for the Iyi clan questions the ronin’s resolve and integrity, suspecting Hanshirō of seeking charity rather than an honorable end. What follows is a pair of interlocking stories which lay bare the difference between honor and respect, and promises to examine the legendary foundations of the Samurai code.",1962,"Action, Drama, History","suicide, japan, samurai, asia, flashback, revenge, poverty, seppuku, ronin, jidaigeki, 17th century, shogunate, bushi","Akira Ishihama, Shima Iwashita, Tatsuya Nakadai, Tetsurō Tamba, Masao Mishima",Masaki Kobayashi,Criterion Channel ,"Apple TV, Amazon Video ","Apple TV, Amazon Video ",Shochiku,Unknown
Antoine and Colette,30,French,"Now aged 17, Antoine Doinel works in a factory which makes records. At a music concert, he meets a girl his own age, Colette, and falls in love with her. Later, Antoine goes to extraordinary lengths to please his new girlfriend and her parents, but Colette still only regards him as a casual friend. First segment of “Love at Twenty” (1962).",1962,"Romance, Drama, Comedy","individual, adolescence, concert, lovesickness, paris, france, parent child relationship, short film","Jean-Pierre Léaud, Marie-France Pisier, Rosy Varte, Patrick Auffay, François Darbon",François Truffaut,Criterion Channel ,,,Les Films du Carrosse,Unknown
Cartouche,114,French,"In the 18th century, Louis de Bourguignon is working with the Malichot's gang, but their ways are too 'unethical' for him. He creates his own band, acting under the name of Cartouche, making audacious robberies of the rich people, and even distributing the takings with the poor. Thus, cartouche attracts the people's sympathies, Venus's love, and hate from the Police and Malichot... Cartouche can escape all the traps they set at him - except the entrapments of love. Eventually, he will be saved by a woman, at her own cost.",1962,"Adventure, Comedy, Romance, Action","outlaw, soldier, stolen gold","Jean Rochefort, Claudia Cardinale, Jean-Paul Belmondo, Jess Hahn, Marcel Dalio",Philippe de Broca,,,Kino Now ,"Filmsonor, Les Films Ariane, Mondex Films",Unknown
Ride the High Country,94,English,An ex-lawman is hired to transport gold from a mining community through dangerous territory. But what he doesn't realize is that his partner and old friend is plotting to double-cross him.,1962,Western,"runaway, betrayal by friend, gun shooting, gold shipment, aging hero, retired lawman, hasty marriage, shoot out","Randolph Scott, Ron Starr, Edgar Buchanan, Mariette Hartley, Joel McCrea",Sam Peckinpah,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Metro-Goldwyn-Mayer,Unknown
Night of the Eagle,90,English,"A skeptical college professor discovers that his wife has been practicing magic for years. Like the learned, rational fellow he is, he forces her to destroy all her magical charms and protective devices, and stop that foolishness. He isn't put off by her insistence that his professional rivals are working magic against him, and her protections are necessary to his career and life.",1962,Horror,"fire, husband wife relationship, based on novel or book, professor, tarot cards, supernatural, spider, eagle, giant bird, fireplace, bird attack, witchcraft, occult, rape accusation, obscene telephone call, college professor","Colin Gordon, Bill Mitchell, Peter Wyngarde, Reginald Beckwith, Janet Blair",Sidney Hayers,,Vudu ,Vudu ,Independent Artists,Unknown
Jules and Jim,106,French,"In the carefree days before World War I, introverted Austrian author Jules strikes up a friendship with the exuberant Frenchman Jim and both men fall for the impulsive and beautiful Catherine.",1962,"Drama, Romance","adultery, friendship, prostitute, jealousy, paris, france, based on novel or book, love triangle, musician, marriage, love, polyamory, austrian, 1910s, nouvelle vague","Marie Dubois, Henri Serre, Jeanne Moreau, Oskar Werner, Sabine Haudepin",François Truffaut,"Max, Max Amazon Channel, Criterion Channel ","Apple TV, Amazon Video ","Apple TV, Amazon Video ","Les Films du Carrosse, Sédif Productions (as S.E.D.I.F.)",Unknown
The Miracle Worker,106,English,"The true story of the frightening, lonely world of silence and darkness of 7-year-old Helen Keller who, since infancy, has never seen the sky, heard her mother's voice or expressed her innermost feelings. Then Annie Sullivan, a 20-year-old teacher from Boston, arrives. Having just recently regained her own sight, the no-nonsense Annie reaches out to Helen through the power of touch, the only tool they have in common, and leads her bold pupil on a miraculous journey from fear and isolation to happiness and light.",1962,Drama,"blindness and impaired vision, deaf-mute, education, biography, historical figure, teacher, tutor, teacher student relationship, tantrum, railway station, sign languages, institution, 19th century, female teacher, blind child, deaf girl, deafness","Inga Swenson, Victor Jory, Anne Bancroft, Kathleen Comegys, Andrew Prine",Arthur Penn,Hoopla ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ",Playfilm Productions,Unknown
Carnival of Souls,78,English,"Mary Henry ends up the sole survivor of a fatal car accident through mysterious circumstances. Trying to put the incident behind her, she moves to Utah and takes a job as a church organist. But her fresh start is interrupted by visions of a fiendish man. As the visions begin to occur more frequently, Mary finds herself drawn to the deserted carnival on the outskirts of town. The strangely alluring carnival may hold the secret to her tragic past.",1962,"Horror, Mystery","organ, car crash, b movie, female protagonist, psychotronic, organ music, preserved film","Sidney Berger, Candace Hilligoss, Frances Feist, Herk Harvey, Art Ellison",Herk Harvey,"Amazon Prime Video, fuboTV, Max, Max Amazon Channel, AMC+ Amazon Channel, AMC+ Roku Premium Channel, AMC+, MGM Plus Roku Premium Channel, Criterion Channel, Shudder, Shudder Amazon Channel, Fandor Amazon Channel, Screambox Amazon Channel, FlixFling, Cultpix, Shudder Apple TV Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, FlixFling ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Pantaflix, Microsoft Store, FlixFling ","Harcourt Productions, Centron Corporation",Unknown
Kid Galahad,95,English,"After completing his military service, Walter Gulick takes a job as a sparring partner at a gym, the owner of which sees potential in Walter as a professional fighter—and takes him under his wing.",1962,"Drama, Music","boxer, boxing","Elvis Presley, Joan Blackman, Gig Young, Lola Albright, Charles Bronson",Phil Karlson,,,,The Mirisch Company,Unknown
Salvatore Giuliano,119,Italian,"Sicilian bandit Salvatore Giuliano's bullet-riddled corpse is found facedown in a courtyard in Castelvetrano, a handgun and rifle by his side. Local and international press descend upon the scene, hoping to crack open the true story behind the death of this young man, who, at the age of twenty-seven, had already become Italy’s most wanted criminal and celebrated hero.",1962,"Crime, Drama","sicily, italy, mafia, death, sicilian mafia","Salvo Randone, Frank Wolff, Sennuccio Benelli, Giuseppe Calandra, Pippo Agusta",Francesco Rosi,Criterion Channel ,,,"Vides Cinematografica, Galatea Film, Lux Film",Unknown
