Title,Runtime (minutes),Language,Overview,Release Year,Genre,Keywords,Actors,Directors,Stream,Buy,Rent,Production Companies,Website
The Happening,91,English,"When a deadly airborne virus threatens to wipe out the northeastern United States, teacher Elliott Moore and his wife Alma flee from contaminated cities into the countryside in a fight to discover the truth. Is it terrorism, the accidental release of some toxic military bio weapon -- or something even more sinister?",2008,"Thriller, Science Fiction","suicide, husband wife relationship, tree, natural disaster, crisis, park, nature, strange behavior, virus, unexplained, toxin, unprecedented","Mark Wahlberg, Betty Buckley, John Leguizamo, Ashlyn Sanchez, Zooey Deschanel",M. Night Shyamalan,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Dune Entertainment, Spyglass Entertainment, Blinding Edge Pictures, UTV Motion Pictures, 20th Century Fox",http://www.thehappeningmovie.com
The Day the Earth Stood Still,104,English,"A representative of an alien race that went through drastic evolution to survive its own climate change, Klaatu comes to Earth to assess whether humanity can prevent the environmental damage they have inflicted on their own planet. When barred from speaking to the United Nations, he decides humankind shall be exterminated so the planet can survive.",2008,"Drama, Science Fiction, Thriller","spacecraft, government, panic, extraterrestrial technology, ultimatum, evacuation, tank, alien, remake, ufo, end of the world, social commentary, giant robot, power outage, interrogation, environmentalism, threat, alien contact, central park, messenger, nanobots, disintegration","Jennifer Connelly, Kathy Bates, Jaden Smith, Jon Hamm, Keanu Reeves",Scott Derrickson,"Hulu, fuboTV, Hoopla ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Dune Entertainment III, Earth Canada Productions, Hammerhead Productions, 3 Arts Entertainment, 20th Century Fox",Unknown
Kung Fu Panda,90,English,"When the Valley of Peace is threatened, lazy Po the panda discovers his destiny as the ""chosen one"" and trains to become a kung fu hero, but transforming the unsleek slacker into a brave warrior won't be easy. It's up to Master Shifu and the Furious Five -- Tigress, Crane, Mantis, Viper and Monkey -- to give it a try.",2008,"Action, Adventure, Animation, Family, Comedy","martial arts, kung fu, strong woman, china, tiger, bravery, restaurant, shop, panda, sensei, anthropomorphism, fighting, master, destiny, crane, aftercreditsstinger, wuxia, monkey warrior, viper, lighthearted, dramatic, intense, awestruck, earnest","Jackie Chan, Dustin Hoffman, Angelina Jolie, Jack Black, Ian McShane","John Stevenson, Mark Osborne",,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ",DreamWorks Animation,http://www.kungfupanda.com/
CJ7,86,Unknown,"Ti, a really poor construction worker that struggles to keep his son, Dicky, in private school, mistakes an orb he finds in a junkjard for a toy which proves to be much, much more once the young boy starts to play with it.",2008,"Comedy, Drama, Family, Fantasy, Science Fiction","little boy, ufo, extraterrestrial","Lam Tze-chung, Kitty Zhang, Xu Jiao, Stephen Chow, Lee Sheung-Ching",Stephen Chow,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Microsoft Store ","Columbia Pictures Film Production Asia, Star Overseas, Beijing Film Studio, China Film Group Corporation, Columbia Pictures, Sony Pictures Classics",Unknown
Sex and the City,146,English,A New York writer on sex and love is finally getting married to her Mr. Big. But her three best girlfriends must console her after one of them inadvertently leads Mr. Big to jilt her.,2008,"Comedy, Drama, Romance","hotel, new year's eve, new york city, forgiveness, city portrait, fashion journal, saint louis, female friendship, romantic comedy, fashion designer, malibu, loss of libido, botox, couples therapy, best friend, wedding, break-up, fashion, manhattan, new york city, desire to have children, female sexuality","Chris Noth, Kristin Davis, Sarah Jessica Parker, Cynthia Nixon, Kim Cattrall",Michael Patrick King,"Max, Max Amazon Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Darren Star Productions, New Line Cinema, HBO",http://www.sexandthecitymovie.com/
Fireproof,122,English,"A heroic fire captain values dedication and service to others above all else, but the most important partnership in his life, his marriage, is about to go up in smoke.",2008,"Drama, Romance","fire, husband wife relationship, parent child relationship, faith, marriage, religious conversion, advice, dysfunctional marriage, religion, hospital, marital problem, firefighter, christian film, christian","Stephen Dervan, Kirk Cameron, Ken Bevel, Ric Young, Erin Bethea",Alex Kendrick,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Samuel Goldwyn Films, Affirm Films, Carmel Entertainment, FortyFour Studios, Provident Films, Sherwood Pictures",http://www.fireproofthemovie.com/
Zack and Miri Make a Porno,102,English,"Lifelong platonic friends Zack and Miri look to solve their respective cash-flow problems by making an adult film together. As the cameras roll, however, the duo begin to sense that they may have more feelings for each other than they previously thought.",2008,Comedy,"pornography, love of one's life, platonic love, pornographic video, best friend, sex comedy, friends in love, duringcreditsstinger, porno","Elizabeth Banks, Edward Janda, Gerry Bednob, Seth Rogen, Craig Robinson",Kevin Smith,Showtime Apple TV Channel ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Blue Askew, View Askew Productions, The Weinstein Company",http://www.zackandmiri.com
Madagascar: Escape 2 Africa,89,English,"Alex, Marty, and other zoo animals find a way to escape from Madagascar when the penguins reassemble a wrecked airplane. The precariously repaired craft stays airborne just long enough to make it to the African continent. There the New Yorkers encounter members of their own species for the first time. Africa proves to be a wild place, but Alex and company wonder if it is better than their Central Park home.",2008,"Family, Adventure, Animation, Comedy","dance, friendship, jealousy, airplane, africa, hunger, lion, zoo, hippopotamus, giraffe, chimp, penguin, cartoon, volcano, zebra, sequel, slapstick comedy, madagascar, friends, shark, animal, duringcreditsstinger, lemur, talking animal","Sacha Baron Cohen, Ben Stiller, David Schwimmer, Jada Pinkett Smith, Chris Rock","Eric Darnell, Tom McGrath",Amazon Prime Video ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","DreamWorks Animation, Pacific Data Images, Paramount",http://www.madagascar-themovie.com
You Don't Mess with the Zohan,113,English,An Israeli counterterrorism soldier with a secretly fabulous ambition to become a Manhattan hairstylist. Zohan's desire runs so deep that he'll do anything -- including faking his own death and going head-to-head with an Arab cab driver -- to make his dreams come true.,2008,"Comedy, Action","new york city, israel, palestinian-israeli conflict, mossad, middle east, hairdresser, ladykiller, heart-throb, hairstyle, hacky sack","Emmanuelle Chriqui, John Turturro, Lainie Kazan, Adam Sandler, Nick Swardson",Dennis Dugan,"Starz Apple TV Channel, Starz Roku Premium Channel, Starz, Starz Amazon Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Columbia Pictures, Relativity Media, Happy Madison Productions",http://www.youdontmesswiththezohan.com/
Yes Man,104,English,Carl Allen has stumbled across a way to shake free of post-divorce blues and a dead-end job: embrace life and say yes to everything.,2008,"Comedy, Romance","bungee-jump, scooter","Jim Carrey, Rhys Darby, Bradley Cooper, Zooey Deschanel, John Michael Higgins",Peyton Reed,"Max, Max Amazon Channel, Cinemax Amazon Channel, Cinemax Apple TV Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Warner Bros. Pictures, Village Roadshow Pictures, Heyday Films, The Zanuck Company",http://www.yesisthenewno.com/
