Title,Runtime (minutes),Language,Overview,Release Year,Genre,Keywords,Actors,Directors,Stream,Buy,Rent,Production Companies,Website
Wrath of the Wind,106,Italian,A mute gunslinger takes on an oppressive landlord in 19th century Valencia and falls in love with a local woman.,1970,"Drama, Western","gunslinger, spain, valencia, spain, 19th century","Mario Pardo, Carlo Alberto Cortina, Terence Hill, Maria Grazia Buccella, Máximo Valverde",Mario Camus,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Microsoft Store ","Cesáreo González, Fair Film",Unknown
Scars of Dracula,96,English,"The Prince of Darkness casts his undead shadow once more over the cursed village of Kleinenberg when his ashes are splashed with bat's blood and Dracula is resurrected. And two innocent victims search for a missing loved one... loved to death by Dracula's mistress. But after they discover his blood-drained corpse in Dracula's castle necropolis, the Vampire Lord's lustful vengeance begins.",1970,Horror,"vampire, coffin, castle, sequel, priest, torture, crucifix, dismemberment, urban gothic, dracula","Jenny Hanley, Christopher Lee, Patrick Troughton, Christopher Matthews, Dennis Waterman",Roy Ward Baker,,"Amazon Video, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Hammer Film Productions,Unknown
The Out-of-Towners,98,English,"George & Gwen Kellerman make a trip to New York, where George is going to start a new job, it turns out to be a trip to hell.",1970,Comedy,"new york city, airport, travel","Sandy Baron, Anne Meara, Jack Lemmon, Robert Nichols, Sandy Dennis",Arthur Hiller,Paramount Plus Apple TV Channel  ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Jalem Productions, Paramount",Unknown
Husbands,131,English,"A common friend's sudden death brings three men, married with children, to reconsider their lives and ultimately leave the country together. But mindless enthusiasm for regained freedom will be short-lived.",1970,"Comedy, Drama","hotel, london, england, casino, alcohol, male friendship, long island, new york, friends, family","Jenny Runacre, Peter Falk, John Cassavetes, Jenny Lee Wright, Ben Gazzara",John Cassavetes,"Amazon Prime Video, Criterion Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Vudu ","Faces Music, Columbia Pictures",Unknown
Five Easy Pieces,98,English,"A drop-out from upper-class America picks up work along the way on oil-rigs when his life isn't spent in a squalid succession of bars, motels, and other points of interest.",1970,Drama,"musician, diner, road trip, hitchhiker, drifter, class differences, washington state, oil field, rebelliousness","Ralph Waite, Karen Black, Lois Smith, Susan Anspach, Jack Nicholson",Bob Rafelson,Showtime Apple TV Channel ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","BBS Productions, Columbia Pictures",Unknown
Count Dracula,98,English,Jess Franco's version of the Bram Stoker classic has Count Dracula as an old man who grows younger whenever he dines on the blood of young maidens.,1970,Horror,"transylvania, vampire, gothic horror, madness, van helsing, dracula","Herbert Lom, Christopher Lee, Soledad Miranda, Klaus Kinski, Maria Rohm",Jesús Franco,"fuboTV, Night Flight Plus, Screambox Amazon Channel, FlixFling, Full Moon Amazon Channel ","Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, FlixFling ","Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, FlixFling ","Corona Filmproduktion, Filmar Compagnia Cinematografica, Towers of London Productions, C. Fénix Films",Unknown
Tora! Tora! Tora!,144,English,"In the summer of 1941, the United States and Japan seem on the brink of war after constant embargos and failed diplomacy come to no end. ""Tora! Tora! Tora!"", named after the code words use by the lead Japanese pilot to indicate they had surprised the Americans, covers the days leading up to the attack on Pearl Harbor, which plunged America into the Second World War.",1970,"War, History, Drama","japan, hawaii, world war ii, pearl harbor, u.s. navy, pacific war, soldier, japanese army, imperial japan, 1940s","Sō Yamamura, Joseph Cotten, E.G. Marshall, Tatsuya Mihashi, Martin Balsam","Kinji Fukasaku, Richard Fleischer, Toshio Masuda",,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",20th Century Fox,Unknown
The Railway Children,109,English,"After the enforced absence of their father, the three Waterbury children move with their mother to Yorkshire, where they find themselves involved in several unexpected dramas along the railway by their new home.",1970,"Drama, Family","northern england, countryside, father, railway car, family relationships, yorkshire, rural area, teenage girl, missing person, railway station, children's perspectives","Iain Cuthbertson, Jenny Agutter, Bernard Cribbins, William Mervyn, Dinah Sheridan",Lionel Jeffries,,,Kino Now ,EMI Films,Unknown
Borsalino,126,French,"In 1930 Marseilles two small-time crooks join forces when they meet brawling over a woman. Starting with fixed horse races and fights, they start to find themselves doing jobs for the local gangster bosses. When they decide to go into the business for themselves, their easy-going approach to crime starts to change.",1970,"Crime, Drama","mob, gangsters","Jean-Paul Belmondo, Catherine Rouvel, Françoise Christophe, Corinne Marchand, Alain Delon",Jacques Deray,,"Apple TV, Amazon Video, Vudu ","Apple TV, Amazon Video, Vudu ","Paramount, Marianne Productions, Adel Productions",Unknown
Skullduggery,105,English,An expedition into the interior of Papua New Guinea comes across a tribe of ape-like people who may or may not be ancestors of early man.,1970,"Adventure, Science Fiction",missing link,"Susan Clark, Burt Reynolds, Paul Hubschmid, Chips Rafferty, Roger C. Carmel",Gordon Douglas,,,,Universal Pictures,Unknown
