Title,Runtime (minutes),Language,Overview,Release Year,Genre,Keywords,Actors,Directors,Stream,Buy,Rent,Production Companies,Website
Man of La Mancha,132,English,"In the sixteenth century, Miguel de Cervantes, poet, playwright, and part-time actor, has been arrested, together with his manservant, by the Spanish Inquisition. They are accused of presenting an entertainment offensive to the Inquisition. Inside the huge dungeon into which they have been cast, the other prisoners gang up on Cervantes and his manservant, and begin a mock trial, with the intention of stealing or burning his possessions. Cervantes wishes to desperately save a manuscript he carries with him and stages, with costumes, makeup, and the participation of the other prisoners, an unusual defense--the story of Don Quixote.",1972,"Adventure, Comedy, Drama, Music","musical, poet, based on play or musical, playwright, 16th century, sancho panza, spanish inquisition","James Coco, Sophia Loren, Harry Andrews, Peter O'Toole, Ian Richardson",Arthur Hiller,Amazon Prime Video ,"Apple TV, Amazon Video, Vudu ","Apple TV, Amazon Video, Vudu ","PEA, United Artists",Unknown
The Pied Piper,90,English,"Greed, corruption, ignorance, and disease. Midsummer, 1349: the Black Death reaches northern Germany. Minstrels go to Hamelin for the Mayor's daughter's wedding to the Baron's son. He wants her dowry to pay his army while his father taxes the people to build a cathedral he thinks will save his soul. A local apothecary who's a Jew seeks a treatment for the plague; the priests charge him with witchcraft. One of the minstrels, who has soothed the Mayor's daughter with his music, promises to rid the town of rats for the fee. The Mayor agrees, then renigs. In the morning, the plague, the Jew's trial, and the Piper's revenge come at once.",1972,"Drama, Fantasy","revenge, witchcraft, based on fairy tale, plague, 14th century, piper","John Hurt, Roy Kinnear, Diana Dors, Donovan, Donald Pleasence",Jacques Demy,Criterion Channel ,"Apple TV, Amazon Video, Google Play Movies, YouTube ",Apple TV ,"Goodtimes Enterprises, Sagittarius Productions",Unknown
Cries and Whispers,95,Swedish,"As Agnes slowly dies of cancer, her sisters are so deeply immersed in their own psychic pains that they can't offer her the support she needs. Maria is wracked with guilt at her husband's attempted suicide, caused by his discovery of her extramarital affair. The self-loathing, suicidal Karin seems to regard her sister with revulsion. Only Anna, the deeply religious maid who lost her young child, seems able to offer Agnes solace and empathy.",1972,Drama,"dying and death, sibling relationship, sweden, sister, cancer, mansion, 19th century","Harriet Andersson, Kari Sylwan, Liv Ullmann, Erland Josephson, Ingrid Thulin",Ingmar Bergman,"Max, Max Amazon Channel, Criterion Channel ","Apple TV, Amazon Video ","Apple TV, Amazon Video ","Cinematograph AB, Svenska Filminstitutet",Unknown
The Bitter Tears of Petra von Kant,124,German,"Petra von Kant is a successful fashion designer -- arrogant, caustic, and self-satisfied. She mistreats Marlene (her secretary, maid, and co-designer). Enter Karin, a 23-year-old beauty who wants to be a model. Petra falls in love with Karin and invites her to move in.",1972,"Drama, Romance","australia, success, bremen, based on play or musical, fashion designer, egoism, lesbian relationship, secretary, fashion, lgbt","Gisela Fackeldey, Katrin Schaake, Eva Mattes, Hanna Schygulla, Margit Carstensen",Rainer Werner Fassbinder,"Max, Max Amazon Channel, Criterion Channel ","Apple TV, Amazon Video ","Apple TV, Amazon Video ","Tango Film, Filmverlag der Autoren",Unknown
Solaris,167,Russian,A psychologist is sent to a space station orbiting a planet called Solaris to investigate the death of a doctor and the mental problems of cosmonauts on the station. He soon discovers that the water on the planet is a type of brain which brings out repressed memories and obsessions.,1972,"Drama, Science Fiction, Mystery","loss of sense of reality, based on novel or book, extraterrestrial technology, 1970s, subconsciousness, soviet union, hallucination, space travel, astronaut","Donatas Banionis, Anatoliy Solonitsyn, Nikolay Grinko, Natalya Bondarchuk, Jüri Järvet",Andrei Tarkovsky,"Max, Max Amazon Channel, Criterion Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Unit Four, Creative Unit of Writers & Cinema Workers, Mosfilm",Unknown
Napoleon and Samantha,92,English,"Two young children, who, rather than part with an old pet lion who was once a circus performer, go on a perilous mountain trek to stay with a recluse friend.",1972,"Action, Adventure, Drama, Family",None,"Michael Douglas, Jodie Foster, Johnny Whitaker, Will Geer, Henry Jones",Bernard McEveety,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Walt Disney Productions,Unknown
Tales from the Crypt,92,English,Five people find themselves in a tomb. The Crypt keeper explains why they are there through a series of frightening stories. Based on the classic comic book.,1972,Horror,"immortality, santa claus, supernatural, wish, based on comic, anthology, dog, tomb, stranger, booby trap, crypt keeper, jingle bells, communicating with the dead, christmas, old-age home","Joan Collins, Ian Hendry, Peter Cushing, Roy Dotrice, Richard Greene",Freddie Francis,"fuboTV, Cultpix ",,,"Amicus Productions, Metromedia Producers Corporation",Unknown
The Poseidon Adventure,117,English,"When their ocean liner capsizes, a group of passengers struggle to survive and escape.",1972,"Adventure, Thriller, Action","new year's eve, sea, ship, prostitute, husband wife relationship, life and death, sibling relationship, based on novel or book, faith, ocean, 1970s, wave, shipwreck, natural disaster, cruise, seaquake, ocean liner, travel, disaster, capsized ship, tidal wave, disaster movie","Carol Lynley, Roddy McDowall, Ernest Borgnine, Red Buttons, Gene Hackman",Ronald Neame,"Starz Apple TV Channel, Starz Roku Premium Channel, Starz, Starz Amazon Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Kent Productions, 20th Century Fox",Unknown
Cabaret,124,English,"Inside the Kit Kat Club of 1931 Berlin, starry-eyed singer Sally Bowles and an impish emcee sound the clarion call to decadent fun, while outside a certain political party grows into a brutal force.",1972,"Music, Drama, Romance","berlin, germany, nazi, entertainer, cabaret, bisexuality, musical, based on play or musical, hitler youth, fireplace, based on short story, lgbt, master of ceremonies, baron love, political unrest, english lesson, 1930s, gay theme","Joel Grey, Fritz Wepper, Michael York, Liza Minnelli, Helmut Griem",Bob Fosse,"Max, Max Amazon Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Spectrum On Demand ","Allied Artists Pictures, ABC Pictures",Unknown
The Way of the Dragon,100,Unknown,"Tang Lung arrives in Rome to help his cousins in the restaurant business. They are being pressured to sell their property to the syndicate, who will stop at nothing to get what they want. When Tang arrives he poses a new threat to the syndicate, and they are unable to defeat him. The syndicate boss hires the best Japanese and European martial artists to fight Tang, but he easily finishes them off.",1972,"Action, Crime","martial arts, kung fu, rome, italy, colosseum, fight, culture clash, italy, gangster, restaurant, crime boss, chinese mafia, fistfight, honor, fish out of water, hong kong, east asian lead, combat, hoodlum, nunchaku, action hero, property","Chuck Norris, Bruce Lee, Wei Ping-ao, Nora Miao, Huang Tsung-Hsun",Bruce Lee,Hoopla ,"Apple TV, Amazon Video, Google Play Movies, YouTube ","Apple TV, Amazon Video, Google Play Movies, YouTube ","Orange Sky Golden Harvest, Concord Productions",Unknown
