Title,Runtime (minutes),Language,Overview,Release Year,Genre,Keywords,Actors,Directors,Stream,Buy,Rent,Production Companies,Website
Bird on a Wire,110,English,"An FBI informant has kept his new identity secret for 15 years. Now an old flame has recognised him, and the bad guys are back for revenge.",1990,"Action, Adventure, Comedy, Romance","martial arts, helicopter, poison, veterinarian, drug addiction, zoo, witness protection, ladies' man, alzheimer's disease, motorcycle, detroit, michigan, machine gun, piranha, opposites attract, road movie, disguises","Goldie Hawn, Stephen Tobolowsky, David Carradine, Mel Gibson, Bill Duke",John Badham,"Netflix, Netflix basic with Ads ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Universal Pictures, Interscope Communications, The Badham-Cohen Group",Unknown
The Two Jakes,137,English,"This sequel to the classic Chinatown finds private detective Jake Gittes still haunted by the events of the first film. Hired by a man to investigate his wife's infidelities, Jake once again finds himself involved in a complicated plot involving murder, oil, and even some ghosts from his past.",1990,"Crime, Drama, Mystery","los angeles, california, private detective","Meg Tilly, Madeleine Stowe, Jack Nicholson, Harvey Keitel, Eli Wallach",Jack Nicholson,Showtime Apple TV Channel ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",Paramount,Unknown
The Bonfire of the Vanities,125,English,"After his mistress runs over a black teen, a Wall Street hotshot sees his life unravel in the spotlight; A down-and-out reporter breaks the story and opportunists clamber to use it to their advantage.",1990,"Comedy, Drama","journalist, black people, success, bad luck, broker, social satire, yellow-journalism","Tom Hanks, Saul Rubinek, Melanie Griffith, Kim Cattrall, Bruce Willis",Brian De Palma,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Warner Bros. Pictures, Warner Bros.",Unknown
Quick Change,89,English,"With the aid of his girlfriend, Phyllis Potter, and best friend, Loomis, Grimm enters a Manhattan bank dressed as a clown, creates a hostage situation and executes a flawless robbery. The only thing left for the trio to do is make their getaway out of the city and to the airport. It sounds simple enough, but it seems that fate deserts them immediately after the bank heist. One mishap after another conspires to keep these robbers from reaching freedom.",1990,"Comedy, Crime","new york city, heist, bank robbery, jousting, getaway, crime gone awry, bumbler, hostage negotiator, clown makeup","Jason Robards, Randy Quaid, Bill Murray, Geena Davis, Stanley Tucci","Howard Franklin, Bill Murray",,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Devoted Productions, Warner Bros. Pictures",https://www.warnerbros.com/movies/quick-change/
Lord of the Flies,91,English,"When their plane crashes, 25 schoolboys find themselves trapped on a tropical island, miles from civilization.",1990,"Adventure, Drama, Thriller","rescue, exotic island, based on novel or book, pig, cadet, gang war, leader, stranded, pacific island, plane crash","James Badge Dale, Andrew Taft, Balthazar Getty, Chris Furrh, Danuel Pipoly",Harry Hook,,"Apple TV, Amazon Video, AMC on Demand ",,"Castle Rock Entertainment, Nelson Entertainment, Jack's Camp, Columbia Pictures",Unknown
Henry & June,136,English,"While traveling in Paris, author Henry Miller and his wife, June, meet Anais Nin, and sexual sparks fly as Nin starts an affair with the openly bisexual June. When June is forced to return to the U.S., she gives Nin her blessing to sleep with her husband. Then, when June returns to France, an unexpected, and sometimes contentious, threesome forms.",1990,Romance,"paris, france, writer, polyamory, bohemian, 1930s","Fred Ward, Uma Thurman, Bruce Myers, Kevin Spacey, Maria de Medeiros",Philip Kaufman,,,,"Universal Pictures, Walrus & Associates",Unknown
Erotic Ghost Story,88,Unknown,"Three vixens have meditated for 1,000 years to able to shed their animal natures and become human. For the final month of their rigors, they have moved near a village where women pray to a god of fertility. One sister visits the god's temple and thinks lustful thoughts. As she leaves, a priest confronts her, warning of dire consequences and of demons that will try to stop the vixens' transformation. Soon, the youngest sister saves a poor scholar from bandits and becomes enamored of him. Each sister visits him, and before long, the youth has made love to all three. After they invite him to stay with them, the playfulness takes a scary turn. Where can they turn for help?",1990,"Fantasy, Drama, Horror",None,"Amy Yip, Hitomi Kudô, Ha Chi-Chun, Pal Sinn Lap-man, Manfred Wong",Lam Ngai Kai,,,,"Diagonal Pictures, Orange Sky Golden Harvest",Unknown
Child's Play 2,84,English,"Chucky is reconstructed by a toy factory to dispel the negative publicity surrounding the doll, and tracks young Andy Barclay to a foster home where the chase begins again.",1990,"Horror, Thriller","factory, voodoo, foster parents, faithlessness, evil doll, murder, killer doll, serial killer, slasher, foster sister, foster family, doll, foster child, evil, foster home, killer toys, toy comes to life, toy factory, possessed doll, foster mom, supernatural power","Christine Elise, Gerrit Graham, Alex Vincent, Jenny Agutter, Brad Dourif",John Lafia,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ",Universal Pictures,Unknown
"No Retreat, No Surrender 3: Blood Brothers",101,English,"Two feuding brothers (one a policeman, the other a martial arts expert) of different political views, join forces to avenge the death of their father, a retired agent, killed by the mafia.",1990,Action,"martial arts, kung fu, karate, sequel","Joseph Campanella, Loren Avedon, Keith Vitali, Rion Hunter, Wanda Acuna",Lo Yuen-Ming,,,,Seasonal Film Corporation,Unknown
Problem Child,81,English,"Ben Healy and his social climbing wife Flo adopt fun-loving seven year old Junior. But they soon discover he's a little monster as he turns a camping trip, a birthday party and even a baseball game into comic nightmares.",1990,"Comedy, Family","ransom, kidnapping, orphanage, foster parents, dark comedy, child hero, baby-snatching, spoiled child, slapstick comedy, pflegesohn, serial killer, problem child, mischievous child, neighborhood, child, 1990s","Michael J. Oliver, Jack Warden, John Ritter, Gilbert Gottfried, Amy Yasbeck",Dennis Dugan,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Universal Pictures, Imagine Entertainment",Unknown
Captain America,97,English,"During World War II, a brave, patriotic American Soldier undergoes experiments to become a new supersoldier, ""Captain America"". Racing to Germany to sabotage the rockets of Nazi baddie ""Red Skull"", Captain America winds up frozen until the 1990s. He reawakens to find that the Red Skull has changed identities and is now planning to kidnap the President of the United States.",1990,"Action, Adventure, Science Fiction, War","martial arts, captain, washington dc, usa, superhero, wretch, comic book, based on comic, terrorism, super villain","Darren McGavin, Scott Paulin, Ned Beatty, Ronny Cox, Matt Salinger",Albert Pyun,,"Amazon Video, Microsoft Store ","Amazon Video, Microsoft Store ","Jadran Film, 21st Century Film Corporation, Marvel Entertainment Group, Menahem Golan Productions",Unknown
La Femme Nikita,117,French,"A beautiful felon, sentenced to life in prison for the murder of a policeman, is given a second chance – as a secret political assassin controlled by the government.",1990,"Action, Thriller","undercover agent, venice, italy, shotgun, secret identity, special unit, romance, secret government organization, hitwoman, female assassin, government assassin","Jean-Hugues Anglade, Marc Duret, Anne Parillaud, Jean Reno, Tchéky Karyo",Luc Besson,,"Amazon Video, Microsoft Store ","Amazon Video, Microsoft Store ","Gaumont, Cecchi Gori Group Tiger Cinematografica, Les Films du Loup",https://www.gaumont.com/fr/en/film/nikita
Miller's Crossing,115,English,"Set in 1929, a political boss and his advisor have a parting of the ways when they both fall for the same woman.",1990,"Drama, Thriller, Crime","street gang, corruption, prohibition era, gun, gambling debt, gangster, loyalty, irish-american, irish mob, betrayal, organized crime, shootout, drunkenness, neo-noir, 1920s, violence","Jon Polito, John Turturro, Gabriel Byrne, J.E. Freeman, Marcia Gay Harden","Joel Coen, Ethan Coen","fuboTV, Paramount Plus, Paramount Plus Apple TV Channel , Paramount+ Amazon Channel, Showtime Roku Premium Channel, Showtime, Showtime Apple TV Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Circle Films, 20th Century Fox",Unknown
Days of Thunder,107,English,"Talented but unproven stock car driver Cole Trickle gets a break and with the guidance of veteran Harry Hogge turns heads on the track. The young hotshot develops a rivalry with a fellow racer that threatens his career when the two smash their cars. But with the help of his doctor, Cole just might overcome his injuries-- and his fear.",1990,"Adventure, Action, Drama","sports, stock car racing, daytona, car crash, rivalry, revenge, racing, race car driver, nascar, racer, stock car, phoenix, arizona, motorsport","Nicole Kidman, Randy Quaid, Robert Duvall, Tom Cruise, Cary Elwes",Tony Scott,"Paramount Plus, Paramount Plus Apple TV Channel , Paramount+ Amazon Channel, Paramount+ Roku Premium Channel, AMC+, Showtime Apple TV Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Paramount, Don Simpson/Jerry Bruckheimer Films",Unknown
Men at Work,98,English,"Two garbage men find the body of a city councilman in a trash can on their route. With help from a supervisor, the duo must solve the case and find the man's killer while hiding the body from the cops.",1990,"Comedy, Crime","vietnam veteran, garbageman , pellet gun, phrenology","Emilio Estevez, Keith David, Dean Cameron, Leslie Hope, Charlie Sheen",Emilio Estevez,"Max, Max Amazon Channel ","Apple TV, Amazon Video, Vudu ","Apple TV, Amazon Video, Vudu ","Euphoria Films Production, Epic Productions",Unknown
Dark Angel,91,English,"Jack Caine is a Houston vice cop who's forgotten the rule book. His self-appointed mission is to stop the drugs trade and the number one supplier Victor Manning. Whilst involved in an undercover operation to entrap Victor Manning, his partner gets killed, and a sinister newcomer enters the scene...",1990,"Action, Thriller, Science Fiction, Crime, Horror","heroin, overdose, cop, alien, undercover cop, shootout, drugs","Betsy Brantley, Dolph Lundgren, Jay Bilas, Brian Benben, Matthias Hues",Craig R. Baxley,,"Apple TV, Amazon Video, Vudu ","Apple TV, Amazon Video, Vudu ","Trans World Entertainment (TWE), Vision International, Vision PDG, Epic Productions",Unknown
The Godfather Part III,162,English,"In the midst of trying to legitimize his business dealings in 1979 New York and Italy, aging mafia don, Michael Corleone seeks forgiveness for his sins while taking a young protege under his wing.",1990,"Crime, Drama, Thriller","daughter, new york city, helicopter, assassination, italian american, italy, gangster, christianity, vatican, pope, confession, symbolism, revenge, organized crime, mafia, lawyer, catholic church","Talia Shire, Diane Keaton, Al Pacino, Eli Wallach, Andy García",Francis Ford Coppola,"fuboTV, Showtime, Showtime Apple TV Channel ",,,"Paramount, American Zoetrope",Unknown
"White Hunter, Black Heart",112,English,"Renowned filmmaker John Wilson travels to Africa to direct a new movie, but constantly leaves to hunt elephants and other game, to the dismay of his cast and crew. He eventually becomes obsessed with hunting down and killing one specific elephant.",1990,"Adventure, Drama","london, england, based on novel or book, elephant, africa, movie business, safari, based on true story, hunting, 1950s, big game hunter, film director","George Dzundza, Clint Eastwood, Jeff Fahey, Charlotte Cornwell, Alun Armstrong",Clint Eastwood,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Warner Bros. Pictures, Malpaso Productions, Rastar Productions",Unknown
Quigley Down Under,119,English,"American Matt Quigley answers Australian land baron Elliott Marston's ad for a sharpshooter to kill the dingoes on his property. But when Quigley finds out that Marston's real target is the aborigines, Quigley hits the road. Now, even American expatriate Crazy Cora can't keep Quigley safe in his cat-and-mouse game with the homicidal Marston.",1990,Western,"chase, australian outback, australian western","Alan Rickman, Tom Selleck, Laura San Giacomo, Chris Haywood, Ron Haddrick",Simon Wincer,Amazon Prime Video ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Metro-Goldwyn-Mayer, Pathé Entertainment, MGM, United Artists, Pathé Films",Unknown
Cry-Baby,85,English,A prim and proper schoolgirl goes against her society grandmother's wishes when she dates a motorcycle-riding juvenile delinquent.,1990,"Comedy, Romance","prison, rock 'n' roll, jealousy, stage, musical, arrest, singer, tears, juvenile delinquent","Johnny Depp, Susan Tyrrell, Amy Locane, Iggy Pop, Ricki Lake",John Waters,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Universal Pictures, Imagine Entertainment",Unknown
Jacob's Ladder,113,English,"After returning home from the Vietnam War, veteran Jacob Singer struggles to maintain his sanity. Plagued by hallucinations and flashbacks, Singer rapidly falls apart as the world and people around him morph and twist into disturbing images. His girlfriend, Jezzie, and ex-wife, Sarah, try to help, but to little avail. Even Singer's chiropractor friend, Louis, fails to reach him as he descends into madness.",1990,"Drama, Mystery, Horror","vietnam veteran, new york city, post-traumatic stress disorder (ptsd), experiment, nightmare, subway, 1970s, paranoia, hallucination, car bomb, grief, memory, chemist, demon, postal worker, figment of imagination, oneiric, chiropractor","Tim Robbins, Danny Aiello, Elizabeth Peña, Pruitt Taylor Vince, Matt Craven",Adrian Lyne,,"Apple TV, Amazon Video, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Carolco Pictures,Unknown
Hamlet,130,English,"Hamlet, Prince of Denmark, finds out that his uncle Claudius killed his father to obtain the throne, and plans revenge.",1990,"Drama, History","loss of loved one, prince, uncle, based on play or musical, revenge, murder, spirit","Paul Scofield, Ian Holm, Mel Gibson, Alan Bates, Glenn Close",Franco Zeffirelli,,Amazon Video ,"Amazon Video, Spectrum On Demand ","Icon Productions, Nelson Entertainment, Sovereign Pictures, Canal+, Carolco Pictures",Unknown
Misery,107,English,"After stalking and saving the life of her favorite fiction author in a car accident, his  manic obsessor holds him captive in her remote Colorado home then forces him to write back to life the popular literary character he killed off.",1990,"Drama, Thriller","based on novel or book, nurse, psychopath, colorado, car crash, author, slasher, psychological thriller, torture, obsessed fan, blizzard, bedridden, female psychopath","James Caan, Kathy Bates, Lauren Bacall, Richard Farnsworth, Frances Sternhagen",Rob Reiner,Showtime Apple TV Channel ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",Spectrum On Demand ,"Castle Rock Entertainment, Nelson Entertainment, Columbia Pictures",Unknown
Mo' Better Blues,129,English,"Talented but self-centered trumpeter Bleek Gilliam is obsessed with his music and indecisiveness about his girlfriends Indigo and Clarke. But when he is forced to come to the aid of his manager and childhood friend, Bleek finds his world more fragile than he ever imagined.",1990,"Drama, Romance, Music, Comedy",None,"Wesley Snipes, John Turturro, Spike Lee, Denzel Washington, Giancarlo Esposito",Spike Lee,Starz Apple TV Channel ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","40 Acres and a Mule Filmworks, Universal Pictures",Unknown
Another 48 Hrs.,95,English,"For the past four years, San Francisco cop Jack Cates has been after an unidentified drug kingpin who calls himself the Ice Man. Jack finds a picture that proves that the Ice Man has put a price on the head of Reggie Hammond, who is scheduled to be released from prison on the next day.",1990,"Thriller, Action, Comedy, Crime, Drama","prison, drug dealer, san francisco, california, gas station, investigation, betrayal, shootout, motorcycle, convict, buddy cop, tough cop, blast","Ed O'Ross, Eddie Murphy, Kevin Tighe, Nick Nolte, Brion James",Walter Hill,"Paramount Plus, Paramount Plus Apple TV Channel , Paramount+ Amazon Channel, Paramount+ Roku Premium Channel ","Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Paramount, Eddie Murphy Productions",Unknown
The Amityville Curse,91,English,"After purchasing a property in Amityville, New York, Debbie and her husband invite three of their closest friends to help renovate. Immediately uneasy in her new surroundings, she begins experiencing shockingly vivid nightmares.",1990,"Horror, Thriller","suicide, haunted house, sequel, fireplace, tarantula, amityville horror","Helen Hughes, Kim Coates, Dawna Wightman, David Stein, Anthony Dean Rubeš",Tom Berry,,"Apple TV, Amazon Video ","Apple TV, Amazon Video ","CFCF-TV, Allegro Films",Unknown
My Blue Heaven,97,English,"FBI agent Barney Coopersmith is assigned to protect former Mafia figure turned informant Vincent Antonelli. In the witness protection program one is supposed to keep a low profile, but that is something that Antonelli has trouble doing. Coopersmith certainly has his hands full keeping Antonelli away from the Mafia hitmen who want to stop him testifying, not to mention the nightclubs...",1990,"Action, Comedy","california, gangster, fbi, witness protection","Melanie Mayron, Joan Cusack, Bill Irwin, Steve Martin, Rick Moranis",Herbert Ross,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Warner Bros. Pictures, Hawn / Sylbert Movie Company",Unknown
