Title,Runtime (minutes),Language,Overview,Release Year,Genre,Keywords,Actors,Directors,Stream,Buy,Rent,Production Companies,Website
Encino Man,88,English,"High school misfits Stoney and Dave discover a long-frozen primeval man buried in their backyard. But the thawed-out Link—as the boys have named him—quickly becomes a wild card in the teens' already zany Southern California lives. After a shave and some new clothes, Link's presence at school makes the daily drudgery a lot more interesting.",1992,Comedy,"high school, prom, fish out of water, los angeles, california, cavemen, frozen alive, prehistoric man","Pauly Shore, Sean Astin, Robin Tunney, Brendan Fraser, Megan Ward",Les Mayfield,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Hollywood Pictures, Touchwood Pacific Partners 1",Unknown
The Player,124,English,A Hollywood studio executive is being sent death threats by a writer whose script he rejected - but which one?,1992,"Mystery, Drama, Comedy, Crime","based on novel or book, homicide, movie business, blackmail, screenwriter, hollywood, death threat, movie mogul, movie studio, studio executive","Whoopi Goldberg, Fred Ward, Peter Gallagher, Greta Scacchi, Tim Robbins",Robert Altman,"Max, Max Amazon Channel, Criterion Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Spectrum On Demand ","Fine Line Features, Avenue Pictures, Spelling Entertainment, Addis Wechsler Pictures",Unknown
Wayne's World,95,English,"The adventures of two amiably aimless metal-head friends, Wayne and Garth. From Wayne's basement, the pair broadcast a talk-show called ""Wayne's World"" on local public access television. The show comes to the attention of a sleazy network executive who wants to produce a big-budget version of ""Wayne's World""—and he also wants Wayne's girlfriend, a rock singer named Cassandra. Wayne and Garth have to battle the executive not only to save their show, but also Cassandra.",1992,"Comedy, Music","romantic rivalry, heavy metal, parody, singer, breaking the fourth wall, television producer, buddy, aftercreditsstinger, duringcreditsstinger, woman director, multiple endings, best friends","Dana Carvey, Rob Lowe, Tia Carrere, Lara Flynn Boyle, Mike Myers",Penelope Spheeris,"fuboTV, MGM Plus Amazon Channel, Paramount Plus, Paramount Plus Apple TV Channel , Paramount+ Amazon Channel, Paramount+ Roku Premium Channel, MGM Plus ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ",Paramount,Unknown
Critters 4,87,English,"A super strain of genetically engineered mutants are designed to take over the universe, hungry to conquer the galaxy, with an appetite for mankind.",1992,"Comedy, Horror, Science Fiction","future, shower, hologram, alien, space, creature, explosion","Anne Ramsay, Angela Bassett, Don Keith Opper, Terrence Mann, Brad Dourif",Rupert Harvey,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","OH Films, New Line Cinema",Unknown
Sneakers,126,English,"When shadowy U.S. intelligence agents blackmail a reformed computer hacker and his eccentric team of security experts into stealing a code-breaking 'black box' from a Soviet-funded genius, they uncover a bigger conspiracy. Now, he and his 'sneakers' must save themselves and the world economy by retrieving the box from their blackmailers.",1992,"Comedy, Crime, Drama","hacker, mathematician, assignment, calm, relaxed, sympathetic","Dan Aykroyd, Robert Redford, Sidney Poitier, David Strathairn, River Phoenix",Phil Alden Robinson,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",Universal Pictures,Unknown
The Hand that Rocks the Cradle,110,English,"A suburban family chooses seemingly sweet Peyton Flanders as their newborn's nanny. Only much later does the infant's mother, Claire Bartel, realize Peyton's true intentions -- to destroy Claire and replace her in the family. The nail-biting suspense builds quickly in this chilling psychological thriller about deception and bitter revenge.",1992,"Drama, Thriller","rage and hate, loss of loved one, nanny, destroy, family's daily life, infant, childlessness, malice, desire to have children, child","Madeline Zima, Annabella Sciorra, Ernie Hudson, Rebecca De Mornay, Matt McCoy",Curtis Hanson,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Google Play Movies, YouTube, Vudu, Microsoft Store ","Hollywood Pictures, Interscope Communications, Nomura Babcock & Brown",Unknown
Poison Ivy,92,English,A seductive teen befriends an introverted high school student and schemes her way into the lives of her wealthy family.,1992,"Thriller, Drama","suicide, rape, manipulation, father, fake suicide, sociopath, teenage girl, older man younger woman relationship, rebellious youth, obsessive love, woman director, erotic thriller, sex with a minor, bad influence","Leonardo DiCaprio, Cheryl Ladd, Tom Skerritt, Drew Barrymore, Sara Gilbert",Katt Shea,,,,New Line Cinema,Unknown
Singles,99,English,"A group of young adults in their twenties, who share an apartment in the city of Seattle, ponder on love and face all the challenges of adulthood.",1992,"Comedy, Drama, Romance","lovesickness, love of one's life, free love, cheating, roommate, ex-boyfriend, ex-girlfriend, seattle, washington, blind date, grunge","Bridget Fonda, Kyra Sedgwick, Matt Dillon, Sheila Kelley, Campbell Scott",Cameron Crowe,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Atkinson/Knickerbocker Productions, Warner Bros. Pictures",Unknown
Chaplin,143,English,"An aged Charlie Chaplin narrates his life to his autobiography's editor, including his rise to wealth and comedic fame from poverty, his turbulent personal life and his run-ins with the FBI.",1992,Drama,"escape, politics, success, biography, based on true story, family, hollywoodland, mccarthyism, 1920s, 1900s","Geraldine Chaplin, Paul Rhys, John Thaw, Moira Kelly, Robert Downey Jr.",Richard Attenborough,"Amazon Prime Video, Britbox Apple TV Channel , Hoopla ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Carolco Pictures, RCS Video, Lambeth, Japan Satellite Broadcasting (JSB), Le Studio Canal+, TriStar Pictures",Unknown
Of Mice and Men,110,English,"Two drifters, one a gentle but slow giant, try to make money working the fields during the Depression so they can fulfill their dreams.",1992,Drama,"farm, worker, dream, country life, farm worker, great depression, error","Ray Walston, Sherilyn Fenn, Casey Siemaszko, Gary Sinise, John Malkovich",Gary Sinise,"fuboTV, MGM Plus Amazon Channel, Hoopla, MGM Plus ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Metro-Goldwyn-Mayer, MGM",Unknown
