Title,Runtime (minutes),Language,Overview,Release Year,Genre,Keywords,Actors,Directors,Stream,Buy,Rent,Production Companies,Website
Yu-Gi-Oh! The Movie,90,English,"After the conclusion of the Battle City Tournament, deep below the sands of Egypt, an ancient evil has awakened. Anubis, who was defeated centuries ago by Yugi’s mysterious alter ego – the ancient Pharaoh – has returned for revenge. Wielding the power of the Eighth Millennium Item, Anubis is determined to destroy Yugi and take over the world.",2004,"Animation, Fantasy, Action, Science Fiction","egypt, monster, card game, fight, pyramid, world supremacy, puzzle, artifact, duel, anime, based on anime, based on card game, trading cards, based on tv series","Eric Stuart, Dan Green, Gregory Abbey, Wayne Grayson, Scott Rayow",Hatsuki Tsuji,"fuboTV, Hoopla, Viewster Amazon Channel, Retrocrush ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Shueisha, Gallop, TV Tokyo, NAS, 4Kids Entertainment, Konami",http://yugioh.warnerbros.com/
The Girl Next Door,110,English,"Exceptionally ambitious high schooler Matthew has aspirations for a career in politics when he falls in love with his gorgeous 19-year-old neighbor, Danielle. But Matthew's bright future is jeopardized when he finds Danielle was once a porn star. As Danielle's past catches up with her, Matthew's love for her forces him to re-evaluate his goals.",2004,"Comedy, Romance","high school, porn actor, pornographic video, school party, blonde, sexual attraction, porn industry, sex comedy, girl next door, sex video","Emile Hirsch, Paul Dano, Timothy Olyphant, Christopher Marquette, Elisha Cuthbert",Luke Greenfield,"fuboTV, Paramount Plus, Paramount Plus Apple TV Channel , Paramount+ Amazon Channel, Showtime Roku Premium Channel, Showtime, Showtime Apple TV Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Google Play Movies, YouTube, Microsoft Store ","Epsilon Motion Pictures, Regency Enterprises, New Regency Pictures, Daybreak, 20th Century Fox",Unknown
The Lion King 1½,77,English,Timon the meerkat and Pumbaa the warthog are best pals and the unsung heroes of the African savanna. This prequel to the smash Disney animated adventure takes you back -- way back -- before Simba's adventure began. You'll find out all about Timon and Pumbaa and tag along as they search for the perfect home and attempt to raise a rambunctious lion cub.,2004,"Family, Animation, Comedy, Action","pig, africa, lion, sequel, royalty, best friend","Julie Kavner, Matthew Broderick, Nathan Lane, Jerry Stiller, Ernie Sabella",Bradley Raymond,Disney Plus ,"Apple TV, Amazon Video, YouTube, Vudu, Microsoft Store ",,"DisneyToon Studios, Walt Disney Pictures",Unknown
The Butterfly Effect,120,English,"A young man struggles to access sublimated childhood memories. He finds a technique that allows him to travel back into the past, to occupy his childhood body and change history. However, he soon finds that every change he makes has unexpected consequences.",2004,"Science Fiction, Thriller","prison, mind control, child abuse, amnesia, chaos theory, blackout, trauma, diary, time travel, flashback, bully, love, memory loss, psychiatrist, therapy, childhood","Ashton Kutcher, Melora Walters, Amy Smart, Elden Henson, William Lee Scott","J. Mackye Gruber, Eric Bress",,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","FilmEngine, Katalyst Films, BenderSpink, New Line Cinema",Unknown
Shrek 2,93,English,"Shrek, Fiona and Donkey set off to Far, Far Away to meet Fiona's mother and father. But not everyone is happy. Shrek and the King find it hard to get along, and there's tension in the marriage. The fairy godmother discovers that Shrek has married Fiona instead of her Son Prince Charming and sets about destroying their marriage.",2004,"Animation, Family, Comedy, Fantasy, Adventure","prison, princess, magic, kingdom, fairy tale, liberation, transformation, honeymoon, prince, parents-in-law, enchantment, sequel, anthropomorphism, dragon, ogre, cartoon donkey","Cameron Diaz, Eddie Murphy, Antonio Banderas, Julie Andrews, Mike Myers","Kelly Asbury, Andrew Adamson, Conrad Vernon",Peacock Premium ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, FlixFling ","DreamWorks Animation, Pacific Data Images, DreamWorks Pictures",http://www.shrek2.com/
Torque,84,English,"Biker Cary Ford is framed by an old rival and biker gang leader for the murder of another gang member who happens to be the brother of Trey, leader of the most feared biker gang in the country. Ford is now on the run trying to clear his name from the murder with Trey and his gang looking for his blood.",2004,Action,"drug dealer, corruption, ex-girlfriend, revenge, gang, motorcycle, motorcycle gang","Monet Mazur, Matt Schulze, Martin Henderson, Jaime Pressly, Ice Cube",Joseph Kahn,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Original Film, Village Roadshow Pictures, Warner Bros. Pictures",Unknown
13 Going on 30,98,English,"A girl who's sick of the social strictures of junior high is transformed into a grownup overnight. In this feel-good fairy tale, teenager Jenna wants a boyfriend, and when she's unable to find one, she fantasizes about being a well-adjusted adult. Suddenly, her secret desire becomes a reality, and she is transformed into a 30-year-old, but adulthood, with its own set of male-female challenges, isn't as easy as it looks.",2004,"Comedy, Fantasy, Romance","new york city, photographer, editor-in-chief, time travel, wish, child as an adult, friends in love, age change, time jump","Christa B. Allen, Mark Ruffalo, Jennifer Garner, Judy Greer, Andy Serkis",Gary Winick,"Netflix, Hoopla ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Columbia Pictures, Revolution Studios, Thirteen Productions",Unknown
50 First Dates,99,English,"Henry is a player skilled at seducing women. But when this veterinarian meets Lucy, a girl with a quirky problem when it comes to total recall, he realizes it's possible to fall in love all over again…and again, and again. That's because the delightful Lucy has no short-term memory, so Henry must woo her day after day until he finally sweeps her off her feet.",2004,"Comedy, Romance","amnesia, hawaii, romantic comedy, deception, womanizer, love, car accident, screwball comedy, short term memory loss, true love, loving, romantic, joyful","Rob Schneider, Lusia Strus, Sean Astin, Drew Barrymore, Adam Sandler",Peter Segal,"Starz Apple TV Channel, Starz Roku Premium Channel, Starz, Starz Amazon Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Columbia Pictures, Anonymous Content, Flower Films, Happy Madison Productions",Unknown
Godzilla: Final Wars,125,Japanese,"Humanity finally rids themselves of Godzilla, imprisoning him in an icy tomb in the South Pole. All is peaceful until various monsters emerge to lay waste to Earth's cities. Overwhelmed, humanity is seemingly saved by a race of benevolent aliens known as Xiliens. But not all is what it seems with these bizarre visitors. If humanity wishes to survive, they must reluctantly resurrect their most hated enemy, Godzilla.",2004,"Action, Adventure, Science Fiction, Fantasy, Thriller","monster, giant monster, scientist, gojira, rodan, kaiju, ghidora, godzilla","Rei Kikukawa, Maki Mizuno, Masahiro Matsuoka, Don Frye, Kazuki Kitamura",Ryûhei Kitamura,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",TOHO,https://www.sonypictures.com/movies/godzillafinalwars
The SpongeBob SquarePants Movie,87,English,"There's trouble brewing in Bikini Bottom. Someone has stolen King Neptune's crown, and it looks like Mr. Krab, SpongeBob's boss, is the culprit. Though he's just been passed over for the promotion of his dreams, SpongeBob stands by his boss, and along with his best pal Patrick, sets out on a treacherous mission to Shell City to reclaim the crown and save Mr. Krab's life.",2004,"Family, Animation, Comedy, Fantasy, Adventure","sea, ocean, falsely accused, squid, live action and animation, based on tv series","Clancy Brown, Bill Fagerbakke, Mr. Lawrence, Rodger Bumpass, Tom Kenny","Stephen Hillenburg, Mark Osborne",Showtime Apple TV Channel ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Paramount, Nickelodeon Movies, United Plankton Pictures",Unknown
The Grudge,92,English,"An American nurse living and working in Tokyo is exposed to a mysterious supernatural curse, one that locks a person in a powerful rage before claiming their life and spreading to another victim.",2004,"Horror, Mystery, Thriller","nurse, house, remake, curse, tokyo, japan, old woman, catatonia","Yuya Ozeki, Jason Behr, William Mapother, Sarah Michelle Gellar, Takako Fuji",Takashi Shimizu,"Starz Apple TV Channel, Starz Roku Premium Channel, Starz, Starz Amazon Channel ",AMC on Demand ,,"Ghost House Pictures, Fellah Pictures, Senator International, Columbia Pictures",Unknown
The Alamo,137,English,"Based on the 1836 standoff between a group of Texan and Tejano men, led by Davy Crockett and Jim Bowie, and Mexican dictator Santa Anna's forces at the Alamo in San Antonio, Texas.",2004,"History, War, Drama","texas, uprising, alamo","Patrick Wilson, Billy Bob Thornton, Emilio Echevarría, Jason Patric, Dennis Quaid",John Lee Hancock,Hoopla ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Imagine Entertainment, Touchstone Pictures",Unknown
Something the Lord Made,110,English,A dramatization of the relationship between heart surgery pioneers Alfred Blalock and Vivien Thomas.,2004,"TV Movie, Drama","friendship, mentor, biography, man of one's dreams, based on true story, hospital, cardiologist, inspiring story, surgery, racial prejudice, open heart surgery, medical drama, 1930s, racial discrimination, medical experiment, medical research laboratory","Alan Rickman, Kyra Sedgwick, Merritt Wever, Yasiin Bey, Gabrielle Union",Joseph Sargent,"Max, Max Amazon Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Nina Saxon Film Design, HBO Films",Unknown
Van Helsing,132,English,Famed monster slayer Gabriel Van Helsing is dispatched to Transylvania to assist the last of the Valerious bloodline in defeating Count Dracula. Anna Valerious reveals that Dracula has formed an unholy alliance with Dr. Frankenstein's monster and is hell-bent on exacting a centuries-old curse on her family.,2004,"Horror, Adventure, Action","transylvania, vampire, vatican, bite, castle, steampunk, werewolf, van helsing, notre dame cathedral, 19th century, mr. hyde, frankenstein, dracula, fantasy","Richard Roxburgh, Kate Beckinsale, Shuler Hensley, David Wenham, Hugh Jackman",Stephen Sommers,Peacock Premium ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Universal Pictures, The Sommers Company, Stillking Films",https://www.uphe.com/movies/van-helsing
Shaun of the Dead,99,English,"Shaun lives a supremely uneventful life, which revolves around his girlfriend, his mother, and, above all, his local pub. This gentle routine is threatened when the dead return to life and make strenuous attempts to snack on ordinary Londoners.",2004,"Horror, Comedy","london, england, dark comedy, satire, surrey, parody, slacker, friends, survival, zombie, survival horror, british pub, boyfriend girlfriend relationship, zombie apocalypse","Kate Ashfield, Lucy Davis, Simon Pegg, Nick Frost, Dylan Moran",Edgar Wright,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Big Talk Studios, WT² Productions, Working Title Films, StudioCanal, Universal Pictures, Film4 Productions, Inside Track, FilmFour",https://www.focusfeatures.com/shaun_of_the_dead
Resident Evil: Apocalypse,94,English,"As the city is locked down under quarantine, Alice finds out that the people that died from the previous incident at the Umbrella Corporation have turned into zombies. She then joins a small band of elite soldiers, who are enlisted to rescue the missing daughter of the creator of the mutating T-virus.  Once lack of luck and resources happen, they begin to wage an exhilarating battle to survive and escape before the Umbrella Corporation erases its experiment from the face of the earth.",2004,"Horror, Action, Science Fiction","rescue, martial arts, dystopia, mutant, conspiracy, evil corporation, zombie, based on video game","Sophie Vavasseur, Oded Fehr, Thomas Kretschmann, Sienna Guillory, Milla Jovovich",Alexander Witt,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Davis Films/Impact Pictures, Screen Gems, Constantin Film",Unknown
The Phantom of the Opera,141,English,"Deformed since birth, a bitter man known only as The Phantom lives in the sewers underneath the Paris Opera House. He falls in love with the obscure chorus singer Christine, and privately tutors her while terrorizing the rest of the crew.",2004,"Thriller, Drama, Romance","mask, dancing, paris, france, based on novel or book, love triangle, obsession, musical, based on play or musical, remake, tragic villain, rooftop, disfigured face, opera singer, 1910s, phantom of the opera","Patrick Wilson, Emmy Rossum, Miranda Richardson, Gerard Butler, Minnie Driver",Joel Schumacher,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Warner Bros. Pictures, Odyssey Entertainment, Scion Films, The Really Useful Group",Unknown
The Day After Tomorrow,124,English,"After years of increases in the greenhouse effect, havoc is wreaked globally in the form of catastrophic hurricanes, tornadoes, tidal waves, floods and the beginning of a new Ice Age. Paleoclimatologist Jack Hall tries to warn the world while also shepherding to safety his son, trapped in New York after the city is overwhelmed by the start of the new big freeze.",2004,"Action, Adventure, Science Fiction, Thriller","government, saving the world, cataclysm, library, climate, climate change, greenhouse effect, tornado, twister, hurricane, hail, temperature drop, ice age, polar zone, meteorology, gulfstream, barrier ice, ice melting, third world, exodus, evacuation, natural disaster, disaster, snow, los angeles, california, antarctica, scientist, cell phone, environmental, doomsday, disaster movie, helicopter crash","Emmy Rossum, Jake Gyllenhaal, Jay O. Sanders, Dennis Quaid, Dash Mihok",Roland Emmerich,fuboTV ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","20th Century Fox, Centropolis Entertainment, Lionsgate, The Mark Gordon Company",http://www.thedayaftertomorrow.com/
El padrino: The Latin Godfather,128,English,"In the streets of East Los Angeles, Manny is a formidable drug dealer. Impressed by his extravagant lifestyle and prowess, his young son, Kilo, yearns to follow in his footsteps. Kilo resolves to learn how to prosper in the drug world, and his new life as a dealer begins. In a world where a man wants everything, he may end up with nothing.",2004,"Action, Crime, Drama",None,"Emilio Rivera, Jennifer Tilly, Faye Dunaway, Damian Chapa, Sal Lopez",Damian Chapa,,,,,Unknown
9 Songs,69,English,"Matt, a young glaciologist, soars across the vast, silent, icebound immensities of the South Pole as he recalls his love affair with Lisa. They meet at a mobbed rock concert in a vast music hall - London's Brixton Academy. They are in bed at night's end. Together, over a period of several months, they pursue a mutual sexual passion whose inevitable stages unfold in counterpoint to nine live-concert songs.",2004,"Drama, Music, Romance","london, england, concert, rock 'n' roll, sexuality, orgasm, cocaine, man woman relationship, condom, love, sexual fantasy, pubic hair, breast, ejaculation, american, couple, desire, sexual desire, cunnilingus, naked, exchange student, rock concert, british man, nude, drug, small tits, woman tied to a bed, sex, sexual, vulva, rock, unsimulated sex, intense, fellatio, tied to a bed, erect penis, small breasts, blowjob","Margo Stilley, Courtney Taylor-Taylor, Kieran O'Brien, Guy Garvey, Alex Kapranos",Michael Winterbottom,,,,Revolution Films,Unknown
Lemony Snicket's A Series of Unfortunate Events,108,English,"Three wealthy children's parents are killed in a fire. When they are sent to a distant relative, they find out that he is plotting to kill them and seize their fortune.",2004,"Adventure, Comedy, Family","steampunk, orphan, orphan siblings, unfortunate, based on young adult novel","Emily Browning, Jude Law, Jim Carrey, Liam Aiken, Meryl Streep",Brad Silberling,"Amazon Prime Video, fuboTV, Paramount Plus, Paramount Plus Apple TV Channel , Paramount+ Amazon Channel, Showtime Roku Premium Channel, Hoopla ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, FlixFling, Spectrum On Demand ","Paramount, DreamWorks Pictures, Nickelodeon Movies, Parkes/MacDonald Productions, Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 2 KG",Unknown
Far Far Away Idol,10,English,"Shrek, Fiona, Donkey, Puss in Boots, and the rest of the Far Far Away Kingdom battle it out in a singing competition.",2004,"Music, Comedy, Animation, Family",None,"Cameron Diaz, Eddie Murphy, Antonio Banderas, Mike Myers, Simon Cowell",Simon J. Smith,,"Google Play Movies, YouTube, Vudu ",,"DreamWorks Animation, Pacific Data Images",Unknown
Troy,163,English,"In year 1250 B.C. during the late Bronze age, two emerging nations begin to clash. Paris, the Trojan prince, convinces Helen, Queen of Sparta, to leave her husband Menelaus, and sail with him back to Troy. After Menelaus finds out that his wife was taken by the Trojans, he asks his brother Agamemnon to help him get her back. Agamemnon sees this as an opportunity for power. They set off with 1,000 ships holding 50,000 Greeks to Troy.",2004,"Adventure, History, War, Action","epic, adultery, sibling relationship, hostility, bravery, mythology, beauty, trojan war, wall, fraud, sword fight, battlefield, historical fiction, ancient world, based on song, poem or rhyme, pyre, ancient greece, peplum, trojan horse, bronze age, sparta greece, helen of troy, homer's iliad, muscular men, ships, sword and sandal, helmet","Eric Bana, Sean Bean, Orlando Bloom, Brian Cox, Brad Pitt",Wolfgang Petersen,Apple TV Plus ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Warner Bros. Pictures, Plan B Entertainment, Nimar Studios, Radiant Productions, Helena Productions, Latina Pictures",Unknown
Saw,103,English,"Two men wake up to find themselves shackled in a grimy, abandoned bathroom. As they struggle to comprehend their predicament, they discover a disturbing tape left behind by the sadistic mastermind known as Jigsaw. With a chilling voice and cryptic instructions, Jigsaw informs them that they must partake in a gruesome game in order to secure their freedom.",2004,"Horror, Mystery, Crime","sadism, shotgun, detective, flashback, hospital, doctor, torture, sadist, survival horror, chained, bludgeoning, death match, booby trap, mind game, extreme violence, death game","Leigh Whannell, Ken Leung, Monica Potter, Danny Glover, Cary Elwes",James Wan,"Amazon Prime Video, Starz Apple TV Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Twisted Pictures, Evolution Entertainment, Saw Productions Inc.",Unknown
The Ladykillers,104,English,"An eccentric, if not charming Southern professor and his crew pose as a band in order to rob a casino, all under the nose of his unsuspecting landlord – a sharp old woman.",2004,"Comedy, Crime, Thriller","garbage, church choir, remake, criminal gang, duringcreditsstinger","Irma P. Hall, Tom Hanks, J.K. Simmons, Tzi Ma, Marlon Wayans","Joel Coen, Ethan Coen",,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Microsoft Store ","Touchstone Pictures, The Jacobson Company, Mike Zoss Productions",Unknown
White Chicks,109,English,"Two FBI agent brothers, Marcus and Kevin Copeland, accidentally foil a drug bust. To avoid being fired they accept a mission escorting a pair of socialites to the Hamptons--but when the girls are disfigured in a car accident, they refuse to go. Left without options, Marcus and Kevin decide to pose as the sisters, transforming themselves from black men into rich white women.",2004,"Comedy, Crime","undercover, fbi, cross dressing, car accident, high society, buddy cop, hamptons","Faune Chambers Watkins, Shawn Wayans, Marlon Wayans, Frankie Faison, Terry Crews",Keenen Ivory Wayans,Hoopla ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Columbia Pictures, Revolution Studios, Wayans Bros. Entertainment, Gone North Productions",Unknown
