Title,Runtime (minutes),Language,Overview,Release Year,Genre,Keywords,Actors,Directors,Stream,Buy,Rent,Production Companies,Website
Harry Potter and the Half-Blood Prince,153,English,"As Lord Voldemort tightens his grip on both the Muggle and wizarding worlds, Hogwarts is no longer a safe haven. Harry suspects perils may even lie within the castle, but Dumbledore is more intent upon preparing him for the final battle fast approaching. Together they work to find the key to unlock Voldemorts defenses and to this end, Dumbledore recruits his old friend and colleague Horace Slughorn, whom he believes holds crucial information. Even as the decisive showdown looms, romance blossoms for Harry, Ron, Hermione and their classmates. Love is in the air, but danger lies ahead and Hogwarts may never be the same again.",2009,"Adventure, Fantasy","witch, dying and death, london, england, magic, school of witchcraft, apparition, curse, teenage crush, school, werewolf, teenage love, luck, wizard, secret past, christmas, based on young adult novel, wizarding world","Rupert Grint, Michael Gambon, Emma Watson, Jim Broadbent, Daniel Radcliffe",David Yates,"fuboTV, Peacock Premium, USA Network ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Warner Bros. Pictures, Heyday Films",https://www.warnerbros.com/movies/harry-potter-and-half-blood-prince/
Coraline,100,English,"A young girl discovers an idealized parallel universe behind a secret door in her new home, unaware that it contains a sinister secret.",2009,"Animation, Family, Fantasy","friendship, dream, based on novel or book, eye, stuffed animal, stop motion, parallel world, button, new home, secret door, aftercreditsstinger, duringcreditsstinger, horror for children, talking cat, parallel universe, neil gaiman","Keith David, Dakota Fanning, Jennifer Saunders, Dawn French, Teri Hatcher",Henry Selick,"Max, Max Amazon Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Redbox ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Redbox, Spectrum On Demand ","Laika, Pandemonium",http://coraline.com/
Star Trek,127,English,"The fate of the galaxy rests in the hands of bitter rivals. One, James Kirk, is a delinquent, thrill-seeking Iowa farm boy. The other, Spock, a Vulcan, was raised in a logic-based society that rejects all emotion. As fiery instinct clashes with calm reason, their unlikely but powerful partnership is the only thing capable of leading their crew through unimaginable danger, boldly going where no one has gone before. The human adventure has begun again.",2009,"Science Fiction, Action, Adventure","spacecraft, teleportation, san francisco, california, time travel, space mission, parachute, black hole, supernova, prequel, futuristic, warp speed, warp engine, space, romulans, alternate reality, space opera, reboot, unlikely friendship, child driving car, 23rd century, based on tv series, 24th century","Chris Pine, Zachary Quinto, Eric Bana, Leonard Nimoy, Bruce Greenwood",J.J. Abrams,"Apple TV Plus, Paramount Plus, Paramount Plus Apple TV Channel , Paramount+ Amazon Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Paramount, Spyglass Entertainment, Bad Robot",https://www.paramountmovies.com/movies/star-trek-2009
Monsters vs Aliens,94,English,"When Susan Murphy is unwittingly clobbered by a meteor full of outer space gunk on her wedding day, she mysteriously grows to 49-feet-11-inches. The military jumps into action and captures Susan, secreting her away to a covert government compound. She is renamed Ginormica and placed in confinement with a ragtag group of Monsters...",2009,"Animation, Family, Adventure, Science Fiction","alien, giant robot, duringcreditsstinger, 3d","Reese Witherspoon, Will Arnett, Hugh Laurie, Rainn Wilson, Seth Rogen","Rob Letterman, Conrad Vernon","Max, Max Amazon Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","DreamWorks Animation, Paramount",http://www.monstersvsaliens.com/
District 9,112,English,"Thirty years ago, aliens arrive on Earth. Not to conquer or give aid, but to find refuge from their dying planet. Separated from humans in a South African area called District 9, the aliens are managed by Multi-National United, which is unconcerned with the aliens' welfare but will do anything to master their advanced technology. When a company field agent contracts a mysterious virus that begins to alter his DNA, there is only one place he can hide: District 9.",2009,Science Fiction,"street gang, government, genetics, slum, mutation, dystopia, transformation, south africa, johannesburg south africa, satire, mockumentary, alien, prawn, alternate history, racism, metamorphosis, xenophobia, internment camp, alien technology, segregation, private military company, based on short film","Nathalie Boltt, Sylvaine Strike, Jason Cope, Sharlto Copley, Elizabeth Mkandawie",Neill Blomkamp,"AMC Plus Apple TV Channel , AMC+ Amazon Channel, AMC+ Roku Premium Channel, AMC+, AMC ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","TriStar Pictures, Block / Hanson, WingNut Films, District 9",http://www.d-9.com/
Bride Wars,89,English,Two best friends become rivals when their respective weddings are accidentally booked for the same day.,2009,"Comedy, Romance","friendship, bride, engagement, rivalry, wedding, family feud","Bryan Greenberg, Chris Pratt, Anne Hathaway, Steve Howey, Kate Hudson",Gary Winick,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Fox 2000 Pictures, Regency Enterprises, New Regency Pictures, Birdie Productions, Dune Entertainment, Dune Entertainment III",https://newregency.com/movies/bride-wars
Angels & Demons,138,English,"Harvard symbologist Robert Langdon is recruited by the Vatican to investigate the apparent return of the Illuminati - a secret, underground organization - after four cardinals are kidnapped on the night of the papal conclave.",2009,"Thriller, Mystery","based on novel or book, rome, italy, vatican, symbolism, illuminati, quantum mechanics, prequel, anti matter, conspiracy, investigator, catholicism, cern","Pierfrancesco Favino, Tom Hanks, Stellan Skarsgård, Ewan McGregor, Ayelet Zurer",Ron Howard,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Columbia Pictures, Imagine Entertainment, Skylark Productions, Panorama Films",http://www.angelsanddemons.com/
The Girl with the Dragon Tattoo,152,Swedish,"Swedish thriller based on Stieg Larsson's novel about a male journalist and a young female hacker. In the opening of the movie, Mikael Blomkvist, a middle-aged publisher for the magazine Millennium, loses a libel case brought by corrupt Swedish industrialist Hans-Erik Wennerström. Nevertheless, he is hired by Henrik Vanger in order to solve a cold case, the disappearance of Vanger's niece",2009,"Drama, Thriller, Crime, Mystery","journalist, island, bondage, rape, strong woman, hacker, based on novel or book, blow job, antisocial personality disorder, female protagonist, whodunit, newspaper man, millennium, female empowerment, locked room mystery","Noomi Rapace, Peter Haber, Lena Endre, Michael Nyqvist, Sven-Bertil Taube",Niels Arden Oplev,"fuboTV, Fandor, Topic, Viaplay, Topic Apple TV Channel ",Amazon Video ,Amazon Video ,"Det Danske Filminstitut, Nordisk Film Denmark, ZDF, Yellow Bird, Film Capital Stockholm, Spiltan Underhållning, Nordisk Film & TV Fond, Svenska Filminstitutet, SVT, Film i Väst",http://dragontattoofilm.com/
The Temptation of Kimono,85,Japanese,"Mikage will get married to Youiti next year, she agrees to live with Youiti's parents. One day, Youiti's father disrobed Mikage's Kimono and raped her. To her astonishment, her fiancé Youiti whom Mikage considers true love has an affair with his young stepmother. Shocked and devastated, what will Mikage do?",2009,"Drama, Romance","japan, orgasm, incest, cunnilingus, erotic movie","Mika Muroi, Elly Akira, Taro Kai, Risa Sakamoto, Yoshihiro Tanbara",Tadashi Kyouya,,,,Only Hearts Company,Unknown
Confessions of a Shopaholic,104,English,"In the glamorous world of New York City, Rebecca Bloomwood is a fun-loving girl who is really good at shopping - a little too good, perhaps. She dreams of working for her favorite fashion magazine, but can't quite get her foot in the door - until ironically, she snags a job as an advice columnist for a financial magazine published by the same company.",2009,"Comedy, Romance","new york city, based on novel or book, department store, shop, shopping mall, romantic comedy, addiction, liar, credit card, financial journalist, debt collector, debt, advice columnist, fashion magazine, duringcreditsstinger","Hugh Dancy, Krysten Ritter, Joan Cusack, Isla Fisher, John Goodman",P.J. Hogan,Disney Plus ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Touchstone Pictures, Jerry Bruckheimer Films",Unknown
