Title,Runtime (minutes),Language,Overview,Release Year,Genre,Keywords,Actors,Directors,Stream,Buy,Rent,Production Companies,Website
This Property Is Condemned,110,English,"Owen Legate, a railroad official,  comes to Dodson, Mississippi to shut down the local railway - the town's main income. But Owen unexpectedly finds love with Dodson's flirt and main attraction, Alva Starr.",1966,"Drama, Romance","mississippi river, revenge, railroad","Natalie Wood, Robert Redford, Mary Badham, Kate Reid, Charles Bronson",Sydney Pollack,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Seven Arts Productions, Paramount",Unknown
"It's the Great Pumpkin, Charlie Brown",25,English,"This classic ""Peanuts"" tale focuses on the thumb-sucking, blanket-holding Linus, and his touching faith in the ""Great Pumpkin."" When Linus discovers that no one else believes in the creature, he sets out to prove that the Pumpkin's no myth—by spending the night alone in a pumpkin patch.",1966,"Family, Animation, TV Movie, Comedy","holiday, halloween, pumpkin, halloween party, trick or treating","Sally Dryer, Christopher Shea, Peter Robbins, Cathy Steinberg, Bill Melendez",Bill Melendez,Apple TV Plus ,,,"United Feature Syndicate (UFS), Bill Melendez Productions, Lee Mendelson Film Productions",https://tv.apple.com/us/movie/its-the-great-pumpkin-charlie-brown/umc.cmc.1c5nvp802hos5t3u0umlukkwh
The Night of the Grizzly,108,English,"Marshall ""Big Jim"" Cole turns in his badge and heads to Wyoming with his family in order to settle on some land left him by a relative. He faces opposition both from a neighbor who wants that land for his own sons, and from a grizzly bear nicknamed ""Satan"" who keeps killing Cole's livestock.",1966,"Adventure, Western","wyoming, usa, hunter, parent child relationship, marshal, grizzly bear, ranch, rifle, child in peril, bear trap, hunting dog","Martha Hyer, Nancy Kulp, Keenan Wynn, Clint Walker, Ron Ely",Joseph Pevney,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",Paramount,Unknown
The Professionals,117,English,An arrogant Texas millionaire hires four adventurers to rescue his kidnapped wife from a notorious Mexican bandit.,1966,"Western, Adventure, Action","rescue, plan, mexico, kidnapping, desert, mexican bandit, escape plan, bazat pe carte","Lee Marvin, Burt Lancaster, Woody Strode, Jack Palance, Robert Ryan",Richard Brooks,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Columbia Pictures,Unknown
El Dorado,126,English,"Cole Thornton, a gunfighter for hire, joins forces with an old friend, Sheriff J.P. Harrah. Together with a fighter and a gambler, they help a rancher and his family fight a rival rancher that is trying to steal their water.",1966,Western,"sheriff, based on novel or book, texas, ranch, settler, liquor, revolver, two guns belt","Robert Mitchum, Charlene Holt, James Caan, Paul Fix, John Wayne",Howard Hawks,"Paramount Plus Apple TV Channel , Paramount+ Amazon Channel, Hoopla ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Paramount, Laurel Productions",Unknown
A Man and a Woman,102,French,"A man and a woman meet by accident on a Sunday evening at their childrens' boarding school. Slowly, they reveal themselves to each other, finding that each is a widow.",1966,"Drama, Romance","france, boarding school, widow, romance, flashback, love, falling in love, race car driver, widower, monte carlo rally, 1960s, inner thoughts","Pierre Barouh, Jean-Louis Trintignant, Anouk Aimée, Valérie Lagrange, Antoine Sire",Claude Lelouch,,,,Les Films 13,Unknown
Tokyo Drifter,83,Japanese,"After yakuza boss Kurata dissolves his own criminal empire, a rival kingpin offers a position to Kurata's top operative, Tetsuya ""Phoenix Tetsu"" Hondo. When the fiercely loyal Tetsu declines, Otsuka taps unstoppable Tatsuzo the ""Viper"", a ruthless gun-for-hire, to assassinate him. As the Viper trails his target through the countryside, the agile Phoenix Tetsu grows concerned that one of his former associates has betrayed him.",1966,"Action, Crime, Thriller","hitman, yakuza, tokyo, japan, japanese noir, 1960s, japanese new wave","Tamio Kawachi, Eimei Esumi, Chieko Matsubara, Tetsuya Watari, Ryuji Kita",Seijun Suzuki,Criterion Channel ,"Apple TV, Amazon Video ","Apple TV, Amazon Video ",Nikkatsu Corporation,Unknown
Funeral in Berlin,102,English,"Colonel Stok, a Soviet intelligence officer responsible for security at the Berlin Wall, appears to want to defect but the evidence is contradictory. Stok wants the British to handle his defection and asks for one of their agents, Harry Palmer, to smuggle him out of East Germany.",1966,Thriller,"berlin, germany, england, berlin wall, spy, cold war, secret intelligence service, defection, swinging 60s, east germany, harry palmer","Eva Renzi, Oskar Homolka, Michael Caine, Paul Hubschmid, Guy Doleman",Guy Hamilton,Hoopla ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Paramount, Lowndes Productions Limited",Unknown
The Rare Breed,97,English,"When her husband dies en route to America, Martha Price and her daughter Hilary are left to carry out his dream: the introduction of Hereford cattle into the American West. They enlist Sam ""Bulldog"" Burnett in their efforts to transport their lone bull, a Hereford named Vindicator, to a breeder in Texas, but the trail is fraught with danger and even Burnett doubts the survival potential of this ""rare breed"" of cattle.",1966,Western,"cattle, whistling, frontier justice, horse and wagon","Maureen O'Hara, Don Galloway, James Stewart, Juliet Mills, Brian Keith",Andrew V. McLaglen,,,,Universal Pictures,Unknown
Arabesque,105,English,"When a plot against a prominent Middle Eastern politician is uncovered, David Pollock, a professor of ancient hieroglyphics at Oxford University, is recruited to help expose the scheme. Pollock must find information believed to be in hieroglyphic code and must also contend with a mysterious man called Beshraavi. Meanwhile, Beshraavi's lover, Yasmin Azir, seems willing to aid Pollock -- but is she really on his side?",1966,"Thriller, Comedy, Mystery, Action","london, england, spy, professor, body double, political assassination, hieroglyph, cipher, spy thriller, woman spy","Gregory Peck, Carl Duering, Kieron Moore, Sophia Loren, Alan Badel",Stanley Donen,,,,"Universal Pictures, Stanley Donen Films",Unknown
Cul-de-sac,112,English,"A wounded criminal and his dying partner take refuge at an old beachfront fortress. The owner of the fortress and his young wife, initially unwilling hosts, quickly experience their relationship with the criminal shift in a humorous and bizarre fashion.",1966,"Thriller, Comedy, Crime","island, age difference, married couple, dark comedy, castle, black and white, refrigerator, isolated house, northumberland","Jack MacGowran, Lionel Stander, Françoise Dorléac, Iain Quarrier, Donald Pleasence",Roman Polanski,"Hoopla, FlixFling, IndieFlix, ScreenPix Apple TV Channel ",FlixFling ,FlixFling ,Tekli British Productions,Unknown
"Ebirah, Horror of the Deep",87,Japanese,"Searching for his brother, Ryota stows away on a boat belonging to a criminal alongside two other teenagers. The group shipwrecks on Letchi island and discover the Infant Island natives have been enslaved by a terrorist organization controlling a crustacean monster. Finding a sleeping Godzilla, they decide to awaken him to defeat the terrorists and liberate the natives.",1966,"Science Fiction, Action, Fantasy","giant monster, nuclear missile, sequel, terrorism, explosion, moth, tropical island, gojira, kaiju, mosura, mothra, godzilla, gigantic lobster, ebirah","Tôru Ibuki, Kumi Mizuno, Akira Takarada, Hideo Sunazuka, Chōtarō Tōgin",Jun Fukuda,"fuboTV, Max, Max Amazon Channel, Criterion Channel ","Apple TV, Vudu ","Apple TV, Vudu ",TOHO,Unknown
The She Beast,79,English,"A young woman is driving alongside a lake. She has an accident and the car plunges into the water. Her body is then possessed by the spirit of an 18th-century witch who was killed by local villagers, and is bent on avenging herself on them.",1966,"Thriller, Horror, Comedy","witch, monster, transylvania, supernatural, revenge, voyeur","Ian Ogilvy, John Karlsen, Barbara Steele, Mel Welles, Joe 'Flash' Riley",Michael Reeves,"Classix, FlixFling ","Amazon Video, FlixFling ","Amazon Video, FlixFling ","Leigh Production, Euro American Pictures",Unknown
The Appaloosa,99,English,A man tries to recover a horse stolen from him by a Mexican bandit.,1966,Western,"friendship, hero, showdown, mexico, prisoner, ambush, confession, hostility, horse, villain, bartender, gunfight, duel, desert, henchman, bandit, treachery, horse thief, captive woman","Emilio Fernández, Marlon Brando, Alex Montoya, Anjanette Comer, John Saxon",Sidney J. Furie,,,,Universal Pictures,Unknown
Born Free,95,English,"At a national park in Kenya, English game warden George Adamson and his wife, Joy, care for three orphaned lion cubs. After the two larger lions are shipped off to a zoo in the Netherlands, the smallest of the three, Elsa, stays with the couple. When Elsa is blamed for causing an elephant stampede in the nearby village, head warden John Kendall demands the young lion either be trained to survive in the wilds of the Serengeti or be sent to a zoo.",1966,"Adventure, Family, Drama, History","parent child relationship, famous score, lion, animal attack, rifle, game warden, lioness, lion cub, animal rights, warthog, wildlife, based on memoir or autobiography","Peter Lukoye, Virginia McKenna, Omar Chambati, Bill Travers, Geoffrey Keen","Tom McGowan, James Hill",FlixFling ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, FlixFling ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, FlixFling ","High Road, Open Road Films",Unknown
The Ugly Dachshund,93,English,"The Garrisons are the ""proud parents"" of three adorable dachshund pups - and one overgrown Great Dane named Brutus, who nevertheless thinks of himself as a dainty dachsie. His identity crisis results in an uproarious series of household crises that reduce the Garrisons' house to shambles - and viewers to howls of laughter!",1966,"Comedy, Drama, Family","great dane, dachshund","Charles Ruggles, Dean Jones, Suzanne Pleshette, Parley Baer, Kelly Thordsen",Norman Tokar,Disney Plus ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Walt Disney Productions,Unknown
The Shooting,78,English,"Two miners agree to guide a mysterious woman, who has appeared in their camp from nowhere, to a nearby town; but soon, because of her erratic behavior, they begin to suspect that her true purpose is quite different.",1966,Western,"gunslinger, male friendship, tracker, frontier town, dominant woman, lost in the desert, mining camp","Millie Perkins, Warren Oates, Will Hutchins, Jack Nicholson, Charles Eastman",Monte Hellman,"Amazon Prime Video, fuboTV, Max, Max Amazon Channel, Criterion Channel ","Apple TV, Amazon Video ","Apple TV, Amazon Video ","Proteus Films, Santa Clara Productions",Unknown
The Third Eye,98,Italian,"Young nobleman Mino lives with his mother and Marta, the housekeeper, in an old, decaying castle.  He is infantile and morbidly attached to the weird duo; his only hobby is taxidermy.  Laura, Mino's fiancee, is met with jealousy and hatred by the two women, and decides to leave the castle; but Marta sabotages her car brakes and she is killed.  Mino takes her body back to the castle.  Meanwhile, his mother is violently arguing with Marta, who throws her down the stairs and repeatedly bashes her head on the floor.  The distraught Mino descends into madness:  he picks up a stripper at a nightclub and brings her home, then strangles her while having sex next to Laura's dead body.  He does the same with a prostitute.  Marta discovers these murders and offers to help dispose of bodies.  A year later, Daniela (Laura's twin sister) arrives at the castle...",1966,"Horror, Thriller",gothic horror,"Erika Blanc, Marina Morgan, Olga Solbelli, Franco Nero, Gioia Pascal",Mino Guerrini,,"Apple TV, Amazon Video, Google Play Movies, YouTube ","Apple TV, Amazon Video, Google Play Movies, YouTube ",Panda - Società per l'Industria Cinematografica,Unknown
The Sword of Doom,122,Japanese,"Ryunosuke, a gifted swordsman plying his trade during the turbulent final days of Shogunate rule, has no moral code and kills without remorse. It’s a way of life that leads to madness.",1966,"Action, Drama","martial arts, samurai, swordplay, jidaigeki","Yōko Naitō, Yūzō Kayama, Tatsuya Nakadai, Toshirō Mifune, Michiyo Aratama",Kihachi Okamoto,Criterion Channel ,"Apple TV, Amazon Video ","Apple TV, Amazon Video ","Takarazuka Eiga Company Ltd., TOHO",Unknown
The Deadly Bees,83,English,"Trouble strikes when an exhausted pop singer, sent on a vacation to a farm, realizes that the farm's owner grows deadly bees.",1966,"Horror, Thriller, Mystery","based on novel or book, beehive, singer, dog, bee, dead dog, killer bees, beekeeper","Frank Finlay, Suzanna Leigh, John Harvey, Catherine Finn, Guy Doleman",Freddie Francis,FlixFling ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, FlixFling ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, FlixFling ",Amicus Productions,Unknown
Harper,121,English,"Harper is a cynical private eye in the best tradition of Bogart. He even has Bogie's Baby hiring him to find her missing husband, getting involved along the way with an assortment of unsavory characters and an illegal-alien smuggling ring.",1966,"Mystery, Crime, Thriller","adultery, husband wife relationship, based on novel or book, kidnapping, nightclub, investigation, swimming pool, murder, los angeles, california, divorce, private detective, nightclub singer, private eye, lew harper, wealthy family, missing persons case","Paul Newman, Lauren Bacall, Arthur Hill, Julie Harris, Janet Leigh",Jack Smight,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Gershwin-Kastner, Warner Bros. Pictures",Unknown
Seconds,107,English,An unhappy middle-aged banker agrees to a procedure that will fake his death and give him a completely new look and identity – one that comes with its own price.,1966,"Thriller, Science Fiction, Drama, Horror",plastic surgery,"John Randolph, Will Geer, Jeff Corey, Salome Jens, Rock Hudson",John Frankenheimer,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Gibraltar Productions, Joel Productions, John Frankenheimer Productions Inc., Paramount",Unknown
Carry On Screaming!,87,English,"The sinister Dr. Watt has an evil scheme going—he's kidnapping beautiful young women and turning them into mannequins to sell to local stores. Fortunately for him, Detective Sergeant Bung is on the case, and he doesn't have a clue!",1966,"Comedy, Horror","monster, mannequin, wife, kidnapping, mummy, parody, spoof, carry on, cross dressing, horror spoof, policeman, missing person, drag, edwardian england, toilet attendant, hen pecked husband, creepy house","Fenella Fielding, Harry H. Corbett, Jim Dale, Kenneth Williams, Charles Hawtrey",Gerald Thomas,FlixFling ,FlixFling ,FlixFling ,"Anglo-Amalgamated Film Distributors, Peter Rogers Productions, Warner-Pathé Distributors, Sigma III Corp",Unknown
Texas Across the River,101,English,"The Louisiana wedding of debutante Phoebe Ann Naylor to Don Andrea de Baldasar, El Duce de la Casala is stopped by the Cavalry over a matter of honor. Don Andrea flees across the river to Texas, where he meets up with Sam Hollis and his Indian sidekick, Kronk, who are carrying rifles to the town of Moccasin Flats. Don Andrea rescues an Indian maiden, Lonetta, tames some longhorns, competes with Sam for Phoebe's affections, eludes a Comanche war party and the cavalry and ultimately saves the town and gets his girl.",1966,"Comedy, Western","texas, native american","Rosemary Forsyth, Joey Bishop, Dean Martin, Tina Aumont, Alain Delon",Michael Gordon,,,,Universal Pictures,Unknown
Daleks' Invasion Earth: 2150 A.D.,81,English,Doctor Who and his companions are hurled into the future and make a horrifying discovery: the Daleks have conquered Earth! The metal fiends have devastated entire continents and turned the survivors into Robomen.,1966,"Family, Science Fiction","future, london, england, time travel, sequel, alien invasion, based on tv series, doctor who","Roberta Tovey, Andrew Keir, Peter Cushing, Bernard Cribbins, Ray Brooks",Gordon Flemyng,Britbox Apple TV Channel  ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","AARU Productions, British Lion Films, Amicus Productions",Unknown
Spinout,93,English,Band singer/race driver Mike McCoy must choose between marrying a beautiful rich girl and driving her father's car in a prestigious race.,1966,"Comedy, Music, Romance","race car driver, rock band, heiress, rich girl","Deborah Walley, Shelley Fabares, Dodie Marshall, Diane McBain, Elvis Presley",Norman Taurog,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Euterpe Productions, Metro-Goldwyn-Mayer",Unknown
Triple Cross,140,English,A safecracker turns double agent during WWII.,1966,"Adventure, War, Action","secret agent, double agent","Claudine Auger, Christopher Plummer, Gert Fröbe, Trevor Howard, Romy Schneider",Terence Young,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Cineurop,Unknown
Who's Afraid of Virginia Woolf?,131,English,"A history professor and his wife entertain a young couple who are new to the university's faculty. As the drinks flow, secrets come to light, and the middle-aged couple unload onto their guests the full force of the bitterness, dysfunction, and animosity that defines their marriage.",1966,Drama,"adultery, alcohol, professor, married couple, son, guest, black humor, based on play or musical, campus, new england, one night, marital tensions","Agnes Flanagan, Elizabeth Taylor, Richard Burton, George Segal, Sandy Dennis",Mike Nichols,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Spectrum On Demand ","Chenault Productions, Warner Bros. Pictures",Unknown
