Title,Runtime (minutes),Language,Overview,Release Year,Genre,Keywords,Actors,Directors,Stream,Buy,Rent,Production Companies,Website
Donnie Brasco,127,English,An FBI undercover agent infiltrates the mob and identifies more with the mafia life at the expense of his regular one.,1997,"Crime, Drama, Thriller","florida, new york city, undercover, gangster, 1970s, based on true story, mobster, mafia, dirty cop, informant, surveillance, card playing, stealing money, marriage counselor, drug deal, fbi agent, brutal violence","Michael Madsen, Al Pacino, Johnny Depp, Bruno Kirby, James Russo",Mike Newell,"fuboTV, MGM Plus Amazon Channel, MGM Plus Roku Premium Channel, MGM Plus ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Phoenix Pictures, Mark Johnson Productions, Baltimore Pictures, TriStar Pictures, Mandalay Pictures",Unknown
Hercules,93,English,"Bestowed with superhuman strength, a young mortal named Hercules sets out to prove himself a hero in the eyes of his father, the great god Zeus. Along with his friends Pegasus, a flying horse, and Phil, a personal trainer, Hercules is tricked by the hilarious, hotheaded villain Hades, who's plotting to take over Mount Olympus!",1997,"Animation, Family, Fantasy, Adventure, Comedy, Romance","peasant, hades, musical, pegasus, zeus, ancient greece, aftercreditsstinger, olympus, hercules, worth","Josh Keaton, Roger Bart, Danny DeVito, James Woods, Tate Donovan","John Musker, Ron Clements",Disney Plus ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Walt Disney Pictures, Walt Disney Feature Animation",Unknown
Volcano,104,English,"An earthquake shatters a peaceful Los Angeles morning and opens a fissure deep into the earth, causing lava to start bubbling up. As a volcano begins forming in the La Brea Tar Pits, the director of the city's emergency management service, working with a geologist, must then use every resource in the city to try and stop the volcano from consuming LA.",1997,"Science Fiction, Action, Drama, Thriller","lava, subway, volcano, volcanology, burned alive, disaster, los angeles, california, disaster movie, firemen","Jacqueline Kim, Tommy Lee Jones, Gaby Hoffmann, Anne Heche, Don Cheadle",Mick Jackson,"Starz Apple TV Channel, Starz Roku Premium Channel, Starz, Starz Amazon Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","20th Century Fox, Fox 2000 Pictures, Shuler Donner / Donner & Moritz Original Productions",Unknown
Jackie Brown,154,English,"Jackie Brown is a flight attendant who gets caught in the middle of smuggling cash into the country for her gunrunner boss. When the cops try to use Jackie to get to her boss, she hatches a plan — with help from a bail bondsman — to keep the money for herself.",1997,"Crime, Drama, Thriller","airport, based on novel or book, police, arms deal, stewardess, heist, money, los angeles, california, drugs, ex-con, flight attendant, neo-noir","Bridget Fonda, Samuel L. Jackson, Michael Keaton, Pam Grier, Robert De Niro",Quentin Tarantino,"Netflix, Netflix basic with Ads ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Miramax, A Band Apart, Lawrence Bender Productions, Mighty Mighty Afrodite Productions",Unknown
Snow White: A Tale of Terror,100,English,"When young Lili's mother dies in childbirth, her father remarries Lady Claudia, a woman ruled by an evil mirror with the power to make her queen of all living things.  After escaping an attempt on her life, Lili finds herself lost in a dark forest, where living happily ever after seems unlikely.",1997,"Fantasy, Horror","jealousy, wolf, toxication, fairy tale, castle, stepmother, apple, middle ages (476-1453), nobility, dark fairy tale, magic mirror","Monica Keena, Sam Neill, Brian Glover, Gil Bellows, Sigourney Weaver",Michael Cohn,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Interscope Communications, PolyGram Filmed Entertainment",Unknown
Anaconda,89,English,"A ""National Geographic"" film crew is taken hostage by an insane hunter, who takes them along on his quest to capture the world's largest - and deadliest - snake.",1997,"Adventure, Horror, Thriller","human vs nature, snake, predator, movie business, expedition, amazon rainforest, jungle, creature, hunting, anaconda, killer snake, riverboat, amazon river, animal horror, killer expedition, rainforest river, river ravine","Jennifer Lopez, Eric Stoltz, Kari Wuhrer, Jon Voight, Ice Cube",Luis Llosa,"Netflix, Starz Apple TV Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","St. Tropez Films, Cinema Line Film Corporation, Middle Fork Productions, Skylight Cinema Foto Art, Columbia Pictures, Skylight Cinema Foto Art (US)",Unknown
I Know What You Did Last Summer,101,English,"After an accident on a winding road, four teens make the fatal mistake of dumping their victim's body into the sea. Exactly one year later, the deadly secret resurfaces as they're stalked by a hook-handed figure.",1997,"Horror, Thriller, Mystery","high school, police, blackmail, fisherman, cover-up, friends, revenge, murder, pageant, slasher, killer","Freddie Prinze Jr., Ryan Phillippe, Jennifer Love Hewitt, Bridgette Wilson-Sampras, Sarah Michelle Gellar",Jim Gillespie,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Summer Knowledge LLC, Mandalay Entertainment, Columbia Pictures",Unknown
Vegas Vacation,93,English,"The Griswold family hits the road again for a typically ill-fated vacation, this time to the glitzy mecca of slots and showgirls—Las Vegas.",1997,Comedy,"gambling, chaos, roulette, las vegas, family holiday","Chevy Chase, Ethan Embry, Randy Quaid, Marisol Nichols, Beverly D'Angelo",Stephen Kessler,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Jerry Weintraub Productions, Warner Bros. Pictures",Unknown
Liar Liar,86,English,"Fletcher Reede is a fast-talking attorney and habitual liar. When his son Max blows out the candles on his fifth birthday he has just one wish - that his dad will stop lying for 24 hours. When Max's wish comes true, Fletcher discovers that his mouth has suddenly become his biggest liability.",1997,Comedy,"california, workaholic, birthday, truth, lie, wish, legal drama","Jim Carrey, Justin Cooper, Maura Tierney, Anne Haney, Cary Elwes",Tom Shadyac,"fuboTV, MGM Plus Amazon Channel, Starz Apple TV Channel, MGM Plus Roku Premium Channel, MGM Plus ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Universal Pictures, Imagine Entertainment",Unknown
Men in Black,98,English,"After a police chase with an otherworldly being, a New York City cop is recruited as an agent in a top-secret organization established to monitor and police alien activity on Earth: the Men in Black. Agent Kay and new recruit Agent Jay find themselves in the middle of a deadly plot by an intergalactic terrorist who has arrived on Earth to assassinate two ambassadors from opposing galaxies.",1997,"Action, Adventure, Comedy, Science Fiction","new york city, cannon, space marine, flying saucer, undercover, secret identity, superhero, deportation, illegal immigration, new identity, stay permit, giant cockroach, based on comic, alien, buddy cop, fictional government agency","Will Smith, Tommy Lee Jones, Vincent D'Onofrio, Linda Fiorentino, Rip Torn",Barry Sonnenfeld,"Apple TV Plus, fuboTV, AMC Plus Apple TV Channel , AMC+ Amazon Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Columbia Pictures, Amblin Entertainment, MacDonald/Parkes Productions",https://www.sonypictures.com/movies/meninblack
Alien Resurrection,109,English,"Two hundred years after Lt. Ripley died, a group of scientists clone her, hoping to breed the ultimate weapon. But the new Ripley is full of surprises … as are the new aliens. Ripley must team with a band of smugglers to keep the creatures from reaching Earth.",1997,"Science Fiction, Horror, Action","android, smuggling (contraband), dystopia, mercenary, sequel, alien, betrayal, cloning, creature, scientist, flamethrower, gene manipulation, man in wheelchair, breeding, genetic engineering, regeneration, xenomorph, alien queen, explosive decompression","Winona Ryder, Dominique Pinon, Sigourney Weaver, Gary Dourdan, Ron Perlman",Jean-Pierre Jeunet,"Hulu, Starz Apple TV Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","20th Century Fox, Brandywine Productions",https://www.20thcenturystudios.com/movies/alien-resurrection
Batman & Robin,125,English,Batman and Robin deal with relationship issues while preventing Mr. Freeze and Poison Ivy from attacking Gotham City.,1997,"Action, Science Fiction, Adventure","dual identity, double life, crime fighter, superhero, based on comic, credit card, super power, super villain, good versus evil","George Clooney, Uma Thurman, Alicia Silverstone, Arnold Schwarzenegger, Chris O'Donnell",Joel Schumacher,"Max, Max Amazon Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Warner Bros. Pictures, Polygram Pictures",Unknown
Drive,100,English,"A prototype enhanced human, on the run from Chinese-hired hit men, hooks up with a dread-locked bystander, and the two of them elude their pursuers narrowly each time.",1997,"Action, Adventure, Science Fiction, Comedy","martial arts, cyborg, rocket launcher, road trip, boarding house, best friend, golden gate bridge, chainsaw, reverse footage, explosion, whipping, buddy film","Tracey Walter, Mark Dacascos, Brittany Murphy, John Pyper-Ferguson, Kadeem Hardison",Steve Wang,Hoopla ,Amazon Video ,Amazon Video ,"NEO Motion Pictures, Overseas FilmGroup",Unknown
Kiss the Girls,115,English,"Forensic psychologist Alex Cross travels to North Carolina and teams with escaped kidnap victim Kate McTiernan to hunt down ""Casanova,"" a serial killer who abducts strong-willed women and forces them to submit to his demands. The trail leads to Los Angeles, where the duo discovers that the psychopath may not be working alone.",1997,"Thriller, Crime, Mystery, Drama","based on novel or book, escape, kidnapping, detective, fbi, investigation, north carolina, serial killer, kickboxing, missing person, police psychologist","Morgan Freeman, Ashley Judd, Tony Goldwyn, Cary Elwes, Alex McArthur",Gary Fleder,"Paramount Plus, Paramount Plus Apple TV Channel , Paramount+ Amazon Channel, Paramount+ Roku Premium Channel, Hoopla ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Paramount, Rysher Entertainment, David Brown Productions",Unknown
Life Is Beautiful,116,Italian,A touching story of an Italian book seller of Jewish ancestry who lives in his own little fairy tale. His creative and happy life would come to an abrupt halt when his entire family is deported to a concentration camp during World War II. While locked up he tries to convince his son that the whole thing is just a game.,1997,"Comedy, Drama","dying and death, bookshop, love of one's life, nazi, self sacrifice, loss of loved one, italy, riddle, mass murder, concentration camp, fascism, holocaust (shoah), world war ii, deportation, jew persecution, story teller, riding a bicycle, national socialism, dark comedy, charade, concentration camp prisoner, romantic comedy, dark, war, nazi germany, oscar-nominated","Nicoletta Braschi, Giorgio Cantarini, Giustino Durano, Sergio Bini Bustric, Roberto Benigni",Roberto Benigni,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Mario e Vittorio Cecchi Gori - C.E.I.A.D., Melampo Cinematografica",Unknown
Speed 2: Cruise Control,125,English,"A disgruntled former employee hijacks the Seabourn Legend cruise liner. Set on a fixed course, without any means of communication and at the mercy of the hijacker, it's up to the one cop on vacation, and his soon to be fiancé (hopefully) Annie, to regain control of it before it kills the passengers and causes an environmental disaster. Insurmountable and daunting tasks awaits them on their  perilous journey throughout the ship trying to fend off the hijacker and save the passengers.",1997,"Action, Adventure, Thriller","computer, diamond, boat, cruise, disaster, cruise ship, collision course","Brian McCardie, Temuera Morrison, Jason Patric, Willem Dafoe, Sandra Bullock",Jan de Bont,"Starz Apple TV Channel, Starz Roku Premium Channel, Starz, Starz Amazon Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Blue Tulip Productions, 20th Century Fox",Unknown
Metro,117,English,"Roper, a hostage negotiator catches a murderous bank robber after a blown heist. The bank robber escapes and immediately goes after the man who put him behind bars.",1997,"Action, Adventure, Comedy, Crime, Thriller","sniper, police, san francisco, california, liberation of hostage, hostage-taking, persuasion, revenge, gunfight, urban setting, racial slur, jewel thief, hostage negotiator, negotiation","Kim Miyori, Eddie Murphy, Michael Rapaport, Art Evans, James Carpenter",Thomas Carter,,"Apple TV, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Microsoft Store ","Caravan Pictures, Touchstone Pictures",Unknown
G.I. Jane,125,English,"In response to political pressure from Senator Lillian DeHaven, the U.S. Navy begins a program that would allow for the eventual integration of women into its services. The program begins with a single trial candidate, Lieutenant Jordan O'Neil, who is chosen specifically for her femininity. O'Neil enters the grueling training program under the command of Master Chief John James Urgayle, who unfairly pushes O'Neil until her determination wins his respect.",1997,"Action, Drama","gulf war, helicopter, middle east, libya, u.s. navy, sexism, naval officer, sexual harassment, feminist, u.s. navy seal, drill instructor, military, against the odds, u.s. senator, us military, military training, reconnaissance, sexual discrimination, proving oneself, political, women in the military, woman in a man's world, military tradition, one of the guys, physical training, military exercises, seal team","Morris Chestnut, Josh Hopkins, Demi Moore, Viggo Mortensen, David Vadim",Ridley Scott,Peacock Premium ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Caravan Pictures, Largo Entertainment, Trap-Two-Zero Productions, Roger Birnbaum Productions, Moving Pictures, Scott Free Productions, Hollywood Pictures",Unknown
Chasing Amy,114,English,"Holden and Banky are comic book artists. Everything is going good for them until they meet Alyssa, also a comic book artist. Holden falls for her, but his hopes are crushed when he finds out she's a lesbian.",1997,"Comedy, Drama, Romance","coming out, new jersey, love of one's life, bisexuality, menage a trois, comic book, comic-strip artist, best friend, lgbt, lesbian","Joey Lauren Adams, Jason Mewes, Ben Affleck, Dwight Ewell, Jason Lee",Kevin Smith,"Amazon Prime Video, fuboTV, MGM Plus Amazon Channel, Paramount Plus, Paramount Plus Apple TV Channel , Paramount+ Amazon Channel, Paramount+ Roku Premium Channel, Hoopla, MGM Plus, Showtime Apple TV Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","View Askew Productions, Miramax",http://www.viewaskew.com/chasingamy
Scream 2,120,English,"Away at college, Sidney Prescott thought she'd finally put the shocking murders that shattered her life behind her... until a copycat killer begins acting out a real-life sequel.",1997,"Horror, Mystery","mask, college, campus, sequel, slaughter, serial killer, slasher, university, self-referential, copycat killer","Neve Campbell, Timothy Olyphant, Jerry O'Connell, Courteney Cox, David Arquette",Wes Craven,"Max, Max Amazon Channel, Paramount Plus Apple TV Channel  ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Dimension Films, Konrad Pictures, Craven-Maddalena Films, Miramax",Unknown
Air Bud,98,English,A lonely boy befriends a stray dog who has a natural talent for basketball and together they experience the highs and lows of life as their friendship remains solid through a series of escapades.,1997,"Comedy, Family","sports, clown, basketball, dog, golden retriever, boy and dog, pets","Eric Christmas, Wendy Makkena, Bill Cobbs, Michael Jeter, Kevin Zegers",Charles Martin Smith,Disney Plus ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Walt Disney Pictures, Keystone Pictures, Air Bud Entertainment",Unknown
The Jackal,124,English,"Hired by a powerful member of the Russian mafia to avenge an FBI sting that left his brother dead, a psychopathic hitman known only as The Jackal proves an elusive target for the people charged with the task of bringing him down: a deputy FBI director, a Russian MVK Major,  and a jailed IRA terrorist who can recognize him.",1997,"Action, Thriller, Adventure, Crime","showdown, hitman, politics, bratva (russian mafia), cold war, fbi, montreal, canada, revenge, terrorism, ira (irish republican army), pretending to be gay","J.K. Simmons, Sidney Poitier, Diane Venora, Bruce Willis, Richard Gere",Michael Caton-Jones,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Universal Pictures, Mutual Film Company, Alphaville, UGC PH, Marubeni, TOHO-TOWA, BBC, Tele München",Unknown
The Relic,110,English,A homicide detective teams up with an evolutionary biologist to hunt a giant creature that is killing people in a Chicago museum.,1997,"Horror, Mystery, Thriller","chicago, illinois, monster, based on novel or book, museum, amazon rainforest, pile of dead bodies, god, dead body, creature, anthropologist, indian tribe","Clayton Rohner, James Whitmore, Tom Sizemore, Penelope Ann Miller, Linda Hunt",Peter Hyams,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Mutual Film Company, Paramount, TOHO-TOWA, Pacific Western, PolyGram Filmed Entertainment, Marubeni, BBC, Tele München",Unknown
Cop Land,104,English,"Freddy Heflin is the sheriff of a place everyone calls “Cop Land” — a small and seemingly peaceful town populated by the big city police officers he’s long admired. Yet something ugly is taking place behind the town’s peaceful facade. And when Freddy uncovers a massive, deadly conspiracy among these local residents, he is forced to take action and make a dangerous choice between protecting his idols and upholding the law.",1997,"Crime, Drama, Mystery","new york city, corruption, new jersey, police, handcuffs, fbi, bridge, car crash, murder, arson, organized crime, bad cop, dirty cop, internal affairs, police corruption, car accident, nypd, world trade center, curious, neo-noir","Ray Liotta, Sylvester Stallone, Peter Berg, Harvey Keitel, Robert De Niro",James Mangold,"fuboTV, MGM Plus Amazon Channel, Paramount Plus, Paramount Plus Apple TV Channel , Paramount+ Amazon Channel, Paramount+ Roku Premium Channel, MGM Plus Roku Premium Channel, Hoopla, MGM Plus, Showtime Apple TV Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Miramax, Across the River Productions, Woods Entertainment",http://www.miramax.com/movie/cop-land
Nothing to Lose,97,English,"Advertising executive Nick Beame learns that his wife is sleeping with his employer. In a state of despair, he encounters a bumbling thief whose attempted carjacking goes awry when Nick takes him on an involuntary joyride. Soon the betrayed businessman and the incompetent crook strike up a partnership and develop a robbery-revenge scheme. But it turns out that some other criminals in the area don't appreciate the competition.",1997,"Comedy, Crime","infidelity, rap music, loss, road trip, f word, crook, artifact, sociopath, revenge, racism, criminal, on the road, desert, security guard, shoplifting, screwball, reckless driving, buddy comedy, unlikely friendship, carjacker, advertising executive, suv, aftercreditsstinger","John C. McGinley, Martin Lawrence, Kelly Preston, Tim Robbins, Giancarlo Esposito",Steve Oedekerk,Hoopla ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Touchstone Pictures, O Entertainment",Unknown
