Title,Runtime (minutes),Language,Overview,Release Year,Genre,Keywords,Actors,Directors,Stream,Buy,Rent,Production Companies,Website
The Hudsucker Proxy,111,English,A naive business graduate is installed as president of a manufacturing company as part of a stock scam.,1994,"Comedy, Drama","new york city, journalist, suicide, plan, corruption, undercover, inventor, boss, investigation, industry, money, screwball comedy, board, stocks, 1950s, hula hoop","Paul Newman, Tim Robbins, John Mahoney, Charles Durning, Jennifer Jason Leigh","Joel Coen, Ethan Coen",,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Warner Bros. Pictures, PolyGram Filmed Entertainment, Silver Pictures, Working Title Films",Unknown
The Mask,101,English,"When timid bank clerk Stanley Ipkiss discovers a magical mask containing the spirit of the Norse god Loki, his entire life changes. While wearing the mask, Ipkiss becomes a supernatural playboy exuding charm and confidence which allows him to catch the eye of local nightclub singer Tina Carlyle. Unfortunately, under the mask's influence, Ipkiss also robs a bank, which angers junior crime lord Dorian Tyrell, whose goons get blamed for the heist.",1994,"Romance, Comedy, Crime, Fantasy","dual identity, bank, superhero, mockery, transformation, villain, surrealism, based on comic, slapstick comedy, balloon, dog, urban setting, jail cell, wisecrack humor, super villain, norse mythology, supernatural power, the mask","Cameron Diaz, Jim Carrey, Peter Greene, Peter Riegert, Amy Yasbeck",Chuck Russell,"fuboTV, USA Network ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Dark Horse Entertainment, New Line Cinema",Unknown
Léon: The Professional,111,English,"Léon, the top hit man in New York, has earned a rep as an effective ""cleaner"". But when his next-door neighbors are wiped out by a loose-cannon DEA agent, he becomes the unwilling custodian of 12-year-old Mathilda. Before long, Mathilda's thoughts turn to revenge, and she considers following in Léon's footsteps.",1994,"Crime, Drama, Action","hotel room, new york city, immigrant, assassin, police brutality, corruption, s.w.a.t., hitman, loss of loved one, training, revenge, murder, loneliness, neighbor, tragic love, city life, neo-noir, complex relationship","Natalie Portman, Gary Oldman, Jean Reno, Danny Aiello, Peter Appel",Luc Besson,"fuboTV, MGM Plus Amazon Channel, MGM Plus Roku Premium Channel, MGM Plus ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Gaumont, Les Films du Dauphin, Columbia Pictures",Unknown
The Santa Clause,97,English,"On Christmas Eve, divorced dad Scott Calvin and his son discover Santa Claus has fallen off their roof. When Scott takes the reins of the magical sleigh, he finds he is now the new Santa, and must convince a world of disbelievers, including himself.",1994,"Fantasy, Drama, Comedy, Family","chicago, illinois, holiday, christmas party, deal, santa claus, christmas tree, child custody, christmas, father son relationship, christmas eve","Eric Lloyd, Wendy Crewson, Judge Reinhold, Tim Allen, David Krumholtz",John Pasquin,Disney Plus ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Walt Disney Pictures, Hollywood Pictures, Outlaw Productions",https://www.disneyplus.com/en-gb/movies/the-santa-clause/3JPPheWC0SH5
Naked Gun 33⅓: The Final Insult,83,English,"Frank Drebin is persuaded out of retirement to go undercover in a state prison. There he has to find out what top terrorist, Rocco, has planned for when he escapes. Adding to his problems, Frank's wife, Jane, is desperate for a baby.",1994,"Comedy, Crime","police, undercover, parody, sexual humor, slapstick comedy, spoof, los angeles, california, terrorism, state prison, good versus evil, based on tv series","Priscilla Presley, Leslie Nielsen, Fred Ward, George Kennedy, O.J. Simpson",Peter Segal,"Max, Max Amazon Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ",Paramount,Unknown
Stargate,116,English,"An interstellar teleportation device, found in Egypt, leads to a planet with humans resembling ancient Egyptians who worship the god Ra.",1994,"Action, Adventure, Science Fiction","egypt, teleportation, pyramid, space travel, uprising, space, androgyny, space western, timebomb, death of son, nuclear weapons, space opera, hieroglyph, egyptian mythology, egyptology","Kurt Russell, James Spader, Jaye Davidson, Alexis Cruz, Viveca Lindfors",Roland Emmerich,Hoopla ,,Spectrum On Demand ,"Centropolis Entertainment, Carolco Pictures, Le Studio Canal+, Metro-Goldwyn-Mayer, Live Entertainment",Unknown
When a Man Loves a Woman,126,English,"An airline pilot and his wife are forced to face the consequences of her alcoholism when her addictions threaten her life and their daughter's safety. While the woman enters detox, her husband must face the truth of his enabling behavior.",1994,"Drama, Romance","new love, husband wife relationship, family, alcoholic, therapy","Tina Majorino, Philip Seymour Hoffman, Lauren Tom, Meg Ryan, Andy García",Luis Mandoki,Hoopla ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",Touchstone Pictures,Unknown
Asterix Conquers America,85,German,"When marauding Romans capture - and catapult - their pal Getafix into lands unknown, the shrewd and cunning Asterix and his able sidekick Obelix spring into action! But their journey leads them to a strange and dangerous new world, where they must face a tribe of Indians, a stampeding herd of buffalo and a medicine man with designs on their magic potion!",1994,"Family, Animation, Adventure, Comedy","rome, italy, roman empire, magic, village, cartoon, native american, ancient rome, based on comic, historical fiction, warrior, north america, 1st century","Ottfried Fischer, Kristiane Backer, Peer Augustinski, Ralf Wolter, Jürgen Scheller",Gerhard Hahn,,Amazon Video ,Amazon Video ,Extrafilm Produktion,Unknown
Heavenly Creatures,109,English,"Wealthy and precocious teenager Juliet transfers from England to New Zealand with her family, and soon befriends the quiet, brooding Pauline through their shared love of fantasy and literature. When their parents begin to suspect that their increasingly intense and obsessive bond is becoming unhealthy, the girls hatch a dark plan for those who threaten to keep them apart.",1994,"Drama, Fantasy","mother, obsession, literature, christchurch, based on true story, love, friends, murder, relationship, 1950s","Sarah Peirse, Kate Winslet, Melanie Lynskey, Diana Kent, Clive Merrison",Peter Jackson,,,,"Miramax, WingNut Films, New Zealand Film Commission, Fontana Productions",Unknown
Beverly Hills Cop III,105,English,"When his boss is killed, Detroit cop Alex Foley finds evidence that the murderer had ties to a California amusement park called Wonder World. Returning to sunny Beverly Hills once more, Foley reunites with Detective Billy Rosewood to solve the case. Along with Billy's new partner, Detective Jon Flint, they discover that Wonder World is being used as a front for a massive counterfeiting ring.",1994,"Action, Comedy, Crime","rescue, undercover, detective, investigation, carousel , shootout, dirty cop, gunfight, los angeles, california, foot chase, framed, detroit, michigan, secret service, amusement park, roller coaster / rollercoaster, theme park, beverly hills, buddy cop, chop shop, counterfeit money","Eddie Murphy, Judge Reinhold, Timothy Carhart, John Saxon, Hector Elizondo",John Landis,"Paramount Plus, Paramount Plus Apple TV Channel , Paramount+ Amazon Channel, Paramount+ Roku Premium Channel, Showtime Apple TV Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ",Eddie Murphy Productions,Unknown
Better Gay Sex,52,English,"This is one of the most lavishly produced erotic gay videos ever made. Featuring eight of Britain's sexiest guys, ""Better Gay Sex"" illustrates the beauty, passion and sensuality of man on man sex. Experience the spectrum of gay sex as out gorgeous guys take you through the best their bodies (and yours) have to offer. Amazing sex is all about having the most wonderful mind blowing fun. Sex gives you a more confident outlook on the whole of you life. This video won't just turn you on with its explicit red hot imagery, it'll show you how to really enjoy one of the most important aspects of your life — SEX!!!",1994,Documentary,"gay interest, how to, gay  hardcore","Richard Hochuli, Yanni Van Stadan, Paul Bales, David Demeter, Brian McElroy",Steve Bulfield,,,,Pride Video,Unknown
Ghost Sweeper Mikami,60,Japanese,"Meet Mikami - the SEXY leader of one of Japan's most successful independent ghost-busting agencies. Together with her eclectic team of exorcists, she's prepared to do battle with any supernatural adversary - but only for the right price!  When an ancient spirit enlists her aid to deal with a re-incarnated foe, Mikami gets more than she bargained for. As the wicked Nosferatu - a vampire lord able to absorb the very life essence of his victims - begins to turn the city's inhabitants into mindless zombies, Mikami's team must race against time to save Tokyo from destruction.  Watch The Ultimate Vampire Slayer in this fast, fun and furious supernatural action-adventure!",1994,"Animation, Action, Adventure, Comedy, Fantasy, Horror",anime,"Nobuhiko Kazama, Ryou Horikawa, Toshio Furukawa, Takeshi Aono, Shigeru Chiba",Atsutoshi Umezawa,,,,"Toei Animation, Manga",Unknown
Legends of the Fall,133,English,"An epic tale of three brothers and their father living in the remote wilderness of 1900s USA and how their lives are affected by nature, history, war, and love.",1994,"Adventure, Drama, Romance, War, Western","sibling relationship, based on novel or book, world war i, journey around the world, montana, 1900s","Julia Ormond, Anthony Hopkins, Aidan Quinn, Brad Pitt, Henry Thomas",Edward Zwick,"Hulu, MGM Plus Roku Premium Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Bedford Falls Productions, TriStar Pictures, Pangaea",Unknown
Wyatt Earp,191,English,"From Wichita to Dodge City, to the O.K. Corral in Tombstone, Wyatt Earp is taught that nothing matters more than family and the law. Joined by his brothers and Doc Holliday, Earp wages war on the dreaded Clanton and McLaury gangs.",1994,"Western, Drama, Action, Adventure","gunslinger, sheriff, gambling, deputy sheriff, arizona, wretch, historical figure, wyatt earp, doc holliday, tombstone arizona, 19th century, ok corral","Kevin Costner, David Andrews, Gene Hackman, Linden Ashby, Dennis Quaid",Lawrence Kasdan,Apple TV Plus ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Paragon Entertainment Corp., Tig Productions, Kasdan Pictures, Warner Bros. Pictures",Unknown
The Flintstones,91,English,Modern Stone Age family the Flintstones hit the big screen in this live-action version of the classic cartoon. Fred helps Barney adopt a child. Barney sees an opportunity to repay him when Slate Mining tests its employees to find a new executive. But no good deed goes unpunished.,1994,"Fantasy, Comedy, Family","friendship, plan, jealousy, manager, adoption, bad mother-in-law, family's daily life, stone age, best friend, dinosaur, cavemen","Rosie O'Donnell, John Goodman, Elizabeth Perkins, Kyle MacLachlan, Rick Moranis",Brian Levant,"Netflix, Netflix basic with Ads ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Hanna-Barbera Productions, Amblin Entertainment, Universal Pictures",Unknown
Color of Night,121,English,A color-blind psychiatrist is stalked by an unknown killer after taking over his murdered friend's therapy group and becomes embroiled in an intense affair with a mysterious woman who may be connected to the crime.,1994,"Romance, Thriller, Mystery, Horror","california, therapist, secret identity, paranoia, eroticism, group therapy, grief, obsessive compulsive disorder, psychiatrist, disguise, mental illness, color blindness, voyeurism","Bruce Willis, Lesley Ann Warren, Scott Bakula, Rubén Blades, Jane March",Richard Rush,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Cinergi Pictures, Hollywood Pictures",Unknown
Cemetery Man,103,Italian,"Cemetery watchman, Francesco Dellamorte, is tasked with dispatching the recently deceased when they rise from their graves.",1994,"Comedy, Horror","insanity, undead, grim reaper, zombie, macabre, grotesque","Mickey Knox, François Hadji-Lazaro, Rupert Everett, Anna Falchi, Fabiana Formica",Michele Soavi,"AMC+ Amazon Channel, AMC+, Shudder, Shudder Amazon Channel, Shudder Apple TV Channel ",,,"K.G. Productions, Audifilm, Silvio Berlusconi Communications, Bibo Productions, Canal+, Urania Film, Eurimages",Unknown
The Voyeur,90,Italian,"At a college in Rome, a professor, nicknamed ""Dodo"" is in a deep depression. His stunningly beautiful wife has just left him for another man. Dodo wants her back very badly and has erotic daydreams about her. A beautiful young student in his class asks him for a ride home and seduces the lucky man, but still he wonders about his wife and her lover.",1994,"Drama, Romance","adultery, infidelity, jealousy, dream, based on novel or book, sexual obsession, obsession, seduction, sexual fantasy, unfaithfulness, sexploitation, university, lust, extramarital affair, softcore, erotic movie, unfaithful wife","Katarina Vasilissa, Francesco Casale, Cristina Garavaglia, Raffaella Offidani, Antonio Salines",Tinto Brass,,,,Rodeo Drive,Unknown
Police Academy: Mission to Moscow,83,English,"The Russians seek help in dealing with the Mafia from the veterans of the Police Academy. They head off to Moscow, in order to find evidence against Konstantin Konali, who marketed a computer game that everyone in the world is playing.",1994,"Comedy, Crime","video game, mafia, police academy, moscow, russia, commandant","Claire Forlani, David Graf, Michael Winslow, Leslie Easterbrook, George Gaynes",Alan Metter,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Warner Bros. Pictures, Studio Trite",https://www.warnerbros.com/movies/police-academy-mission-moscow/
It Could Happen to You,101,English,"Charlie Lang is a simple, kindhearted New York City cop. When he realizes he has no money to tip waitress Yvonne Biasi, Lang offers her half the winnings of his lottery ticket. Amazingly, the ticket happens to be a winner, in the sum of $4 million. True to his word, Lang proceeds to share the prize money with Biasi, which infuriates his greedy wife, Muriel. Not content with the arrangement, Muriel begins scheming to take all the money.",1994,"Comedy, Drama, Romance","new york city, waitress, greed, diner, based on true story, cop, fame, news reporter, newspaper article, lottery ticket, winning lottery, new-found fame, man of his word, romantic, comforting","Bridget Fonda, Rosie Perez, Nicolas Cage, Isaac Hayes, Wendell Pierce",Andrew Bergman,Netflix ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",TriStar Pictures,Unknown
Muriel's Wedding,106,English,"A young social outcast in Australia steals money from her parents to finance a vacation where she hopes to find happiness, and perhaps love.",1994,"Comedy, Drama, Romance","daughter, individual, friendship, dream, love of one's life, becoming an adult, return, overweight, province, bathing, olympic games, boredom, empowerment","Rachel Griffiths, Bill Hunter, Sophie Lee, Jeanie Drynan, Toni Collette",P.J. Hogan,"Paramount Plus Apple TV Channel , Hoopla ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","CiBy 2000, Film Victoria, House & Moorhouse Films, Miramax",Unknown
Major League II,105,English,"After losing in the ALCS the year before, the Cleveland Indians are determined to make it into the World Series this time! However, they first have to contend with Rachel Phelps again when she buys back the team.",1994,Comedy,"sports, baseball, sequel, sports league","Corbin Bernsen, Tom Berenger, Dennis Haysbert, James Gammon, Charlie Sheen",David S. Ward,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",Morgan Creek Entertainment,Unknown
Nightwatch,107,Danish,"Martin, a law student, takes up a job as a nightwatchman at a mortuary to fund his studies. But the mortuary harbours a dark secret, and he has to find the truth before he is implicated in a serial murder case.",1994,"Horror, Thriller",night watchman,"Lotte Andersen, Ulf Pilgaard, Kim Bodnia, Nikolaj Coster-Waldau, Rikke Louise Andersson",Ole Bornedal,,,,Thura Film,Unknown
The Next Karate Kid,107,English,"Mr. Miyagi decides to take Julie, a troubled teenager, under his wing after he learns that she blames herself for her parents' demise and struggles to adjust with her grandmother and fellow pupils.",1994,"Action, Drama, Family, Adventure","high school, martial arts, sports, buddhist monk, becoming an adult, karate, revenge, teen movie, los angeles, california, classmate","Chris Conrad, Constance Towers, Hilary Swank, Pat Morita, Michael Ironside",Christopher Cain,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ",Columbia Pictures,Unknown
Queen Margot,138,French,"Paris, Kingdom of France, August 18, 1572. To avoid the outbreak of a religious war, the Catholic princess Marguerite de Valois, sister of the feeble King Charles IX, marries the Huguenot King Henry III of Navarre.",1994,"Drama, History, Romance","paris, france, based on novel or book, marriage of convenience, royalty, conspiracy, palace intrigue, 16th century, religious persecution, st. bartholomew's day massacre, french history","Jean-Hugues Anglade, Virna Lisi, Isabelle Adjani, Vincent Perez, Daniel Auteuil",Patrice Chéreau,Cohen Media Amazon Channel ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Kino Now ","Renn Productions, ARD Degeto, D. A. Films, WMG Film, NEF Filmproduktion, RCS Films, France 2 Cinéma",http://www.cohenfilmcollection.net/films/queen-margot
Dragon Ball Z: Broly – Second Coming,48,Japanese,"A Saiyan Space pod crash-lands on Earth out of which a wounded Saiyan crawls: Broly, the Legendary Super Saiyan. The wounded Broly shouts out in frustration and turns into normal form. The place soon freezes, trapping him in it and he falls into a coma.",1994,"Animation, Action, Science Fiction","martial arts, martial artist, anime, villian","Mayumi Tanaka, Takeshi Kusao, Masako Nozawa, Junko Shimakata, Yuko Minaguchi",Shigeyasu Yamauchi,Crunchyroll ,Apple TV ,Apple TV ,"Toei Company, Bird Studios, Toei Animation",Unknown
Above the Rim,96,English,"Story of a promising high school basketball star and his relationships with two brothers, one a drug dealer and the other a former basketball star fallen on hard times and now employed as a security guard.",1994,"Crime, Drama",sports,"Bernie Mac, Tupac Shakur, Marlon Wayans, Leon, Duane Martin",Jeff Pollack,Starz Apple TV Channel ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",New Line Cinema,http://www.newline.com/properties/abovetherim.html
The Little Rascals,82,English,"When nine-year-old Alfalfa falls for Darla, his ""He-Man-Woman-Hating"" friends attempt to sabotage their relationship.",1994,"Romance, Comedy, Family","friendship, shenanigan, group of friends, woman director","Travis Tedford, Kevin Jamal Woods, Jordan Warkol, Zachary Mabry, Ross Bagley",Penelope Spheeris,Peacock Premium ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Universal Pictures, King World Entertainment, Amblin Entertainment",Unknown
Disclosure,128,English,"A computer specialist is sued for sexual harassment by a former lover turned boss who initiated the act forcefully, which threatens both his career and his personal life.",1994,"Thriller, Drama, Crime","based on novel or book, seattle, washington, employee, workplace, sexual harassment, intrigue, erotic thriller, computer technology","Michael Douglas, Jacqueline Kim, Donald Sutherland, Demi Moore, Dylan Baker",Barry Levinson,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Baltimore Pictures, Warner Bros. Pictures, Constant c Productions, Warner Bros.",Unknown
Dumb and Dumber,107,English,"Lloyd and Harry are two men whose stupidity is really indescribable. When Mary, a beautiful woman, loses an important suitcase with money before she leaves for Aspen, the two friends (who have found the suitcase) decide to return it to her. After some ""adventures"" they finally get to Aspen where, using the lost money they live it up and fight for Mary's heart.",1994,Comedy,"gas station, utah, motel, stupidity, cigar smoking, road trip, pill, prank, criminal, buddy, fired from the job, clumsiness, stepparent stepchild relationship, aspen colorado, parakeet, defecation, scooter, endangered species, foolish, laxative","Jim Carrey, Teri Garr, Lauren Holly, Charles Rocket, Jeff Daniels",Peter Farrelly,"Netflix, Netflix basic with Ads ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","New Line Cinema, Motion Picture Corporation of America",Unknown
Natural Born Killers,118,English,Two victims of traumatized childhoods become lovers and serial murderers irresponsibly glorified by the mass media.,1994,"Crime, Thriller, Drama","daughter, journalist, sadistic, mass murder, yellow press, pop culture, trauma, controversy, satire, young couple, abuse","Woody Harrelson, Tommy Lee Jones, Juliette Lewis, Tom Sizemore, Robert Downey Jr.",Oliver Stone,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Spectrum On Demand ","J D Productions, Regency Enterprises, Alcor Films, Ixtlan, New Regency Pictures, Warner Bros. Pictures",Unknown
