Title,Runtime (minutes),Language,Overview,Release Year,Genre,Keywords,Actors,Directors,Stream,Buy,Rent,Production Companies,Website
Tell Your Children,66,English,"High-school principal Dr. Alfred Carroll relates to an audience of parents that marijuana can have devastating effects on teens: a drug supplier entices several restless teens, Mary and Jimmy Lane, sister and brother, and Bill, Mary's boyfriend, into frequenting a reefer house. Gradually, Bill and Jimmy are drawn into smoking dope, which affects their family lives.",1938,Drama,"drug dealer, propaganda, drug trafficking, drug addiction, opium, exploitation, hallucination, hallucinogenic drug, marijuana, drugs, psychotronic","Thelma White, Kenneth Craig, Dave O'Brien, Lillian Miles, Dorothy Short",Louis J. Gasnier,"Amazon Prime Video, fuboTV, MGM Plus Amazon Channel, Paramount+ with Showtime, Paramount Plus Apple TV Channel , Paramount+ Amazon Channel, Hoopla, Showtime, Night Flight Plus, Fandor Amazon Channel, ARROW, Cultpix, FilmBox+, Showtime Apple TV Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Kino Now ",George A. Hirliman Productions,Unknown
A Christmas Carol,69,English,"Miser Ebenezer Scrooge is awakened on Christmas Eve by spirits who reveal to him his own miserable existence, what opportunities he wasted in his youth, his current cruelties, and the dire fate that awaits him if he does not change his ways. Scrooge is faced with his own story of growing bitterness and meanness, and must decide what his own future will hold: death or redemption.",1938,"Drama, Fantasy, Family","based on novel or book, clerk, holiday, redemption, little boy, apparition, spirit, goose, celebration, miser, ghost, christmas spirit, christmas, bookkeeper, generosity, lame child, sickly boy","Barry MacKay, Reginald Owen, Gene Lockhart, Terry Kilburn, Lynne Carver",Edwin L. Marin,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ",Metro-Goldwyn-Mayer,Unknown
Midnight Intruder,68,English,A former actor poses as the son of a wealthy man and gets involved in a murder in which the real son is the suspect.,1938,"Crime, Comedy, Romance",None,"Barbara Read, Irving Bacon, J. C. Nugent, Eric Linden, Louis Hayward",Arthur Lubin,,,,Universal Pictures,Unknown
La Marseillaise,131,French,"A film about the early part of the French Revolution, shown from the eyes of the citizens of Marseille, counts in German exile and, of course, the king Louis XVI, each showing their own small problems.",1938,"History, Drama","french revolution, 18th century, national anthem, la marseillaise, marseille","Jaque Catelain, Lise Delamare, Elisa Ruis, Pierre Renoir, Louis Jouvet",Jean Renoir,,,,"Confédération Générale du Travail (CGT), Societé d'Exploitation et de Distribution de Films (SEDIF), Réalisation d'Art Cinématographique",Unknown
Bringing Up Baby,102,English,"David Huxley is waiting to get a bone he needs for his museum collection. Through a series of strange circumstances, he meets Susan Vance, and the duo have a series of misadventures which include a leopard called Baby.",1938,"Comedy, Romance","prison, donation, museum, zoo, paleontologist, leopard, bone, cross dressing, black and white, screwball comedy","Charles Ruggles, Katharine Hepburn, Cary Grant, Walter Catlett, Barry Fitzgerald",Howard Hawks,"Britbox Apple TV Channel , TCM ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ",RKO Radio Pictures,Unknown
Boat Builders,9,English,"Mickey buys a boat kit, and enlists Goofy and Donald to help assemble it. The plans say, ""so simple a child could do it"", so of course, they have their share of troubles. But before long, they're ready to launch the Queen Minnie, with appropriate fanfare, at which time, all the collapsible parts collapse.",1938,"Animation, Comedy","short film, boat builder","Marcellite Garner, Pinto Colvig, Walt Disney, Clarence Nash",Ben Sharpsteen,Disney Plus ,,,Walt Disney Productions,Unknown
The Rage of Paris,78,English,"Nicole has no job and is several weeks behind with her rent. Her solution to her problems is to try and snare a rich husband. Enlisting the help of her friend Gloria and the maitre'd at a ritzy New York City hotel, the trio plot to have Gloria catch the eye of Bill Duncan, a millionaire staying at the hotel. The plan works and the two quickly become engaged. Nicole's plan may be thwarted by Bill's friend, Jim Trevor, who's met Nicole before and sees through her plot.",1938,Comedy,"new york city, mistaken identity, screwball comedy, gold digger, modeling","Douglas Fairbanks Jr., Mischa Auer, Helen Broderick, Danielle Darrieux, Louis Hayward",Henry Koster,"Amazon Prime Video, fuboTV, MGM Plus Amazon Channel, Pure Flix, Classix ",Amazon Video ,Amazon Video ,Universal Pictures,Unknown
"Mr. Wong, Detective",70,English,A chemical manufacturer is killed just after asking detective James Wong to help him. So Detective Wong decides to investigate this as well as two subsequent murders.,1938,"Crime, Thriller, Mystery","poison, detective, investigation, murder","Maxine Jennings, Boris Karloff, George Lloyd, Grant Withers, Evelyn Brent",William Nigh,"Amazon Prime Video, Pure Flix, Fandor Amazon Channel, FilmBox+ ",Amazon Video ,Amazon Video ,Monogram Pictures,Unknown
I Am the Law,83,English,"With the aid of his former law students, a professor-turned-prosecutor battles corruption and organized crime.",1938,"Crime, Drama",law professor,"Barbara O'Neil, Otto Kruger, Edward G. Robinson, Wendy Barrie, John Beal",Alexander Hall,,,,Columbia Pictures,Unknown
Judge Hardy's Children,78,English,"Judge Hardy takes a business trip to Washington, DC, where Andy promptly falls for the French ambassador's daughter.",1938,Comedy,hardy family,"Mickey Rooney, Lewis Stone, Cecilia Parker, Fay Holden, Betty Ross Clarke",George B. Seitz,,,,Metro-Goldwyn-Mayer,Unknown
You Can't Take It with You,126,English,"Alice, the only relatively normal member of the eccentric Sycamore family, falls in love with Tony Kirby, but his wealthy banker father and snobbish mother strongly disapprove of the match. When the Kirbys are invited to dinner to become better acquainted with their future in-laws, things don't turn out the way Alice had hoped.",1938,"Comedy, Romance","harmonica, monopoly, house, tycoon, based on play or musical, love, friends, eccentric, secretary, free spirit, black and white, rich snob, stenographer, eccentric family, whimsical","Lionel Barrymore, Jean Arthur, Mischa Auer, James Stewart, Edward Arnold",Frank Capra,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ",Columbia Pictures,Unknown
Gold Is Where You Find It,94,English,"Colonel Ferris, a wealthy farmer in northern California, is strongly opposed to hydraulic mining, a new method developed during the gold rush of the 1870's, which is flooding the area's prosperous farmlands. Despite Ferris' political stance, Jared Whitney, a mining engineer from the East, becomes friends with the colonel's son Lance and falls in love with his daughter Serena. Family tensions deepen when the colonel's brother Ralph gives up farming to go to San Francisco to work for his wife Rosanna's father, Harrison McCooey, a leader in the mining venture. When Lance follows Ralph, the colonel, focusing his anger on Jared, forbids him to see Serena.",1938,"Drama, Romance, Western","san francisco, california","George Brent, Margaret Lindsay, John Litel, Claude Rains, Olivia de Havilland",Michael Curtiz,,,,Warner Bros. Pictures,Unknown
The Fox Hunt,8,English,"Donald controls the hounds , and Goofy is riding on Horace Horsecollar, as the fox outwits both of them.",1938,"Animation, Family","hunting, short film","Pinto Colvig, Walt Disney, Clarence Nash, Florence Gill",Ben Sharpsteen,,,,Walt Disney Productions,Unknown
Sweethearts,114,English,Bickering husband-and-wife stage stars are manipulated into a break-up for publicity purposes.,1938,"Music, Comedy","musical, divorce","Ray Bolger, Florence Rice, Frank Morgan, Nelson Eddy, Jeanette MacDonald",W.S. Van Dyke,,,,Metro-Goldwyn-Mayer,Unknown
Rhythm of the Saddle,55,English,Gene is the foreman at the ranch owned by wealthy rodeo owner Maureen. She will lose her rodeo contract unless sales improve.,1938,Western,singing cowboy,"Pert Kelton, LeRoy Mason, Gene Autry, Peggy Moran, Smiley Burnette",George Sherman,,Amazon Video ,Amazon Video ,,Unknown
Army Girl,80,English,"A young captain hoping to replace the U.S. Army's horses with mechanized vehicles faces court-martial after his commanding officer, who's opposed to modern changes, is killed.",1938,"Comedy, Action","army, tank, romantic rivalry","James Gleason, H.B. Warner, Neil Hamilton, Preston Foster, Madge Evans",George Nichols Jr.,,,,Republic Pictures,Unknown
Santa Fe Stampede,55,English,The Mesquiteers capture a horse thief who escapes justice through a crooked judge. They gather signatures urging the governor to investigate but a friend with the petition is murdered. Stony is accused.,1938,Western,"sheriff, judge, murder, petition, three mesquiteers, crooked judge","June Martel, Ray Corrigan, Max Terhune, William Farnum, John Wayne",George Sherman,,,,Republic Pictures,Unknown
Merrily We Live,95,English,Society matron Emily Kilbourne has a habit of hiring ex-cons and hobos as servants. Her latest find is a handsome tramp who shows up at her doorstep and ends up in a chauffeur's uniform. He also catches the eye of Geraldine.,1938,"Comedy, Romance","chauffeur, homeless person, servant, tramp, love, screwball comedy","Brian Aherne, Billie Burke, Patsy Kelly, Constance Bennett, Alan Mowbray",Norman Z. McLeod,,,,Hal Roach Studios,Unknown
"Sally, Irene and Mary",86,English,"Manicurists Sally, Irene and Mary hope to be Broadway entertainers. When Mary inherits an old ferry boat, they turn it into a successful supper club.",1938,"Comedy, Romance","fired from the job, manicurist, greenwich village","Alice Faye, Marjorie Weaver, Fred Allen, Tony Martin, Jimmy Durante",William A. Seiter,,,,20th Century Fox,Unknown
"Love, Honor and Behave",71,English,"Comedy about a weak husband, afraid to say ""no"" to his new wife, who realizes he must assert himself to save his marriage.",1938,Comedy,"infidelity, marriage, yale university, childhood sweetheart","Priscilla Lane, Barbara O'Neil, Wayne Morris, Thomas Mitchell, John Litel",Stanley Logan,,,,Warner Bros. Pictures,Unknown
Too Hot to Handle,107,English,"While in Shanghai reporting on the Sino-Japanese war, Chris Hunter, a shrewd news reporter, meets pilot Alma Harding. She does not trust him, but he manages to hire her as his assistant. During an adventurous expedition through the jungles of South America, her opinion of him begins to change.",1938,"Comedy, Adventure, Romance","second sino-japanese war (1937-45), news reporter, newsreel footage, newsreel cameraman, aviatrix","Walter Connolly, Myrna Loy, Walter Pidgeon, Leo Carrillo, Clark Gable",Jack Conway,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Loew's Incorporated, Metro-Goldwyn-Mayer",Unknown
The Adventures of Tom Sawyer,91,English,"Tom Sawyer and his pal Huckleberry Finn have great adventures on the Mississippi River, pretending to be pirates, attending their own funeral and witnessing a murder.",1938,"Family, Adventure","based on novel or book, mississippi river, young boy, aunt nephew relationship, mischief","May Robson, Victor Jory, Walter Brennan, David Holt, Tommy Kelly",Norman Taurog,,,,Selznick International Pictures,Unknown
Love Is a Headache,73,English,"A press agent for a Broadway actress whose career is going downhill, attempts to get her some publicity by having her adopt two orphans, without her knowledge.",1938,"Comedy, Romance","new york city, adoption, struggling actor, press agent, forced marriage, window washer, publicity stunt","Mickey Rooney, Ted Healy, Frank Jenks, Gladys George, Franchot Tone",Richard Thorpe,,,,Metro-Goldwyn-Mayer,Unknown
Hôtel du Nord,97,French,"A young couple, Renée and Pierre, take a room at the Hôtel du Nord, in Paris, near the canal Saint-Martin. They want to die together, but after shooting Renée, Pierre lacks the courage to finish the job and flees. Another guest, Monsieur Edmond, rescues her. When Renée gets out of the hospital she is hired as a waitress at the same hotel. Monsieur Edmond falls in love with her, but Renée is still thinking of Pierre.",1938,"Romance, Drama","hotel, prostitute, france, sexual freedom, prison visit, blood transfusion, suicide pact, sexual liberation, sexually aggressive woman, young lovers, canal locks, bohemians, wife swapping, suicide by gun","Paulette Dubost, Arletty, Annabella, Jean-Pierre Aumont, Louis Jouvet",Marcel Carné,Criterion Channel ,,,"Societé d'Exploitation et de Distribution de Films (SEDIF), Impérial Film",Unknown
The Baker's Wife,133,French,"In this little Provencal village, a new baker, Aimable, settles down. His wife Aurelie is beautiful and much younger than he. She departs with a shepherd the night after Aimable produces his first breads. Aimable is so afflicted that he can not work anymore. Therefore, the villagers, who initially laughed at his cuckoldry, take the matter very seriously (they want the bread) and organize a plan to find Aurelie and to bring her back to the bakery.",1938,"Comedy, Drama",None,"Charles Moulin, Raimu, Ginette Leclerc, Robert Vattier, Fernand Charpin",Marcel Pagnol,Criterion Channel ,,,Les Films Marcel Pagnol,Unknown
Submarine Patrol,95,English,A naval officer is demoted for negligence and put in command of a run-down submarine chaser with a motley crew.,1938,"Adventure, Drama","navy, submarine","Nancy Kelly, Richard Greene, George Bancroft, Preston Foster, Slim Summerville",John Ford,,,,20th Century Fox,Unknown
Annabel Takes a Tour,67,English,"Annabel Allison, star of Wonder Pictures, is irked at her poor publicity, especially when a rival gets engaged to a Marquis; so she makes studio head Webb re-hire disgraced publicity agent Morgan for her personal appearance tour. The trip proceeds with a flurry of Morgan's crazy, slapstick publicity stunts. Then Annabel has her chance to ""bag"" a real Viscount.",1938,Comedy,"train, screwball","Lucille Ball, Jack Oakie, Ruth Donnelly, Ralph Forbes, Bradley Page",Lew Landers,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",RKO Radio Pictures,Unknown
That Certain Age,95,English,"Dashing reporter Vincent Bullit has just returned from covering the Spanish Civil War. His boss, newspaper magnate Fullerton, has more plans to send him off to China. However, first Fullerton invites Bullit to the peace and quiet of his own home to write a series of European affair articles. When Fullerton's adolescent daughter Alice develops a crush on Bullit, her suitor, boyscout Ken Warren, doesn't seem to stand a chance. Mr. and Mrs. Fullerton, Ken Warren, and even Vincent Bullit himself do their best to sway young Alice's feelings away from the older man. It's a difficult task though, as she is at 'that certain age.'",1938,"Comedy, Music","puberty, musical, puppy love","Deanna Durbin, Jackie Cooper, Nancy Carroll, Irene Rich, Melvyn Douglas",Edward Ludwig,,,,Universal Pictures,Unknown
