Title,Runtime (minutes),Language,Overview,Release Year,Genre,Keywords,Actors,Directors,Stream,Buy,Rent,Production Companies,Website
Dead Calm,96,English,"An Australian couple take a sailing trip in the Pacific to forget about a terrible accident. While on the open sea, they come across a ship with one survivor who is not at all what he seems.",1989,"Thriller, Horror","australia, sense of guilt, toxication, loss of loved one, yacht, married couple, shipwreck, car crash, killing a dog, sinking boat","George Shevtsov, Sam Neill, Nicole Kidman, Billy Zane, Rod Mullinar",Phillip Noyce,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Kennedy Miller Productions, Warner Bros. Pictures",Unknown
National Lampoon's Christmas Vacation,97,English,"It's Christmastime, and the Griswolds are preparing for a family seasonal celebration. But things never run smoothly for Clark, his wife Ellen, and their two kids. Clark's continual bad luck is worsened by his obnoxious family guests, but he manages to keep going, knowing that his Christmas bonus is due soon.",1989,Comedy,"holiday, boss, family dinner, neighbor, domestic life, fantasy sequence, christmas, christmas bonus, jello","Chevy Chase, Johnny Galecki, Juliette Lewis, John Randolph, Beverly D'Angelo",Jeremiah S. Chechik,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Hughes Entertainment, Warner Bros. Pictures",Unknown
Always,122,English,"Aerial firefighter Pete risks himself and his vintage World War II airplane in a constant and death-defying quest to fight forest wildfires, much to the dismay of his girlfriend, Dorinda . His love for Dorinda and the advice of fellow pilot Al convince Pete to give up his perilous career, but he flies one last mission. Pete heroically saves Al's plane from certain destruction, but with supernatural consequences.",1989,"Romance, Fantasy, Drama","airplane, afterlife, pilot, colorado, remake, ghost, guardian angel, forest fire, firefighter","Holly Hunter, Brad Johnson, Richard Dreyfuss, John Goodman, Audrey Hepburn",Steven Spielberg,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Universal Pictures, United Artists, Amblin Entertainment",Unknown
The 'Burbs,102,English,"When secretive new neighbors move in next door, suburbanite Ray Peterson and his friends let their paranoia get the best of them as they start to suspect the newcomers of evildoings and commence an investigation. But it's hardly how Ray, who much prefers drinking beer, reading his newspaper and watching a ball game on the tube expected to spend his vacation.",1989,"Comedy, Horror, Thriller","garbage, psychopath, paranoia, dark comedy, vacation, suburbia, neighbor, serial killer, slasher, chainsaw, murderer, old dark house, pig mask, new neighbor, axe murder, dream sequence, psycho, neighborhood, madman, lunatic","Wendy Schaal, Bruce Dern, Tom Hanks, Rick Ducommun, Carrie Fisher",Joe Dante,"Netflix, Starz Apple TV Channel, Netflix basic with Ads ",,,"Universal Pictures, Imagine Entertainment, Rollins-Morra-Brezner Productions",Unknown
Harlem Nights,116,English,"'Sugar' Ray is the owner of an illegal casino and must contend with the pressure of vicious gangsters and corrupt police who want to see him go out of business. In the world of organised crime and police corruption in the 1920s, any dastardly trick is fair.",1989,"Comedy, Crime, Drama","corruption, police, nightclub, rivalry, friends, hoodlum, nightclub owner, harlem, new york city, 1920s","Michael Lerner, Eddie Murphy, Redd Foxx, Danny Aiello, Richard Pryor",Eddie Murphy,"Paramount Plus, Paramount Plus Apple TV Channel , Paramount+ Amazon Channel, Paramount+ Roku Premium Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Paramount, Eddie Murphy Productions",Unknown
The Final Chapter,93,Italian,Courtney a young reporter is assigned to report on the story of a young woman who lost her husband in a bizarre voodoo ritual. He decides to take his highly sexed wife Connie on the trip to New Orleans. Connie is drawn into a secret affair with one of the locals. Gradually captivated by his spell she eventually flaunts her affair in front of her husband and finally leaves with her new lover to join the voodoo follower. Torn between contempt for his wife's infidelity and fear for her life Courtney is left to decide their destiny in the highly charged climax....,1989,Drama,"voodoo, new orleans, louisiana, louisiana, black magic, religion, softcore, erotic movie","Laura Gemser, Robert LaBrosse, Valentine Demy, Allen Cort, Carey Sally",Joe D'Amato,,,,Filmirage,Unknown
Miho Yuki no Madonna Zecchô,64,Japanese,,1989,Drama,None,"Kyoko Hashimoto, Yukijiro Hotaru, Jimmy Tsuchida, Kiyomi Itō, Yuki Miho",Mototsugu Watanabe,,,,,Unknown
The Seventh Continent,107,German,"Chronicles three years of a middle class family seemingly caught up in their daily routines, only troubled by minor incidents. Behind their apparent calm and repetitive existence however, they are actually planning something sinister.",1989,Drama,"materialism, based on true story, dysfunctional family, industrial society , misanthrophy, mass suicide, destruction, meaningless existence, 1980s, postmodernism, self destructiveness","Leni Tanzer, Birgit Doll, Dieter Berner, Robert Dietl, Silvia Fenz",Michael Haneke,Criterion Channel ,,,Wega Film Vienna,Unknown
Leviathan,98,English,Underwater deep-sea miners encounter a Soviet wreck and bring back a dangerous cargo to their base on the ocean floor with horrifying results. The crew of the mining base must fight to survive against a genetic mutation that hunts them down one by one.,1989,"Adventure, Horror, Thriller, Science Fiction","sea, monster, experiment, alcohol, ocean, shipwreck, mine, scuba diving, sea monster, scuba, deepsea","Richard Crenna, Peter Weller, Ernie Hudson, Daniel Stern, Amanda Pays",George P. Cosmatos,"Max, Max Amazon Channel ","Apple TV, Amazon Video, Vudu, Microsoft Store ","Apple TV, Amazon Video, Vudu, Microsoft Store ","Gordon Company, Filmauro, Metro-Goldwyn-Mayer, Leviathan Produzione",Unknown
Friday the 13th Part VIII: Jason Takes Manhattan,100,English,"Jason ships out aboard a teen-filled ""love boat"" bound for New York, which he soon transforms into the ultimate voyage of the damned.",1989,"Horror, Thriller","mask, high school, new york city, new jersey, sadism, psychopath, boat, sewerage, times square, sequel, woods, slaughter, serial killer, slasher, series of murders, supernatural horror","Alex Diakun, Jensen Daggett, Scott Reeves, Tiffany Paulsen, Sharlene Martin",Rob Hedden,"Max, Max Amazon Channel, Showtime Apple TV Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ",Paramount,Unknown
Crimes and Misdemeanors,104,English,"An ophthalmologist's mistress threatens to reveal their affair to his wife, while a married documentary filmmaker is infatuated by another woman.",1989,"Comedy, Drama","adultery, new york city, assassin, professor, brother-in-law, murder, mistress, doctor, hired killer, documentary filmmaking","Woody Allen, Anjelica Huston, Mia Farrow, Alan Alda, Martin Landau",Woody Allen,,,,"Orion Pictures, Jack Rollins & Charles H. Joffe Productions",Unknown
Santa Sangre,122,Spanish,A former circus artist escapes from a mental hospital to rejoin his mother - the leader of a strange religious cult - and is forced to enact brutal murders in her name.,1989,"Horror, Thriller, Fantasy","suicide, mexico city, mexico, elephant, funeral, circus, trauma, clown, surreal, gore, surrealism, stage show, avant-garde, madness, shrine, tattoed woman","Thelma Tixou, Guy Stockwell, Sabrina Dennison, Axel Jodorowsky, Blanca Guerra",Alejandro Jodorowsky,"AMC+ Amazon Channel, AMC+, Shudder, Screambox, Night Flight Plus, Shudder Amazon Channel, Fandor Amazon Channel, Screambox Amazon Channel, FlixFling, Shudder Apple TV Channel ","Amazon Video, Google Play Movies, YouTube, FlixFling ","Amazon Video, Google Play Movies, YouTube, FlixFling ","Productora Fílmica Real, Produzioni Intersound",Unknown
The Return of Swamp Thing,84,English,"The Swamp Thing returns to battle the evil Dr. Arcane, who has a new science lab full of creatures transformed by genetic mutation, and chooses Heather Locklear as his new object of affection.",1989,"Horror, Science Fiction","swamp, based on comic","Sarah Douglas, Joey Sagal, Dick Durock, Heather Locklear, Louis Jourdan",Jim Wynorski,"fuboTV, Night Flight Plus, FlixFling ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, FlixFling ","Lightyear Entertainment, DC Comics",Unknown
Society,100,English,Bill is worried that he is 'different' to his sister and parents. They mix with other 'upper class' people while Bill is more down to earth. Even his girlfriend seems a bit odd. All is revealed when Bill returns home to find a party in full swing. Not for the weak of stomach.,1989,"Comedy, Horror, Mystery","high school, orgy, transformation, secret society, cult, surrealism, human body, psychiatrist","Billy Warlock, Connie Danese, Evan Richards, Ben Slack, Patrice Jennings",Brian Yuzna,"fuboTV, Night Flight Plus, Screambox Amazon Channel ","Apple TV, Google Play Movies, YouTube, Vudu ","Apple TV, Google Play Movies, YouTube, Vudu ","Society Productions Inc., Wild Street Pictures",Unknown
Halloween 5: The Revenge of Michael Myers,98,English,"One year later, Michael Myers' traumatized young niece is horrified to discover she has a telepathic bond with her evil uncle... and that he is on the way back to Haddonfield to begin the carnage again.",1989,"Horror, Thriller, Fantasy","sheriff, barn, sequel, boogeyman, slasher, psychiatrist, killer, kitten, scythe, heroine, pitchfork, psychotronic, holiday horror","Wendy Foxworth, Ellie Cornell, Beau Starr, Danielle Harris, Donald Pleasence",Dominique Othenin-Girard,"AMC+ Amazon Channel, AMC+, Shudder, Shudder Amazon Channel, Shudder Apple TV Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Magnum Pictures Inc., Trancas International Films, Galaxy International Releasing",Unknown
The Little Mermaid,83,English,This colorful adventure tells the story of an impetuous mermaid princess named Ariel who falls in love with the very human Prince Eric and puts everything on the line for the chance to be with him. Memorable songs and characters -- including the villainous sea witch Ursula.,1989,"Animation, Family, Fantasy","princess, sea, daughter, kingdom, fireworks, mermaid, prince, musical, crab, fish out of water, misunderstanding, single father, based on fairy tale, true love, bargain, trident, father daughter relationship","Pat Carroll, Kenneth Mars, Christopher Daniel Barnes, Samuel E. Wright, Jodi Benson","John Musker, Ron Clements",Disney Plus ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Walt Disney Pictures, Silver Screen Partners IV, Walt Disney Feature Animation",https://movies.disney.com/the-little-mermaid
Lean On Me,108,English,"When principal Joe Clark takes over decaying Eastside High School, he's faced with students wearing gang colors and graffiti-covered walls. Determined to do anything he must to turn the school around, he expels suspected drug dealers, padlocks doors and demands effort and results from students, staff and parents. Autocratic to a fault, this real-life educator put it all on the line.",1989,Drama,"high school, violence in schools, based on true story, gang, drug dealing, school principal, public education","Beverly Todd, Lynne Thigpen, Ethan Phillips, Morgan Freeman, Robert Guillaume",John G. Avildsen,"Max, Max Amazon Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Norman Twain Productions, Warner Bros. Pictures",Unknown
Steel Magnolias,119,English,"A young beautician, newly arrived in a small Louisiana town, finds work at the local salon, where a small group of women share a close bond of friendship and welcome her into the fold.",1989,"Comedy, Drama, Romance","strong woman, southern usa, beauty, female friendship, based on play or musical","Sally Field, Olympia Dukakis, Dolly Parton, Daryl Hannah, Shirley MacLaine",Herbert Ross,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Rastar Productions, TriStar Pictures",Unknown
Police Academy 6: City Under Siege,84,English,"Our favourite police men are called together to deal with a gang who rob banks and jewelers. Using their various talents as well as their extraordinary luck, the crooks stand no chance against our men and women in blue.",1989,"Comedy, Crime","competition, gangster, mayor, investigation, adversary, gang, jewel thief","Marion Ramsey, David Graf, Michael Winslow, Bubba Smith, Leslie Easterbrook",Peter Bonerz,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",Warner Bros. Pictures,https://www.warnerbros.com/movies/police-academy-6-city-under-siege/
We're No Angels,106,English,Two escaped cons' only prayer to escape is to pass themselves off as priests and pass by the police blockade at the border into the safety of Canada.,1989,"Comedy, Crime","prison, prisoner, escaped convict, disguise","Demi Moore, Hoyt Axton, Bruno Kirby, Sean Penn, Robert De Niro",Neil Jordan,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",Paramount,Unknown
Henry V,137,English,Gritty adaption of William Shakespeare's play about the English King's bloody conquest of France.,1989,"War, Drama, History","france, kingdom, theater play, based on true story, based on play or musical, sword fight, honor, battlefield, historical, combat, medieval, king of england, warrior, 15th century","Brian Blessed, Paul Scofield, Derek Jacobi, Kenneth Branagh, James Larkin",Kenneth Branagh,"Hoopla, ScreenPix Apple TV Channel ","Vudu, Microsoft Store, AMC on Demand ","Vudu, Microsoft Store ","BBC Film, Renaissance Films, Samuel Goldwyn Company",Unknown
A Nightmare on Elm Street: The Dream Child,89,English,"Alice finds the deadly dreams of Freddy Krueger starting once again. This time, the taunting murderer is striking through the sleeping mind of her unborn child.",1989,"Horror, Thriller","dream, baby, monster, nightmare, nun, sadism, psychopath, asylum, pregnancy, supernatural, resurrection, ohio, sequel, murder, vision, slasher, torture, birth, disfigurement, nightmare becomes reality, fetus, womb, supernatural horror","Erika Anderson, Michael Ashton, Robert Englund, Lisa Wilcox, Valorie Armstrong",Stephen Hopkins,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","New Line Cinema, Heron Communications, Smart Egg Pictures",Unknown
Mystery Train,106,English,"In Memphis, Tennessee, over the course of a single night, the Arcade Hotel, run by an eccentric night clerk and a clueless bellboy, is visited by a young Japanese couple traveling in search of the roots of rock; an Italian woman in mourning who stumbles upon a fleeing charlatan girl; and a comical trio of accidental thieves looking for a place to hide.",1989,Comedy,"hotel room, memphis, tennessee, cheap hotel, intertwined lives, episodic movie","Cinqué Lee, Nicoletta Braschi, Masatoshi Nagase, Youki Kudoh, Screamin' Jay Hawkins",Jim Jarmusch,Criterion Channel ,Amazon Video ,Amazon Video ,"Mystery Train, JVC",Unknown
Tie Me Up! Tie Me Down!,102,Spanish,"Recently released from a mental hospital, Ricky ties up Marina, a film star he once had sex with and keeps her hostage.",1989,"Comedy, Romance, Drama","prison, madrid, spain, kidnapping, ex-detainee, porn actor, inferiority complex, madness","Rossy de Palma, Antonio Banderas, Loles León, Victoria Abril, María Barranco",Pedro Almodóvar,"Max, Criterion Channel ","Apple TV, Amazon Video ","Apple TV, Amazon Video ",El Deseo,Unknown
Weekend at Bernie's,97,English,"Two young insurance corporation employees try to pretend that their murdered employer is alive by puppeteering his dead body, leading a hitman to attempt to track him down to finish him off.",1989,"Comedy, Crime, Horror","beach, boss, bad boss, mission of murder, house, female corpse","Catherine Mary Stewart, Jonathan Silverman, Don Calfa, Terry Kiser, Andrew McCarthy",Ted Kotcheff,"Hulu, AMC+ ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ",,"Gladden Entertainment, 20th Century Fox",Unknown
Little Monsters,102,English,A young boy is scared of the monster under his bed. He asks his 6th grade brother to swap rooms for the night as a bet that the monster really exists. Soon the brother becomes friends with the monster and discovers a whole new world of fun and games under his bed where pulling pranks on kids and other monsters is the main attraction.,1989,"Adventure, Fantasy, Comedy, Family","friendship, monster, bed","Fred Savage, Margaret Whitton, Daniel Stern, Rick Ducommun, Howie Mandel",Richard Greenberg,Peacock Premium ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Davis Entertainment, Licht/Mueller Film Corporation, Vestron Pictures",Unknown
Cyborg,86,English,A martial artist hunts a killer in a plague-infested urban dump of the future.,1989,"Science Fiction, Action, Thriller, Adventure","future, new york city, martial arts, cyborg, post-apocalyptic future, mercenary, cyberpunk, anarchy, action hero, manhunt, vengeance","Jean-Claude Van Damme, Alex Daniels, Ralf Moeller, Vincent Klyn, Deborah Richter",Albert Pyun,"Max, Max Amazon Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube ","Apple TV, Amazon Video, Google Play Movies, YouTube ","The Cannon Group, Golan-Globus Productions",Unknown
Licence to Kill,133,English,"After capturing the notorious drug lord Franz Sanchez, Bond's close friend and former CIA agent Felix Leiter is left for dead and his wife is murdered. Bond goes rogue and seeks vengeance on those responsible, as he infiltrates Sanchez's organization from the inside.",1989,"Adventure, Action, Thriller","florida, corruption, airplane, liberation of prisoners, drug trafficking, secret identity, floatplane, transport of prisoners, tank car, florida keys, coast guard, british secret service","Talisa Soto, Robert Davi, Carey Lowell, Anthony Zerbe, Timothy Dalton",John Glen,"Max, Max Amazon Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","EON Productions, United Artists, Danjaq",https://www.mgm.com/movies/licence-to-kill
Next of Kin,108,English,"Truman Gates, a Chicago cop, sets out to find his brother's killer. Meanwhile, another of his brothers, Briar (a hillbilly) decides to find the killer himself.",1989,"Adventure, Action",None,"Helen Hunt, Adam Baldwin, Liam Neeson, Patrick Swayze, Ted Levine",John Irvin,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Lorimar Film Entertainment, Warner Bros. Pictures",Unknown
Back to the Future Part II,108,English,"Marty and Doc are at it again in this wacky sequel to the 1985 blockbuster as the time-traveling duo head to 2015 to nip some McFly family woes in the bud. But things go awry thanks to bully Biff Tannen and a pesky sports almanac. In a last-ditch attempt to set things straight, Marty finds himself bound for 1955 and face to face with his teenage parents -- again.",1989,"Adventure, Comedy, Science Fiction","flying car, skateboarding, car race, lightning, guitar, inventor, time travel, diner, car crash, sequel, alternate history, thunderstorm, tunnel, high school dance, hoverboard, 2010s","Elisabeth Shue, Michael J. Fox, Christopher Lloyd, Lea Thompson, Thomas F. Wilson",Robert Zemeckis,Peacock Premium ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Universal Pictures, Amblin Entertainment",http://www.backtothefuture.com/movies/backtothefuture2
The Fly II,105,English,"Martin Brundle, born of the human/fly, is adopted by his father's place of employment (Bartok Inc.) while the employees simply wait for his mutant chromosomes to come out of their dormant state.",1989,"Horror, Science Fiction","monster, experiment, mutation, transformation, gore, sequel, industrialist, fly (insect), animal horror","Frank C. Turner, John Getz, Eric Stoltz, Lee Richardson, Daphne Zuniga",Chris Walas,,,,"Brooksfilms, 20th Century Fox",Unknown
Road House,114,English,"The Double Deuce is the meanest, loudest and rowdiest bar south of the Mason-Dixon Line, and Dalton has been hired to clean it up. He might not look like much, but the Ph.D.-educated bouncer proves he's more than capable – busting the heads of troublemakers and turning the roadhouse into a jumping hot spot. But Dalton's romance with the gorgeous Dr. Clay puts him on the bad side of cutthroat local big shot Brad Wesley.",1989,"Action, Thriller","new love, showdown, protection money, nightclub, fistfight, stripper, strip club, revenge, bouncer, hoodlum, brawl, voyeurism","Sam Elliott, Kelly Lynch, Marshall R. Teague, Patrick Swayze, Ben Gazzara",Rowdy Herrington,"Amazon Prime Video, Max, Max Amazon Channel, Showtime Apple TV Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","United Artists, Star Partners II Ltd., Silver Pictures",Unknown
"The Cook, the Thief, His Wife & Her Lover",124,English,The wife of an abusive criminal finds solace in the arms of a kind regular guest in her husband's restaurant.,1989,"Crime, Drama","sadism, sexuality, allegory, cooking, restaurant, crime boss, satire, surrealism, sociopath, murder, brutality, avant-garde, public humiliation, stray dog, abusive husband, french cuisine, adulterous wife, cannibalism, violence","Alan Howard, Michael Gambon, Richard Bohringer, Tim Roth, Helen Mirren",Peter Greenaway,,,,"Allarts, Elsevier-Vendex Film Beheer, Allarts Cook, Erato Films, Film4 Productions, Erbograph Co.",Unknown
"sex, lies, and videotape",101,English,"Ann, a frustrated wife, enters into counseling due to a troubled marriage. Unbeknownst to her, her husband John has begun an affair with her sister. When John’s best friend Graham arrives, his penchant for interviewing women about their sex lives forever changes John and Ann’s rocky marriage.",1989,Drama,"sexual obsession, sexuality, orgasm, spanner, longing, interview, videotape, voyeurism","James Spader, Peter Gallagher, Andie MacDowell, Laura San Giacomo, Ron Vawter",Steven Soderbergh,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, AMC on Demand ",,"Outlaw Productions, Virgin",Unknown
