Title,Runtime (minutes),Language,Overview,Release Year,Genre,Keywords,Actors,Directors,Stream,Buy,Rent,Production Companies,Website
It's Alive,91,English,"Lenore Davis and her husband Frank are about to have their second child. As she gives birth, the newborn baby vanishes and leaves behind five dead bodies. It's up to the police and Frank to figure out where their mutated child has gone.",1974,"Horror, Science Fiction","baby, pregnancy, mutant, homicidal baby, devil, remade","Sharon Farrell, John P. Ryan, Andrew Duggan, Michael Ansara, Guy Stockwell",Larry Cohen,"Netflix, Netflix basic with Ads ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Larco Productions, Warner Bros. Pictures",Unknown
The Front Page,105,English,A journalist suffering from burn-out wants to finally say goodbye to his office – but his boss doesn’t like the idea one bit.,1974,Comedy,"chicago, illinois, newspaper, journalist, marriage proposal, stress, father-in-law, newspaper man","Vincent Gardenia, David Wayne, Walter Matthau, Susan Sarandon, Jack Lemmon",Billy Wilder,"Netflix, Netflix basic with Ads ",,,Universal Pictures,Unknown
The Sugarland Express,110,English,"Married small-time crooks Lou-Jean and Clovis Poplin lose their baby to the state of Texas and resolve to do whatever it takes to get him back. Lou-Jean gets Clovis out of jail, and the two steal their son from his foster home, in addition to taking a highway patrolman hostage. As a massive dragnet starts to pursue them across Texas, the couple become unlikely folk heroes and even start to bond with the captive policeman.",1974,"Crime, Drama","prison, police, stadium, kidnapping, hostage, texas, adoption, texas ranger, baby-snatching, based on true story, road trip, on the run, vulgarity, convicted felon, runaway couple, fugitive lovers","Goldie Hawn, Ben Johnson, Michael Sacks, Gregory Walcott, William Atherton",Steven Spielberg,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Universal Pictures, Zanuck/Brown Productions",Unknown
Scent of a Woman,103,Italian,"An army cadet accompanies an irascible, blind captain on a week-long trip from Turin to Naples.",1974,"Comedy, Drama","dancing, rome, italy, gun, naples, italy, road trip, blind, soldier, blindness, suicide pact, blind man, army cadet","Vittorio Gassman, Franco Ricci, Moira Orfei, Agostina Belli, Alessandro Momo",Dino Risi,,,,Dean Film,Unknown
Deep Throat Part II,88,English,"Nurse Linda Lovelace works for libidinous sex therapist Dr. Jayson. One of the patients she is treating is Dilbert Lamb, a meek geek who's harboring plans for a top secret government computer. Both the KGB and FBI alike attempt to enlist Lovelace in order to obtain the data on the computer.",1974,"Comedy, Science Fiction","nurse, sequel, erotic movie","Linda Lovelace, Andrea True, Harry Reems, Levi Richards, Chris Jordan",Joseph W. Sarno,Film Movement Plus ,,,,Unknown
The Four Musketeers,106,English,The Four Musketeers defend the queen and her dressmaker from Cardinal Richelieu and Milady de Winter.,1974,"Action, Adventure, Comedy, Drama","france, seduction, courtly life, satire, musketeer, intrigue","Frank Finlay, Faye Dunaway, Oliver Reed, Richard Chamberlain, Michael York",Richard Lester,,,"Apple TV, Amazon Video, Google Play Movies, YouTube ","Film Trust S.A., Este Films, Alexander, Michael and Ilya Salkind Productions, 20th Century Fox",Unknown
Lone Wolf and Cub: White Heaven in Hell,83,Japanese,"In the sixth and final film of the Lone Wolf and Cub series, the final conflict between Ogami Itto and the Yagyu clan is carried out.",1974,"Action, Adventure, Drama, Fantasy, History","japan, assassin, samurai, chambara, jidaigeki, chanbara","Junko Hitomi, Gorō Mutsumi, Daigo Kusano, Tomisaburō Wakayama, Akihiro Tomikawa",Yoshiyuki Kuroda,"Max, Max Amazon Channel, Criterion Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Katsu Production, TOHO",Unknown
We All Loved Each Other So Much,124,Italian,"Three partisans bound by a strong friendship return home after the war, but the clash with everyday reality puts a strain on their bond.",1974,"Drama, Comedy",None,"Vittorio Gassman, Nino Manfredi, Stefano Satta Flores, Giovanna Ralli, Stefania Sandrelli",Ettore Scola,,,,Deantir,Unknown
Juggernaut,109,English,A terrorist demands a huge ransom in exchange for information on how to disarm the seven bombs he has planted aboard a trans-Atlantic cruise ship.,1974,"Thriller, Action","sea, bomb, ransom, cruise ship, interrogation","David Hemmings, Richard Harris, Omar Sharif, Anthony Hopkins, Shirley Knight",Richard Lester,"Amazon Prime Video, ScreenPix Apple TV Channel ",,,"David V. Picker Productions, Two Roads Productions",Unknown
Black Christmas,98,English,"As the residents of sorority house Pi Kappa Sigma prepare for the festive season, a stranger begins a series of obscene phone calls with dubious intentions...",1974,"Horror, Mystery, Thriller","winter, pregnancy, toronto, canada, murder, serial killer, slasher, police officer, killer, alcoholic, attic, voyeurism, christmas horror, sorority house, missing daughter, obscene telephone call, christmas, hiding in attic, comedic relief, holiday horror","Bob Clark, Olivia Hussey, John Saxon, Marian Waldman, Andrea Martin",Bob Clark,"AMC+ Amazon Channel, Fandor, Shudder, Screambox, Night Flight Plus, Shudder Amazon Channel, Fandor Amazon Channel, Screambox Amazon Channel, Midnight Pulp, Shudder Apple TV Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Redbox ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Redbox ","August Films, Film Funding Ltd. of Canada, Vision IV, Canadian Film Development Corporation, Famous Players",Unknown
The Street Fighter,90,Japanese,"Takuma Tsurugi takes on the government, the police, the mafia and an international ring of kidnappers who aim to dispossess a beautiful young heiress of her millions.",1974,"Action, Crime","martial arts, japan, ransom, kidnapping, yakuza, mercenary, karate, street fighter, mafia, inheritance","Goichi Yamada, Sonny Chiba, Masafumi Suzuki, Yutaka Nakajima, Etsuko Shihomi",Shigehiro Ozawa,"Netflix, FlixFling, Netflix basic with Ads ","Apple TV, Amazon Video, Microsoft Store, FlixFling ","Apple TV, Amazon Video, Microsoft Store, FlixFling ",Toei Company,Unknown
The Taking of Pelham One Two Three,104,English,"In New York, armed men hijack a subway car and demand a ransom for the passengers. Even if it's paid, how could they get away?",1974,"Crime, Thriller, Action, Drama","new york city, kidnapping, hostage, liberation of hostage, 1970s, mayor, hostage-taking, remake, police officer, new york subway","Walter Matthau, Robert Shaw, Earl Hindman, Martin Balsam, Hector Elizondo",Joseph Sargent,"Amazon Prime Video, fuboTV, MGM Plus Amazon Channel, AMC+, Hoopla, MGM Plus, TCM ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Palladium, Palomar Pictures International, United Artists, Palladium Productions",Unknown
A Woman Under the Influence,155,English,"Mabel Longhetti, desperate and lonely, is married to a Los Angeles municipal construction worker, Nick. Increasingly unstable, especially in the company of others, she craves happiness, but her extremely volatile behavior convinces Nick that she poses a danger to their family and decides to commit her to an institution for six months. Alone with a trio of kids to raise on his own, he awaits her return, which holds more than a few surprises.",1974,Drama,"mental breakdown, unfaithfulness, los angeles, california","Katherine Cassavetes, Lady Rowlands, Fred Draper, Peter Falk, Gena Rowlands",John Cassavetes,"Max, Max Amazon Channel, Criterion Channel ","Apple TV, Amazon Video, Vudu ","Apple TV, Amazon Video, Vudu ",Faces International Films,Unknown
Dark Star,83,English,"A group of scientists are sent on a mission to destroy unstable planets. Twenty years into their mission, they have to battle their alien mascot as well as a ""sensitive"" and intelligent bombing device that starts to question the meaning of its existence.",1974,"Comedy, Science Fiction","future, artificial intelligence (a.i.), boredom, space travel, destruction of planet, anarchic comedy","Dan O'Bannon, Cal Kuniholm, Adam Beckenbaugh, Brian Narelle, Dre Pahich",John Carpenter,"fuboTV, Hoopla, Fandor Amazon Channel, Cultpix ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Jack H. Harris Enterprises, University of Southern California",http://www.theofficialjohncarpenter.com/dark-star/
Earthquake,123,English,"Various interconnected people struggle to survive when an earthquake of unimaginable magnitude hits Los Angeles, California.",1974,"Action, Drama, Thriller","fire, supermarket, skyscraper, architect, natural disaster, earthquake, flooding, parking garage, national guard, child in peril, billiard hall, disaster, los angeles, california, explosion, motorcycle, destruction, alcoholic, policeman, daredevil, disaster movie, sensurround, dam collapse","Geneviève Bujold, Charlton Heston, Lorne Greene, Ava Gardner, George Kennedy",Mark Robson,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Universal Pictures, The Filmakers Group",Unknown
"Watch Out, We're Mad",102,Italian,"After a tied 1st place in a local stunt race, two drivers start a contest to decide who of them will own the prize, a dune buggy. But when a mobster destroys the car, they are determined to get it back.",1974,"Action, Comedy","car race, chase, crime boss, car crash, truck driver, dune buggy, bumper car, buddy movie","Terence Hill, Bud Spencer, Patty Shepard, Donald Pleasence, John Sharp",Marcello Fondato,,Amazon Video ,Amazon Video ,"Capital Film, Filmayer",Unknown
Ali: Fear Eats the Soul,93,German,"Emmi Kurowski, a cleaning lady, is lonely in her old age. Her husband died years ago, and her grown children offer little companionship. One night she goes to a bar frequented by Arab immigrants and strikes up a friendship with middle-aged mechanic Ali. Their relationship soon develops into something more, and Emmi's family and neighbors criticize their spontaneous marriage. Soon Emmi and Ali are forced to confront their own insecurities about their future.",1974,"Romance, Drama","husband wife relationship, unsociability, parent child relationship, germany, cleaning lady, foreigner, german-turkish living together, munich, germany, older woman younger man relationship, new german cinema, age-gap relationship","Elma Karlowa, Barbara Valentin, El Hedi ben Salem, Brigitte Mira, Irm Hermann",Rainer Werner Fassbinder,"Max, Max Amazon Channel, Criterion Channel ","Apple TV, Amazon Video ","Apple TV, Amazon Video ","Tango Film, Filmverlag der Autoren",Unknown
Celestine,98,French,"The story opens with Celestine eluding arrest with a friend as the police raid a brothel. While hiding out in the hayloft of the Count de la Braquette's estate, she meets the hayseed handyman Sébastien and the butler Malou, who reward her favors with the offer of employment. In a manner recalling Terence Stamp's effect on the household in TEOREMA, Celestine's open and relaxed attitude toward sexuality has a transformative effect on the isolated, moribund inhabitants of the mansion, imbuing them with gift of renewed life for the men and women alike, that remains even after a third act twist that forces her to betray them.",1974,Comedy,"prostitute, maid, sex comedy","Lina Romay, Howard Vernon, Monica Swinn, Pamela Stanford, Olivier Mathot",Jesús Franco,,,,"Comptoir Français du Film Production (CFFP), CFP",Unknown
"It's the Easter Beagle, Charlie Brown",25,English,"Charlie Brown, Linus and the entire Peanuts gang are off on a lively Easter egg hunt. They suspect they've spotted the Easter Bunny … but the trouble is, he looks a lot like a certain beagle who's near and dear to Charlie Brown's heart. Is it truly the Easter Bunny, or is it just the irrepressible Snoopy playing a trick on the kids?",1974,"Family, Animation, TV Movie, Comedy","holiday, easter","Linda Ercoli, Stephen Shea, Todd Barbee, Lynn Mortensen, Melanie Kohn",Phil Roman,Apple TV Plus ,,,"Lee Mendelson Film Productions, Bill Melendez Productions, United Feature Syndicate (UFS), Charles M. Schulz Creative Associates",https://tv.apple.com/us/movie/umc.cmc.17y48i5ko6gft5ieh148nzqzn
Las adorables mujercitas,0,Spanish,,1974,"Comedy, Romance",None,"Nubia Martí, Manuel Dondé, Delia de la Peña, Maritza Olivares, Rocío Banquells",José Díaz Morales,,,,Estudios América,Unknown
The Lords of Flatbush,86,English,"Set in 1958, the coming of age story follows four lower middle-class Brooklyn teenagers known as The Lords of Flatbush. The Lords chase girls, steal cars, shoot pool, get into street fights, and hang out at a local malt shop.",1974,Drama,None,"Henry Winkler, Perry King, Sylvester Stallone, Paul Mace, Susan Blakely","Stephen Verona, Martin Davidson","Netflix, Amazon Prime Video, Netflix basic with Ads ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Columbia Pictures, Ebbets Field",Unknown
The Transgressor,91,Japanese,"18 years after the mysterious death of her mother, Maya takes religious vows to find out what terrible things happened to her mother inside the Sacred Heart Convent. As soon as the door closes to the nunnery, the nuns start torturing her. She also has to deal with a lecherous archbishops and a lesbian mother superior.",1974,"Drama, Thriller, Horror","eroticism, incest, pink film, erotic movie, nunsploitation","Ryôko Ema, Yumi Takigawa, Hachiro Tako, Yayoi Watanabe, Emiko Yamauchi",Norifumi Suzuki,,,,Toei Company,Unknown
Almost Human,99,Italian,"A psychotic small-time criminal realizes that the everyday robberies, rapes and murders he commits aren't profitable enough, so he figures to hit the big time by kidnapping the daughter of a rich man.",1974,"Crime, Thriller","robbery, rape, kidnapping, car crash, murder, serial killer, slasher, psycho killer, serial rapist, madman","Gino Santercole, Tomas Milian, Henry Silva, Laura Belli, Mario Piave",Umberto Lenzi,"Midnight Pulp, Film Movement Plus ",Amazon Video ,,Dania Film,Unknown
Big Bad Mama,83,English,"Mama and daughters get forced by circumstances into bootlegging and bank robbing, and travel across the country trailed by the law.",1974,"Action, Comedy, Crime, Drama","prohibition era, social satire, gun battle, campy","Angie Dickinson, Robbie Lee, Susan Sennett, William Shatner, Tom Skerritt",Steve Carver,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","New World Pictures, Santa Cruz Productions Inc., Hit Woman Productions Inc.",Unknown
Julia,83,German,German boarding school student Pauli hopes to lose his virginity while visiting his father in Italy.,1974,"Comedy, Romance, Drama","loss of virginity, summer vacation, verona italy","Teri Tordai, Gisela Hahn, Ekkehardt Belle, Sylvia Kristel, Jean-Claude Bouillon",Sigi Rothemund,"FlixFling, Midnight Pulp ","Microsoft Store, FlixFling ","Microsoft Store, FlixFling ",Lisa Film,Unknown
Blood for Dracula,103,English,"Deathly ill Count Dracula and his slimy underling, Anton, travel to Italy in search of a virgin's blood. They're welcomed at the crumbling estate of indebted Marchese Di Fiore, who's desperate to marry off his daughters to rich suitors. But there, instead of pure women, the count encounters incestuous lesbians with vile blood and Marxist manservant Mario, who's suspicious of the aristocratic Dracula.",1974,Horror,"virgin, rape, communist, vampire, italy, coffin, parody, incest, campy","Udo Kier, Arno Jürging, Joe Dallesandro, Maxime McKendry, Vittorio De Sica",Paul Morrissey,"Criterion Channel, Night Flight Plus ","Vudu, FlixFling ","Vudu, FlixFling ","C. C. Champion, Andy Warhol Productions",Unknown
The Cars That Ate Paris,87,English,"After the death of his brother on the road, unemployed and unstable drifter Arthur Waldo stays for a while in the rural Australian town of Paris as the guest of the mayor, who hopes he will become a permanent member of the Paris population. Arthur soon realizes the quaint hamlet has a sinister secret: they orchestrate car accidents and rob the victims. Survivors are brought to the local hospital, lobotomized, and used for a local doctor's experiments.",1974,"Comedy, Horror, Science Fiction","australia, small town, experiment, tourist, dark comedy, murder, hospital, car accident, crash","Kevin Miles, Terry Camilleri, Max Gillies, Rick Scully, John Meillon",Peter Weir,"Criterion Channel, FlixFling ",FlixFling ,FlixFling ,"Royce Smeal Film Productions, Salt-Pan",Unknown
Alpine Passion,87,German,Village elders attempting to upgrade their village status to 'Marktgemeinde' - which for some unexplained reason would resolve their financial difficulties. To achieve this they need to increase the number of village inhabitants...,1974,Comedy,"mountain village, softcore, impregnation, sex comedy, erotic movie","Elisabeth Volkmann, Ulrike Butz, Catharina Conti, Jürgen Feindt, Rinaldo Talamonti",Sigi Rothemund,,,,Lisa Film,Unknown
Come Home and Meet My Wife,102,Italian,"50 year old Giulio (Tognazzi) and his 17 year old goddaughter, Vincenzina (Muti) fall madly in love with each other and soon are wed. Unfortunately for Giulio he walks in on his friend and Vincenzina upon a return from a trip. His jealousy and anger get the best of him and he kicks his wife out of the house. Years pass and Giulio decides to rekindle the lover affair with Vincenzina",1974,"Drama, Comedy",love,"Ornella Muti, Ugo Tognazzi, Pippo Starnazza, Michele Placido, Nicolina Papetti",Mario Monicelli,,,,"Capitolina Produzioni Cinematografiche, Les Films Galaxie",Unknown
