Title,Runtime (minutes),Language,Overview,Release Year,Genre,Keywords,Actors,Directors,Stream,Buy,Rent,Production Companies,Website
Annabelle Comes Home,106,English,"Determined to keep Annabelle from wreaking more havoc, demonologists Ed and Lorraine Warren bring the possessed doll to the locked artifacts room in their home, placing her “safely” behind sacred glass and enlisting a priest’s holy blessing. But an unholy night of horror awaits as Annabelle awakens the evil spirits in the room, who all set their sights on a new target—the Warrens' ten-year-old daughter, Judy, and her friends.",2019,Horror,"supernatural, babysitter, priest, doll, creepy doll, jump scare, possessed doll, supernatural power, the conjuring universe","Patrick Wilson, Katie Sarife, Mckenna Grace, Madison Iseman, Vera Farmiga",Gary Dauberman,,"Apple TV, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Google Play Movies, YouTube, Vudu, Microsoft Store ","Atomic Monster, The Safran Company, New Line Cinema",https://www.warnerbros.com/movies/annabelle-comes-home
I Believe,89,English,A 9 year old boy experiences God's power in a supernatural way.,2019,"Family, Drama",None,"Rowan Smyth, Wilford Brimley, Matt Lindquist, Tom Sizemore, Jeremy London","Stacey Peretzki, Juergen Peretzki","Amazon Prime Video, Hoopla, UP Faith & Family Apple TV Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Screen Savers Entertainment,http://www.ibelievethemovie.com/
Rambo: Last Blood,89,English,"After fighting his demons for decades, John Rambo now lives in peace on his family ranch in Arizona, but his rest is interrupted when Gabriela, the granddaughter of his housekeeper María, disappears after crossing the border into Mexico to meet her biological father. Rambo, who has become a true father figure for Gabriela over the years, undertakes a desperate and dangerous journey to find her.",2019,"Action, Thriller, Drama","post-traumatic stress disorder (ptsd), arizona, human trafficking, sequel, father figure, last stand, horse ranch, mexican american border, revenge plot, mexican cartel","Sylvester Stallone, Paz Vega, Sergio Peris-Mencheta, Adriana Barraza, Yvette Monreal",Adrian Grünberg,"fuboTV, Max, Max Amazon Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Millennium Media, Templeton Media, Campbell Grobman Films, Dadi Film Group, Balboa Productions",https://rambo.movie
Aladdin,127,English,A kindhearted street urchin named Aladdin embarks on a magical adventure after finding a lamp that releases a wisecracking genie while a power-hungry Grand Vizier vies for the same lamp that has the power to make their deepest wishes come true.,2019,"Adventure, Fantasy, Romance, Family","hero, hustler, palace, sultan, flying carpet, musical, rags to riches, romance, monkey, family, first love, based on myths, legends or folklore, genie, arabian nights, live action and animation, live action remake","Marwan Kenzari, Will Smith, Navid Negahban, Mena Massoud, Naomi Scott",Guy Ritchie,Disney Plus ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Microsoft Store, Spectrum On Demand ","Walt Disney Pictures, Rideback",https://movies.disney.com/aladdin-2019
Loop,10,English,"A non-verbal, autistic girl and a chatty boy are partnered on a canoeing trip. To complete their journey across an urban lake, they must both learn how the other experiences the world.",2019,"Animation, Family","autism, journey, canoeing","Madison Bandy, Louis Gonzales, Christiano ""Chachi"" Delgado, Asher Brodkey",Erica Milsom,Disney Plus ,,,Pixar,Unknown
Brightburn,91,English,"What if a child from another world crash-landed on Earth, but instead of becoming a hero to mankind, he proved to be something far more sinister?",2019,"Horror, Science Fiction, Thriller, Mystery","husband wife relationship, child murder, country life, super power, super villain, kansas state, father son relationship, mother son relationship, american countryside","Meredith Hagner, Matt Jones, Elizabeth Banks, David Denman, Jackson A. Dunn",David Yarovesky,"fuboTV, FXNow ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Troll Court Entertainment, Screen Gems, Stage 6 Films, The H Collective",https://www.brightburn.movie/
Toy Story 4,100,English,"Woody has always been confident about his place in the world and that his priority is taking care of his kid, whether that's Andy or Bonnie. But when Bonnie adds a reluctant new toy called ""Forky"" to her room, a road trip adventure alongside old and new friends will show Woody how big the world can be for a toy.",2019,"Family, Adventure, Animation, Comedy, Fantasy","friendship, cartoon, rescue mission, sequel, buddy, cowboy, duringcreditsstinger, toy comes to life","Annie Potts, Tom Hanks, Tony Hale, Tim Allen, Keegan-Michael Key",Josh Cooley,Disney Plus ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Microsoft Store ","Walt Disney Pictures, Pixar",https://www.pixar.com/feature-films-toy-story-4
Hellboy,121,English,"Hellboy comes to England, where he must defeat Nimue, Merlin's consort and the Blood Queen. But their battle will bring about the end of the world, a fate he desperately tries to turn away.",2019,"Fantasy, Horror, Action, Adventure","london, england, secret society, based on comic, english countryside, reboot, tijuana mexico, nazi occultism, father son relationship, lucha libre, baba yaga, ailuranthropy, arthurian mythology","Milla Jovovich, Sasha Lane, Daniel Dae Kim, Ian McShane, David Harbour",Neil Marshall,"Peacock Premium, Starz Apple TV Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Campbell Grobman Films, Dark Horse Entertainment, Millennium Media, Summit Entertainment, Boyana Film Studios, Lawrence Gordon Productions, Davis Films, Lionsgate",https://hellboy.movie
Spider-Man: Far From Home,129,English,"Peter Parker and his friends go on a summer trip to Europe. However, they will hardly be able to rest - Peter will have to agree to help Nick Fury uncover the mystery of creatures that cause natural disasters and destruction throughout the continent.",2019,"Action, Adventure, Science Fiction","venice, italy, superhero, school trip, europe, based on comic, sequel, destruction, aftercreditsstinger, duringcreditsstinger, marvel cinematic universe (mcu), tower of london","Samuel L. Jackson, Marisa Tomei, Jon Favreau, Tom Holland, Jake Gyllenhaal",Jon Watts,"Disney Plus, fuboTV, Starz Apple TV Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Marvel Studios, Pascal Pictures, Columbia Pictures",https://www.marvel.com/movies/spider-man-far-from-home
Ford v Ferrari,153,English,"American car designer Carroll Shelby and the British-born driver Ken Miles work together to battle corporate interference, the laws of physics, and their own personal demons to build a revolutionary race car for Ford Motor Company and take on the dominating race cars of Enzo Ferrari at the 24 Hours of Le Mans in France in 1966.",2019,"Drama, Action, History","based on novel or book, car race, sports, car mechanic, biography, based on true story, le mans, racing, race car driver, 1960s","Caitríona Balfe, Josh Lucas, Jon Bernthal, Christian Bale, Matt Damon",James Mangold,fuboTV ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Microsoft Store ","20th Century Fox, TSG Entertainment, Chernin Entertainment, Turnpike Films",https://www.foxmovies.com/movies/ford-v-ferrari
Dads,87,English,"A joyful exploration of modern fatherhood, this doc gathers the testimonies of dads around the world, from famous comedians to everyday parents. Their unfiltered stories speak to the beauty, struggles, and ridiculous hilarity of being a dad today.",2019,Documentary,fatherhood,"Ron Howard, Judd Apatow, Neil Patrick Harris, Jimmy Fallon, Bryce Dallas Howard",Bryce Dallas Howard,Apple TV Plus ,,,"Imagine Documentaries, Nine Muses Entertainment, Dove Men+Care, Unilever Entertainment",https://tv.apple.com/movie/umc.cmc.5voyewgcndqj0a3i9mp7hbloq
My Grandpa is an Alien,79,Croatian,"Una and an alien robot have 24 hours to find her Grandpa who was kidnapped by aliens. The extraordinary adventure leads to friendship, the rational robotic logic is replaced by emotions and Una's selfless love saves her partly alien family.",2019,"Adventure, Family, Science Fiction",woman director,"Ozren Grabarić, Lana Hranjec, Frano Mašković, Petra Polnišová, Nils Ole Oftebro","Dražen Žarković, Marina Andree Škop","Amazon Prime Video, Hoopla ","Amazon Video, Vudu ","Amazon Video, Vudu ","Hrvatska Radiotelevizija, Studio Dim, Filmbin AS, Wady Films, MasterFilm, Artileria, Senca Studio, Fabrika",Unknown
Godzilla: King of the Monsters,132,English,"Follows the heroic efforts of the crypto-zoological agency Monarch as its members face off against a battery of god-sized monsters, including the mighty Godzilla, who collides with Mothra, Rodan, and his ultimate nemesis, the three-headed King Ghidorah. When these ancient super-species, thought to be mere myths, rise again, they all vie for supremacy, leaving humanity's very existence hanging in the balance.",2019,"Science Fiction, Action","mexico, boston, massachusetts, giant monster, cryptozoology, eco terrorism, creature feature, rodan, kaiju, aftercreditsstinger, global threat, animal horror, king ghidorah, sunken city, mothra, godzilla, monsterverse","Zhang Ziyi, Millie Bobby Brown, Ken Watanabe, Vera Farmiga, Kyle Chandler",Michael Dougherty,"Max, TNT, TBS, tru TV ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Legendary Pictures, Huahua Media, TOHO",http://www.godzillamovie.com
El Camino: A Breaking Bad Movie,123,English,"In the wake of his dramatic escape from captivity, Jesse Pinkman must come to terms with his past in order to forge some kind of future.",2019,"Crime, Drama, Thriller","new mexico, drugs, meth lab, albuquerque, new mexico, crystal meth, based on tv series, methamphetamine","Matt Jones, Aaron Paul, Scott MacArthur, Charles Baker, Jesse Plemons",Vince Gilligan,"Netflix, Netflix basic with Ads ",,,"Sony Pictures Television Studios, Gran Via Productions, High Bridge Productions",https://www.netflix.com/title/81078819
6 Underground,128,English,"After faking his death, a tech billionaire recruits a team of international operatives for a bold and bloody mission to take down a brutal dictator.",2019,"Action, Comedy, Thriller","dictator, florence, italy, shootout, fictitious country, evil dictator, action packed, street shootout","Ben Hardy, Mélanie Laurent, Ryan Reynolds, Manuel Garcia-Rulfo, Adria Arjona",Michael Bay,"Netflix, Netflix basic with Ads ",,,"Skydance Media, Bay Films",https://www.netflix.com/title/81001887
Weathering with You,112,Japanese,"The summer of his high school freshman year, Hodaka runs away from his remote island home to Tokyo, and quickly finds himself pushed to his financial and personal limits. The weather is unusually gloomy and rainy every day, as if taking its cue from his life. After many days of solitude, he finally finds work as a freelance writer for a mysterious occult magazine. Then, one day, Hodaka meets Hina on a busy street corner. This bright and strong-willed girl possesses a strange and wonderful ability: the power to stop the rain and clear the sky.",2019,"Animation, Drama, Fantasy, Romance","japan, magic, climate change, rain, surrealism, weather, weather manipulation, romance, slice of life, tokyo, japan, orphan, summer, flood, japanese mythology, anime, time skip, supernatural power","Sei Hiraizumi, Nana Mori, Sakura Kiryu, Tsubasa Honda, Kotaro Daigo",Makoto Shinkai,"Max, Max Amazon Channel, Hoopla ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","CoMix Wave Films, Story, TOHO, KADOKAWA, voque ting, East Japan Marketing & Communications, Lawson Entertainment, ""Weathering With You"" Film Partners",https://gkidstickets.com/us/weathering-with-you/
Pokémon Detective Pikachu,105,English,"In a world where people collect pocket-size monsters (Pokémon) to do battle, a boy comes across an intelligent monster who seeks to be a detective.",2019,"Action, Adventure, Fantasy","amnesia, detective, car crash, pocket monsters, whodunit, based on video game, missing person, missing parent, buddy comedy, neo-noir, live action and animation, pikachu character","Kathryn Newton, Justice Smith, Suki Waterhouse, Omar Chaparro, Ryan Reynolds",Rob Letterman,"Hulu, TNT, TBS, tru TV ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Legendary Pictures, The Pokémon Company, TOHO",http://www.detectivepikachumovie.net/
Vivarium,97,English,"A young woman and her fiancé are in search of the perfect starter home. After following a mysterious real estate agent to a new housing development, the couple finds themselves trapped in a maze of identical houses and forced to raise an otherworldly child.",2019,"Science Fiction, Thriller, Mystery, Horror","baby, suburbia, suburb, trapped, body bag, real estate agent","Jesse Eisenberg, Imogen Poots, Jonathan Aris, Senan Jennings, Éanna Hardwicke",Lorcan Finnegan,"Netflix, Netflix basic with Ads ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Fantastic Films, Frakas Productions, Lovely Productions, XYZ Films, PingPongFilm, Saban Films",https://www.vertigoreleasing.com/portfolio/vivarium/
How to Train Your Dragon: Homecoming,22,English,"It's been ten years since the dragons moved to the Hidden World, and even though Toothless doesn't live in New Berk anymore, Hiccup continues the holiday traditions he once shared with his best friend. But the Vikings of New Berk were beginning to forget about their friendship with dragons. Hiccup, Astrid, and Gobber know just what to do to keep the dragons in the villagers' hearts. And across the sea, the dragons have a plan of their own...",2019,"Animation, Fantasy, Adventure, Action, Family","dragon, short film","Christopher Mintz-Plasse, Craig Ferguson, Jay Baruchel, Gerard Butler, America Ferrera",Tim Johnson,Hulu ,Vudu ,,DreamWorks Animation,Unknown
The Intern - A Summer of Lust,108,English,"The story of Maddie who leaves her hometown in the United States for the sensual streets of Barcelona to seize the opportunity to do an internship for erotic filmmaker Erika Lust. At first, she is overwhelmed by her new life and her new job, the new experiences and people she's being confronted with. But soon, sparked by her dreamy roommate Michael and her new friends, the shy All-American girl experiences a sexual awakening she could have never imagined in her wildest dreams. Meanwhile, her sister Paisely is worried about her disappearance and makes it her mission to find her. Will Paisley succeed or will she be lured into the heat of a European summer? This is a tale of sexual awakenings, erotic desire, curiosity and pleasure; this is a summer of Lust.",2019,Drama,erotic movie,"Bishop Black, Michael Vegas, Kali Sudhra, Casey Calvert, Lena Anderson",Erika Lust,,,,Erika Lust Films,Unknown
Star Wars: The Rise of Skywalker,142,English,"The surviving Resistance faces the First Order once again as the journey of Rey, Finn and Poe Dameron continues. With the power and knowledge of generations behind them, the final battle begins.",2019,"Adventure, Action, Science Fiction",space opera,"Mark Hamill, Adam Driver, Daisy Ridley, John Boyega, Carrie Fisher",J.J. Abrams,Disney Plus ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Microsoft Store ","Lucasfilm Ltd., Bad Robot",https://www.starwars.com/films/star-wars-episode-ix-the-rise-of-skywalker
