Title,Runtime (minutes),Language,Overview,Release Year,Genre,Keywords,Actors,Directors,Stream,Buy,Rent,Production Companies,Website
Superman III,125,English,"Aiming to defeat the Man of Steel, wealthy executive Ross Webster hires bumbling but brilliant Gus Gorman to develop synthetic kryptonite, which yields some unexpected psychological effects in the third installment of the 1980s Superman franchise. Between rekindling romance with his high school sweetheart and saving himself, Superman must contend with a powerful supercomputer.",1983,"Comedy, Science Fiction, Action, Adventure","saving the world, superhero, super computer, identity crisis, loss of powers, based on comic, sequel, hacking, super power, bowling alley, superhuman strength","Jackie Cooper, Marc McClure, Annette O'Toole, Christopher Reeve, Richard Pryor",Richard Lester,"Max, Max Amazon Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Spectrum On Demand ","Dovemead Films, Alexander and Ilya Salkind Productions",https://www.warnerbros.com/movies/superman-iii
National Lampoon's Vacation,99,English,"Clark Griswold is on a quest to take his family to the Walley World theme park for a vacation, but things don't go exactly as planned.",1983,"Comedy, Adventure","relatives, road trip, domestic life, family vacation, family holiday, theme park, duringcreditsstinger","Anthony Michael Hall, Chevy Chase, Randy Quaid, Imogene Coca, Beverly D'Angelo",Harold Ramis,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ",Warner Bros. Pictures,Unknown
Krull,117,English,A prince and a fellowship of companions set out to rescue his bride from a fortress of alien invaders who have arrived on their home planet.,1983,"Action, Adventure, Fantasy, Science Fiction","kingdom, dead body, magical object, fortress, swashbuckler, cyclops, changeling, dark fantasy, warrior, action hero, sword and sorcery, outer space, good versus evil","Francesca Annis, Freddie Jones, Ken Marshall, Lysette Anthony, Alun Armstrong",Peter Yates,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Barclays Mercantile Industrial Finance, Columbia Pictures",Unknown
Uncommon Valor,105,English,A group of Vietnam War veterans re-unite to rescue one of their own left behind and taken prisoner by the Vietnamese.,1983,"Drama, War, Action","vietnam war, vietnam veteran, vietnam, post-traumatic stress disorder (ptsd), war veteran, fight, loss of loved one, heroism, based on true story, laos","Fred Ward, Patrick Swayze, Gene Hackman, Robert Stack, Harold Sylvester",Ted Kotcheff,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",Paramount,Unknown
The Day After,127,English,"In the mid-1980s, the U.S. is poised on the brink of nuclear war. This shadow looms over the residents of a small town in Kansas as they continue their daily lives. Dr. Russell Oakes maintains his busy schedule at the hospital, Denise Dahlberg prepares for her upcoming wedding, and Stephen Klein is deep in his graduate studies. When the unthinkable happens and the bombs come down, the town's residents are thrust into the horrors of nuclear winter.",1983,"Science Fiction, Drama, TV Movie","high school, environmental protection agency, nuclear war, isolation, darkness, radiation, chaos, refugee, refugee camp, cold war, insanity, nuclear radiation, delirium, hysteria, kansas, usa, lawlessness, end of the world, nuclear explosion, nuclear holocaust, disaster, apocalypse, armageddon, anarchy, nuclear, nuclear threat, nuclear fallout, mushroom cloud, disfigurement, radiation sickness, catastrophe, revolver, nightmare becomes reality, world war iii, epa, mass destruction, emp, mass grave, mass killing, destroyed city, nuclear winter, psychotronic film, post apocalypse, ensemble cast, college campus, danger, pandemonium","Jason Robards, Steve Guttenberg, John Lithgow, John Cullum, JoBeth Williams",Nicholas Meyer,,,,ABC Circle Films,Unknown
Rumble Fish,94,English,"Rusty James, an absent-minded street thug, struggles to live up to his legendary older brother's reputation and longs for the days when gang warfare was going on.",1983,"Crime, Drama","street gang, pool billiards, gay interest, gang, thug, tulsa, oklahoma, brother brother relationship, based on young adult novel","Dennis Hopper, Matt Dillon, Mickey Rourke, Diana Scarwid, Diane Lane",Francis Ford Coppola,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Universal Pictures, American Zoetrope, PSO",http://www.rumblefishdvd.com/
Valley Girl,99,English,"Julie, a girl from the valley, meets Randy, a punk from the city. They are from different worlds and find love. Somehow they need to stay together in spite of her trendy, shallow friends.",1983,"Comedy, Romance","alcohol, punk rock, love, friends, drugs, woman director, trendy, shallow","Deborah Foreman, Cameron Dye, Nicolas Cage, Elizabeth Daily, Michael Bowen",Martha Coolidge,"Hoopla, Showtime Apple TV Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Atlantic Entertainment Group, Valley 9000, Atlantic Releasing Corporation",Unknown
Two of a Kind,88,English,"God has had just about enough of the human's attitude so he will destroy the planet very soon. It is up to a struggling inventor and a bank teller, both with very amateur criminal minds, to save the world.",1983,"Fantasy, Comedy, Romance",god,"Beatrice Straight, Olivia Newton-John, John Travolta, Oliver Reed, Charles Durning",John Herzfeld,,,,20th Century Fox,Unknown
Blue Thunder,110,English,"Los Angeles, California. Officer Murphy, a veteran Metropolitan Police helicopter pilot suffering from severe trauma due to his harsh experiences during the Vietnam War, and Lymangood, his resourceful new partner, are tasked with testing an advanced and heavily armed experimental chopper known as Blue Thunder.",1983,"Drama, Action, Thriller","vietnam veteran, high technology, high tech surveillance, los angeles, california, co-workers relationship, helicopter pilot, prototype, boyfriend girlfriend relationship, police surveillance, traumatized man","Paul Roebling, Roy Scheider, Daniel Stern, Candy Clark, Warren Oates",John Badham,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Rastar Productions, Columbia Pictures",https://www.sonypictures.com/movies/bluethunder
The Dead Zone,103,English,"Johnny Smith is a schoolteacher with his whole life ahead of him but, after leaving his fiancee's home one night, is involved in a car crash which leaves him in a coma for 5 years. When he wakes, he discovers he has an ability to see into the past, present and future life of anyone with whom he comes into physical contact.",1983,"Thriller, Horror, Science Fiction","sheriff, coma, based on novel or book, sacrifice, flashback, premonition, vision, doctor, car accident, series of murders, psychic, dark hero, gothic, madness","Herbert Lom, Anthony Zerbe, Tom Skerritt, Brooke Adams, Christopher Walken",David Cronenberg,"Amazon Prime Video, fuboTV, MGM Plus Amazon Channel, Paramount Plus, Paramount Plus Apple TV Channel , Paramount+ Amazon Channel, MGM Plus Roku Premium Channel, MGM Plus ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Lorimar Film Entertainment, Dino De Laurentiis Company",Unknown
Terms of Endearment,132,English,"Aurora, a finicky woman, is in search of true love while her daughter faces marital issues. Together, they help each other deal with problems and find reasons to live a joyful life.",1983,"Drama, Comedy","based on novel or book, parent child relationship, loss of loved one, texas, cancer, astronaut, single mother, neighbor neighbor relationship, narcissistic mother","Danny DeVito, Debra Winger, Shirley MacLaine, Jack Nicholson, Jeff Daniels",James L. Brooks,"fuboTV, Paramount+ with Showtime, Paramount Plus Apple TV Channel , Paramount+ Amazon Channel, Showtime Roku Premium Channel, Showtime, Showtime Apple TV Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ",Paramount,Unknown
