Title,Runtime (minutes),Language,Overview,Release Year,Genre,Keywords,Actors,Directors,Stream,Buy,Rent,Production Companies,Website
The Fire Within,108,French,"Although his alcoholism has been treated, Alain still feels he is deeply unwell and does not feel he can leave the detoxification clinic once and for all. His wife, living in New York, continues to pay for his treatment, but no longer contacts him directly. He intends to commit suicide, but first takes a ride to Paris to catch up with old friends.",1963,Drama,"paris, france, melancholy, alcoholism, loneliness","Maurice Ronet, Jean-Paul Moulinot, Léna Skerla, Yvonne Clech, Hubert Deschamps",Louis Malle,Criterion Channel ,Apple TV ,Apple TV ,Nouvelles Éditions de Films (NEF),Unknown
The Carabineers,80,French,"During a war in an imaginary country, unscrupulous soldiers recruit poor farmers with promises of an easy and happy life. Two of these farmers write to their wives of their exploits.",1963,"Comedy, Drama, War",None,"Geneviève Galéa, Catherine Ribeiro, Marino Masé, Barbet Schroeder, Patrice Moullet",Jean-Luc Godard,,,,"Rome-Paris Films, Cocinor, Les Films Marceau, Laetitia Film",Unknown
Cleopatra,248,English,"Determined to hold on to the throne, Cleopatra seduces the Roman emperor Julius Caesar. When Caesar is murdered, she redirects her attentions to his general, Marc Antony, who vows to take power—but Caesar’s successor has other plans.",1963,"Drama, History, Romance","epic, egypt, snake, greece, nile, cleopatra, historical figure, ancient rome, ancient egypt, library of alexandria, alexandria egypt, 1st century bc","Elizabeth Taylor, Richard Burton, Rex Harrison, George Cole, Pamela Brown",Joseph L. Mankiewicz,History Vault ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","MCL Films S.A., Walwa Films S.A., 20th Century Fox",Unknown
"Dr. Syn, Alias the Scarecrow",98,English,English vicar Dr. Syn becomes a scarecrow on horseback by night to thwart King George III's taxmen.,1963,"Adventure, Drama, Family","smuggling (contraband), scarecrow, british army, taxes, oppression, press gang","George Cole, Michael Hordern, Patrick McGoohan, Tony Britton, Geoffrey Keen",James Neilson,,,,Walt Disney Productions,Unknown
Irma la Douce,147,English,"When a naive policeman falls in love with a prostitute, he doesn’t want her seeing other men and creates an alter ego who’s to be her only customer.",1963,"Comedy, Romance","prostitute, paris, france, love of one's life, police, pimp, red-light district","Bruce Yarnell, Lou Jacobi, Herschel Bernardi, Jack Lemmon, Shirley MacLaine",Billy Wilder,Hoopla ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Phalanx Productions, The Mirisch Company, United Artists",Unknown
The Silence,95,Swedish,"Traveling through an unnamed European country on the brink of war, sickly, intellectual Ester, her sister Anna and Anna's young son, Johan, check into a near-empty hotel. A basic inability to communicate among the three seems only to worsen during their stay. Anna provokes her sister by enjoying a dalliance with a local man, while the boy, left to himself, has a series of enigmatic encounters that heighten the growing air of isolation.",1963,"Drama, Romance","hotel, sibling relationship, travel, rage, desire, sister sister relationship","Håkan Jahnberg, Jörgen Lindström, Gunnel Lindblom, Ingrid Thulin, Birger Malmsten",Ingmar Bergman,Criterion Channel ,"Apple TV, Google Play Movies, YouTube, Vudu ","Apple TV, Google Play Movies, YouTube, Vudu ",SF Studios,Unknown
The Organizer,130,Italian,"The story of exploited textile factory workers in Turin, Italy at the turn of the century and their beginnings of their fight for better working conditions. Professor Sinigaglia is sent by (presumably) the Socialists to help them organize their strike and give form to their struggle",1963,"Drama, Comedy","factory, strike, misery, italy, solidarity, prostitution, turin italy, labor strike, sweatshop, socialists, turn of the century, 19th century, running from police","Renato Salvatori, Folco Lulli, Marcello Mastroianni, Bernard Blier, Gabriella Giorgelli",Mario Monicelli,Criterion Channel ,,,"Lux Film, Avala Film, Vides Cinematografica, Méditerrannée Cinéma Production",Unknown
Flipper,90,English,"Sandy is distraught when, having saved Flipper by pulling out a spear, his father insists the dolphin be released. A grateful Flipper, however, returns the favor when Sandy is threatened by sharks.",1963,"Adventure, Drama, Family","rescue, florida, dolphin, boat, hurricane, florida keys","Jane Rose, Joe Higgins, Chuck Connors, Luke Halpin, Connie Scott",James B. Clark,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Ivan Tors Productions, Metro-Goldwyn-Mayer",Unknown
When the Cat Comes,104,Czech,"While old Oliva tells a group of children about his life as a sailor and how he met Diana and her cat with sunglasses, a strange circus arrives in town.",1963,"Comedy, Fantasy",None,"Vladimír Menšík, Jiří Sovák, Vlastimil Brodský, Emília Vášáryová, Jan Werich",Vojtěch Jasný,Criterion Channel ,,,Filmové studio Barrandov,Unknown
Donovan's Reef,109,English,"After her great aunt's death, a high-society woman arrives on a Hawaiian island in search of the heir - the father she has never met.",1963,"Adventure, Comedy, Romance","birthday, half-brother, priest, veteran, mission clinic, polynesia, bar brawl, christmas, piano, half sister, tiki culture","John Wayne, Elizabeth Allen, Lee Marvin, Mike Mazurki, Cesar Romero",John Ford,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",Paramount,Unknown
Showdown,79,English,"A cowboy has to get 12,000 dollars in stolen bonds from the ex-girlfriend of his partner, or the gang holding him hostage will kill him.",1963,Western,"cowboy, six shooter","Charles Drake, Kathleen Crowley, Harold J. Stone, Skip Homeier, Audie Murphy",R.G. Springsteen,,,,Universal International Pictures,Unknown
High and Low,142,Japanese,A shoe company executive who has mortgaged everything he has becomes a victim of extortion when his chauffeur's son is kidnapped and is conflicted over whether he should pay the ransom.,1963,"Drama, Crime, Thriller","chauffeur, police, ransom, manager, kidnapping, blackmail, baby-snatching, film noir, shoe, japanese noir, emaciation","Isao Kimura, Toshirō Mifune, Kyōko Kagawa, Tatsuya Nakadai, Tatsuya Mihashi",Akira Kurosawa,"Max, Max Amazon Channel, Criterion Channel ","Apple TV, Amazon Video ","Apple TV, Amazon Video ","TOHO, Kurosawa Production",Unknown
The Sword in the Stone,79,English,"Wart is a young boy who aspires to be a knight's squire. On a hunting trip he falls in on Merlin, a powerful but amnesiac wizard who has plans for him beyond mere squiredom. He starts by trying to give him an education, believing that once one has an education, one can go anywhere. Needless to say, it doesn't quite work out that way.",1963,"Animation, Family, Fantasy","witch, based on novel or book, magic, transformation, knight, king arthur, turns into animal, excalibur, wizard, wart","Martha Wentworth, Karl Swenson, Sebastian Cabot, Junius Matthews, Norman Alden",Wolfgang Reitherman,Disney Plus ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",Walt Disney Productions,Unknown
Ro.Go.Pa.G.,122,Italian,Four short films by four different directors dealing with the principles of modern life.,1963,"Comedy, Drama","post-apocalyptic future, thief","Bruce Balaban, Jean-Marc Bory, Maria Pia Schiaffino, Alexandra Stewart, Rosanna Schiaffino","Ugo Gregoretti, Jean-Luc Godard, Roberto Rossellini, Pier Paolo Pasolini",,,,"Arco Film, Cineriz, Societé Cinématographique Lyre",Unknown
Black Sabbath,95,Italian,"Three short tales of supernatural horror. In “The Telephone,” a woman is plagued by threatening phone calls. In ""The Wurdalak,” a family is preyed upon by vampiric monsters. In “The Drop of Water,” a deceased medium wreaks havoc on the living.",1963,Horror,"nurse, vampire, telephone, stalker, anthology, murder, severed head, ghost, stabbed to death, horror anthology, supernatural horror, giallo","Boris Karloff, Michèle Mercier, Mark Damon, Lidia Alfonsi, Susy Andersen",Mario Bava,Classix ,"Google Play Movies, YouTube ","Google Play Movies, YouTube ","Emmepi Cinematografica, Galatea Film, Societé Cinématographique Lyre",Unknown
The Servant,116,English,"Hugo Barrett is a servant in the Chelsea home of indolent aristocrat Tony. All seems to go well until the playboy’s girlfriend Susan takes a dislike to the efficient employee. Then Barrett persuades Tony to hire his sister Vera as a live-in maid, and matters take another turn for the worse…",1963,Drama,"london, england, bachelor, lover, manipulation, role reversal, alcoholism, manservant","Wendy Craig, James Fox, Catherine Lacey, Dirk Bogarde, Sarah Miles",Joseph Losey,,,,Springbok Productions,Unknown
Love with the Proper Stranger,102,English,"Angie Rossini, an innocent New York City sales clerk from a repressive Italian-American family, engages in a short-lived affair with a handsome jazz musician named Rocky Papasano. When Angie becomes pregnant, she tracks down Rocky hoping he'll pay for her abortion.",1963,"Comedy, Drama, Romance","new york city, italian american, jazz singer or musician, unwanted pregnancy, abortion","Herschel Bernardi, Natalie Wood, Anne Hegira, Steve McQueen, Edie Adams",Robert Mulligan,Hoopla ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Paramount, Boardwalk Productions",Unknown
Hud,112,English,"Hud Bannon is a ruthless young man who tarnishes everything and everyone he touches. Hud represents the perfect embodiment of alienated youth, out for kicks with no regard for the consequences. There is bitter conflict between the callous Hud and his stern and highly principled father, Homer. Hud's nephew Lon admires Hud's cheating ways, though he soon becomes too aware of Hud's reckless amorality to bear him anymore. In the world of the takers and the taken, Hud is a winner. He's a cheat, but, he explains, ""I always say the law was meant to be interpreted in a lenient manner.""",1963,"Drama, Western","based on novel or book, rodeo, texas, ranch, alcoholism, rebellious youth, housekeeper, neo-western, hero worship","Paul Newman, Whit Bissell, Brandon De Wilde, Patricia Neal, Melvyn Douglas",Martin Ritt,Hoopla ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ",Paramount,Unknown
"It's a Mad, Mad, Mad, Mad World",197,English,"A group of strangers come across a man dying after a car crash who proceeds to tell them about the $350,000 he buried in California. What follows is the madcap adventures of those strangers as each attempts to claim the prize for himself.",1963,"Action, Adventure, Comedy","prison, california, airplane, chase, competition, treasure hunt, national park, slapstick comedy, money, desert, race, cash","Ethel Merman, Sid Caesar, Buddy Hackett, Spencer Tracy, Milton Berle",Stanley Kramer,Hoopla ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","United Artists, Casey Productions",Unknown
The Raven,86,English,A magician who has been turned into a raven turns to a former sorcerer for help.,1963,"Comedy, Horror, Fantasy","magic, castle, sorcery, parody, sorcerer, duel, based on song, poem or rhyme, horse carriage, raven, wizard, magician","Olive Sturgess, Hazel Court, Boris Karloff, Peter Lorre, Vincent Price",Roger Corman,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Alta Vista Productions, American International Pictures",Unknown
The Leopard,186,Italian,"As Garibaldi's troops begin the unification of Italy in the 1860s, an aristocratic Sicilian family grudgingly adapts to the sweeping social changes undermining their way of life. Proud but pragmatic Prince Don Fabrizio Salina allows his war hero nephew, Tancredi, to marry Angelica, the beautiful daughter of gauche, bourgeois Don Calogero, in order to maintain the family's accustomed level of comfort and political clout.",1963,Drama,"plan, civil war, sicily, italy, praise, pastor, arranged marriage, monarchy, country estate, power takeover, political instability, ambition, palermo, sicily, bourbon, naples, italy, opportunist, decadence","Rina Morelli, Burt Lancaster, Claudia Cardinale, Alain Delon, Paolo Stoppa",Luchino Visconti,Hoopla ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Titanus, Société Générale de Cinématographie (S.G.C.), Société Nouvelle Pathé Cinéma",Unknown
The Birds,120,English,Thousands of birds flock into a seaside town and terrorize the residents in a series of deadly attacks.,1963,Horror,"pet shop, seclusion, playground, fireplace, seagull, bird attack, socialite, based on short story, practical joke, schoolteacher, lovebird, shopkeeper, unsolved mystery, schoolhouse","Rod Taylor, Jessica Tandy, Tippi Hedren, Suzanne Pleshette, Veronica Cartwright",Alfred Hitchcock,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",Alfred J. Hitchcock Productions,Unknown
Who's Minding the Store?,90,English,"Jerry Lewis plays Norman Phiffer, a proud man in a humble life, who doesn't know that his girlfriend, Barbara, is heir to the Tuttle Department Store dynasty. Mrs. Tuttle, Barbara's mother, is determined to split the two lovers, and hires Norman in an attempt to humiliate him enough that Barbara leaves him. Will she ruin their love, or will he ruin her store?",1963,Comedy,"chaos, department store, slapstick comedy, romance","John McGiver, Jill St. John, Ray Walston, Jerry Lewis, Agnes Moorehead",Frank Tashlin,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Paramount,Unknown
The Great Escape,173,English,"The Nazis, exasperated at the number of escapes from their prison camps by a relatively small number of Allied prisoners, relocate them to a high-security 'escape-proof' camp to sit out the remainder of the war. Undaunted, the prisoners plan one of the most ambitious escape attempts of World War II. Based on a true story.",1963,"Adventure, Drama, History, Thriller, War","epic, uniform, swastika, prisoner, based on novel or book, nazi, escape, optimism, freedom, machinegun, switzerland, shower, dystopia, baseball, famous score, world war ii, prisoner of war, claustrophobia, attempt to escape, barbed wire, based on true story, prison guard, prison escape, tragedy, solitary confinement, motorcycle, alps mountains, british officer, 1940s, luftwaffe","James Donald, Steve McQueen, Richard Attenborough, James Garner, Charles Bronson",John Sturges,"Amazon Prime Video, MGM Plus Roku Premium Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",The Mirisch Company,Unknown
Hands over the City,101,Italian,"Prior to a city council election, the collapse of a building leaves a land developer and his political backers defending themselves against a scandal.",1963,Drama,"corruption, politics, election, realism, city council, expose, developer, negotiation","Marcello Cannavale, Salvo Randone, Guido Alberti, Dante Di Pinto, Rod Steiger",Francesco Rosi,Criterion Channel ,,,Galatea Film,Unknown
The Cardinal,175,English,"A young Catholic priest from Boston confronts bigotry, Nazism, and his own personal conflicts as he rises to the office of cardinal.",1963,"Drama, History, War","world war i, faith, world war ii, priest, bigotry, catholic priest, faith tested, abortion, preserved film","Carol Lynley, Tom Tryon, John Huston, Dorothy Gish, Romy Schneider",Otto Preminger,,,,"Otto Preminger Films, Columbia Pictures",Unknown
Dementia 13,75,English,"A widow deceives her late husband's mother and brothers into thinking he's still alive when she attends the yearly memorial to his drowned sister, hoping to secure his inheritance, but her cunning is no match for the demented, axe-wielding thing roaming the grounds of the family's Irish estate.",1963,"Horror, Mystery, Thriller","heart attack, castle, pond, will, ceremony, psychotronic, proto-slasher","Patrick Magee, Mary Mitchel, Luana Anders, Bart Patton, William Campbell",Francis Ford Coppola,"fuboTV, MGM Plus Amazon Channel, MGM Plus, Screambox, Classix, Fandor Amazon Channel, Screambox Amazon Channel, FilmBox+ ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Pantaflix, Kino Now ","The Filmgroup, Roger Corman Productions, American International Pictures",Unknown
Fun in Acapulco,97,English,"Mike works on a boat in Acapulco. When the bratty daughter of the boat owner gets him fired, Mike must find new work. Little boy Rauol helps him get a job as a lifeguard and singer at a local hotel. Clashes abound when Mike runs into the rival lifeguard, who is the champion diver of Mexico.",1963,"Comedy, Romance, Music","musical, acapulco, mexico","Elsa Cárdenas, Larry Domasin, Paul Lukas, Ursula Andress, Elvis Presley",Richard Thorpe,"Paramount Plus Apple TV Channel , Hoopla ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Paramount, Wallis-Hazen Inc.",Unknown
"Move Over, Darling",103,English,"Three years into their loving marriage, with two infant daughters at home in Los Angeles, Nicholas Arden and Ellen Wagstaff Arden are on a plane that goes down in the South Pacific. Although most passengers manage to survive the incident, Ellen presumably perishes when swept off her lifeboat, her body never recovered. Fast forward five years. Nicholas, wanting to move on with his life, has Ellen declared legally dead. Part of that moving on includes getting remarried, this time to a young woman named Bianca Steele, who, for their honeymoon, he plans to take to the same Monterrey resort where he and Ellen spent their honeymoon. On that very same day, Ellen is dropped off in Los Angeles by the Navy, who rescued her from the South Pacific island where she was stranded for the past five years. She asks the Navy not to publicize her rescue nor notify Nicholas as she wants to do so herself.",1963,"Comedy, Romance","island, judge, return, honeymoon, love, stranded","Polly Bergen, Doris Day, James Garner, Fred Clark, Thelma Ritter",Michael Gordon,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",Arcola Pictures,Unknown
The Prize,134,English,"A group of Nobel laureates descends on Stockholm to accept their awards. Among them is American novelist Andrew Craig, a former literary luminary now writing pulp detective stories to earn a living. Craig, who is infamous for his drinking and womanizing, formulates a wild theory that physics prize winner Dr. Max Stratman has been replaced by an impostor, embroiling Craig and his chaperone in a Cold War kidnapping plot.",1963,"Mystery, Thriller","based on novel or book, nobel prize, stockholm, sweden, author","Elke Sommer, Paul Newman, Edward G. Robinson, Micheline Presle, Diane Baker",Mark Robson,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Roxbury Productions,Unknown
Captain Sindbad,85,English,"After completing his voyages Sindbad the Sailor and his hearty crew have come home to find a palace coup d'etat has occurred and his home city is being run by a brutal dictator played by Pedro Armendariz. He's got designs on the beautiful young princess, Heidi Bruhl both lustful and political.",1963,"Fantasy, Adventure, Family","mythical creature, giant bird, sword fight, sinbad / sindbad, turns into animal, swashbuckler, arabian nights, magician, 8th century","Abraham Sofaer, Heidi Brühl, Bernie Hamilton, Pedro Armendáriz, Guy Williams",Byron Haskin,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","King Brothers Productions, Metro-Goldwyn-Mayer",Unknown
From Russia with Love,115,English,"Agent 007 is back in the second installment of the James Bond series, this time battling a secret crime organization known as SPECTRE. Russians Rosa Klebb and Kronsteen are out to snatch a decoding device known as the Lektor, using the ravishing Tatiana to lure Bond into helping them. Bond willingly travels to meet Tatiana in Istanbul, where he must rely on his wits to escape with his life in a series of deadly encounters with the enemy.",1963,"Action, Thriller, Adventure","assassin, london, england, assassination, based on novel or book, venice, italy, england, gypsy, secret mission, spy, secret intelligence service, secret organization, villain, kgb, orient express, zagreb, gondola, phantom, duringcreditsstinger","Robert Shaw, Daniela Bianchi, Lotte Lenya, Pedro Armendáriz, Sean Connery",Terence Young,"Max, Max Amazon Channel, Cinemax Amazon Channel, Cinemax Apple TV Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","United Artists, EON Productions, Danjaq",https://www.mgm.com/movies/from-russia-with-love
The V.I.P.s,119,English,Wealthy passengers fogged in at London's Heathrow Airport fight to survive a variety of personal trials.,1963,Drama,"airport, marriage crisis, failing marriage, heathrow airport, multiple storylines, duchess, grounded, stranded traveler, marital conflict","Elizabeth Taylor, Richard Burton, Margaret Rutherford, Elsa Martinelli, Louis Jourdan",Anthony Asquith,,"Apple TV, Amazon Video, Google Play Movies, YouTube ","Apple TV, Amazon Video, Google Play Movies, YouTube, Spectrum On Demand ","De Grunwald Productions, Metro-Goldwyn-Mayer",Unknown
The Incredible Journey,80,English,"The story of three pets, a cat and two dogs, who lose their owners when they are all on vacation. Can they find their way home?",1963,"Adventure, Family","cat, bear, dog, pets","Tommy Tweed, Sandra Scott, Émile Genest, John Drainie, Jan Rubeš",Fletcher Markle,Disney Plus ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",Walt Disney Productions,Unknown
Shock Corridor,102,English,"With the help of his girlfriend Cathy and Dr. Fong, a psychiatrist, ambitious journalist Johnny Barrett poses as a madman in order to be admitted to a mental institution where a bloody murder has been committed.",1963,"Drama, Thriller","journalist, insane asylum","Gene Evans, Hari Rhodes, Constance Towers, James Best, Peter Breck",Samuel Fuller,"Max, Max Amazon Channel, Criterion Channel, FlixFling, IndieFlix ","Apple TV, Amazon Video, FlixFling ","Apple TV, Amazon Video, FlixFling ","Leon Fromkess-Sam Firks Productions, Allied Artists Pictures",Unknown
The Executioner,91,Spanish,"An undertaker gets married to an old executioner's daughter and, although he doesn't like it, must continue the profession of his father-in-law after his retirement.",1963,"Comedy, Drama","dying and death, death penalty, spain, mallorca island, spain, retirement, hangman, executioner, undertaker, wedding, death, grave digger","Nino Manfredi, José Isbert, Emma Penella, José Luis López Vázquez, Ángel Álvarez",Luis García Berlanga,"Britbox Apple TV Channel , Criterion Channel, BritBox ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Interlagar Films, Naga Films, Zebra Film",Unknown
The Whip and the Body,87,Italian,"Disowned in the past by his father, Kurt Menliff, a cruel and sadistic nobleman, returns to the family castle to reclaim his inheritance.",1963,"Drama, Horror","sibling relationship, sadomasochism, family secrets, sexual sadism, haunted by the past, haunted castle, isolated place, father son relationship","Christopher Lee, Daliah Lavi, Harriet Medin, Tony Kendall, Ida Galli",Mario Bava,,Amazon Video ,Amazon Video ,"Leone Film, Francinor, PIP, Vox Film",Unknown
Apache Gold,101,German,"The construction of the Great Western Railroad creates heavy conflict between the railway company and neighboring Indian tribes. Worse, criminal gang leader Santer sets his eyes on a gold mine located on holy Indian land and influences the construction supervisor to re-rout the planned railroad straight through Apache land. Old Shatterhand, who works as a measurement technician, discovers the evil plan and searches contact with the Apaches in an effort to avert war.",1963,"Western, Adventure","apache nation, native american","Pierre Brice, Chris Howland, Marie Versini, Mario Adorf, Lex Barker",Harald Reinl,,Amazon Video ,Amazon Video ,"Jadran Film, Rialto Film, Atlantis-Film, Société Nouvelle de Cinématographie",Unknown
