Title,Runtime (minutes),Language,Overview,Release Year,Genre,Keywords,Actors,Directors,Stream,Buy,Rent,Production Companies,Website
Master and Commander: The Far Side of the World,138,English,"After an abrupt and violent encounter with a French warship inflicts severe damage upon his ship, a captain of the British Royal Navy begins a chase over two oceans to capture or destroy the enemy, though he must weigh his commitment to duty and ferocious pursuit of glory against the safety of his devoted crew, including the ship's thoughtful surgeon, his best friend.",2003,"Adventure, Drama, War","epic, ship, navy, based on novel or book, surgeon, royal navy, historical fiction, period drama, napoleonic wars, naturalist, frigate, self surgery, sea battle, weevil, high seas, naval warfare, 19th century, galapagos islands, galapagos, naval battle, english navy","Paul Bettany, James D'Arcy, Robert Pugh, Russell Crowe, David Threlfall",Peter Weir,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","20th Century Fox, Miramax, Universal Pictures, Samuel Goldwyn Films",http://www.masterandcommanderthefarsideoftheworld.com/
Kangaroo Jack,89,English,"Two childhood friends — a New York hairstylist and a wanna-be musician — get mixed-up with the mob and are forced to deliver $50,000 to Australia, but things go all wrong when the money is lost to a wild kangaroo.",2003,"Action, Adventure, Comedy, Family, Crime","australia, money delivery, fool, hoodlum, kangaroo, live action and animation, alice springs","Anthony Anderson, Michael Shannon, Jerry O'Connell, Estella Warren, Christopher Walken",David McNally,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Castle Rock Entertainment, Jerry Bruckheimer Films",Unknown
Monster,110,English,"An emotionally scarred highway drifter shoots a sadistic trick who rapes her, and ultimately becomes America's first female serial killer.",2003,"Crime, Drama","death penalty, prostitute, rape, sexual abuse, motel, based on true story, murder, betrayal, serial killer, poverty, prostitution, heartbreak, mental illness, woman director","Annie Corley, Charlize Theron, Bruce Dern, Christina Ricci, Lee Tergesen",Patty Jenkins,"Amazon Prime Video, fuboTV, Hoopla ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Newmarket Films, Media 8 Entertainment, DEJ Productions, K/W Productions, Denver & Delilah Films, VIP 2 Medienfonds, MDP Worldwide",Unknown
The Matrix Revolutions,129,English,The human city of Zion defends itself against the massive invasion of the machines as Neo fights to end the war at another front while also opposing the rogue Agent Smith.,2003,"Adventure, Action, Thriller, Science Fiction","dying and death, rescue, future, mission, man vs machine, underground world, machine town, martial arts, kung fu, hero, dream, fortune teller, artificial intelligence (a.i.), computer, saving the world, flying, temple, computer virus, virtual reality, fight, faith, truth, philosophy, key, killer robot, subway, dystopia, sun, sunlight, precognition, super computer, ying yang, cyberpunk, woman director, action hero, gnosticism","Carrie-Anne Moss, Laurence Fishburne, Jada Pinkett Smith, Hugo Weaving, Keanu Reeves","Lilly Wachowski, Lana Wachowski","Max, Max Amazon Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Village Roadshow Pictures, NPV Entertainment, Silver Pictures",Unknown
Terminator 3: Rise of the Machines,109,English,"It's been 10 years since John Connor saved Earth from Judgment Day, and he's now living under the radar, steering clear of using anything Skynet can trace. That is, until he encounters T-X, a robotic assassin ordered to finish what T-1000 started. Good thing Connor's former nemesis, the Terminator, is back to aid the now-adult Connor … just like he promised.",2003,"Action, Thriller, Science Fiction","man vs machine, artificial intelligence (a.i.), saving the world, leather jacket, cyborg, killer robot, dystopia, nanotechnology, rocket launcher, veterinarian, fire engine, villain, time travel, psychiatrist, urban setting, female villain, firefighter, action hero, 2030s, good versus evil, terminator","Nick Stahl, Kristanna Loken, Earl Boen, Arnold Schwarzenegger, Claire Danes",Jonathan Mostow,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG, C2 Pictures, Mostow/Lieberman Productions, Intermedia, Senator International, Valhalla Motion Pictures",https://www.warnerbros.com/movies/terminator-3-rise-machines/
Anything Else,108,English,"Jerry Falk, an aspiring writer in New York, falls in love at first sight with a free-spirited young woman named Amanda. He has heard the phrase that life is like ""anything else,"" but soon he finds that life with the unpredictable Amanda isn't like anything else at all.",2003,"Drama, Comedy, Romance","psychoanalysis, comedian, relationship problems, advice, experience","Jason Biggs, Woody Allen, Danny DeVito, Stockard Channing, Christina Ricci",Woody Allen,fuboTV ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Amazon Video, Google Play Movies, YouTube, Vudu ","Granada Productions, DreamWorks Pictures, Canal+, Gravier Productions, Perdido Productions",Unknown
American Wedding,103,English,"With high school a distant memory, Jim and Michelle are getting married — and in a hurry, since Jim's grandmother is sick and wants to see him walk down the aisle — prompting Stifler to throw the ultimate bachelor party. And Jim's dad is reliable as ever, doling out advice no one wants to hear.",2003,"Comedy, Romance","marriage proposal, sibling relationship, wedding reception, handcuffs, spanner, blow job, stag night, wedding, sex comedy, best man, bachelor party","Jason Biggs, Alyson Hannigan, Eddie Kaye Thomas, Seann William Scott, Thomas Ian Nicholas",Jesse Dylan,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Loumolo & Co., Universal Pictures, LivePlanet, Zide-Perry Productions",Unknown
Just Married,95,English,"Tom Leezak and Sarah McNerney fall in love and plan to get married, despite opposition from Sarah's uptight, rich family. When they do get married, and get a chance to prove Sarah's family wrong, they go on a European honeymoon and run into disaster after disaster. They have to decide whether the honeymoon from hell and a few pre-marital mistakes are worth throwing away their love and marriage.",2003,"Romance, Comedy","fire, jealousy, france, venice, italy, police, married couple, ex-lover, honeymoon, marriage, castle, just married, europe, falling in love, dog, family disapproval, french alps, wealth differences, whirlwind romance, siblings, fleabag hotel, living together & marriage, comedy of errors, secrets","Alex Thomas, Brittany Murphy, Ashton Kutcher, David Moscow, Christian Kane",Shawn Levy,"Starz Apple TV Channel, Starz Roku Premium Channel, Starz, Starz Amazon Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Robert Simonds Productions, 20th Century Fox, Mediastream III",Unknown
Dumb and Dumberer: When Harry Met Lloyd,85,English,"This wacky prequel to the 1994 blockbuster goes back to the lame-brained Harry and Lloyd's days as classmates at a Rhode Island high school, where the unprincipled principal puts the pair in remedial courses as part of a scheme to fleece the school.",2003,Comedy,"friendship, skateboarding, adoption, fate","Luis Guzmán, Mimi Rogers, Rachel Nichols, Derek Richardson, Eric Christian Olsen",Troy Miller,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Spectrum On Demand ",New Line Cinema,Unknown
Pirates of the Caribbean: The Curse of the Black Pearl,143,English,"Jack Sparrow, a freewheeling 18th-century pirate, quarrels with a rival pirate bent on pillaging Port Royal. When the governor's daughter is kidnapped, Sparrow decides to help the girl's love save her.",2003,"Adventure, Fantasy, Action","blacksmith, east india company, gold, exotic island, governor, skeleton, jamaica, british empire, pirate, swashbuckler, 18th century, caribbean sea, aftercreditsstinger, pirate ship, british navy, tortuga, based on theme park ride","Johnny Depp, Jack Davenport, Keira Knightley, Orlando Bloom, Geoffrey Rush",Gore Verbinski,"Disney Plus, fuboTV, USA Network ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Walt Disney Pictures, Jerry Bruckheimer Films",https://movies.disney.com/pirates-of-the-caribbean-the-curse-of-the-black-pearl
