Title,Runtime (minutes),Language,Overview,Release Year,Genre,Keywords,Actors,Directors,Stream,Buy,Rent,Production Companies,Website
Soy leyenda,37,Spanish,"First the atomic war broke out, new machines were made, dead birds appeared. In 1999, a bacteriological warfare began, there were sandstorms and giant locust infestations; the human tissue was transformed and a new being, once legendary, now real, emerged: the vampire. Only Robert Neville, the last man on Earth, remains unpolluted, living in constant struggle with the new inhabitants of the planet.",1967,"Drama, Horror, Science Fiction","based on novel or book, post-apocalyptic future, vampire hunter (slayer), last man on earth, short film","Ricardo Palacios, Eliska Ramírez, José María Resel, Moisés Menéndez, Ana Castor",Mario Gómez Martín,,,,EOC,Unknown
The 25th Hour,121,French,"A Romanian peasant fights to get back to his family after he's imprisoned by the Nazis.The picture is based on real events. It includes Hungary's government in collaboration with the Nazis, the encroachment of Romania by Stalin's troopers, and other happenings.",1967,"Drama, War","world war ii, jew persecution","Jacques Marin, Virna Lisi, Anthony Quinn, Serge Reggiani, Grégoire Aslan",Henri Verneuil,,"Apple TV, Amazon Video ","Apple TV, Amazon Video ","C. C. Champion, Les Films Concordia, Avala Film, Carlo Ponti Production, Metro-Goldwyn-Mayer",Unknown
Who's That Knocking at My Door,90,English,"A Catholic New Yorker falls in love with a girl and wants to marry her,  but he struggles to accept her past and what it means for their future.",1967,"Drama, Romance","italian american, catholic guilt","Michael Scala, Anne Collette, Zina Bethune, Lennard Kuras, Harvey Keitel",Martin Scorsese,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Trimod Films,Unknown
Hombre,111,English,"John Russell, disdained by his ""respectable"" fellow stagecoach passengers because he was raised by Indians, becomes their only hope for survival when they are set upon by outlaws.",1967,Western,"apache nation, outlaw, stagecoach, journey","Fredric March, Paul Newman, Richard Boone, Cameron Mitchell, Diane Cilento",Martin Ritt,Starz Apple TV Channel ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Hombre Productions, 20th Century Fox",Unknown
Elvira Madigan,91,Swedish,"Bound by their all-consuming desire, a young circus tightrope walker and a lieutenant forsake everything to be together and escape to the countryside—only to see their lovers’ idyll gradually give way to poverty and desperation.",1967,"Drama, Romance, History","suicide, runaway, lieutenant, awol","Thommy Berggren, Pia Degermark, Lennart Malmer, Cleo Jensen, Nina Widerberg",Bo Widerberg,Criterion Channel ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Europa Film,Unknown
The Gnome-Mobile,85,English,"An eccentric millionaire and his grandchildren are embroiled in the plights of some forest gnomes who are searching for the rest of their tribe. While helping them, the millionaire is suspected of being crazy because he's seeing gnomes! He's committed, and the niece and nephew and the gnomes have to find him and free him.",1967,"Fantasy, Comedy, Family","dancing, sibling relationship, magic","Sean McClory, Matthew Garber, Richard Deacon, Karen Dotrice, Walter Brennan",Robert Stevenson,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",Walt Disney Productions,Unknown
"Gappa, the Triphibian Monster",84,Japanese,"An expedition in the South Pacific lands on a tropical island where the natives worship the mysterious deity Gappa. An earthquake opens up an underground cavern and a baby reptile is discovered inside. The natives warn the foreigners to leave the hatching alone, but they don't listen and take it back to a zoo in Japan. Soon after, moma and papa Gappa start smashing Tokyo looking for their kidnapped child.",1967,"Horror, Science Fiction, Action","research, ship, island, japan, monster, photographer, giant monster, earthquake, matter of life and death, dinosaur, tropical island, giant egg, kaiju","Tamio Kawachi, Yōko Yamamoto, Kōji Wada, Yuji Okada, Tatsuya Fuji",Haruyasu Noguchi,"Classix, FlixFling, IndieFlix, AsianCrush, Midnight Pulp ","Amazon Video, Vudu, FlixFling ","Amazon Video, Vudu, FlixFling ","Nikkatsu Corporation, Manson International",https://www.nikkatsu.com/movie/20985.html
Oscar,85,French,"This film originated as a play in Paris. The story focuses on the one-day adventures of Bertrand Barnier played with a genius of French cinema, Louis de Funes. In the same morning he learns that his daughter is pregnant, an employee stole a large amount of money from his company, his maid is about to resign in order to marry a wealthy neighbor and his body builder is interested in marrying his daughter. The seemingly complicated story-line is full of comedy or errors and some of the most hilarious mime scenes of the French cinema.",1967,Comedy,"marriage proposal, husband wife relationship, mistake in person, blackmail, fraud, based on play or musical, family relationships, misunderstanding, suitcase full of money, accountant, 1960s, father daughter relationship","Claude Gensac, Agathe Natanson, Claude Rich, Sylvia Saurel, Louis de Funès",Édouard Molinaro,,"Amazon Video, Google Play Movies, YouTube, Vudu ","Amazon Video, Google Play Movies, YouTube, Vudu ",Gaumont International,Unknown
Fantomas vs. Scotland Yard,104,French,"In the third and final episode of the trilogy, Fantômas imposes a head tax on the rich, threatening to kill those who do not comply.",1967,"Comedy, Crime, Adventure, Fantasy","mask, police, scotland, blackmail, gadget, castle, police operation, hangman, sequel, lord, criminal, millionaire","Jean Marais, Françoise Christophe, Jean-Roger Caussimon, Mylène Demongeot, Louis de Funès",André Hunebelle,,,Kino Now ,"Société Nouvelle de Cinématographie, P.A.C., Fair Film, Gaumont International",Unknown
The Dirty Dozen,150,English,"12 American military prisoners in World War II are ordered to infiltrate a well-guarded enemy château and kill the Nazi officers vacationing there. The soldiers, most of whom are facing death sentences for a variety of violent crimes, agree to the mission and the possible commuting of their sentences.",1967,"Action, Adventure, War","mission, based on novel or book, nazi, secret mission, world war ii, castle, hand grenade, training, us army, fistfight, shootout, suicide mission, soldier, explosion, commando, behind enemy lines, military police","Lee Marvin, Ernest Borgnine, Jim Brown, John Cassavetes, Charles Bronson",Robert Aldrich,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Seven Arts Pictures, MKH, Metro-Goldwyn-Mayer",Unknown
The Young Girls of Rochefort,126,French,"Delphine and Solange are two sisters living in Rochefort. Delphine is a dancing teacher and Solange composes and teaches the piano. Maxence is a poetand a painter. He is doing his military service. Simon owns a music shop, he left Paris one month ago to come back where he fell in love 10 years ago. They are looking for love, looking for each other, without being aware that their ideal partner is very close...",1967,"Romance, Comedy, Drama","new love, sibling relationship, mistake in person, unexpected happiness, twin sister, painting, fair, bridge, musical, man of one's dreams, ideal, ballet, twins, musical comedy","Jacques Perrin, Françoise Dorléac, Danielle Darrieux, Gene Kelly, Catherine Deneuve",Jacques Demy,"Max, Max Amazon Channel, Criterion Channel ","Apple TV, Amazon Video, Vudu ","Apple TV, Amazon Video, Vudu ","Parc Film, Madeleine Films",Unknown
The Deadly Affair,115,English,"Charles Dobbs is a British secret agent investigating the apparent suicide of Foreign Office official Samuel Fennan. Dobbs suspects that Fennan's wife, Elsa, a survivor of a Nazi Germany extermination camp, might have some clues, but other officials want Dobbs to drop the case. So Dobbs hires a retiring inspector, Mendel, to quietly make inquiries. Dobbs isn't at all sure as there are a number of anomalies that simply can't be explained away. Dobbs is also having trouble at home with his errant wife, whom he very much loves, having frequent affairs. He's also pleased to see an old friend, Dieter Frey, who he recruited after the war. With the assistance of a colleague and a retired policeman, Dobbs tries to piece together just who is the spy and who in fact assassinated Fennan.",1967,"Thriller, Mystery, Drama",secret agent,"Harriet Andersson, Simone Signoret, James Mason, Harry Andrews, Maximilian Schell",Sidney Lumet,fuboTV ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Sidney Lumet Film Productions, Columbia Pictures",Unknown
King Kong Escapes,104,Japanese,"An adaptation of the Rankin/Bass cartoon, ""The King Kong Show"". King Kong is brought in by the evil Dr. Who to dig for Element X in a mine when the robot Mechani-Kong is unable to do the task. This leads to the machine and the real Kong engaging in a tremendous battle atop Tokyo Tower.",1967,"Action, Fantasy, Horror, Science Fiction","giant monster, kaiju","Mie Hama, Linda Miller, Rhodes Reason, Akira Takarada, Hideyo Amamoto",Ishirō Honda,,,,"TOHO, Rankin/Bass Productions",Unknown
The Firemen's Ball,73,Czech,"The firemen of a provincial Czechoslovakian town throw a ball in honor of the old chief's retirement. There will be music and dancing, a beauty pageant and a raffle. The whole town will be in attendance. However, the proceedings are dogged by difficulty at every step. Workplace injuries, stolen prizes, a shortage of pretty girls... and fire.",1967,"Comedy, Drama","small town, dark comedy, czechoslovakia, political satire, czech new wave, communist era","Jan Vostrčil, František Debelka, Josef Valnoha, Ladislav Adam, Josef Šebánek",Miloš Forman,"Criterion Channel, TCM ",Apple TV ,Apple TV ,"Filmové studio Barrandov, Carlo Ponti Cinematografica",Unknown
Viy,77,Russian,A young priest is ordered to preside over the wake of a witch in the church of a remote village. This means spending three nights alone with the corpse with only his faith to protect him.,1967,"Drama, Fantasy, Horror","witch, folk horror","Leonid Kuravlyov, Vadim Zakharchenko, Nikolay Kutuzov, Natalya Varley, Aleksey Glazyrin","Georgi Kropachyov, Kostiantyn Yershov",Screambox Amazon Channel ,"Google Play Movies, YouTube, Microsoft Store ","Google Play Movies, YouTube, Microsoft Store ","Luch, Mosfilm",Unknown
Son of Godzilla,86,Japanese,Reporter Goro Maki stumbles upon scientists conducting weather experiments on Sollgel Island in the South Seas. He discovers the island is inhabited by giant mantis and a woman named Saeko who's been cast away since the death of her father. The pair soon find a helpless infant monster that Godzilla must adopt and learn to raise as one of his own.,1967,"Adventure, Comedy, Family","island, monster, cave, giant monster, giant spider, weather manipulation, sequel, kaiju, praying mantis, native, godzilla","Tadao Takashima, Akira Kubo, Bibari Maeda, Akihiko Hirata, Yoshio Tsuchiya",Jun Fukuda,"fuboTV, Max, Max Amazon Channel, Criterion Channel ","Apple TV, Vudu ","Apple TV, Vudu ",TOHO,Unknown
Dance of the Vampires,108,English,"A noted professor and his dim-witted apprentice fall prey to their inquiring vampires, while on the trail of the ominous damsel in distress.",1967,"Comedy, Horror","vampire, professor","Sharon Tate, Jack MacGowran, Jessie Robins, Alfie Bass, Roman Polanski",Roman Polanski,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Filmways Pictures, Cadre Films, Metro-Goldwyn-Mayer British Studios, Metro-Goldwyn-Mayer",Unknown
La Chinoise,99,French,"A small group of French students are studying Mao, trying to find out their position in the world and how to change the world to a Maoistic community using terrorism.",1967,"Comedy, Drama","paris, france, based on novel or book, politics, roommate, communism, may 68","Jean-Pierre Léaud, Juliet Berto, Lex De Bruijn, Anne Wiazemsky, Michel Semeniako",Jean-Luc Godard,Metrograph ,"Amazon Video, Google Play Movies, YouTube, Vudu ","Amazon Video, Google Play Movies, YouTube, Vudu, Kino Now ","Anouchka Films, Les Productions de la Guéville, Athos Films, Parc Film, Simar Films",Unknown
Doctor Dolittle,152,English,A veterinarian who can communicate with animals travels abroad to search for a giant sea snail.,1967,"Music, Family, Comedy, Fantasy","england, parrot, vegetarian, victorian england, based on children's book, rainstorm, seal (animal), talking to animals, shell, 19th century","Rex Harrison, Peter Bull, Samantha Eggar, Richard Attenborough, Anthony Newley",Richard Fleischer,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","APJAC Productions, 20th Century Fox",Unknown
Samurai Rebellion,121,Japanese,"The mother of a feudal lord's only heir is kidnapped away from her husband by the lord. The husband and his samurai father must decide whether to accept the unjust decision, or risk death to get her back.",1967,"Drama, History, Action","samurai, kidnapping, period drama, jidaigeki, edo period, feudal japan, chanbara, bushi","Gō Katō, Tatsuyoshi Ehara, Yōko Tsukasa, Etsuko Ichihara, Toshirō Mifune",Masaki Kobayashi,"Criterion Channel, FlixFling ",FlixFling ,FlixFling ,"TOHO, Mifune Productions",Unknown
The Exchange Student,85,French,"Monsieur Bosquier, the owner of a private school, is far from pleased when his eldest son, Philippe, fails his end of year exams. He decides to send his wayward offspring to England to improve his English. In exchange, Philippe’s host, a wealthy whisky distiller, Mac Farrel, will send his daughter, Shirley, to live with the Bosquiers in France. However, Philippe has already decided to spend the summer holidays on a yacht with his friends, so he sends a fellow student, Michonnet, to England in his place. The deception is soon discovered but things go from bad to worse when Philippe and Shirley fall in love and fly to Scotland to get married...",1967,Comedy,"paris, france, scotland, holiday, seine, principal, barge, wedding plans, 1960s","Martine Kelly, Olivier de Funès, Ferdy Mayne, François Leccia, Louis de Funès",Jean Girault,,,,"Les Films Copernic, Kinowelt Filmproduktion, Ascot Cineraid",Unknown
They Came from Beyond Space,85,English,A group of scientists are possessed by an alien force when they investigate a meteor shower in a rural field.,1967,"Science Fiction, Horror","possession, alien, moon base, zombie","Robert Hutton, Geoffrey Wallace, Bernard Kay, Zia Mohyeddin, Jennifer Jayne",Freddie Francis,"Classix, Screambox Amazon Channel, FlixFling ","Amazon Video, FlixFling ","Amazon Video, FlixFling ",Amicus Productions,Unknown
Cool Hand Luke,127,English,"When petty criminal Luke Jackson is sentenced to two years in a Florida prison farm, he doesn't play by the rules of either the sadistic warden or the yard's resident heavy, Dragline, who ends up admiring the new guy's unbreakable will. Luke's bravado, even in the face of repeated stints in the prison's dreaded solitary confinement cell, ""the box,"" make him a rebel hero to his fellow convicts and a thorn in the side of the prison officers.",1967,"Action, Drama, Crime","prison, dying and death, florida, based on novel or book, escape, loss of loved one, rebel, harassment, imprisonment, barbed wire, gay interest, death, prison farm","Luke Askew, Paul Newman, George Kennedy, Harry Dean Stanton, Morgan Woodward",Stuart Rosenberg,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Warner Bros.-Seven Arts, Jalem Productions, Warner Bros.",Unknown
Casino Royale,131,English,"Sir James Bond is called back out of retirement to stop SMERSH. In order to trick SMERSH, James thinks up the ultimate plan - that every agent will be named 'James Bond'. One of the Bonds, whose real name is Evelyn Tremble is sent to take on Le Chiffre in a game of baccarat, but all the Bonds get more than they can handle.",1967,"Adventure, Action, Comedy","casino, scotland, intelligence, queen, stutter, spoof","David Niven, Woody Allen, Peter Sellers, Ursula Andress, Joanna Pettet","Ken Hughes, Joseph McGrath, Val Guest, John Huston, Robert Parrish",,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Famous Artists Productions, Columbia Pictures",Unknown
The Last Adventure,112,French,"Two adventurers and best friends, Roland and Manu, are the victims of a practical joke that costs Manu his pilot's license. With seeming contrition, the jokesters tell Roland and Manu about a crashed plane lying on the ocean floor off the coast of Congo stuffed with riches. The adventurers set off to find the loot.",1967,"Adventure, Drama, Romance","treasure, paris, france, africa, pilot, dragster","Joanna Shimkus, Lino Ventura, Serge Reggiani, Alain Delon, Hans Meyer",Robert Enrico,,,,"SNC, CGIC, Compagnia Generale Finanziaria Cinematografica",Unknown
The Taming of the Shrew,117,English,"Italy, 16th century. Petruchio, a choleric, lying and poor rural landowner from Verona, arrives in Padua in search of fortune and a wife, while Baptista, a wealthy merchant, announces that he will not allow Bianca, his youngest daughter, to marry until the temperamental and unruly Katherina, his eldest daughter, does.",1967,"Comedy, Romance","based on play or musical, suitor, 16th century, father daughter relationship, sister sister relationship, padua, italy","Elizabeth Taylor, Richard Burton, Cyril Cusack, Natasha Pyne, Michael York",Franco Zeffirelli,fuboTV ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Columbia Pictures, Royal Films International, FAI",Unknown
Valley of the Dolls,123,English,"In New York City, bright but naive New Englander Anne Welles becomes a secretary at a theatrical law firm, where she falls in love with attorney Lyon Burke. Anne befriends up-and-coming singer Neely O'Hara, whose dynamic talent threatens aging star Helen Lawson and beautiful but talentless actress Jennifer North. The women experience success and failure in love and work, leading to heartbreak, addiction and tragedy.",1967,"Drama, Romance","new york city, based on novel or book, drug addiction, singer, drugs, law firm","Barbara Parkins, Sharon Tate, Tony Scotti, Paul Burke, Patty Duke",Mark Robson,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Red Lion, 20th Century Fox",Unknown
Devil's Angels,84,English,A gang of outlaw bikers strike a bargain with the Sheriff of a small beach town; let them stay and the town is safe. But a local girl strays into their lair and sets off a full-scale war.,1967,Action,biker movie,"Beverly Adams, Leo Gordon, John Cassavetes, Mimsy Farmer, Maurice McEndree",Daniel Haller,"Amazon Prime Video, fuboTV, MGM Plus Roku Premium Channel, Cultpix ",,,American International Pictures,Unknown
Custer of the West,140,English,"Biopic of General George Armstrong Custer from his rise to prominence in the Civil War through to his ""last stand"" at the Battle of the Little Big Horn.",1967,Western,None,"Ty Hardin, Lawrence Tierney, Robert Shaw, Mary Ure, Jeffrey Hunter",Robert Siodmak,,Amazon Video ,Amazon Video ,"Security Pictures, Cinerama Productions",Unknown
Reflections in a Golden Eye,108,English,"Bizarre tale of sex, betrayal, and perversion at a military post.",1967,"Drama, Romance, Thriller","adultery, fight, sexuality, marriage, love, military","Elizabeth Taylor, Marlon Brando, Julie Harris, Brian Keith, Zorro David",John Huston,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Warner Bros.-Seven Arts,Unknown
The Witches,111,Italian,"Five short stories loosely dealing with the roles of women in society. A superstar actress travels to a mountain resort, only to evoke jealousy from women and lust from men. A woman offers to take an injured man to the hospital. A widowed father and his son seek for a new wife/mother. A man seeks revenge for a woman's honor. A bored housewife tries to explain to her husband that he's not as romantic as he used to be.",1967,"Comedy, Drama",sketches,"Véronique Vendell, Massimo Girotti, Silvana Mangano, Francisco Rabal, Annie Girardot","Franco Rossi, Mauro Bolognini, Pier Paolo Pasolini, Luchino Visconti, Vittorio De Sica","Amazon Prime Video, fuboTV, MGM Plus Roku Premium Channel ",,,"Les Productions Artistes Associés, DDL Cinematografica",Unknown
