Title,Runtime (minutes),Language,Overview,Release Year,Genre,Keywords,Actors,Directors,Stream,Buy,Rent,Production Companies,Website
Tribute to a Bad Man,95,English,"Jeremy Rodock is a tough horse rancher who strings up rustlers soon as look at them. Fresh out of Pennsylvania, Steve Miller finds it hard to get used to Rodock's ways, although he takes an immediate shine to his Greek girl Jocasta.",1956,Western,"based on novel or book, ranch","Don Dubbins, Stephen McNally, James Cagney, Vic Morrow, Irene Papas",Robert Wise,,,,Metro-Goldwyn-Mayer,Unknown
"Toto, Peppino, and the Hussy",101,Italian,"Antonio, Peppino and Lucia are three brothers who live in the country near Naples. Lucia's son, Gianni, goes to Naples to study medicine, but there he knows a ballet dancer. They fall in love and, when she goes to Milan, Gianni follows her. Informed of this and afraid that their nephew will stop studying, the three Caponi brothers leave for Milan to persuade Gianni to come back and continue studying and abandon the ""Malafemmina"" (bad girl).",1956,"Comedy, Romance",None,"Dorian Gray, Teddy Reno, Peppino De Filippo, Vittoria Crispo, Totò",Camillo Mastrocinque,,Amazon Video ,Amazon Video ,D.D.L.,Unknown
The Solid Gold Cadillac,99,English,"Laura Partridge is a very enthusiastic small stockholder of 10 shares in International Projects, a large corporation based in New York. She attends her first stockholder meeting ready to question the board of directors from their salaries to their operations.",1956,"Comedy, Romance","cadillac, based on play or musical, corporation, stockholder meeting, stockholder","John Williams, Hiram Sherman, Paul Douglas, Fred Clark, Judy Holliday",Richard Quine,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Columbia Pictures,Unknown
Street of Shame,87,Japanese,The lives of five prostitutes employed at a Japanese brothel while the nation is debating the passage of an anti-prostitution law.,1956,Drama,"prostitute, based on novel or book, despair, brothel, tokyo, japan, poverty, post war japan, shame","Michiyo Kogure, Ayako Wakao, Kumeko Urabe, Aiko Mimasu, Machiko Kyō",Kenji Mizoguchi,Criterion Channel ,,,Daiei Film,Unknown
Sissi: The Young Empress,107,German,"Sissi is now the empress of Austria and attempts to learn etiquette. While she is busy being empress she also has to deal with her difficult new mother-in-law, while the arch-duchess Sophie is trying to tell the emperor how to rule and also Sissi how to be a mother.",1956,"Drama, Comedy, Romance","husband wife relationship, pregnancy, alpine hut, homeland, bavaria, germany, bad mother-in-law, mountain, hungary, coronation, harassment, alp, tyrol, hiking, biography, historical figure, empress, royalty, period drama, royal court, habsburger","Karlheinz Böhm, Gustav Knuth, Vilma Degischer, Magda Schneider, Romy Schneider",Ernst Marischka,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Erma-Film,Unknown
Never Say Goodbye,96,English,"In present-day U.S., Dr. Michael Parker, a prominent surgeon, unexpectedly runs into his German-born wife whom he thought was dead. Victor, an artist and his ""dead"" wife's now boyfriend, berates Dr. Parker for ""killing"" her. The bulk of the story flashes back to Austria during World War II as we learn how Dr. Parker met and married his wife, and the one mistake that may have cost him his family.",1956,"Drama, Romance","new york city, love triangle, screwball comedy","George Sanders, Shelley Fabares, Cornell Borchers, Ray Collins, Rock Hudson","Douglas Sirk, Jerry Hopper",,,,Universal International Pictures,Unknown
7 Men from Now,78,English,A former sheriff relentlessly pursuing the 7 men who murdered his wife in Arizona crosses paths with a couple heading to California.,1956,Western,"sheriff, outlaw, wells fargo","Randolph Scott, Lee Marvin, Gail Russell, John Larch, Walter Reed",Budd Boetticher,,"Apple TV, Amazon Video, YouTube, Vudu ","Apple TV, Amazon Video, YouTube, Vudu ","Batjac Productions, Warner Bros. Pictures",Unknown
The Last Hunt,108,English,"A buffalo hunter has a falling-out with his partner, who kills for fun.",1956,Western,buffalo,"Debra Paget, Lloyd Nolan, Robert Taylor, Russ Tamblyn, Stewart Granger",Richard Brooks,TCM ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Metro-Goldwyn-Mayer,Unknown
Jubal,100,English,"Jubal Troop is a cowboy who is found in a weakened condition, without a horse. He is given shelter at Shep Horgan's large ranch, where he quickly makes an enemy in foreman Pinky, a cattleman who accuses Jubal of carrying the smell of sheep.",1956,"Western, Drama","ranger, shootout, wagon train","Glenn Ford, Ernest Borgnine, Rod Steiger, Felicia Farr, Valerie French",Delmer Daves,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Amazon Video, Google Play Movies, YouTube, Vudu ",Columbia Pictures,Unknown
The Battle of the River Plate,119,English,"In the early years of the World War II, the Royal Navy is fighting a desperate battle to keep the Atlantic convoy routes open to supply the British Isles, facing the great danger posed by the many German warships, such as the Admiral Graf Spee, which are scouring the ocean for cargo ships to sink.",1956,"Drama, History, War","atlantic ocean, world war ii, royal navy, naval warfare, german navy, montevideo, uruguay","Ian Hunter, Anthony Quayle, Jack Gwillim, John Gregson, Bernard Lee","Emeric Pressburger, Michael Powell",FlixFling ,FlixFling ,FlixFling ,The Archers,Unknown
The Man Who Knew Too Much,120,English,"A couple vacationing in Morocco with their young son accidentally stumble upon an assassination plot. When the child is kidnapped to ensure their silence, they have to take matters into their own hands to save him.",1956,"Thriller, Mystery","london, england, assassination, espionage, spy, scotland yard, bus, paranoia, morocco, remake, conspiracy, whodunit, british spy, american, physician, frenchman, assassination attempt, cymbals, assassination plot","Doris Day, Bernard Miles, Brenda De Banzie, James Stewart, Ralph Truman",Alfred Hitchcock,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",Paramount,Unknown
Earth vs. the Flying Saucers,83,English,"Test space rockets exploding at liftoff and increased reporting of UFO sightings culminate in a direct attempt by alien survivors of a dead, extra-galactic civilization to invade Earth from impervious flying saucers, using ray-weapons of mass destruction.",1956,"Action, Science Fiction","washington dc, usa, flying saucer, us army, stop motion, alien invasion, scientist hero, global threat, space program, ray harryhausen, property destruction, land-air battle, ray weapons, sonic weapon, foo lights, rocket launch site","Morris Ankrum, Donald Curtis, Joan Taylor, Thomas Browne Henry, Hugh Marlowe",Fred F. Sears,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Clover Productions, Columbia Pictures",Unknown
...And God Created Woman,92,French,"Juliette Hardy is sexual dynamite, and has the men of a French coastal town panting. But Antoine, the only man who affects her likewise, wouldn't dream of settling down with a woman his friends consider the town tramp.",1956,"Drama, Romance","lolita, adoption, saint-tropez, france","Jean-Louis Trintignant, Brigitte Bardot, Curd Jürgens, Jean Tissier, Jane Marken",Roger Vadim,"Max, Max Amazon Channel, Criterion Channel, TCM ",,,"Iéna Productions, Cocinor, Crow Productions",Unknown
The King and I,133,English,"Widowed Welsh mother Anna Loenowens becomes a governess and English tutor to the wives and many children of the stubborn King Mongkut of Siam. Anna and the King have a clash of personalities as she works to teach the royal family about the English language, customs and etiquette, and rushes to prepare a party for a group of European diplomats who must change their opinions about the King.",1956,"Drama, Romance, Adventure, Music","temple, widow, prime minister, letter, bangkok, thailand, palace, musical, polygamy, buddha, based on play or musical, misunderstanding, single mother, twins, tutor, chopsticks, chakri dynasty, school teacher, barge, sailing ship, pagoda, consort, dowry, malaria, siam","Martin Benson, Deborah Kerr, Yul Brynner, Terry Saunders, Rita Moreno",Walter Lang,,,,20th Century Fox,Unknown
Comanche,87,English,Common efforts of the U.S. government and the Comanche nation to negotiate a peace treaty are sabotaged by renegade Indians and by the short-sighted Indian Commissioner.,1956,"Western, History, Romance","kiss, love, comanche","Stacy Harris, Nestor Paiva, Henry Brandon, Dana Andrews, Kent Smith",George Sherman,ScreenPix Apple TV Channel ,,,"United Artists, Carl Krueger Productions",Unknown
Davy Crockett and the River Pirates,81,English,"Davy Crockett and his sidekick Georgie compete against boastful Mike Fink (""King of the River"") in a boat race to New Orleans. Later, Davy and Georgie, allied with Fink, battle a group of river pirates trying to pass themselves off as Native Americans.",1956,"Adventure, Family, Western",river,"Clem Bevans, Jeff York, Buddy Ebsen, Kenneth Tobey, Fess Parker",Norman Foster,Disney Plus ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",Walt Disney Productions,Unknown
Totò Double or Nothing?,92,Italian,"The penniless Duke decides to participate in ""Lascia o raddoppia"", a TV quiz show, in order to win five million lira. Then two gangsters bet between themselves on his success and, alas, the Duke is kidnapped.",1956,Comedy,None,"Valeria Moriconi, Dorian Gray, Mike Bongiorno, Gabriele Tinti, Totò",Camillo Mastrocinque,,,,"Titanus, Athena Cinematografica",Unknown
Raw Edge,76,English,A Texan arrives in Oregon and seeks justice for his innocently-hanged brother,1956,"Romance, Western","rape, revenge, lynching","Yvonne De Carlo, Rory Calhoun, Rex Reason, Mara Corday, Neville Brand",John Sherwood,,,,Universal International Pictures,Unknown
The Rainmaker,121,English,"Lizzie Curry is on the verge of becoming a hopeless old maid. Her wit and intelligence and skills as a homemaker can't make up for the fact that she's just plain plain! Even the town sheriff, File, for whom she harbors a secrect yen, won't take a chance --- until the town suffers a drought and into the lives of Lizzie and her brothers and father comes one Bill Starbuck ... profession: Rainmaker!",1956,"Romance, Western",western,"Katharine Hepburn, Burt Lancaster, Wendell Corey, Lloyd Bridges, Earl Holliman",Joseph Anthony,,"Apple TV, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Hal Wallis Productions, Paramount",Unknown
"Totò, Peppino e i fuorilegge",98,Italian,"Antonio and Peppino live in a small town in central Italy: Peppino is the barber, Totò is maintained by the rich but avaricious wife Teresa.",1956,Comedy,"italian, ransom, deception","Teddy Reno, Franco Interlenghi, Titina De Filippo, Peppino De Filippo, Totò",Camillo Mastrocinque,,,,"Cineriz, D.D.L., Manenti Film",Unknown
