Title,Runtime (minutes),Language,Overview,Release Year,Genre,Keywords,Actors,Directors,Stream,Buy,Rent,Production Companies,Website
Distant Drums,101,English,"After destroying a Seminole fort, American soldiers and their rescued companions must face the dangerous Everglades and hostile Indians in order to reach safety",1951,"Western, Adventure, War","florida, alligator, everglades, swamp, native american, knife fight, seminole","Ray Teal, Arthur Hunnicutt, Mari Aldon, Richard Webb, Gary Cooper",Raoul Walsh,,,,"United States Pictures, Warner Bros. Pictures",Unknown
Fourteen Hours,92,English,"A young man, morally destroyed by his parents not loving him and by the fear of being not capable to make his girlfriend happy, rises on the ledge of a building with the intention of committing suicide. A policeman makes every effort to argue him out of it.",1951,"Drama, Thriller","new york city, suicide, police, dysfunctional family, suicidal, reporter, traffic cop, ledge, manhattan, new york city","Debra Paget, Barbara Bel Geddes, Paul Douglas, Agnes Moorehead, Richard Basehart",Henry Hathaway,,,,20th Century Fox,Unknown
Apache Drums,75,English,"A gambler is thrown out of a western town, but returns when the town is suddenly threatened by a band of marauding Apaches.",1951,Western,"apache nation, gambler","James Griffith, Stephen McNally, Coleen Gray, Willard Parker, Arthur Shields",Hugo Fregonese,,,,Universal International Pictures,Unknown
Cops and Robbers,105,Italian,"Esposito is a thief who cons tourists in Rome. Officer Bottoni manages to catch him and starts persecuting him. When Esposito manages to flee, Bottoni's superiors inform him that he'll lose his job if he can't catch Esposito.",1951,Comedy,"public works, false pretenses","William Tubbs, Aldo Fabrizi, Pina Piovani, Totò, Ave Ninchi","Mario Monicelli, Steno",,,,"Lux Film, Golden Film, Ponti-De Laurentiis Cinematografica",Unknown
Abbott and Costello Meet the Invisible Man,83,English,"As novice detectives, Bud and Lou come face to face with the Invisible Man.",1951,"Comedy, Science Fiction, Horror","gambling, gangster, mad scientist, sequel, slapstick comedy, revenge, mobster, horror spoof, black and white, scientist, invisible, police detective, guinea pig, invisible person, invisibility, boxing","Arthur Franz, Bud Abbott, Nancy Guild, Lou Costello, Adele Jergens",Charles Lamont,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",Universal Pictures,Unknown
Anne of the Indies,81,English,"After buccaneer captain Anne Providence spares Pierre LaRochelle and recruits him into her pirate crew, their growing attraction is tested when Captain Blackbeard reveals LaRochelle's true identity as a former French navy officer.",1951,"Adventure, Drama","pirate, caribbean sea, pirate ship, female pirate","Debra Paget, Jean Peters, Louis Jourdan, Thomas Gomez, Herbert Marshall",Jacques Tourneur,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",20th Century Fox,Unknown
My Favorite Spy,93,English,"A burlesque comic doubles for a spy in Tangier and meets the spy's girlfriend, who is also a spy.",1951,"Action, Comedy",tangier morocco,"Bob Hope, John Archer, Hedy Lamarr, Francis L. Sullivan, Arnold Moss",Norman Z. McLeod,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",Paramount,Unknown
Quo Vadis,171,English,"After fierce Roman commander Marcus Vinicius becomes infatuated with beautiful Christian hostage Lygia, he begins to question the tyrannical leadership of the despotic emperor Nero.",1951,"Drama, History, Romance","epic, suicide, based on novel or book, rome, italy, roman empire, christianity, emperor, ancient rome, burning, roman army, nero, 1st century, christian film, claudius caesar, guarda pretoriana, praetorian guard","Peter Ustinov, Robert Taylor, Deborah Kerr, Patricia Laffan, Leo Genn",Mervyn LeRoy,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Metro-Goldwyn-Mayer,Unknown
The River,99,English,"Director Jean Renoir’s entrancing first color feature—shot entirely on location in India—is a visual tour de force. Based on the novel by Rumer Godden, the film eloquently contrasts the growing pains of three young women with the immutability of the Bengal river around which their daily lives unfold. Enriched by Renoir’s subtle understanding and appreciation for India and its people, The River gracefully explores the fragile connections between transitory emotions and everlasting creation.",1951,"Drama, Romance","based on novel or book, river, snake charmer, hindu, love, india, american, first love, kite flying, bengal, ganges","Thomas E. Breen, Suprova Mukerjee, Nora Swinburne, Esmond Knight, Arthur Shields",Jean Renoir,"Max, Max Amazon Channel, Criterion Channel ","Apple TV, Amazon Video ","Apple TV, Amazon Video ",Oriental International Films,Unknown
Early Summer,125,Japanese,A 28-year-old single woman is pressured to marry.,1951,Drama,"marriage proposal, family relationships, matchmaking, tokyo, japan, post world war ii, post war japan, family issues, unmarried woman","Chikage Awashima, Setsuko Hara, Kuniko Miyake, Ichirō Sugai, Chishū Ryū",Yasujirō Ozu,"Max, Max Amazon Channel, Criterion Channel ",Apple TV ,Apple TV ,Shochiku,Unknown
Operation Pacific,111,English,"During WWII, Duke E. Gifford is second in command of the USS Thunderfish, a submarine which is firing off torpedoes that either explode too early or never explode at all. It's a dilemma that he'll eventually take up personally. Even more personal is his quest to win back his ex-wife, a nurse; but he'll have to win her back from a navy flier who also happens to be his commander's little brother.",1951,"Drama, Action, War","submarine, world war ii, pearl harbor, pacific war","John Wayne, Ward Bond, Philip Carey, Patricia Neal, Scott Forbes",George Waggner,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Warner Bros. Pictures,Unknown
Fixed Bayonets!,92,English,"The story of a platoon during the Korean War. One by one, Corporal Denno's superiors are killed until it comes to the point where he must try to take command responsibility.",1951,"War, Drama, Action","army, infantry, us army","Gene Evans, Richard Hylton, Craig Hill, Michael O'Shea, Richard Basehart",Samuel Fuller,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",20th Century Fox,Unknown
The Thing from Another World,87,English,Scientists and US Air Force officials fend off a blood-thirsty alien organism while investigating at a remote arctic outpost.,1951,"Drama, Horror, Science Fiction","flying saucer, based on novel or book, pilot, base, arctic polar circle region, black and white, alien invasion, alien plant-life","James Young, Robert Cornthwaite, Margaret Sheridan, Kenneth Tobey, Douglas Spencer","Howard Hawks, Christian Nyby",,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Winchester Pictures Corporation, RKO Radio Pictures",Unknown
Day of the Fight,13,English,"'Day of the Fight' shows Irish-American middleweight boxer Walter Cartier during the height of his career, on the day of a fight with black middleweight Bobby James, which took place on April 17, 1950.",1951,Documentary,"new jersey, boxer, twin brother, catholic, boxing","Vincent Cartier, Nat Fleischer, Judy Singer, Walter Cartier, Bobby James",Stanley Kubrick,,,,RKO Radio Pictures,Unknown
Sirocco,98,English,A mysterious American gets mixed up with gunrunners in Syria.,1951,"Action, Adventure, Drama","syria, gunrunners","Märta Torén, Everett Sloane, Humphrey Bogart, Lee J. Cobb, Gerald Mohr",Curtis Bernhardt,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Santana Pictures Corporation, Columbia Pictures",Unknown
Callaway Went Thataway,82,English,"Two smart marketing people resurrect some old films starring cowboy Smoky Callaway and put them on television. The films are a big hit and the star is in demand. Unfortunately no one can find him. When a lookalike sends in a photo, the marketing team hires him to impersonate Callaway. Things get sticky when the real Callaway eventually shows up.",1951,"Comedy, Western",marketing,"Fay Roope, Fred MacMurray, Howard Keel, Jesse White, Dorothy McGuire","Norman Panama, Melvin Frank",,,,Metro-Goldwyn-Mayer,Unknown
Summer Interlude,96,Swedish,A jaded prima ballerina reminisces about her first love affair after she is unexpectedly sent her lover's old diary.,1951,"Drama, Romance","island, diary, ballet dancer, ballet, memory, tragic romance, summer romance","Georg Funkquist, Annalisa Ericson, Maj-Britt Nilsson, Alf Kjellin, Birger Malmsten",Ingmar Bergman,Criterion Channel ,"Google Play Movies, YouTube, Vudu ","Google Play Movies, YouTube, Vudu ",SF Studios,Unknown
Superman and the Mole-Men,58,English,"Reporters Clark Kent and Lois Lane arrive in the small town of Silsby to witness the drilling of the world's deepest oil well. The drill, however, has penetrated the underground home of a race of small, furry people who then come to the surface at night to look around. The fact that they glow in the dark scares the townfolk, who form a mob, led by the vicious Luke Benson, intent on killing the strange people. Only Superman has a chance to prevent this tragedy.",1951,"Action, Adventure, Family, Fantasy, Romance, Science Fiction","small town, underground, superhero, cartoon, oil, reporter, super power, save the neighborhood, oil well, superhuman strength","Phyllis Coates, J. Farrell MacDonald, George Reeves, Jeff Corey, Walter Reed",Lee Sholem,FlixFling ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, FlixFling ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, FlixFling ",Lippert Pictures,Unknown
Corn Chips,7,English,"Donald is shoveling the snow off his walk; Chip 'n' Dale are shoveling their branch. Donald tricks them into shoveling his walk. Angered, they sneak into his house, where he's getting ready to make popcorn. They've never seen this before, but they love it. They stow away in the box, then make off with the bowl of popped corn.",1951,"Animation, Comedy","popcorn, short film","Dessie Flynn, Clarence Nash, James MacDonald",Jack Hannah,Disney Plus ,,,Walt Disney Productions,Unknown
Silver City,91,English,"Having masterminded the hold up of his company office, a mining engineer is barred from the industry. He then sets up shop as an assayer, scheming to acquire a rich silver mine lease from its operators.",1951,Western,"silver, lease, mining engineer","Yvonne De Carlo, Edmond O'Brien, Barry Fitzgerald, Gladys George, Richard Arlen",Byron Haskin,,"Apple TV, Amazon Video, Vudu ","Apple TV, Amazon Video, Vudu ","Nat Holt Productions, Paramount",Unknown
The Red Inn,104,French,"A group of travelers, including a monk, stay in a lonely inn in the mountains. The host confesses the monk his habit of serving poisoned soup to the guests, to rob their possessions and to bury them in the backyard.",1951,"Comedy, Crime",series of murders,"Françoise Rosay, Fernandel, Marie-Claire Olivia, Jean-Roger Caussimon, Didier d'Yd",Claude Autant-Lara,,,,Memnon Films,Unknown
The Tall Target,78,English,A detective tries to prevent the assassination of President-elect Abraham Lincoln during a train ride headed for Washington in 1861.,1951,"Thriller, History, Mystery","detective, treason, night train, political assassination, american civil war, assassination of president, abraham lincoln, presidential inauguration, sleeper train, political conspiracy","Paula Raymond, Adolphe Menjou, Marshall Thompson, Dick Powell, Ruby Dee",Anthony Mann,,,,Metro-Goldwyn-Mayer,Unknown
Westward the Women,118,English,"There's a deficit of good, honest women in the West, and Roy Whitman wants to change that. His solution is to bring a caravan of over 100 mail-order brides from Chicago to California. It will be a long, difficult and dangerous journey for the women. So Whitman hires hardened, cynical Buck Wyatt to be their guide across the inhospitable frontier. But as disaster strikes on the trail, Buck just might discover that these women are stronger than he thinks.",1951,"Adventure, Drama, Western","california, ranch, rocky mountains, survival, sexual attraction, wedding, desert, little people, shooting practice, trail, pioneer women","Robert Taylor, John McIntire, Denise Darcel, Hope Emerson, Julie Bishop",William A. Wellman,fuboTV ,,,Metro-Goldwyn-Mayer,Unknown
David and Bathsheba,123,English,"King David enters into an adulterous affair with the beautiful Bathsheba, which has tragic consequences for his family and Israel.",1951,"Drama, Romance, History","epic, israel, bible, king, christian film, 10th century bc","James Robertson Justice, Susan Hayward, Gregory Peck, Raymond Massey, Kieron Moore",Henry King,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",20th Century Fox,Unknown
Full Spead Ahead,120,Spanish,"A drifter lands a job as an officer in México City's elite motorcycle police unit and gets home with a mate of this unit. The mate is in love with a girl, but he and she are always making jealous to each other. The drifter and the mate get involved themselves in a fight to become the winner of conquering ladies and performing unit acrobatic tricks, interfering with their friendship and profession.",1951,"Comedy, Music","friendship, mexico city, mexico, musical, motorcycle, buddy, police department, roommate issues","Pedro Infante, Aurora Segura, Delorice Archer, Alma Delia Fuentes, Luis Aguilar",Ismael Rodríguez,,,,Películas Rodríguez,Unknown
"Goodbye, My Fancy",107,English,"Agatha has fond memories of her romance with college president Dr. James Merrill, when she was a student and he was her professor, and wants to see if there is still a spark between them.",1951,"Comedy, Romance","college, old flame","Frank Lovejoy, Eve Arden, Robert Young, Joan Crawford, Lurene Tuttle",Vincent Sherman,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Warner Bros. Pictures,Unknown
The Last Outpost,89,English,The cavalry defend a small town from indians.,1951,Western,"sibling relationship, american civil war","Ronald Reagan, Rhonda Fleming, Bruce Bennett, Noah Beery Jr., Bill Williams",Lewis R. Foster,"fuboTV, IndieFlix ",,,Pine-Thomas Productions,Unknown
An American in Paris,113,English,"Jerry Mulligan is an exuberant American expatriate in Paris trying to make a reputation as a painter. His friend Adam is a struggling concert pianist who's a long time associate of a famous French singer, Henri Baurel. A lonely society woman, Milo Roberts, takes Jerry under her wing and supports him, but is interested in more than his art.",1951,"Music, Romance, Comedy","paris, france, musical, painter, parfum, singing","Oscar Levant, Leslie Caron, Nina Foch, Gene Kelly, Georges Guétary",Vincente Minnelli,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ",Metro-Goldwyn-Mayer,Unknown
Ten Tall Men,97,English,"Sgt. Mike Kincaid of the French Foreign Legion learns, from a Riff prisoner, that an attack will soon be made by the villainous Hussin on the Legion's outpost of Tarfa. Kincaid volunteers to lead nine other Legionnaires on a mission to delay Hussin's attack till reinforcements arrive. When he discovers that Hussin plans to marry Mahla, a girl from a rival tribe, in order to build a coalition against the French, Kincaid kidnaps Mahla. Hussin forcefully takes her back, but by now his planned attack on Tarfa is crumbling and Mahla has begun to fall in love with Kincaid.",1951,"Action, Adventure, Comedy","morocco, tribe, legionnaire, french foreign legion, 1920s","George Tobias, Burt Lancaster, Kieron Moore, Jody Lawrance, Gilbert Roland",Willis Goldbeck,,,,"Halburt Productions, Columbia Pictures, Norma Productions",Unknown
Pandora and the Flying Dutchman,124,English,"Pandora Reynolds is a woman who has never fallen in love – but one who men kill and die for. When she meets dashing and mysterious ship's captain Hendrik van der Zee, he pushes her to commit the ultimate act of love.",1951,"Romance, Drama, Fantasy","spain, legend, matador (bullfighter), singer, flying dutchman, port, 1930s","Harold Warrender, Sheila Sim, Ava Gardner, James Mason, Nigel Patrick",Albert Lewin,"Criterion Channel, MUBI, MUBI Amazon Channel, Fandor Amazon Channel, Cohen Media Amazon Channel ","Apple TV, Amazon Video, Google Play Movies ","Apple TV, Amazon Video, Google Play Movies ","Romulus Films, Dorkay Productions",Unknown
A Streetcar Named Desire,125,English,A fading southern belle tries to build a new life with her sister in New Orleans.,1951,Drama,"loss of sense of reality, rape, sibling relationship, southern usa, brother-in-law, violent husband, new orleans, louisiana, family relationships, black and white, light bulb, expectant father, sister sister relationship","Karl Malden, Kim Hunter, Marlon Brando, Rudy Bond, Vivien Leigh",Elia Kazan,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Charles K. Feldman Group, Warner Bros. Pictures",Unknown
He Ran All the Way,77,English,A crook on the run hides out in an innocent girl's apartment.,1951,"Crime, Drama, Thriller","new york city, swimming pool, film noir, on the run","Selena Royle, Wallace Ford, Shelley Winters, Gladys George, John Garfield",John Berry,ScreenPix Apple TV Channel ,,,Roberts Pictures Inc.,Unknown
The Day the Earth Stood Still,92,English,An alien and a robot land on Earth after World War II and tell mankind to be peaceful or face destruction.,1951,"Science Fiction, Thriller","spacecraft, flying saucer, peace, remote control, ufo, social commentary, giant robot, black and white, military, physics professor, humanity, alien technology, mathematical equation","Billy Gray, Patricia Neal, Michael Rennie, Sam Jaffe, Hugh Marlowe",Robert Wise,"Hoopla, Cultpix ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",20th Century Fox,Unknown
Diary of a Country Priest,115,French,"An inexperienced, sickly priest shows up in the rural French community of Ambricourt, where he joins the community's clergy. But the locals don't take kindly to the priest, and his ascetic ways and unsociable demeanor make him an outcast. During Bible studies at the nearby girls school, he is continually mocked by his students. Then his attempt to intervene in a family feud backfires into a scandal. His failures, compounded with his declining health, begin to erode his faith.",1951,Drama,"small town, based on novel or book, faith, priest, rural area","Jean Riveyre, Rachel Bérendt, Adrien Borel, Claude Laydu, Nicole Maurey",Robert Bresson,,,,UGC Films,Unknown
The Man from Planet X,70,English,"While watching for a planet that may collide with earth, scientists stationed in Scotland are approached by a visitor from outer space.",1951,"Science Fiction, Thriller, Horror","scotland, alien, b movie, alien invasion, moor (terrain)","William Schallert, Margaret Field, Robert Clarke, Raymond Bond, Roy Engel",Edgar G. Ulmer,"FlixFling, ScreenPix Apple TV Channel ","Apple TV, Amazon Video, FlixFling ","Apple TV, Amazon Video, FlixFling ",Mid Century Film Productions Ltd.,Unknown
Anna,100,Italian,"Anna is a 1951 Italian drama film directed by Alberto Lattuada and starring the same trio as Bitter Rice: Silvana Mangano as Anna, the sinner who becomes a nun; Raf Vallone as Andrea, the rich man who loves her; and Vittorio Gassman as Vittorio, the wicked waiter who sets Anna on a dangerous path.",1951,"Drama, Romance",None,"Vittorio Gassman, Silvana Mangano, Gaby Morlay, Jacques Dumesnil, Raf Vallone",Alberto Lattuada,,,,"Lux Film, Lux Compagnie Cinématographique de France",Unknown
