Title,Runtime (minutes),Language,Overview,Release Year,Genre,Keywords,Actors,Directors,Stream,Buy,Rent,Production Companies,Website
The Man in the Iron Mask,132,English,"Years have passed since the Three Musketeers, Aramis, Athos and Porthos, have fought together with their friend, D'Artagnan. But with the tyrannical King Louis using his power to wreak havoc in the kingdom while his twin brother, Philippe, remains imprisoned, the Musketeers reunite to abduct Louis and replace him with Philippe.",1998,"Adventure, Action, Drama","mask, france, swordplay, loyalty, palace, bastille, sword fight, remake, royalty, rural area, conspiracy, musketeer, twins, period drama, swashbuckler, tyrant, palace intrigue, baroque, 17th century, louis xiv","Leonardo DiCaprio, Jeremy Irons, Gabriel Byrne, John Malkovich, Gérard Depardieu",Randall Wallace,"fuboTV, MGM Plus Amazon Channel, Hoopla, MGM Plus, Showtime Apple TV Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ",United Artists,Unknown
There's Something About Mary,119,English,"For Ted, prom night went about as bad as it’s possible for any night to go. Thirteen years later, he finally gets another chance with his old prom date, only to run up against other suitors including the sleazy detective he hired to find her.",1998,"Romance, Comedy","surgeon, romantic comedy, stalker, dream girl, taboo, screwball comedy, frisbee, troubadour, intellectual disability","Cameron Diaz, Lee Evans, Ben Stiller, Matt Dillon, Chris Elliott","Bobby Farrelly, Peter Farrelly","Starz Apple TV Channel, Starz Roku Premium Channel, Starz, Starz Amazon Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ",20th Century Fox,http://www.aboutmary.com/
The Patriot,90,English,"A deadly virus threatens to wipe out an entire Rocky Mountain town, leaving the town doctor to find some way to escape the soldiers who enforce the town's quarantine and devise an antidote. Matters take a more deadly turn after the physician is captured by a dangerously unstable band of militia extremists.",1998,"Action, Thriller",None,"Camilla Belle, Silas Weir Mitchell, Dan Beene, Gailard Sartain, Steven Seagal",Dean Semler,fuboTV ,,,"Baldwin/Cohen Productions, Interlight, Seagal/Nasso Productions",Unknown
What Dreams May Come,113,English,"Chris Neilson dies to find himself in a heaven more amazing than he could have ever dreamed of. There is one thing missing: his wife. After he dies, his wife, Annie killed herself and went to hell. Chris decides to risk eternity in hades for the small chance that he will be able to bring her back to heaven.",1998,"Drama, Fantasy, Romance","paradise, afterlife, painting, hell, heaven, spiritism","Robin Williams, Annabella Sciorra, Max von Sydow, Cuba Gooding Jr., Jessica Brooks Grant",Vincent Ward,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","PolyGram Filmed Entertainment, Interscope Communications, Metafilmics",Unknown
The Faculty,104,English,"When some very creepy things start happening around school, the kids at Herrington High make the chilling discovery that confirms their worst suspicions: their teachers really are from another planet!",1998,"Horror, Science Fiction, Mystery","drug dealer, high school, homophobia, paranoia, alien, teacher, alien invasion, drugs, alien infection, social status, parasite, creature feature, school nurse, body snatchers, alien parasites, parasites, body horror, teenager","Jordana Brewster, Elijah Wood, Clea DuVall, Shawn Hatosy, Josh Hartnett",Robert Rodriguez,Hoopla ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",Los Hooligans Productions,https://www.miramax.com/movie/the-faculty
Run Lola Run,81,German,"Lola receives a phone call from her boyfriend Manni. He lost 100,000 DM in a subway train that belongs to a very bad guy. She has 20 minutes to raise this amount and meet Manni. Otherwise, he will rob a store to get the money. Three different alternatives may happen depending on some minor event along Lola's run.",1998,"Action, Drama, Thriller","daughter, race against time, berlin, germany, homeless person, casino, red hair, nun, supermarket, ambulance, subway, money, fate, time loop","Franka Potente, Herbert Knaup, Moritz Bleibtreu, Nina Petri, Armin Rohde",Tom Tykwer,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","X Filme Creative Pool, WDR",Unknown
Senseless,93,English,A student gets his senses enhanced by an experimental drug. But abuse is not an option.,1998,"Comedy, Romance","blindness and impaired vision, woman director","Tamara Taylor, Marlon Wayans, Rip Torn, David Spade, Matthew Lillard",Penelope Spheeris,"Hoopla, Showtime Apple TV Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Dimension Films, Miramax",Unknown
Rounders,121,English,A young reformed gambler must return to playing big stakes poker to help a friend pay off loan sharks.,1998,"Drama, Crime","new york city, friendship, casino, poker, gambling, call girl, bratva (russian mafia), gambling debt, roulette, gain, atlantic city, law student, loan shark, credit card fraud, neo-noir","John Turturro, Gretchen Mol, Matt Damon, John Malkovich, Edward Norton",John Dahl,"Paramount Plus, Paramount Plus Apple TV Channel , Paramount+ Amazon Channel, Paramount+ Roku Premium Channel, Hoopla ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Miramax, Spanky Pictures",Unknown
Bride of Chucky,89,English,"Chucky is reborn when his old flame, Tiffany, rescues his battered doll parts from a police impound.",1998,"Comedy, Horror, Romance","voodoo, route 66, evil doll, killer doll, serial killer, slasher, killer toys, toy comes to life, possessed doll, supernatural power","Jennifer Tilly, Nick Stabile, Katherine Heigl, Gordon Michael Woolvett, Brad Dourif",Ronny Yu,Starz Apple TV Channel ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Universal Pictures, Midwinter Productions Inc., David Kirschner Productions",Unknown
Jack Frost,101,English,"A father, who can't keep his promises, dies in a car accident. One year later, he returns as a snowman, who has the final chance to put things right with his son before he is gone forever.",1998,"Comedy, Family, Drama, Fantasy","loss of loved one, holiday, christmas party, loss, snowman, christmas story, christmas","Henry Rollins, Mark Addy, Kelly Preston, Michael Keaton, Joseph Cross",Troy Miller,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","The Canton Company, Azoff Entertainment, Warner Bros. Pictures",Unknown
The Prince of Egypt,99,English,"This is the extraordinary tale of two brothers named Moses and Rameses, one born of royal blood, and one an orphan with a secret past. Growing up the best of friends, they share a strong bond of free-spirited youth and good-natured rivalry. But the truth will ultimately set them at odds, as one becomes the ruler of the most powerful empire on earth, and the other the chosen leader of his people! Their final confrontation will forever change their lives and the world.",1998,"Adventure, Animation, Drama, Family","egypt, moses, kingdom, pyramid, exodus, musical, governance, ancient egypt, pharaoh, woman director, passover","Michelle Pfeiffer, Val Kilmer, Ralph Fiennes, Jeff Goldblum, Sandra Bullock","Steve Hickner, Simon Wells, Brenda Chapman",Peacock Premium ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","DreamWorks Animation, DreamWorks Pictures",Unknown
Belle's Magical World,69,English,"Belle, the Beast, Lumiere, Cogsworth and the rest of those zany castle residents use their imaginations to embark on three magical, storybook adventures. This direct-to-video anthology serves as a ""sequel"" to Disney's animated hit film. In ""The Perfect World,"" Belle and the Beast learn about forgiveness. In ""Fifi's Folly,"" Lumiere's girlfriend is jealous of his bond with Belle. And in ""Broken Wing,"" the Beast learns to be kind to an injured bird.",1998,"Animation, Family","princess, friendship","Anne Rogers, Jerry Orbach, Paige O'Hara, David Ogden Stiers, Robby Benson","Bob Kline, Cullen Blaine, Dale Case",Disney Plus ,,,Disney Television Animation,Unknown
Addams Family Reunion,91,English,"The Addams Family goes on a search for their relatives. Gomez and Morticia are horrified to discover that Grandpa and Grandma Addams have a disease that is slowly turning them ""normal"". The only chance they have of a cure is to find a family member hoping that they know a home remedy.",1998,"Comedy, Horror, Fantasy, Family, TV Movie","hotel, butler, family relationships, campy, addams family","Carel Struycken, Ray Walston, Tim Curry, Daryl Hannah, Ed Begley Jr.",Dave Payne,,,,"Saban Entertainment, Fox Family Films",Unknown
Fear and Loathing in Las Vegas,118,English,"Raoul Duke and his attorney Dr. Gonzo drive a red convertible across the Mojave desert to Las Vegas with a suitcase full of drugs to cover a motorcycle race. As their consumption of drugs increases at an alarming rate, the stoned duo trash their hotel room and fear legal repercussions. Duke begins to drive back to L.A., but after an odd run-in with a cop, he returns to Sin City and continues his wild drug binge.",1998,"Adventure, Drama, Comedy","journalist, casino, based on novel or book, 1970s, paranoia, cocaine, dark comedy, lsd, hallucination, fake identity, surrealism, road trip, lawyer, hitchhiker, las vegas, drugs, buddy, desert, gonzo journalist, cadillac convertible, police convention, psychedelia, hotel suite","Johnny Depp, Michael Lee Gogin, Tobey Maguire, Benicio del Toro, Larry Cedar",Terry Gilliam,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Summit Entertainment, Universal Pictures, Fear and Loathing LLC, Rhino Films, Shark Productions",Unknown
A Bug's Life,95,English,"On behalf of ""oppressed bugs everywhere,"" an inventive ant named Flik hires a troupe of warrior bugs to defend his bustling colony from a horde of freeloading grasshoppers led by the evil-minded Hopper.",1998,"Family, Animation, Adventure, Comedy","fight, winter, ant-hill, ant, invention, collector, anthropomorphism, grass, duringcreditsstinger","Dave Foley, Julia Louis-Dreyfus, Kevin Spacey, Hayden Panettiere, Phyllis Diller",John Lasseter,Disney Plus ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Walt Disney Pictures, Pixar",http://movies.disney.com/a-bugs-life
Buffalo '66,110,English,"Billy is released after five years in prison. In the next moment, he kidnaps teenage student Layla and visits his parents with her, pretending she is his girlfriend and they will soon marry.",1998,"Drama, Romance, Comedy","prison, gambling, bowling, winter, kidnapping, tap dancing, strip club, bathtub, new york state, ex-con, character study, bowling alley, day in a life, prison release, buffalo, new york","Anjelica Huston, Rosanna Arquette, Christina Ricci, Vincent Gallo, Ben Gazzara",Vincent Gallo,Amazon Prime Video ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Muse Productions, CFP, Gray Daisy Films, Lionsgate, Lions Gate Films",http://www.vincentgallofilms.com/buffalo66.html
Who Am I?,120,Unknown,"A group of covert CIA operatives trailing a potential new energy source are double-crossed by corrupt agent Morgan, who causes a helicopter crash in remote South Africa. The sole survivor, suffering severe amnesia, is nursed to recovery by a kindly native tribe who call him ""Whoami"" after the question he keeps asking. With the help of a mysterious reporter Christine, Whoami pieces together his past and tracks the turncoat agent and his criminal cohorts.",1998,"Adventure, Action, Comedy, Thriller","airplane, fight, africa, secret agent, fistfight, commando","Jackie Chan, Ron Smerczak, Ed Nelson, Mirai Yamamoto, Michelle Ferre","Jackie Chan, Benny Chan",,,,"Orange Sky Golden Harvest, Golden Harvest Company",Unknown
