Title,Runtime (minutes),Language,Overview,Release Year,Genre,Keywords,Actors,Directors,Stream,Buy,Rent,Production Companies,Website
The Passionate Friends,90,English,"A woman is torn between the love of her life,  who is married to someone else, and her older husband.",1949,"Drama, Romance","forgiveness, switzerland","Ann Todd, Claude Rains, Isabel Dean, Trevor Howard, Betty Ann Davies",David Lean,Criterion Channel ,Amazon Video ,Amazon Video ,"Cineguild, J. Arthur Rank Organisation",Unknown
Jour de fête,86,French,"Jour de Fête tells the story of an inept and easily-distracted French mailman who frequently interrupts his duties to converse with the local inhabitants, as well as inspect the traveling fair that has come to his small community. Influenced by too much wine and a newsreel account of rapid transportation methods used by the United States postal system, he goes to hilarious lengths to speed the delivery of mail while aboard his bicycle.",1949,Comedy,postman,"Guy Decomble, Maine Vallée, Santa Relli, Jacques Tati, Paul Frankeur",Jacques Tati,Criterion Channel ,"Apple TV, Amazon Video ","Apple TV, Amazon Video ","Cady Films, Panoramic Films",Unknown
Winter Storage,7,English,"It's October 7th and Chip is working industriously to store enough acorns in the tree for the winter. Dale would rather sleep in his matchbox, but an angry kick from Chip gets him working furiously. But there's only so much they can do. Their tree is nearly out of acorns. Luckily, the two semi-intelligible chipmunks happen to see the half-unintelligible Donald Duck, a park ranger, planting acorns. They immediately set to steal his bag of the precious nuts. Donald soon realizes what they are up to, and sets out a box propped up with a stick. It's a crude trap, with an acorn as bait; but it's not too crude to fool Dale, who upsets it and traps Chip. Soon, Donald finds he can have fun instigating a fight between these two quarrelsome chipmunks, but he underestimates their friendship and their ability to work as a team against a common enemy: in this case, a bad-tempered duck.",1949,"Animation, Comedy",short film,"Dessie Flynn, Clarence Nash, James MacDonald",Jack Hannah,Disney Plus ,,,Walt Disney Productions,Unknown
The Secret Garden,92,English,"When Cholera takes the parents of Mary Lennox, she is shipped from India to England to live with her Uncle Craven. Mary changes the lives of those she encounters at her Uncle's remote estate.",1949,"Drama, Family","garden, uncle, hunchback, crippled child","Herbert Marshall, Dean Stockwell, Margaret O'Brien, Gladys Cooper, Elsa Lanchester",Fred M. Wilcox,,"Apple TV, Amazon Video, Google Play Movies, YouTube ","Apple TV, Amazon Video, Google Play Movies, YouTube ","Loew's Incorporated, Metro-Goldwyn-Mayer",Unknown
Pinky,102,English,"Pinky, a light skinned black woman, returns to her grandmother's house in the South after graduating from a Northern nursing school. Pinky tells her grandmother that she has been ""passing"" for white while at school in the North. In addition, she has fallen in love with a young white doctor, who knows nothing about her black heritage.",1949,Drama,"love, racism, will, nursing, old south, passing for white","Ethel Waters, Basil Ruysdael, Jeanne Crain, Ethel Barrymore, William Lundigan",Elia Kazan,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",20th Century Fox,Unknown
A Letter to Three Wives,103,English,"A letter is addressed to three wives from their ""best friend"" Addie Ross, announcing that she is running away with one of their husbands - but she does not say which one.",1949,"Romance, Drama, Mystery","based on novel or book, wife, boat, picnic, marriage, letter, radio, flashback, black and white","Kirk Douglas, Jeanne Crain, Ann Sothern, Paul Douglas, Linda Darnell",Joseph L. Mankiewicz,,"Apple TV, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Google Play Movies, YouTube, Vudu, Microsoft Store ",20th Century Fox,Unknown
Too Late for Tears,99,English,"Through a fluke circumstance, a ruthless woman stumbles across a suitcase filled with $60,000, and is determined to hold onto it even if it means murder.",1949,"Crime, Thriller","femme fatale, film noir, bag of money","Dan Duryea, Lizabeth Scott, Arthur Kennedy, Don DeFore, Kristine Miller",Byron Haskin,"Amazon Prime Video, fuboTV, MGM Plus Amazon Channel, MUBI, Pure Flix, Classix, MUBI Amazon Channel, Fandor Amazon Channel, FlixFling, FilmBox+ ","Apple TV, Amazon Video, FlixFling ","Apple TV, Amazon Video, FlixFling ","Hunt Stromberg Productions, United Artists",Unknown
Flamingo Road,94,English,A stranded carnival dancer takes on a corrupt political boss when she marries into small-town society.,1949,"Drama, Romance",belly dancing,"David Brian, Zachary Scott, Sydney Greenstreet, Gladys George, Joan Crawford",Michael Curtiz,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Warner Bros. Pictures, Michael Curtiz Productions",Unknown
The Great Madcap,92,Spanish,"Portrayal of a family’s attempt to change the spending habit of the indulgent and hedonistic patriarch, Alfredo. The family decides to try to fool him into spending less by telling him that his large fortune is gone.",1949,Comedy,"misery, suicide attempt, poverty, advertising, wedding ceremony, alcoholic, bankruptcy, knocked out, suicide note, make believe, riches to rags, runaway bride","Fernando Soler, Gustavo Rojo, Rosario Granados, Rubén Rojo, Andrés Soler",Luis Buñuel,,,,Ultramar Films,Unknown
We Were Strangers,106,English,"China Valdes joins the Cuban underground after her brother is killed by the chief of the secret police, Ariete. She meets and falls in love with American expatriate Tony Fenner. Tony develops a plan to tunnel under the city's cemetery to a plot owned by a high official, assassinate him, and blow up the whole Cuban hierarchy at the ensuing state funeral. Together with a band of dedicated revolutionaries, they begin digging.",1949,"Drama, Thriller, Adventure, Romance","revolutionary, havana, cuba","Jennifer Jones, Pedro Armendáriz, Ramon Novarro, John Garfield, Gilbert Roland",John Huston,,,,"Columbia Pictures, Horizon Pictures",Unknown
