Title,Runtime (minutes),Language,Overview,Release Year,Genre,Keywords,Actors,Directors,Stream,Buy,Rent,Production Companies,Website
Carmen Jones,105,English,The tale of the cigarette-maker Carmen and the Spanish cavalry soldier Don Jose is translated into a modern-day story of a parachute factory worker and a stalwart GI named Joe who is about to go to flying school. Conflict arises when a prize-ring champ captures the heart of Carmen after she has seduced Joe and caused him to go AWOL.,1954,"Drama, Romance","opera, world war ii, musical, north carolina, based on play or musical, love, desire, stockade, 1940s","Joe Adams, Olga James, Harry Belafonte, Pearl Bailey, Dorothy Dandridge",Otto Preminger,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Carlyle Productions,Unknown
Johnny Guitar,110,English,"On the outskirts of town, the hard-nosed Vienna owns a saloon frequented by the undesirables of the region, including Dancin' Kid and his gang. Another patron of Vienna's establishment is Johnny Guitar, a former gunslinger and her lover. When a heist is pulled in town that results in a man's death, Emma Small, Vienna's rival, rallies the townsfolk to take revenge on Vienna's saloon – even without proof of her wrongdoing.",1954,"Western, Drama, Romance","saloon, saloon owner","Ernest Borgnine, Sterling Hayden, Mercedes McCambridge, Joan Crawford, John Carradine",Nicholas Ray,fuboTV ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",Republic Pictures,Unknown
Them!,94,English,"As a result of nuclear testing, gigantic, ferocious mutant ants  appear in the American desert southwest, and a father-daughter team of entomologists join forces with the state police officer who first discovers their existence, an FBI agent and, eventually, the US Army to  eradicate the menace, before it spreads across the continent, and the world.",1954,"Science Fiction, Horror","army, monster, atomic bomb, mutation, radiation, fbi, new mexico, giant monster, ant, martial law, giant insect, black and white, desert, psychiatric ward, ant's nest, general store, entomologist, giant ants, animal horror, storm drain, scientist heroine, southwest desert, state police officer, drunk ward, formic acid, traumatized child, mysterious footprint, cyanide grenade, atomic mutation, ant eggs","Edmund Gwenn, Onslow Stevens, James Whitmore, James Arness, Joan Weldon",Gordon Douglas,IndieFlix ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Warner Bros. Pictures,Unknown
Twenty-Four Eyes,156,Japanese,"In 1928, schoolteacher Hisako Oishi takes a post on the island of Shodoshima teaching a group of twelve first grade students. In the following years, they face poverty, the rise of nationalism, and finally war.",1954,Drama,"patriotism, bus ride, second sino-japanese war (1937-45), school, blind, poverty, anti war, schoolteacher, snare, class reunion","Takeo Terashita, Makoto Miyagawa, Hideki Gôko, Itsuo Watanabe, Hideko Takamine",Keisuke Kinoshita,Criterion Channel ,,,Shochiku,Unknown
The Glenn Miller Story,116,English,"A vibrant tribute to one of America's legendary bandleaders, charting Glenn Miller's rise from obscurity and poverty to fame and wealth in the early 1940s.",1954,"Drama, Music, Romance","jazz, musical, biography, historical figure","June Allyson, George Tobias, Charles Drake, James Stewart, Harry Morgan",Anthony Mann,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",Universal Pictures,Unknown
Prince Valiant,100,English,A young Viking prince strives to become a knight in King Arthur's Court and restore his exiled father to his rightful throne.,1954,"Adventure, Action, Romance","camelot, exile, viking, based on comic, sword fight, knight, king arthur, duel, jousting, middle ages (476-1453), swashbuckler, knights of the round table, squire, gawain","Debra Paget, James Mason, Sterling Hayden, Robert Wagner, Janet Leigh",Henry Hathaway,fuboTV ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",20th Century Fox,Unknown
Poverty and Nobility,90,Italian,"Eugene, a young nobleman, asks two penniless idlers to impersonate his noble relatives to help him marry Gemma, the daughter of an enriched cook.",1954,Comedy,None,"Dolores Palumbo, Sophia Loren, Gianni Cavalieri, Totò, Enzo Turco",Mario Mattoli,,Amazon Video ,Amazon Video ,Excelsa Film,Unknown
The Last Time I Saw Paris,116,English,"Reporter Charles Wills, in Paris to cover the end of World War II, falls for the beautiful Helen Ellswirth following a brief flirtation with her sister, Marion. After he and Helen marry, Charles pursues his novelistic ambition while supporting his new bride with a deadening job at a newspaper wire service. But when an old investment suddenly makes the family wealthy, their marriage begins to unravel — until a sudden tragedy changes everything.",1954,"Drama, Romance","paris, france, love, writer","Elizabeth Taylor, Walter Pidgeon, Eva Gabor, Donna Reed, Van Johnson",Richard Brooks,"Amazon Prime Video, fuboTV, MGM Plus Amazon Channel, MGM Plus, Pure Flix, Classix, Fandor Amazon Channel, FlixFling, TCM, FilmBox+ ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, FlixFling ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, FlixFling ",Metro-Goldwyn-Mayer,Unknown
It Should Happen to You,86,English,"Gladys Glover has just lost her modeling job when she meets filmmaker Pete Sheppard shooting a documentary in Central Park. For Pete it's love at first sight, but Gladys has her mind on other things, making a name for herself. Through a fluke of advertising she winds up with her name plastered over 10 billboards throughout city.",1954,"Comedy, Romance","new york city, fame, model, advertising, billboard, central park","Michael O'Shea, Vaughn Taylor, Peter Lawford, Jack Lemmon, Judy Holliday",George Cukor,fuboTV ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Columbia Pictures,Unknown
Three Coins in the Fountain,102,English,"Three American roommates working in Italy wish for the man of their dreams after throwing coins into Rome's magnificent Trevi Fountain. Frances, a secretary at a government agency, sets out to win the heart of her smooth-talking novelist employer; Anita, her coworker, defies office regulations by romancing an Italian who works at the agency; and office newcomer Maria meets a real Italian Prince Charming and falls madly in love. The only thing the three hopeful ladies need to do is seal their fate.",1954,"Drama, Romance","rome, italy, fountain, tourist, secretary","Jean Peters, Clifton Webb, Maggie McNamara, Dorothy McGuire, Louis Jourdan",Jean Negulesco,TCM ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",20th Century Fox,Unknown
Seven Samurai,207,Japanese,"A samurai answers a village's request for protection after he falls on hard times. The town needs protection from bandits, so the samurai gathers six others to help him teach the people how to defend themselves, and the villagers provide the soldiers with food.",1954,"Action, Drama","epic, martial arts, japan, samurai, sword, peasant, village, looting, rice, fencing, moral ambiguity, battle, bandit, practice, jidaigeki, 16th century","Minoru Chiaki, Takashi Shimura, Yoshio Inaba, Toshirō Mifune, Seiji Miyaguchi",Akira Kurosawa,"Max, Max Amazon Channel, Criterion Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",TOHO,Unknown
"20,000 Leagues Under the Sea",127,English,"A ship sent to investigate a wave of mysterious sinkings encounters the advanced submarine, the Nautilus, commanded by Captain Nemo.",1954,"Adventure, Science Fiction, Family","ship, captain, diving, submarine, ocean, atlantis, deep sea, war ship, diving suit, jules verne, harpoon, scuba diving, steampunk, underwater, scuba, technicolor, captain nemo, giant  squid","Paul Lukas, Kirk Douglas, Peter Lorre, James Mason, Robert J. Wilke",Richard Fleischer,"Disney Plus, Classix ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",Walt Disney Productions,Unknown
Sound of the Mountain,96,Japanese,An ingratiating bride develops warm ties to her father-in-law while her cold husband blithely slights her for another woman.,1954,Drama,"adultery, japan, pregnancy, dysfunctional marriage, tokyo, japan, parent-in-law child-in-law relationship","Sō Yamamura, Yōko Sugi, Teruko Nagaoka, Setsuko Hara, Ken Uehara",Mikio Naruse,Criterion Channel ,,,TOHO,Unknown
Seven Brides for Seven Brothers,103,English,"In 1850 Oregon, when a backwoodsman brings a wife home to his farm, his six brothers decide that they want to get married too.",1954,"Comedy, Drama, Western","sibling relationship, brother, bride, log cabin, musical, big family, oregon, usa, wedding, based on short story, uncle niece relationship, mountain pass, snowed in, 19th century, barn raising","Jeff Richards, Howard Keel, Jane Powell, Russ Tamblyn, Tommy Rall",Stanley Donen,TCM ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Metro-Goldwyn-Mayer, Loew's Incorporated",Unknown
Ride Clear of Diablo,80,English,A young railroad surveyor returns to his hometown to find the man who murdered his father and brother.,1954,Western,"crooked lawyer, rustlers","Dan Duryea, Abbe Lane, Susan Cabot, Russell Johnson, Audie Murphy",Jesse Hibbs,,,,Universal International Pictures,Unknown
The Fast and the Furious,74,English,"A framed man escapes prison and takes a wealthy woman's Jaguar with her in it. After she tries to escape numerous times, they begin to develop feelings for each other, and enter a road race that ends in Mexico.",1954,"Action, Crime, Drama","nurse, hostage, racing, road movie, handgun","Bruce Carlisle, Dorothy Malone, Marshall Bradford, John Ireland, Iris Adrian","John Ireland, Edward Sampson","Amazon Prime Video, fuboTV, MGM Plus Amazon Channel, Classix, Fandor Amazon Channel, Cultpix, FilmBox+ ",Amazon Video ,Amazon Video ,Palo Alto Productions,Unknown
Dial M for Murder,105,English,"An ex-tennis pro carries out a plot to have his wealthy wife murdered after discovering she is having an affair, and assumes she will soon leave him for the other man anyway.",1954,"Thriller, Crime","adultery, london, england, jealousy, blackmail, detective, tennis player, marriage, letter, love, murder, theft, husband, murder plot, crime fiction writer, keys, restricted setting, the perfect murder, the perfect crime","John Williams, Anthony Dawson, Ray Milland, Robert Cummings, Grace Kelly",Alfred Hitchcock,IndieFlix ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ",Warner Bros. Pictures,Unknown
The Far Country,97,English,"In 1896, Jeff Webster sees the start of the Klondike gold rush as a golden opportunity to make a fortune in beef...and woe betide anyone standing in his way! He drives a cattle herd from Wyoming to Seattle, by ship to Skagway, and (after a delay caused by larcenous town boss Gannon) through the mountains to Dawson. There, he and his partner Ben Tatum get into the gold business themselves. Two lovely women fall for misanthropic Jeff, but he believes in every-man-for-himself, turning his back on growing lawlessness...until it finally strikes home.",1954,Western,"gold, gold rush, shootout, cattle, klondike, klondike gold rush, 19th century","Ruth Roman, John McIntire, Corinne Calvet, James Stewart, Walter Brennan",Anthony Mann,,,,Universal International Pictures,Unknown
Executive Suite,104,English,"When the head of a large manufacturing firm dies suddenly from a stroke, his vice-presidents vie to see who will replace him.",1954,Drama,"big business, vice president","June Allyson, Barbara Stanwyck, Walter Pidgeon, Fredric March, William Holden",Robert Wise,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Metro-Goldwyn-Mayer,Unknown
Brigadoon,108,English,"Americans Jeff and Tommy, hunting in Scotland, stumble upon a village - Brigadoon. They soon learn that the town appears once every 100 years in order to preserve its peace and special beauty. The citizens go to bed at night and when they wake up, it's 100 years later. Tommy falls in love with a beautiful young woman, Fiona, and is torn between staying or going back to his hectic life in New York.",1954,"Music, Fantasy, Romance","dancing, musical","Barry Jones, Elaine Stewart, Cyd Charisse, Van Johnson, Gene Kelly",Vincente Minnelli,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Metro-Goldwyn-Mayer,Unknown
On the Waterfront,108,English,"A dim-witted yet kind-hearted boxer, Terry Malloy, who failed to succeed unintentionally lures a man to his death after being tricked by a criminal called Johnny Friendly whose men pick of every man who has the courage to speak up to their crimes. As he works on the waterfronts that Friendly owns, he is sent to a church meeting run by a good preacher about how to deal with the problem and runs into the dead man’s sister. Slowly, he falls in love with her and begins to feel guilt about his crime.",1954,"Crime, Drama, Romance","new jersey, murder, mafia, black and white, union, dock, longshoreman, pigeon","Karl Malden, Marlon Brando, Lee J. Cobb, Eva Marie Saint, Rod Steiger",Elia Kazan,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Columbia Pictures, Horizon Pictures",Unknown
There's No Business Like Show Business,117,English,"Molly and Terry Donahue, plus their three children, are The Five Donahues. Youngest son Tim meets hat-check girl Vicky and the family act begins to fall apart.",1954,"Music, Comedy","new york city, dancer, family history, musical, singer, cinemascope, vaudeville, song and dance, theatre audience, musical revue, broadway star, broadway show, hat check girl, 1920s, 1940s, 1930s, priesthood, stage actress, eve of world war ii, hippodrome, brother sister act, musical family, husband and wife act, family act","Marilyn Monroe, Ethel Merman, Dan Dailey, Donald O'Connor, Mitzi Gaynor",Walter Lang,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",20th Century Fox,Unknown
Hobson's Choice,107,English,"Henry Hobson owns and tyrannically runs a successful Victorian boot maker’s shop in Salford, England. A stingy widower with a weakness for overindulging in the local Moonraker Public House, he exploits his three daughters as cheap labour. When he declares that there will be ‘no marriages’ to avoid the expense of marriage settlements at £500 each, his eldest daughter Maggie rebels.",1954,"Comedy, Drama","northern england, parent child relationship, marriage, marriage of convenience, drunk, shoe store, witty","John Mills, Charles Laughton, Prunella Scales, Brenda De Banzie, Daphne Anderson",David Lean,"Max, Max Amazon Channel, Criterion Channel ",,,"London Films Productions, British Lion Films",Unknown
Samurai I: Musashi Miyamoto,93,Japanese,"Struggling to elevate himself from his low caste in 17th century Japan, Miyamoto trains to become a mighty samurai warrior.",1954,"Drama, Action, Adventure","samurai, jidaigeki, miyamoto musashi","Kaoru Yachigusa, Rentaro Mikuni, Mariko Okada, Toshirō Mifune, Kurôemon Onoe",Hiroshi Inagaki,"Max, Max Amazon Channel, Criterion Channel ","Apple TV, Amazon Video ","Apple TV, Amazon Video ",TOHO,Unknown
The Naked Jungle,95,English,"The Leiningen South American cocoa plantation is threatened by a 2-mile-wide, 20-mile-long column of army ants.",1954,"Adventure, Romance, Drama","plantation, ant","Eleanor Parker, Abraham Sofaer, Charlton Heston, Romo Vincent, William Conrad",Byron Haskin,Hoopla ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",Paramount,Unknown
Godzilla,96,Japanese,"Japan is thrown into a panic after several ships are sunk near Odo Island. An expedition to the island led by Dr. Yemani soon discover something far more devastating than imagined in the form of a 50 meter tall monster whom the natives call Gojira. Now the monster begins a rampage that threatens to destroy not only Japan, but the rest of the world as well.",1954,"Thriller, Horror, Science Fiction","ship, island, japan, atomic bomb, shipwreck, giant monster, nuclear radiation, tokyo, japan, dinosaur, black and white, creature feature, kaiju, post war japan, animal horror, godzilla","Takashi Shimura, Akira Takarada, Akihiko Hirata, Momoko Kôchi, Fuyuki Murakami",Ishirō Honda,"fuboTV, Max, Max Amazon Channel, Criterion Channel ","Apple TV, Amazon Video, Vudu ","Apple TV, Amazon Video, Vudu ",TOHO,https://godzilla.com/
A Bullet Is Waiting,81,English,"A plane carrying a sheriff and a man indicted for manslaughter is wrecked on a lonely California beach and the prisoner manages to escape, after a struggle, only to be taken in hand by the female manager of a remote sheep ranch.",1954,"Crime, Drama, Romance","fistfight, fugitive, airplane crash, modern western, california beach","Stephen McNally, Rory Calhoun, Brian Aherne, Jean Simmons",John Farrow,,,,Columbia Pictures,Unknown
Demetrius and the Gladiators,101,English,"The story picks up at the point where ""The Robe"" ends, following the martyrdom of Diana and Marcellus. Christ's robe is conveyed to Peter for safe-keeping, but the emperor Caligula wants it back to benefit from its powers. Marcellus' former slave Demetrius seeks to prevent this, and catches the eye of Messalina, wife to Caligula's uncle Claudius. Messalina tempts Demetrius, he winds up fighting in the arena, and wavers in his faith.",1954,"Adventure, History","ancient rome, sequel, 1st century, caligula","Debra Paget, Susan Hayward, Victor Mature, Anne Bancroft, Michael Rennie",Delmer Daves,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",20th Century Fox,Unknown
Shield for Murder,82,English,A crooked detective masterminds a robbery then fights to keep his money.,1954,"Crime, Drama","police, detective, film noir, murder, bad cop, black and white","Carolyn Jones, Marla English, Edmond O'Brien, Emile Meyer, John Agar","Howard W. Koch, Edmond O'Brien",ScreenPix Apple TV Channel ,,,Camden Productions Inc.,Unknown
A Day in Court,97,Italian,"A day at an Italian trial court, where a magistrate judges a full array of peculiar petty crimes and characters.",1954,"Comedy, Drama",None,"Tania Weber, Silvana Pampanini, Sophia Loren, Peppino De Filippo, Alberto Sordi",Steno,,,Amazon Video ,"Excelsa Film, Documento Film, Minerva Film",Unknown
Magnificent Obsession,108,English,"Reckless playboy Bob Merrick crashes his speedboat, requiring emergency attention from the town’s only resuscitator while a local hero, Dr. Phillips, dies waiting for the life-saving device. Merrick then tries to right his wrongs with the doctor’s widow, Helen, falling in love with her in the process.",1954,"Drama, Romance",rich man,"Otto Kruger, Jane Wyman, Agnes Moorehead, Rock Hudson, Barbara Rush",Douglas Sirk,,,,Universal International Pictures,Unknown
Broken Lance,96,English,"Cattle baron Matt Devereaux raids a copper smelter that is polluting his water, then divides his property among his sons. Son Joe takes responsibility for the raid and gets three years in prison. Matt dies from a stroke partly caused by his rebellious sons and when Joe gets out he plans revenge.",1954,Western,"prison, sibling relationship, ranch, patriarch, cattle","Richard Widmark, Jean Peters, Spencer Tracy, Robert Wagner, Katy Jurado",Edward Dmytryk,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",20th Century Fox,Unknown
Romeo and Juliet,141,English,"In Shakespeare's classic play, the Montagues and Capulets, two families of Renaissance Italy, have hated each other for years, but the son of one family and the daughter of the other fall desperately in love and secretly marry.",1954,"Drama, Romance",dysfunctional family,"Norman Wooland, Flora Robson, Susan Shentall, Laurence Harvey, Mervyn Johns",Renato Castellani,,,Amazon Video ,"Verona Produzione, The Rank Organisation, Universalcine, General Film Distributors",Unknown
Four Guns to the Border,83,English,"A group of outlaws plan and execute a robbery in a small town. However, things go awry as the team attempt a getaway, when a couple of the locals attempting to follow them, are ambushed by marauding natives.",1954,Western,"apache nation, outlaw, on the run, bandit","Rory Calhoun, Colleen Miller, George Nader, Walter Brennan, Nina Foch",Richard Carlson,,,,Universal International Pictures,Unknown
The Sheep Has Five Legs,104,French,"A publicity-minded French mayor reunites quintuplets and their earthy father, all six played by Fernandel.",1954,Comedy,"journalist, captain, france, village, anthology, priest, doctor, window cleaner, 1950s, beautician, quintuplets","Françoise Arnoul, Fernandel, Georges Chamarat, Andrex, Édouard Delmont",Henri Verneuil,,,,Cocinex,Unknown
Sabrina,113,English,"Linus and David Larrabee are the two sons of a very wealthy family. Linus is all work – busily running the family corporate empire, he has no time for a wife and family. David is all play – technically he is employed by the family business, but never shows up for work, spends all his time entertaining, and has been married and divorced three times. Meanwhile, Sabrina Fairchild is the young, shy, and awkward daughter of the household chauffeur, who goes away to Paris for two years, and returns to capture David's attention, while falling in love with Linus.",1954,"Comedy, Romance, Drama","chauffeur, sibling relationship, champagne, playboy, love, teenage crush, millionaire, high society, manhattan, new york city, impossible love, family disapproval","Walter Hampden, John Williams, Humphrey Bogart, William Holden, Audrey Hepburn",Billy Wilder,"Paramount Plus, Paramount Plus Apple TV Channel , Paramount+ Amazon Channel, Paramount+ Roku Premium Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",Paramount,Unknown
Suddenly,77,English,"The tranquility of a small town is marred only by sheriff Tod Shaw's unsuccessful courtship of widow Ellen Benson, a pacifist who can't abide guns and those who use them. But violence descends on Ellen's household willy-nilly when the U.S. President passes through town... and slightly psycho hired assassin John Baron finds the Benson home ideal for an ambush.",1954,"Crime, Thriller","assassin, usa president, film noir, black and white, train, home invasion, secret service, grocery store, held hostage, assassination plan, electrician, tv repairman","James Gleason, Frank Sinatra, Kim Charney, Sterling Hayden, Nancy Gates",Lewis Allen,"fuboTV, MGM Plus Amazon Channel, Pure Flix, Classix, FlixFling, Cultpix ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, FlixFling ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, FlixFling ",Libra Productions Inc.,Unknown
The High and the Mighty,147,English,Dan Roman is a veteran pilot haunted by a tragic past. Now relegated to second-in-command cockpit assignments he finds himself on a routine Honolulu-to-San Francisco flight - one that takes a terrifying suspense-building turn when disaster strikes high above the Pacific Ocean at the point of no return.,1954,"Action, Adventure, Drama, Thriller","mutiny, airplane, navigator","Jan Sterling, Claire Trevor, Laraine Day, Robert Stack, John Wayne",William A. Wellman,"Amazon Prime Video, fuboTV, MGM Plus Amazon Channel, Paramount Plus, Paramount Plus Apple TV Channel , Paramount+ Amazon Channel, Paramount+ Roku Premium Channel, MGM Plus ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",Wayne-Fellows Productions,Unknown
Destry,95,English,"Western remake of ""Destry Rides Again"", starring Audie Murphy, Mari Blanchard, Thomas Mitchell, Lori Nelson and Lyle Bettger.",1954,"Western, War",frontier town,"Mari Blanchard, Thomas Mitchell, Edgar Buchanan, Lyle Bettger, Audie Murphy",George Marshall,Starz Apple TV Channel ,,,Universal International Pictures,Unknown
