Title,Runtime (minutes),Language,Overview,Release Year,Genre,Keywords,Actors,Directors,Stream,Buy,Rent,Production Companies,Website
Midnight Lace,108,English,Kit Preston begins to unravel when she receives threatening telephone calls informing her she's soon to be murdered.,1960,"Mystery, Thriller","london, england, suspicion, threat of death, cowardliness","Roddy McDowall, Myrna Loy, Rex Harrison, John Gavin, Doris Day",David Miller,,,,"Arwin Productions, Universal International Pictures, Ross Hunter Productions",Unknown
The Brides of Dracula,86,English,"A young teacher on her way to a position in Transylvania helps a young man escape the shackles his mother has put on him. In so doing she innocently unleashes the horrors of the undead once again on the populace, including those at her school for ladies. Luckily for some, Dr. Van Helsing is already on his way.",1960,Horror,"parent child relationship, boarding school, vampire, castle, vampire hunter (slayer), gothic horror, school teacher, van helsing, vampirism, 19th century","Yvonne Monlaur, Martita Hunt, Freda Jackson, Peter Cushing, David Peel",Terence Fisher,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Hotspur Film Productions Ltd., Hammer Film Productions",Unknown
Black Sunday,86,Italian,"A vengeful witch, Asa Vajda, and her fiendish servant, Igor Jauvitch, return from the grave and begin a bloody campaign to possess the body of the witch's beautiful look-alike descendant, Katia. Only a handsome doctor with the help of family members stand in her way.",1960,Horror,"witch, vampire, crypt, gothic horror, iron mask","Ivo Garrani, Arturo Dominici, Barbara Steele, Andrea Checchi, John Richardson",Mario Bava,"AMC+ Amazon Channel, Shudder, Shudder Amazon Channel, IndieFlix, Shudder Apple TV Channel ",,,"Galatea Film, Jolly Film",Unknown
Shoot the Piano Player,85,French,"Charlie is a former classical pianist who has changed his name and now plays jazz in a grimy Paris bar. When Charlie's brothers, Richard and Chico, surface and ask for Charlie's help while on the run from gangsters they have scammed, he aids their escape. Soon Charlie and Lena, a waitress at the same bar, face trouble when the gangsters arrive, looking for his brothers.",1960,"Drama, Thriller, Crime","based on novel or book, organized crime, pianist, french noir","Marie Dubois, Michèle Mercier, Nicole Berger, Serge Davri, Charles Aznavour",François Truffaut,"Max, Max Amazon Channel, Criterion Channel, Classix ","Apple TV, Amazon Video ","Apple TV, Amazon Video ",Les Films de la Pléiade,Unknown
Home from the Hill,150,English,The wealthiest man in a Texas town decides to teach his teenage son how to hunt to make a man out of him.,1960,"Drama, Romance","captain, sibling relationship, family secrets, womanizer, hunting","Robert Mitchum, Eleanor Parker, George Peppard, Everett Sloane, George Hamilton",Vincente Minnelli,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Sol C. Siegel Productions, Metro-Goldwyn-Mayer, MGM",Unknown
Late Autumn,128,Japanese,"A woman and her daughter are each forced to contend with an increasing pressure to marry, particularly from three men who knew her late husband.",1960,"Drama, Comedy","literature, co-workers relationship, bungled plot","Keiji Sada, Yōko Tsukasa, Mariko Okada, Setsuko Hara, Miyuki Kuwano",Yasujirō Ozu,"Max, Max Amazon Channel, Criterion Channel ",,,Shochiku,Unknown
Sons and Lovers,103,English,"The son of a working-class British mining family has dreams of pursuing an art career, but when he strikes up an affair with an older, married woman from the town it enrages his kind but possessive mother.",1960,Drama,"based on novel or book, heart attack, family relationships, derbyshire, nottingham, mining town, death of mother, coal mine, drunkenness, 1900s","Wendy Hiller, Mary Ure, Dean Stockwell, Trevor Howard, Heather Sears",Jack Cardiff,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",20th Century Fox,Unknown
Flaming Star,92,English,"Sam Burton's second wife is a Kiowa, and their son is therefore born mixed-race. When a struggle starts between the whites and the native Kiowas, the Burton family is split between loyalties.",1960,Western,native american,"John McIntire, Dolores del Río, Barbara Eden, Elvis Presley, Steve Forrest",Don Siegel,"fuboTV, Starz Apple TV Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",20th Century Fox,Unknown
The Story of Ruth,132,English,"Ruth is an unusual character in the Bible. First she's a female protagonist, one of a select few there. Secondly her story gets its own book in the Old Testament, a short item of only four chapters. Lastly she's the first non-Hebrew protagonist in the Bible since Abraham sired the Hebrew people. It's a simple story in the Old Testament. Ruth is one of two Moabite women who marry the sons of Elimelech and Naomi. When Elimelech and sons Mahlon and Chillion die, leaving Naomi a widow with two widowed daughters-in-law, Naomi decides to return to Israel. One daughter-in-law, Orpah, bids her goodbye. Daughter-in-law Ruth however says she will not desert her. She's going to give up the life and culture of Moab and her people will be Naomi's people in the most famous line from the Book of Ruth.",1960,Drama,"christianity, bible, priestess, old testament","Stuart Whitman, Tom Tryon, Viveca Lindfors, Jeff Morrow, Peggy Wood",Henry Koster,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",20th Century Fox,Unknown
The Wackiest Ship in the Army,99,English,"Lieutenant Rip Crandall is hoodwinked into taking command of the ""Wackiest Ship in the Navy"" – a real garbage scow with a crew of misfits who don't know a jib from a jigger. What none of them knows, including Crandall, is that this ship has a very important top-secret mission to complete in waters patrolled by the Japanese fleet. Their mission will save hundreds of allied lives – if only they can get there in one piece.",1960,"Comedy, War","ship, navy","Ricky Nelson, Tom Tully, Chips Rafferty, John Lund, Jack Lemmon",Richard Murphy,fuboTV ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Columbia Pictures,Unknown
When a Woman Ascends the Stairs,111,Japanese,"Keiko, whom everyone calls Mama, narrates her story: she's a hostess on the Ginza, 30, a widow. She describes life's vicious cycle: acting cheerful around drunks, dressing and living well to convey confidence, needing money for these expenses and for her demanding mother and brother, and knowing she's growing older.",1960,Drama,"widow, tokyo, japan, hostess","Masayuki Mori, Reiko Dan, Daisuke Katō, Tatsuya Nakadai, Hideko Takamine",Mikio Naruse,Criterion Channel ,,,TOHO,Unknown
The City of the Dead,78,English,"A young college student arrives in a sleepy Massachusetts town to research witchcraft; during her stay at an eerie inn, she discovers a startling secret about the town and its inhabitants.",1960,"Mystery, Horror","witch, witch burning, satanism, human sacrifice, witchcraft","Christopher Lee, Betta St. John, Dennis Lotis, Patricia Jessel, Tom Naylor",John Llewellyn Moxey,"AMC+, Night Flight Plus, Classix, Cultpix ","Amazon Video, YouTube, Vudu ","Amazon Video, YouTube, Vudu ",Vulcan Film,Unknown
The Alamo,202,English,The legendary true story of a small band of soldiers who sacrificed their lives in hopeless combat against a massive army in order to prevent a tyrant from smashing the new Republic of Texas.,1960,"War, Adventure, History, Western","texas, assault, alamo, mexican army","Richard Widmark, Frankie Avalon, Laurence Harvey, Patrick Wayne, John Wayne",John Wayne,"Amazon Prime Video, Hoopla ","Apple TV, Amazon Video, Vudu ","Apple TV, Amazon Video, Vudu ","United Artists, Batjac Productions, The Alamo Company",Unknown
The Magnificent Seven,127,English,An oppressed Mexican peasant village hires seven gunfighters to help defend their homes.,1960,"Western, Action","friendship, village, horse, remake, bandit, farmer, cowboy, white man's burden, henry rifle, hired gun","Robert Vaughn, Steve McQueen, Yul Brynner, Charles Bronson, Eli Wallach",John Sturges,"Amazon Prime Video, fuboTV, AMC+, MGM Plus Roku Premium Channel, Hoopla, IndieFlix ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Alpha Productions, The Mirisch Company, United Artists",Unknown
Saturday Night and Sunday Morning,90,English,"A 22-year-old factory worker lets loose on the weekends: drinking, brawling, and dating two women, one of whom is older and married.",1960,"Drama, Romance","factory worker, england, nottingham, working class, kitchen sink realism","Albert Finney, Rachel Roberts, Shirley Anne Field, Norman Rossington, Hylda Baker",Karel Reisz,Criterion Channel ,,,Woodfall Film Productions,Unknown
The Great Impostor,112,English,"Fictionalized account of Ferdinand Waldo Demara Jr., who stole or created fictional identities and worked in a variety of occupations, most quite successfully.",1960,"Comedy, Drama",None,"Karl Malden, Edmond O'Brien, Tony Curtis, Arthur O'Connell, Gary Merrill",Robert Mulligan,,,,Universal International Pictures,Unknown
Wild River,110,English,"A young bureaucrat for the Tennessee Valley Authority goes to rural Tennessee to oversee the building of a dam. He encounters opposition from the local people, in particular a farmer who objects to his employment (with pay) of local black laborers. Much of the plot revolves around the eviction of a stubborn octogenarian from her home on an island in the river, and the young man's love affair with that woman's widowed granddaughter.",1960,"Drama, Romance","based on novel or book, river, flooding, tennessee, dam, 1930s, land dispute","Jo Van Fleet, Jay C. Flippen, Albert Salmi, Lee Remick, Montgomery Clift",Elia Kazan,Hoopla ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",20th Century Fox,Unknown
The Lost World,97,English,Professor Challenger leads an expedition of scientists and adventurers to a remote plateau deep in the Amazonian jungle to verify his claim that dinosaurs still live there.,1960,"Adventure, Fantasy, Science Fiction","central and south america, professor, dinosaur","Fernando Lamas, Jill St. John, David Hedison, Claude Rains, Michael Rennie",Irwin Allen,Cultpix ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",20th Century Fox,Unknown
