Title,Runtime (minutes),Language,Overview,Release Year,Genre,Keywords,Actors,Directors,Stream,Buy,Rent,Production Companies,Website
The Good Guys and the Bad Guys,91,English,"An aging lawman and an aging outlaw join forces when their respective positions in society are usurped by a younger, but incompetent Marshal, and a younger, but vicious gang leader.",1969,"Comedy, Western",outlaw,"Robert Mitchum, Tina Louise, George Kennedy, David Carradine, Martin Balsam",Burt Kennedy,,,,"Robert Goldstein Productions, Ronden",Unknown
Mosquito Squadron,91,English,"England, World War II. Quint Munroe, RAF officer and new leader of a Mosquito squadron, is tasked with destroying a secret Nazi base in France while trying to overcome the disappearance of a brother-in-arms.",1969,"Drama, Romance, War","world war ii, male friendship, french resistance, anti-nazi resistance, dangerous mission, air force base, nazi stronghold","David McCallum, David Buck, Charles Gray, Suzanne Neve, David Dundas",Boris Sagal,,"Apple TV, Amazon Video, Google Play Movies, YouTube ","Apple TV, Amazon Video, Google Play Movies, YouTube ",Oakmont Productions,Unknown
Army of Shadows,145,French,"Betrayed by an informant, Philippe Gerbier finds himself trapped in a torturous Nazi prison camp. Though Gerbier escapes to rejoin the Resistance in occupied Marseilles, France, and exacts his revenge on the informant, he must continue a quiet, seemingly endless battle against the Nazis in an atmosphere of tension, paranoia and distrust.",1969,"War, Drama, History","czech, paris, france, based on novel or book, nazi, marseille, france, vichy regime, concentration camp, world war ii, french resistance, german occupation, 1940s, nouvelle vague, watch on youtalkies","Jean-Pierre Cassel, Paul Meurisse, Simone Signoret, Claude Mann, Lino Ventura",Jean-Pierre Melville,,Amazon Video ,Amazon Video ,"Fono Roma, Les Films Corona",Unknown
All Monsters Attack,70,Japanese,"Ichiro Miki is a child living in the industrial district of Kawasaki, where his parents' constant struggle to make ends meet often leaves the schoolboy alone. Constantly teased by a bully nicknamed Gabara, his only friends are toy consultant Shinpei and fellow classmate Sachiko. Ichiro turns to escapist dreams of Monster Island where he befriends the equally bullied Minilla.",1969,"Fantasy, Science Fiction, Family","monster, parent child relationship, bank robber, giant monster, giant spider, giant snake, sequel, bully, stock footage, gojira, dream sequence, kaiju, daydreaming, praying mantis, monster island, godzilla, tokusatsu","Sachio Sakai, Tomonori Yazaki, Hideyo Amamoto, Kazuo Suzuki, Kenji Sahara",Ishirō Honda,"fuboTV, Max, Max Amazon Channel, Criterion Channel ","Apple TV, Vudu ","Apple TV, Vudu ",TOHO,Unknown
Marlowe,95,English,"Mysterious Orfamay Quest hires Los Angeles private investigator Philip Marlowe to find her missing brother. Though the job seems simple enough, it leads Marlowe into the underbelly of the city, turning up leads who are murdered with ice picks, exotic dancers, blackmailed television stars and self-preserving gangsters. Soon, Marlowe's life is on the line right along with his case.",1969,"Crime, Mystery, Drama","blackmail, detective, murder","Sharon Farrell, Gayle Hunnicutt, Carroll O'Connor, James Garner, Rita Moreno",Paul Bogart,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Cherokee Productions, Katzka-Berne Productions, Metro-Goldwyn-Mayer",Unknown
Easy Rider,95,English,"Wyatt and Billy, two Harley-riding hippies, complete a drug deal in Southern California and decide to travel cross-country in search of spiritual truth.",1969,"Adventure, Drama","adolescence, rebel, drug trafficking, brothel, drug addiction, opium, arbitrary law, highway, lsd, marijuana, road movie","Dennis Hopper, Peter Fonda, Antonio Mendoza, Phil Spector, Jack Nicholson",Dennis Hopper,Showtime Apple TV Channel ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Columbia Pictures, Raybert Productions, Pando Company Inc.",Unknown
Guns of the Magnificent Seven,105,English,"In this third remake of legendary Japanese director Akira Kurosawa's hugely influential The Seven Samurai, the seven gunslingers (George Kennedy, Michael Ansara, Joe Don Baker, Bernie Casey, Monte Markham, Fernando Rey and Reni Santoni) liberate Mexican political prisoners, train them as fighters and assist them in a desperate attack on a Mexican fortress in an attempt to free a revolutionary leader.",1969,Western,"army, mexico, dictator, revolution","Reni Santoni, Monte Markham, James Whitmore, George Kennedy, Bernie Casey",Paul Wendkos,Amazon Prime Video ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","The Mirisch Company, United Artists",Unknown
Lupin the Third: Pilot Film,12,Japanese,"The first animated adaptation of the popular manga series, this pilot introduces the main characters of ""Lupin the Third"" with montages, presented through a short frame narrative illustrating a typical gang escape.",1969,"Adventure, Comedy, Crime, Animation","slapstick comedy, film noir, swinging 60s, anime","Eiko Masuyama, Taichiro Hirokawa, Shinsuke Chikaishi, Gorō Naya, Kiyoshi Kobayashi",Masaaki Osumi,,,,Tokyo Movie,Unknown
The Computer Wore Tennis Shoes,91,English,"Some college students manage to persuade the town's big businessman, A. J. Arno, to donate a computer to their college. When the problem- student, Dexter Riley, tries to fix the computer, he gets an electric shock and his brain turns to a computer; now he remembers everything he reads. Unfortunately, he also remembers information which was in the computer's memory, like Arno's illegal businesses..",1969,"Comedy, Family, Drama","computer, college, quiz, friends, family, thunderstorm, college student, human vs computer","William Schallert, Kurt Russell, Alan Hewitt, Joe Flynn, Cesar Romero",Robert Butler,Disney Plus ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Walt Disney Productions,Unknown
The Unfaithful Wife,98,French,"Insurance executive Charles suspects his wife Hélène of playing the field, so he has a private detective locate his wife's lover, author Victor Pegala.",1969,"Crime, Drama, Thriller","husband wife relationship, paris, france, deceived husband, bourgeoisie, extramarital affair","Maurice Ronet, Henri Marteau, Louise Rioton, Stéphane Audran, Michel Bouquet",Claude Chabrol,,,,Cinegai,Unknown
The Conspiracy of Torture,99,Italian,"In 1599 Italy, Beatrice Cenci is the teenage daughter of the crazed landowner and nobleman Francesco Cenci who keeps her locked up in the dungeon of his castle where he sexually abuses her. Beatrice plots with her stepmother, her besotted servant Olimpio, as well as a local bandit, named Catalano to plan Francesco’s murder.",1969,Drama,"italy, castle, murder, rack torture, 16th century","Tomas Milian, Mavie Bardanzellu, Antonio Casagrande, Georges Wilson, Adrienne La Russa",Lucio Fulci,,,,Filmena,Unknown
Marquis de Sade: Justine,124,Italian,"Without a family, penniless and separated from her sister, a beautiful chaste woman will have to cope with an endless parade of villains, perverts and degenerates who will claim not only her treasured virtue but also her life.",1969,"Drama, Horror","prison, prostitute, rape, based on novel or book, nun, masochism, perversion, priest, prostitution, lesbian sex, voyeur","Klaus Kinski, Maria Rohm, Romina Power, Rosemary Dexter, Jack Palance",Jesús Franco,,Apple TV ,Apple TV ,"Etablissement Sargon, American International Pictures, Corona Filmproduktion, Aica Cinematografica",Unknown
"If It's Tuesday, This Must Be Belgium",105,English,A group of travelers from the United States race through seven European countries in 18 days.,1969,"Romance, Comedy, Adventure","rome, italy, tourist, europe, tourist guide, europe journey, tour bus, tour guide, american tourist","Sandy Baron, Suzanne Pleshette, Ian McShane, Vittorio De Sica, Murray Hamilton",Mel Stuart,ScreenPix Apple TV Channel ,,,Wolper Pictures,Unknown
Naked Violence,92,Italian,Some youngsters rape and kill their teacher; but they won't tell their motivation. The police detective on the case feels some sinister influence behind the young murderers.,1969,"Thriller, Crime","rape, teacher, murder, interrogation","Pier Paolo Capponi, Enzo Liberti, Marzio Margine, Nieves Navarro, Renato Lupi",Fernando Di Leo,,Amazon Video ,Amazon Video ,"Belfagor Cinematografica, Cineproduzioni Daunia 70",Unknown
Frosty the Snowman,25,English,"A discarded silk top-hat becomes the focus of a struggle between a washed-up stage magician and a group of schoolchildren, after it magically brings a snowman to life. Realizing that newly-living Frosty will melt in spring unless he takes refuge in a colder climate, Frosty and Karen, a young girl who he befriends, stow away on a freight train headed for the north pole. Little do they know that the magician is following them, and he wants his hat back!",1969,"Family, Animation, TV Movie","magic, holiday, snowman, christmas","Paul Frees, Billy De Wolfe, Jackie Vernon, June Foray, Jimmy Durante","Jules Bass, Arthur Rankin, Jr.",,"Vudu, Microsoft Store ",Spectrum On Demand ,Rankin/Bass Productions,Unknown
Midnight Cowboy,113,English,"Joe Buck is a wide-eyed hustler from Texas hoping to score big with wealthy New York City women; he finds a companion in Enrico ""Ratso"" Rizzo, an ailing swindler with a bum leg and a quixotic fantasy of escaping to Florida.",1969,Drama,"new york city, friendship, rape, based on novel or book, shower, texas, hustler, homelessness, rape of a male, male homosexuality, male prostitution, fish out of water, gang rape, lgbt, male bonding, polio, 1960s","John McGiver, Dustin Hoffman, Sylvia Miles, Brenda Vaccaro, Jon Voight",John Schlesinger,"Hoopla, Showtime Apple TV Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Florin Productions, Jerome Hellman Productions, United Artists",https://www.mgm.com/#/our-titles/1251/Midnight-Cowboy
Anne of the Thousand Days,145,English,"Henry VIII of England discards his wife, Katharine of Aragon, who has failed to produce a male heir, in favor of the young and beautiful Anne Boleyn.",1969,"Drama, History, Romance","adultery, england, based on play or musical, tudor, king, british history, anne boleyn, henry viii, illicit affair, 16th century, british monarchy","Geneviève Bujold, Richard Burton, John Colicos, Anthony Quayle, Irene Papas",Charles Jarrott,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Hal Wallis Productions, Universal Pictures",Unknown
Frankenstein Must Be Destroyed,101,English,"Blackmailing a young couple to assist with his horrific experiments the Baron, desperate for vital medical data, abducts a man from an insane asylum. On route the abductee dies and the Baron and his assistant transplant his brain into a corpse. The creature is tormented by a trapped soul in an alien shell and, after a visit to his wife who violently rejects his monstrous form, the creature wreaks his revenge on the perpetrator of his misery: Baron Frankenstein.",1969,"Horror, Science Fiction","rape, mad scientist, murder, grave robber, grave robbing, brain transplant, frankenstein","Thorley Walters, Simon Ward, Peter Cushing, Veronica Carlson, Freddie Jones",Terence Fisher,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Hammer Film Productions,Unknown
This Man Must Die,113,French,"When his young son is killed in a hit and run accident, Charles Thenier resolves to hunt down and murder the killer. By chance, Thenier makes the acquaintance of an actress, Helène Lanson, who was in the car at the time of the accident. He then meets Helène’s brother-in-law, Paul Decourt, a truly horrible individual.",1969,"Thriller, Drama","beach, father murder, loss of loved one, letter, seaside, french noir, driver","Marc Di Napoli, Jean Yanne, Michel Duchaussoy, Anouk Ferjac, Caroline Cellier",Claude Chabrol,,,,"Les Films La Boétie, Rizzoli Film",Unknown
Vixen,95,Japanese,"Michi's first encounter with Nobuyuki Ishida, secretary to the chairman of a private school, takes place in the drawing room, when she attempts to swindle him out of two million yen for alleged rape by his son. Akie (Kyoko Kishida), Ishida's wife and the chairman's daughter, offers her a million, but he gives her what she demands. Now Michi is not only satisfied, but she has a mad desire for Ishida and calls him every day asking for a date. His sympathy for her gradually evolves into love, and he soon allows her insatiable passion to strip him of his decency.",1969,Drama,None,"Eiji Okada, Kyōko Kishida, Takao Ito, Eiko Azusa, Ruriko Asaoka",Yasuzō Masumura,,,,Daiei Film,Unknown
Eye of the Cat,102,English,"A man and his girlfriend plan to rob the mansion of the man's eccentric but wealthy aunt. However, the aunt keeps dozens of cats in her home, and the man is deathly afraid of cats.",1969,Horror,"san francisco, california, cat, wheelchair, animal attack, marijuana, inheritance, last will and testament, kitten, aunt nephew relationship, fear of cats, animal horror","Eleanor Parker, Gayle Hunnicutt, Michael Sarrazin, Tim Henry, Laurence Naismith",David Lowell Rich,Criterion Channel ,,,Joseph L. Schenck Enterprises,Unknown
Madame and Her Niece,87,German,"Michelle De Winter lives the good life, wining and dining with only the richest men who are fortunate to cross her path. Her daughter Yvette, whom Michelle insists on introducing as her 'niece', is a fashion model. She is saving herself for the right man, despite the fact that she is part of the free love generation and lives with a group of promiscuous creative types. While Michelle is searching for a new millionaire playboy, Yvette falls for the handsome Peter Von Hallstein. She asks the fatherly Dr. Fink to help her come up with a scheme to get Peter to propose to he",1969,Drama,"based on novel or book, hippie, older woman seduces younger guy, incest, gold digger, foreign language adaptation, erotic movie","Rainer Penkert, Edwige Fenech, Fred Williams, Karl Walter Diess, Ruth-Maria Kubitschek",Eberhard Schröder,,,,"Rapid Film, Hape Film",Unknown
Attraction,80,Italian,A married woman's journey through the psychedelic English youth scene awakens her to the carnal offerings of an African-American man.,1969,"Drama, Comedy","infidelity, sexual awakening, voyeur","Bobby Harrison, Anita Sanders, Terry Carter, Umberto Di Grazia, Nino Segurini",Tinto Brass,,Amazon Video ,Amazon Video ,Lion Film,Unknown
The Italian Job,99,English,"Charlie's got a 'job' to do. Having just left prison he finds one of his friends has attempted a high-risk job in Torino, Italy, right under the nose of the mafia. Charlie's friend doesn't get very far, so Charlie takes over the 'job'. Using three Mini Coopers, a couple of Jaguars, and a bus, he hopes to bring Torino to a standstill, steal a fortune in gold and escape in the chaos.",1969,"Action, Crime, Comedy, Thriller","prison, gold, robbery, prisoner, england, chase, bus, master thief, traffic jam, thief, caper, mafia, sewer, turin italy, airborne car, mini cooper","Michael Caine, Benny Hill, Raf Vallone, Margaret Blye, Noël Coward",Peter Collinson,Hoopla ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Paramount, Oakhurst Productions",Unknown
Fellini Satyricon,129,Italian,"After his young lover, Gitone, leaves him for another man, Encolpio decides to kill himself, but a sudden earthquake destroys his home before he has a chance to do so. Now wandering around Rome in the time of Nero, Encolpio encounters one bizarre and surreal scene after another.",1969,"Drama, Fantasy","love triangle, surreal, earthquake, ancient rome, male homosexuality, wedding, slave, labyrinth, debauchery, roman bath, 1st century","Salvo Randone, Max Born, Mario Romagnoli, Hiram Keller, Martin Potter",Federico Fellini,,,,PEA,Unknown
Tintin and the Temple of the Sun,78,French,"When seven archaeologists find an ancient Inca temple, they become victims of an ancient curse. Back in Europe, one by one they fall into a deep sleep and only once a day, all at the same time, they wake up for a few minutes and experience hallucinations where the sinister living mummy of Rascar Capac appears.",1969,"Animation, Comedy, Adventure","based on comic, incan empire, cusco, peru, mummy's curse, amerindian mummy","Philippe Ogouz, Lucie Dolène, Georges Atlas, Claude Bertrand, Albert Augier",Raymond Leblanc,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Belvision, Dargaud Films",Unknown
Z,127,French,"Amidst a heated political climate, the opposition leader is killed in what appears to be a traffic accident. When a magistrate finds evidence of a government cover-up, witnesses start to get targeted. A thinly-fictionalized account of the events surrounding the assassination of Greek politician Grigoris Lambrakis in 1963, Z captures the outrage about the military junta that ruled Greece at the time.",1969,"Thriller, Crime, Drama","cia, assassination, government, police, politics, greece, cover-up, conspiracy, political assassination, right wing, rally","Jean-Louis Trintignant, Jacques Perrin, Charles Denner, Yves Montand, Irene Papas",Costa-Gavras,"Max, Criterion Channel ",Amazon Video ,Amazon Video ,Valoria Films,Unknown
Journey to the Far Side of the Sun,101,English,"A planet is discovered in the same orbit as Earth's but is located on the exact opposite side of the sun, making it not visible from Earth. The European Space Exploration Council decide to send American astronaut Glenn Ross and British scientist John Kane via spaceship to explore the other planet.",1969,Science Fiction,"space travel, space mission, space, astronaut, trapped in space","Lynn Loring, Roy Thinnes, Ian Hendry, Loni von Friedl, Patrick Wymark",Robert Parrish,,,,Century 21 Television,Unknown
Age of Consent,108,English,An elderly artist thinks he has become too stale and is past his prime. His friend (and agent) persuades him to go to an offshore island to try once more. On the island he re-discovers his muse in the form of a young girl.,1969,"Drama, Comedy","lolita, exotic island, island, based on novel or book, artist, painter, lovers, vacation, biography, muse, old man, older man younger woman relationship, great barrier reef, queensland, australia","Jack MacGowran, Neva Carr-Glynn, James Mason, Andonia Katsaros, Helen Mirren",Michael Powell,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Nautilus Productions,Unknown
Death of a Gunfighter,94,English,"In the turn-of-the century Texas town of Cottownwood Springs, marshal Frank Patch is an old-style lawman in a town determined to become modern. When he kills drunken Luke Mills in self-defense, the town leaders decide it's time for a change. That ask for Patch's resignation, but he refuses on the basis that the town on hiring him had promised him the job for as long as he wanted it. Afraid for the town's future and even more afraid of the fact that Marshal Patch knows all the town's dark secrets, the city fathers decide that old-style violence is the only way to rid themselves of the unwanted lawman.",1969,Western,"marshal, saloon owner","Richard Widmark, Lena Horne, Carroll O'Connor, David Opatoshu, Kent Smith","Robert Totten, Alan Smithee, Don Siegel",,,,Universal Pictures,Unknown
Hannibal Brooks,102,English,"A POW in World War II is put to work in a Munich zoo, looking after an Asian elephant. The zoo is bombed by the Americans and the director of the zoo decides it is not safe for his Asian elephant Lucy to remain there. So he sends Brooks to safety with Lucy. They escape and go on the run in order to get to Switzerland.",1969,"Comedy, War","elephant, switzerland, world war ii, prisoner of war, zoo, satire","Karin Baal, Wolfgang Preiss, Oliver Reed, Michael J. Pollard, Helmuth Lohner",Michael Winner,"Amazon Prime Video, fuboTV, MGM Plus Roku Premium Channel ",,,United Artists,Unknown
Oh! What a Lovely War,138,English,"Satire about the First World War based on a stage musical of the same name, portraying the ""Game of War"" and focusing mainly on the members of one family (last name Smith) who go off to war. Much of the action in the movie revolves around the words of the marching songs of the soldiers, and many scenes portray some of the more famous (and infamous) incidents of the war, including the assassination of Duke Ferdinand, the Christmas meeting between British and German soldiers in no-mans-land, and the wiping out by their own side of a force of Irish soldiers newly arrived at the front, after successfully capturing a ridge that had been contested for some time.",1969,"Comedy, Music, War","world war i, dark comedy, british empire, satire, anti war","John Mills, Laurence Olivier, Corin Redgrave, Vanessa Redgrave, Maggie Smith",Richard Attenborough,Hoopla ,"Apple TV, Amazon Video, Google Play Movies, YouTube ","Apple TV, Amazon Video, Google Play Movies, YouTube ","Paramount, Accord Productions",Unknown
Dead Are Countless,94,Spanish,"Johnny was mentally traumatised when he witnessed as a child the killing of his father (a deserter) by a group of soldiers. As an adult he randomly kills every soldier he gets hold of, so that the army sends out the brutish Lieutenant Garringo to stop Johnny.",1969,Western,spaghetti western,"Frank Braña, Anthony Steffen, José Bódalo, Raf Baldassarre, Solvi Stübing",Rafael Romero Marchent,,,,"Tritone Cinematografica, 21-Producciones, Profilms 21",Unknown
The Diamond Arm,100,Russian,"In the southern town, a gang of ""currency traders"" is operating, led by the Chief and his assistant Kozodoyev. A modest Soviet clerk and an exemplary family man Semyon Semyonovich Gorbunkov goes on a foreign cruise on a motor ship, on which Kozodoyev also sailed, who must pick up diamonds in one of the eastern cities and transport them in a plaster hand. But due to a misunderstanding, instead of a swindler, an unsuspecting Gorbunkov falls in the appointed place, and a precious plaster is imposed on him. That's where it all starts...",1969,"Adventure, Comedy, Crime","husband wife relationship, smuggling (contraband), undercover agent, espionage, seduction, police station, broken arm, dream sequence, arm injury","Anatoli Papanov, Yuriy Nikulin, Nonna Mordyukova, Svetlana Svetlichnaya, Nina Grebeshkova",Leonid Gaidai,Amazon Prime Video ,Amazon Video ,Amazon Video ,Mosfilm,Unknown
The Undefeated,119,English,"After the Civil War, ex-Union Colonel John Henry Thomas and ex-Confederate Colonel James Langdon are leading two disparate groups of people through strife-torn Mexico. John Henry and company are bringing horses to the unpopular Mexican government for $35 a head while Langdon is leading a contingent of displaced southerners, who are looking for a new life in Mexico after losing their property to carpetbaggers. The two men are eventually forced to mend their differences in order to fight off both bandits and revolutionaries, as they try to lead their friends and kin to safety.",1969,Western,"mexico, revolution, mexican revolution, bandit, cavalry, confederate","Roman Gabriel, Antonio Aguilar, Marian McCargo, Rock Hudson, John Wayne",Andrew V. McLaglen,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",20th Century Fox,Unknown
The Wonderful World of Puss 'n Boots,80,Japanese,"His goal is to help the weak and defenseless, but his saving a mouse makes him the most wanted in all the land. On the run from incessant, dim-witted mice, Perro befriends a young miller's boy, Pierre; together, they decide to seek fame and fortune. When they cross paths with the lovely Princess Rosa, Perro determines to get Pierre hitched to Her Royal Highness.",1969,"Family, Action, Adventure, Comedy, Animation","perrault, tales of my mother goose","Rumi Sakakibara, Susumu Ishikawa, Kin'ya Aikawa, Asao Koike, Toshiko Fujita",Kimio Yabuki,,,,Toei Animation,https://lineup.toei-anim.co.jp/en/movie/movie_nagagutsu/
The Color of Pomegranates,80,Armenian,"The life of the revered 18th-century Armenian poet and musician Sayat-Nova. Portraying events in the life of the artist from childhood up to his death, the movie addresses in particular his relationships with women, including his muse. The production tells Sayat-Nova's dramatic story by using both his poems and largely still camerawork, creating a work hailed as revolutionary by Mikhail Vartanov.",1969,Drama,"poet, armenian","Spartak Bagashvili, Giorgi Gegechkori, Sofiko Chiaureli, Vilen Galustyan, Medea Japaridze",Sergei Parajanov,Criterion Channel ,"Amazon Video, Google Play Movies, YouTube ","Amazon Video, Google Play Movies, YouTube ",Armenia Studio,http://www.parajanov.com/sayatnova
