Title,Runtime (minutes),Language,Overview,Release Year,Genre,Keywords,Actors,Directors,Stream,Buy,Rent,Production Companies,Website
Sahara,97,English,"Sergeant Joe Gunn and his tank crew pick up five British soldiers, a Frenchman and a Sudanese man with an Italian prisoner crossing the Libyan Desert to rejoin their command after the fall of Tobruk. Tambul, the Sudanese leads them to an abandoned desert fortress where they hope to find water. Soon a detachment of German soldiers arrives and attempts to barter food for water, but Gunn and his followers refuse. When the Germans attack, Gunn leads his desert-weary men in a desperate battle, hoping that British reinforcements can arrive in time.",1943,"Adventure, War","tank, sergeant, desert, desert warfare","Rex Ingram, Humphrey Bogart, Lloyd Bridges, Bruce Bennett, J. Carrol Naish",Zoltan Korda,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",Columbia Pictures,Unknown
Sanshiro Sugata,80,Japanese,"The story of Sanshiro, a strong stubborn youth, who travels into the city in order to learn Jujutsu. However, upon his arrival he discovers a new form of self-defence: Judo. The main character is based on Shiro Saigo, a legendary judoka.",1943,Drama,"jujitsu, partially lost film","Ryūnosuke Tsukigata, Takashi Shimura, Denjirō Ōkōchi, Yukiko Todoroki, Susumu Fujita",Akira Kurosawa,Criterion Channel ,,,"Toho Eiga Co., Ltd.",Unknown
Calling Dr. Death,63,English,"Losing his memories of the last few days, neurologist Dr. Steele is told that his wife has been brutally murdered. Steele, aware of his conniving wife's infidelity, believes he may have been the killer and enlists the aid of his pretty nurse Stella to hypnotize him into recovering his lost memories.",1943,"Mystery, Crime","b movie, radio series","Ramsay Ames, Patricia Morison, Lon Chaney Jr., David Bruce, J. Carrol Naish",Reginald Le Borg,,,,Universal Pictures,Unknown
Chicken Little,8,English,"It's a peaceful day at the local poultry farm until Foxy Loxy happens along intent on a chicken dinner. He takes the advice of a book on psychology by striking ""the least intelligent"" first and convinces dim witted Chicken Little the sky is falling. Chicken Little spreads the word but when head man Cocky Locky proves the story to be false, Foxy Loxy spreads rumors that Cocky Locky isn't the smart chicken he appears to be, which leads to the ultimate undoing of the chickens at the hands of Foxy Loxy.",1943,"Animation, Family","wartime, short film","Frank Graham, Clarence Nash, Florence Gill",Clyde Geronimi,,Vudu ,,Walt Disney Productions,Unknown
Forever and a Day,104,English,"In World War II, American Gates Trimble Pomfret is in London during the Blitz to sell the ancestral family house. The current tenant, Leslie Trimble, tries to dissuade him from selling by telling him the 140-year history of the place and the connections between the Trimble and Pomfret families.",1943,"Drama, History","london, england, world war ii, beautiful woman, old house, air raid, family home","Victor McLaglen, Reginald Gardiner, Billy Bevan, Arthur Treacher, Kent Smith","Victor Saville, Cedric Hardwicke, René Clair, Frank Lloyd, Edmund Goulding, Herbert Wilcox, Robert Stevenson",Cohen Media Amazon Channel ,,,RKO Radio Pictures,Unknown
Hit the Ice,82,English,"Flash Fulton (Bud Abbott) and Weejie McCoy (Lou Costello) take pictures of a bank robbery. Lured to the mountain resort hideout of the robbers and accompanied by Dr. Bill Elliott (Patric Knowles) and Peggy Osborn (Elyse Knox), they also meet old friend Johnny Long (Johnny Long) and his band and singer Marcia Manning (Ginny Simms). Dr. Elliott and Peggy are being held in a remote cabin by the robbers, but Weejie rescues them by turning himself into a human snowball that becomes an avalanche that engulfs the crooks.",1943,Comedy,"new york city, nurse, chase, ski jump, slapstick comedy, singing, train, skiing, train station","Patric Knowles, Ginny Simms, Bud Abbott, Elyse Knox, Lou Costello",Charles Lamont,,,,Universal Pictures,Unknown
Sherlock Holmes in Washington,71,English,"In World War II, a British secret agent carrying a vitally important document is kidnapped en route to Washington. The British government calls on Sherlock Holmes to recover it.",1943,"Action, Crime, Mystery, Thriller, War","washington dc, usa, black and white, sherlock holmes","Marjorie Lord, Nigel Bruce, Basil Rathbone, George Zucco, Henry Daniell",Roy William Neill,,"Apple TV, Amazon Video, Vudu ","Apple TV, Amazon Video, Vudu ",Universal Pictures,Unknown
The North Star,108,English,"A Ukrainian village must suddenly contend with the Nazi invasion of June 1941.  Later re-edited and released as ""Armored Attack.""",1943,"Drama, War","nazi, village, soviet union, doctor, nazi invasion","Walter Huston, Walter Brennan, Anne Baxter, Ann Harding, Dana Andrews",Lewis Milestone,"Amazon Prime Video, TCM ",Amazon Video ,Amazon Video ,Samuel Goldwyn Productions,Unknown
Münchhausen,115,German,"Wanting a lavish production to mark the 25th anniversary of UFA, the German film studio, Joseph Goebbels, director of the Nazi propaganda machine, commissioned an adaptation of Baron von Münchhausen‘s “autobiographical” stories. Baron von Münchhausen (1720-97) was an eccentric figure in European history, whose tall tales about his adventures rival anything to be found in the legends of Paul Bunyan or classic figures like Odysseus. This film recounts some of the episodes from the Baron’s sensational stories, which are set in the world of the 18th century.",1943,"Fantasy, Comedy","magic, sword, lie, harem, baroness, wizard, invisibility","Ferdinand Marian, Käthe Haack, Hans Albers, Hans Brausewetter, Wilhelm Bendow",Josef von Báky,,,,UFA,Unknown
No Time for Love,83,English,Upper-class female reporter is (despite herself) attracted to hulking laborer digging a tunnel under the Hudson river.,1943,"Comedy, Romance","newspaper, photographer, construction site, tunnel","Fred MacMurray, Claudette Colbert, Richard Haydn, Ilka Chase, Paul McGrath",Mitchell Leisen,,,,Paramount,Unknown
Education for Death: The Making of the Nazi,10,English,A propaganda film during World War II about a boy who grows up to become a Nazi soldier.,1943,"Animation, Drama","nazi, propaganda, world war ii, wartime, war propaganda, nazism, short film","Adolf Hitler, Art Smith",Clyde Geronimi,,,,"Walt Disney Productions, RKO Radio Pictures",Unknown
Du Barry was a Lady,101,English,"Hat check man Louis Blore is in love with nightclub star May Daly. May, however, is in love with a poor dancer but wants to marry for money. When Louis wins the Irish Sweepstakes, he asks May to marry him and she accepts even though she doesn't love him. Soon after, Louis has an accident and gets knocked on the head, where he dreams that he's King Louis XV pursuing the infamous Madame Du Barry.",1943,"Comedy, Fantasy, Music","dancer, nightclub, musical","Lucille Ball, Virginia O'Brien, Rags Ragland, Gene Kelly, Red Skelton",Roy Del Ruth,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Metro-Goldwyn-Mayer,Unknown
The Ghost Ship,69,English,"Captain Stone's newly recruited officer, Tom Merriam, idolizes his senior who treats him like a friend. But when a couple of his crew members die mysteriously, Tom starts doubting Stone's authority.",1943,"Thriller, Mystery, Horror","mutiny, val lewton, sea captain, authoritarianism","Ben Bard, Edith Barrett, Russell Wade, Richard Dix, Edmund Glover",Mark Robson,,"Apple TV, Amazon Video, Vudu ","Apple TV, Amazon Video, Vudu ",RKO Radio Pictures,Unknown
Millions Like Us,103,English,"When Celia Crowson is called up for war service, she hopes for a glamorous job in one of the services, but as a single girl, she is directed into a factory making aircraft parts. Here she meets other girls from all different walks of life and begins a relationship with a young airman.",1943,"Drama, Romance, War","factory, wartime","Basil Radford, Anne Crawford, Moore Marriott, Gordon Jackson, Patricia Roc","Frank Launder, Sidney Gilliat",TCM ,,,"Gainsborough Pictures, J. Arthur Rank Organisation",Unknown
Sufferin' Cats!,8,English,Tom fights with another cat over Jerry.,1943,"Animation, Comedy",chase,"Clarence Nash, William Hanna","Joseph Barbera, William Hanna",,,,"Metro-Goldwyn-Mayer, MGM Cartoon Studio",Unknown
Journey into Fear,68,English,"An American ballistics expert in Turkey finds himself targeted by Nazi agents. Safe passage home by ship is arranged for him, but he soon discovers that his pursuers are also on board.",1943,"Thriller, War","secret agent, film noir, nazi spy","Orson Welles, Dolores del Río, Joseph Cotten, Ruth Warrick, Agnes Moorehead",Norman Foster,,,,"RKO Radio Pictures, Mercury Productions",Unknown
Stage Door Canteen,132,English,"A young soldier on a pass in New York City visits the famed Stage Door Canteen, where famous stars of the theater and films appear and host a recreational center for servicemen during the war. The soldier meets a pretty young hostess and they enjoy the many entertainers and a growing romance",1943,"Comedy, Music, Romance, War",military service,"Kenny Baker, William Terry, Tallulah Bankhead, Cheryl Walker, Judith Anderson",Frank Borzage,"Amazon Prime Video, fuboTV, MGM Plus Amazon Channel, Pure Flix, Classix, Fandor Amazon Channel, IndieFlix ",Amazon Video ,Amazon Video ,"Sol Lesser Productions, United Artists",Unknown
The Dancing Masters,63,English,"The Dancing Masters is a 1943 Laurel and Hardy feature film. The plot involves the team running a ballet school, and getting involved with an inventor. A young Robert Mitchum has an uncredited cameo role as a fraudulent insurance salesman.",1943,Comedy,"inventor, ballet, dance instructor","Stan Laurel, Oliver Hardy, Trudy Marshall, Matt Briggs, Robert Bailey",Malcolm St. Clair,,,,20th Century Fox,Unknown
The Constant Nymph,112,English,"The daughter of a musical mentor adores a promising composer, who is quite fond of the adolescent. When her father dies, an uncle arrives with his own grown daughter, who begins a romance with the composer which culminates in marriage but creates an emotional rivalry that affects the three.",1943,"Drama, Romance","jealousy, love triangle, composer, musician, tyrol","Charles Boyer, Joan Fontaine, Charles Coburn, Alexis Smith, Brenda Marshall",Edmund Goulding,,"Apple TV, Amazon Video, YouTube, Vudu ","Apple TV, Amazon Video, YouTube, Vudu ",Warner Bros. Pictures,Unknown
Carnival of Sinners,80,French,"A struggling artist buys a talisman that gives him love, fame and wealth. The talisman is a severed left hand, and it works perfectly, in fact, magically. But of course there is nothing free in this world, and after one year the devil comes and asks for his due.",1943,"Fantasy, Drama, Horror","supernatural, pact with the devil, talisman, devil, struggling artist","Pierre Palau, Guillaume de Sax, Noël Roquevert, Pierre Fresnay, Josseline Gaël",Maurice Tourneur,Criterion Channel ,,,Continental Films,Unknown
Son of Dracula,80,English,"Carpathian Count Alucard is invited to the U.S. by a young heiress. Her boyfriend and local officials are suspicious of the newcomer, who is interested in the ""virile"" soil of the new world.",1943,Horror,"sheriff, monster, parent child relationship, vampire, cemetery, voodoo, coffin, transformation, grave, swamp, murder, black and white, crucifix, occult, vampire bat","Frank Craven, Lon Chaney Jr., Robert Paige, J. Edward Bromberg, Louise Allbritton",Robert Siodmak,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Spectrum On Demand ",Universal Pictures,Unknown
Gung Ho!,88,English,"A true-life epic that revolves around an exclusive bataillon of the U.S. Marine Corps during World War II, ""Carlson's Raiders,"" whose assignment is to take control of a South Pacific island once possessed by the United States but now under Japanese command.",1943,"Action, Adventure, Drama, War","island, south seas, world war ii, pearl harbor, marine, pacific island, u.s. marine, pacific theater","Randolph Scott, Alan Curtis, Sam Levene, Noah Beery Jr., J. Carrol Naish",Ray Enright,"fuboTV, MGM Plus Amazon Channel, MGM Plus Roku Premium Channel, Pure Flix, Fandor Amazon Channel, FlixFling, FilmBox+ ","Amazon Video, Google Play Movies, YouTube, FlixFling ","Amazon Video, Google Play Movies, YouTube, FlixFling ","Universal Pictures, Walter Wanger Productions",Unknown
Tortoise Wins by a Hare,7,English,"Bugs challenges Cecil Turtle to race, only this time he's wearing an aerodynamic suit like Cecil's. Unfortunately, the gambling ring has bet everything on the rabbit, and Bugs now looks like a tortoise.",1943,"Animation, Comedy","race, cartoon rabbit, tortoise, cartoon turtle","Michael Maltese, Tedd Pierce, Mel Blanc",Robert Clampett,,,,"Warner Bros. Pictures, Leon Schlesinger Productions",Unknown
Tarzan Triumphs,76,English,"Zandra, white princess of a lost civilization, comes to Tarzan for help when Nazis invade the jungle with plans to conquer her people and take their wealth. Tarzan, the isolationist, becomes involved after the Nazis shoot at him and capture Boy: ""Now Tarzan make war!""",1943,"Action, Adventure, War","nazi, animal attack, tarzan, jungle, lost civilization","Johnny Sheffield, Frances Gifford, Sig Ruman, Johnny Weissmüller, Stanley Ridges",Wilhelm Thiele,,,,Sol Lesser Productions,Unknown
Lady of Burlesque,91,English,"After one member of their group is murdered, the performers at a burlesque house must work together to find out who the killer is before they strike again.",1943,"Mystery, Comedy, Music","dancing, based on novel or book, theatre group, stripper, murder, whodunit, strangulation, police detective, strangler, stockings, dressing room, burlesque, chorus girl, police raid, burlesque dancer, murder mystery, g string, nylons, show girls, dancing man, theater, theatre producer, mystery novel, many beautiful girls, dancing girls, great legs","Barbara Stanwyck, Gloria Dickson, Michael O'Shea, J. Edward Bromberg, Iris Adrian",William A. Wellman,"fuboTV, MGM Plus Amazon Channel, Fandor Amazon Channel, IndieFlix, FilmBox+ ",Amazon Video ,Amazon Video ,Hunt Stromberg Productions,Unknown
Heaven Can Wait,112,English,"Spoiled playboy Henry van Cleve dies and arrives at the entrance to Hell, a final destination he is sure he deserves after living a life of profligacy. The devil, however, isn't so sure Henry meets Hell's standards. Convinced he is where he belongs, Henry recounts his life's deeds, both good and bad, including an act of indiscretion during his 25-year marriage to his wife, Martha, with the hope that ""His Excellency"" will arrive at the proper judgment.",1943,"Comedy, Romance, Fantasy, Drama","afterlife, hell, based on play or musical, devil","Gene Tierney, Don Ameche, Marjorie Main, Laird Cregar, Charles Coburn",Ernst Lubitsch,"Hoopla, Criterion Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",20th Century Fox,Unknown
The Seventh Victim,71,English,A woman in search of her missing sister uncovers a Satanic cult in New York's Greenwich Village and finds that they could have something to do with her sibling's random disappearance.,1943,"Horror, Mystery","new york city, paranoia, satanism, punishment, film noir, murder, betrayal, noose, missing person, satanic cult, greenwich village, devil worship","Jean Brooks, Tom Conway, Kim Hunter, Hugh Beaumont, Erford Gage",Mark Robson,,"Apple TV, Amazon Video, Vudu ","Apple TV, Amazon Video, Vudu ",RKO Radio Pictures,Unknown
This Land Is Mine,103,English,"Somewhere in Europe, in a city occupied by the Nazis, a gentle school teacher finds himself torn between collaboration and resistance, cowardice and courage.",1943,"Drama, War","suicide, nazi, self sacrifice, resistance, bravery, mayor, cigarette, hand grenade, teacher, informant, air raid, schoolteacher","George Sanders, Maureen O'Hara, Charles Laughton, Walter Slezak, Kent Smith",Jean Renoir,TCM ,"Apple TV, Amazon Video, Google Play Movies, YouTube ","Apple TV, Amazon Video, Google Play Movies, YouTube ","Jean-Renoir- Dudly Nichols Productions, RKO Radio Pictures",Unknown
Meshes of the Afternoon,14,English,"A woman returning home falls asleep and has vivid dreams that may or may not be happening in reality. Through repetitive images and complete mismatching of the objective view of time and space, her dark inner desires play out on-screen.",1943,"Mystery, Fantasy","suicide, dream, key, woman director, short film","Alexander Hammid, Maya Deren","Alexander Hammid, Maya Deren",Criterion Channel ,,,,Unknown
Bombardier,99,English,"A documentary/drama about the training of bombardiers during WWII. Major Chick Davis proves to the U.S. Army the superiority of high altitude precision bombing, and establishes a school for bombardiers. Training is followed in semi-documentary style, with personal dramas in subplots. The climax is a spectacular, if somewhat jingoistic, battle sequence.",1943,"Drama, War","pilot, bombing, semi-documentary, bomber pilot, bombardier","Pat O’Brien, Anne Shirley, Randolph Scott, Eddie Albert, Walter Reed",Richard Wallace,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",RKO Radio Pictures,Unknown
Sherlock Holmes Faces Death,68,English,"During WWII several murders occur at a convalescent home where Dr. Watson has volunteered his services. He summons Holmes for help and the master detective proceeds to solve the crime from a long list of suspects including the owners of the home, the staff and the patients recovering there.",1943,"Crime, Mystery, Thriller","based on novel or book, black and white, northumberland, sherlock holmes","Hillary Brooke, Nigel Bruce, Basil Rathbone, Mary Gordon, Dennis Hoey",Roy William Neill,FlixFling ,"Apple TV, Amazon Video, Vudu, FlixFling ","Apple TV, Amazon Video, Vudu, FlixFling ",Universal Pictures,Unknown
Destination Tokyo,135,English,"During World War II, Captain Cassidy and his crew of submariners are ordered into Tokyo Bay on a secret mission. They are to gather information in advance of the planned bombing of Tokyo. Along the way, the crew learn about each other as they face the enemy and some of them lose their lives.",1943,War,"japan, submarine, world war ii, war strategy","John Ridgely, Cary Grant, Dane Clark, John Garfield, Alan Hale",Delmer Daves,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Warner Bros. Pictures,Unknown
Porky Pig's Feat,9,English,Porky Pig and Daffy Duck owe an outrageous sum to the Broken Arms Hotel. The manager thwarts their efforts to escape without paying their bill.,1943,"Animation, Comedy","cartoon, short film",Mel Blanc,Frank Tashlin,Classix ,,,"Warner Bros. Pictures, Leon Schlesinger Productions",Unknown
The Outlaw,116,English,"Newly appointed sheriff Pat Garrett is pleased when his old friend Doc Holliday arrives in Lincoln, New Mexico on the stage. Doc is trailing his stolen horse, and it is discovered in the possession of Billy the Kid. In a surprising turnaround, Billy and Doc become friends. This causes the friendship between Doc and Pat to cool. The odd relationship between Doc and Billy grows stranger when Doc hides Billy at his girl Rio's place after Billy is shot.",1943,"Western, Drama","sheriff, doc holliday, black and white, lgbt, gay theme","Jane Russell, Thomas Mitchell, Walter Huston, Jack Buetel, Mimi Aguglia",Howard Hughes,"Amazon Prime Video, fuboTV, MGM Plus Amazon Channel, Hoopla, Pure Flix, FlixFling, IndieFlix ","Apple TV, Amazon Video, Vudu, FlixFling ","Apple TV, Amazon Video, Vudu, FlixFling ","Howard Hughes Productions, RKO Radio Pictures",Unknown
Frankenstein Meets the Wolf Man,74,English,"Grave robbers open the grave of the wolf man and awaken him. He doesn't like the idea of being immortal and killing people when the moon is full so tries to find Dr. Frankenstein, in the hopes that the doctor can cure him. Dr. Frankenstein has died; however, his monster is found.",1943,Horror,"monster, gypsy, cemetery, full moon, sequel, dam, wolfman, laboratory, werewolf, black and white, ruins, grave robbing, lycanthrope, frankenstein","Patric Knowles, Maria Ouspenskaya, Bela Lugosi, Lon Chaney Jr., Ilona Massey",Roy William Neill,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",Universal Pictures,Unknown
Thousands Cheer,126,English,"Acrobat Eddie Marsh is in the army now. His first act is to become friendly with Kathryn Jones, the colonel's pretty daughter. Their romance hits a few snags, including disapproval from her father. Eddie's also plagued by fear of having an accident during his family's trapeze act in the army variety show, which also features a gallery of MGM stars.",1943,"Music, Comedy, Romance","circus, musical, trapeze, armed forces","Mary Astor, Kathryn Grayson, Ben Blue, Gene Kelly, John Boles",George Sidney,,,,Metro-Goldwyn-Mayer,Unknown
Hangmen Also Die!,134,English,"During the Nazi occupation of Czechoslovakia, surgeon Dr. Franticek Svoboda, a Czech patriot, assassinates the brutal ""Hangman of Europe"", Reichsprotektor Reinhard Heydrich, and is wounded in the process. In his attempt to escape, he is helped by history professor Stephen Novotny and his daughter Mascha.",1943,"Drama, Thriller, War","assassination, nazi, hostage, resistance, world war ii, surgeon, czechoslovakia, prague, czech republic, gestapo, double cross, nazi occupation, assassination of reinhard heydrich (1942), lidice massacre","Anna Lee, Brian Donlevy, Gene Lockhart, Walter Brennan, Dennis O'Keefe",Fritz Lang,"Amazon Prime Video, Hoopla, Cohen Media Amazon Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","United Artists, Arnold Pressburger Films",Unknown
The Leopard Man,66,English,"When a leopard escapes during a publicity stunt, it triggers a series of murders.",1943,"Horror, Mystery, Crime","fortune teller, cult, leopard, psycho, publicity stunt, proto-slasher","Jean Brooks, James Bell, Abner Biberman, Dennis O'Keefe, Ariel Heath",Jacques Tourneur,,"Apple TV, Amazon Video, Vudu ","Apple TV, Amazon Video, Vudu ",RKO Radio Pictures,Unknown
The Spider Woman,63,English,"Sherlock Holmes investigates a series of so-called ""pajama suicides"". He knows the female villain behind them is as cunning as Moriarty and as venomous as a spider. Based on ""The Sign of Four"" and the short stories ""The Dying Detective"", ""The Final Problem"", ""The Speckled Band"" and ""The Adventure of the Devil's Foot"".",1943,"Crime, Mystery, Thriller","suicide, casino, spider, roulette, compulsive gambling, pygmy, black and white, disguise, fake death, female villain, shooting gallery, female serial killer, sherlock holmes","Vernon Downing, Gale Sondergaard, Nigel Bruce, Basil Rathbone, Dennis Hoey",Roy William Neill,FlixFling ,"Apple TV, Amazon Video, Vudu, FlixFling ","Apple TV, Amazon Video, Vudu, FlixFling ",Universal Pictures,Unknown
Baby Puss,8,English,Tom is dressed up and treated like a baby by the little girl of the house.,1943,"Animation, Comedy","baby, mockery, little girl, cartoon cat, cartoon mouse, ridicule, dress up","Billy Bletcher, Jack Mather, Sara Berner, William Hanna","Joseph Barbera, William Hanna",,,,MGM Cartoon Studio,Unknown
Hitler's Children,82,English,This lurid exposé of the Hitler Youth follows the woes of an American girl declared legally German by the Nazi government.,1943,"Romance, War",loudspeaker,"Bonita Granville, Otto Kruger, Tim Holt, Hans Conried, Kent Smith",Edward Dmytryk,,,,RKO Radio Pictures,Unknown
This Is the Army,121,English,"In WW I dancer Jerry Jones stages an all-soldier show on Broadway, called Yip Yip Yaphank. Wounded in the War, he becomes a producer. In WW II his son Johnny Jones, who was before his fathers assistant, gets the order to stage a knew all-soldier show, called THIS IS THE ARMY. But in his pesonal life he has problems, because he refuses to marry his fiancée until the war is over.",1943,"Comedy, Music, Romance, War","army, world war ii","Joan Leslie, George Tobias, Charles Butterworth, George Murphy, Alan Hale",Michael Curtiz,"fuboTV, MGM Plus Amazon Channel, Pure Flix, Fandor Amazon Channel, FlixFling, IndieFlix ","Amazon Video, FlixFling ","Amazon Video, FlixFling ",Warner Bros. Pictures,Unknown
