Title,Runtime (minutes),Language,Overview,Release Year,Genre,Keywords,Actors,Directors,Stream,Buy,Rent,Production Companies,Website
Commando,90,English,"John Matrix, the former leader of a special commando strike force that always got the toughest jobs done, is forced back into action when his young daughter is kidnapped. To find her, Matrix has to fight his way through an array of punks, killers, one of his former commandos, and a fully equipped private army. With the help of a feisty stewardess and an old friend, Matrix has only a few hours to overcome his greatest challenge: finding his daughter before she's killed.",1985,"Action, Adventure, Thriller","daughter, martial arts, fight, kidnapping, mercenary, lone wolf, rescue mission, father, us army, gunfight, los angeles, california, terrorism, action hero","Dan Hedaya, Arnold Schwarzenegger, Rae Dawn Chong, James Olson, Vernon Wells",Mark L. Lester,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","SLM Production Group, Silver Pictures, 20th Century Fox",Unknown
Guinea Pig Part 2: Flower of Flesh and Blood,42,Japanese,"Late at night, a woman is kidnapped by an unknown assailant and taken back to his blood-spattered dungeon, where he turns her into a ""flower of blood and flesh"" through a series of dismemberment and evisceration.",1985,Horror,"gore, bodily dismemberment","Kirara Yugao, Hiroshi Tamura",Hideshi Hino,,,,Sai Enterprise,Unknown
D.A.R.Y.L.,100,English,"Daryl is a normal 10-year-old boy in many ways. However, unbeknown to his foster parents and friends, Daryl is actually a government-created robot with superhuman reflexes and mental abilities. Even his name has a hidden meaning -- it's actually an acronym for Data Analyzing Robot Youth Life-form. When the organization that created him deems the ""super soldier"" experiment a failure and schedules Daryl to be disassembled, it is up to a few rogue scientists to help him escape.",1985,"Family, Science Fiction, Action","computer, baseball, autopilot, forest, south carolina, family relationships, robot, boy genius, childhood, gate, piano, robot boy","Michael McKean, Barret Oliver, Mary Beth Hurt, Colleen Camp, Kathryn Walker",Simon Wincer,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Paramount, World Film Services",Unknown
Brazil,143,English,"Low-level bureaucrat Sam Lowry escapes the monotony of his day-to-day life through a recurring daydream of himself as a virtuous hero saving a beautiful damsel. Investigating a case that led to the wrongful arrest and eventual death of an innocent man instead of wanted terrorist Harry Tuttle, he meets the woman from his daydream, and in trying to help her gets caught in a web of mistaken identities, mindless bureaucracy and lies.",1985,"Comedy, Science Fiction","dream, government, bureaucracy, police state, great britain, technology, dystopia, office, dark comedy, satire, surrealism, steampunk, terrorism, bombing, job promotion, repairman, christmas","Kim Greist, Jonathan Pryce, Ian Holm, Bob Hoskins, Robert De Niro",Terry Gilliam,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ",Embassy International Pictures,Unknown
Red Sonja,89,English,"The tyrant Gedren seeks the total power in a world of barbarism. She raids the city Hablac and kills the keeper of a talisman that gives her great power. Red Sonja, sister of the keeper, sets out with her magic sword to overthrow Gedren.",1985,"Adventure, Fantasy, Action","epic, monster, swordplay, villainess, queen, talisman, based on comic, warrior, high fantasy, sword and sorcery","Paul L. Smith, Brigitte Nielsen, Arnold Schwarzenegger, Sandahl Bergman, Ernie Reyes Jr.",Richard Fleischer,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Famous Films Productions, Metro-Goldwyn-Mayer, DDL Cinematografica",Unknown
Brewster's Millions,97,English,"Brewster, an aging minor-league baseball player, stands to inherit 300 million dollars if he can successfully spend 30 million dollars in 30 days without anything to show for it, and without telling anyone what he's up to... A task that's a lot harder than it sounds!",1985,Comedy,"new jersey, based on novel or book, photographer, baseball, dollar, remake, lawyer, millionaire, manhattan, new york city, inheritance challenge, extravagance, interior decorator, spending money, accounting fraud, mayoral campaign","John Candy, Jerry Orbach, Stephen Collins, Lonette McKee, Richard Pryor",Walter Hill,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Silver Pictures, Universal Pictures, Lawrence Gordon Productions",Unknown
The Sure Thing,100,English,"Gib, a beer-guzzling slob, and Alison, an uptight Ivy-Leaguer, are an unlikely duo stuck together on a cross-country trip during Christmas break. At first they get on each other's nerves but, as time passes, they find their divergent natures complement each other. Now they need to realize what they've already found before it's too late.",1985,"Comedy, Romance","california, college, road trip, swimming pool, cross country","Anthony Edwards, John Cusack, Tim Robbins, Daphne Zuniga, Boyd Gaines",Rob Reiner,,,,"Monument Pictures, Embassy Films Associates, Embassy Pictures",Unknown
Beautiful Teacher in Torture Hell,67,Japanese,A female teacher who is skilled in kendo is assigned to a rural high school in a beautiful remote valley. But she is soon trapped in a wide conspiracy of lust and perversion by those around her.,1985,"Drama, Thriller, Horror","fencing, pink film","Ran Masaki, Saori Mizuno, Izumi Shima, Hiroshi Nawa, Nobutaka Masutomi",Masahito Segawa,,,,Nikkatsu Corporation,https://www.nikkatsu.com/movie/26280.html
The Breakfast Club,98,English,"Five high school students from different walks of life endure a Saturday detention under a power-hungry principal. The disparate group includes rebel John, princess Claire, outcast Allison, brainy Brian and Andrew, the jock. Each has a chance to tell his or her story, making the others see them a little differently -- and when the day ends, they question whether school will ever be the same.",1985,"Comedy, Drama","high school, coming of age, teen angst, detention, teenage rebellion, stereotype, 1980s, one location, teenager","Emilio Estevez, Anthony Michael Hall, Ally Sheedy, Judd Nelson, Molly Ringwald",John Hughes,"Max, Max Amazon Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Universal Pictures, A&M Films, Channel Productions",Unknown
Police Academy 2: Their First Assignment,87,English,"Officer Carey Mahoney and his cohorts have finally graduated from the Police Academy and are about to hit the streets on their first assignment. Question is, are they ready to do battle with a band of graffiti-tagging terrorists? Time will tell, but don't sell short this cheerful band of doltish boys in blue.",1985,"Comedy, Crime","espionage, handcuffs, investigation, police chief, police operation, police everyday life, police academy, commandant","Steve Guttenberg, David Graf, Michael Winslow, Bubba Smith, Bruce Mahler",Jerry Paris,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","The Ladd Company, Warner Bros. Pictures",https://www.warnerbros.com/movies/police-academy-2-their-first-assignment/
