Title,Runtime (minutes),Language,Overview,Release Year,Genre,Keywords,Actors,Directors,Stream,Buy,Rent,Production Companies,Website
Cheaper by the Dozen,85,English,"""Cheaper by the Dozen"", based on the real-life story of the Gilbreth family, follows them from Providence, Rhode Island, to Montclair, New Jersey, and details the amusing anecdotes found in large families.",1950,"Comedy, Drama, Family","new jersey, big family, large family","Myrna Loy, Clifton Webb, Betty Lynn, Edgar Buchanan, Jeanne Crain",Walter Lang,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",20th Century Fox,Unknown
Gone to Earth,111,English,"Jennifer Jones plays Hazel Woods, a beautiful young English Gypsey girl who loves animals and in particular her pet fox. She is hotly desired by Jack Reddin a fox hunting squire who vies for her affection and pursues her even after her marriage to the local pastor.",1950,"Drama, Romance",technicolor,"Sybil Thorndike, Edward Chapman, Cyril Cusack, David Farrar, Jennifer Jones","Emeric Pressburger, Michael Powell",,,,"Vanguard Films, London Films Productions, The Archers",Unknown
"Walk Softly, Stranger",81,English,A petty crook moves to an Ohio town and courts a factory owner's disabled daughter.,1950,"Crime, Drama, Romance","gambling, wheelchair, ohio, film noir, handicap, petty criminal","Paul Stewart, Spring Byington, Joseph Cotten, Alida Valli, Jack Paar",Robert Stevenson,,,,"Dore Schary Productions, Vanguard Films, RKO Radio Pictures",Unknown
Harriet Craig,90,English,A perfectionist woman's devotion to her home drives away friends and family.,1950,Drama,"obsession, based on play or musical, loneliness","William Bishop, Wendell Corey, Allyn Joslyn, Joan Crawford, Lucile Watson",Vincent Sherman,fuboTV ,,,Columbia Pictures,Unknown
Last Holiday,88,English,"George Bird is a salesman of agricultural machinery who finds out that he hasn't long to live. On his doctor's advice, he goes to an exclusive seaside resort to spend his savings on one last holiday.",1950,"Comedy, Drama","hotel, upper class, holiday, resort, wrong diagnosis","Jean Colin, Kay Walsh, Grégoire Aslan, Alec Guinness, Beatrice Campbell",Henry Cass,Criterion Channel ,,,"Watergate, Associated British Picture Corporation",Unknown
Broken Arrow,93,English,"Indian scout Tom Jeffords is sent out to stem the war between the Whites and Apaches in the late 1870s. He learns that the Indians kill only to protect themselves, or out of retaliation for white atrocities.",1950,"Western, Romance","peace, settler, mail","Debra Paget, Basil Ruysdael, Jeff Chandler, Will Geer, James Stewart",Delmer Daves,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",20th Century Fox,Unknown
Harvey,104,English,"The story of Elwood P. Dowd who makes friends with a spirit taking the form of a human-sized rabbit named Harvey that only he sees (and a few privileged others on occasion also.) After his sister tries to commit him to a mental institution, a comedy of errors ensues. Elwood and Harvey become the catalysts for a family mending its wounds and for romance blossoming in unexpected places.",1950,"Comedy, Fantasy","sanatorium, based on play or musical, imaginary friend, mental institution, black and white, police officer, rabbit, mental illness, screwball comedy, commitment, brother sister relationship","Cecil Kellaway, Charles Drake, Josephine Hull, James Stewart, Peggy Dow",Henry Koster,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ",Universal International Pictures,Unknown
Stars in My Crown,89,English,The story of a young pastor coming to a small town in the United States to set up his ministry.  The movie tells of the various relationships and struggles he goes through as he goes about raising his family and preaching to the community.,1950,"Drama, Western","small town, based on novel or book, narration, pastor, contagion spread, last will and testament, racism, orphan, nephew, lynch mob, science vs religion, post civil war, typhoid, 19th century, traditional medicine, small southern town, small town doctor, a decent man, small town america, community life, faith and religion","Ellen Drew, Lewis Stone, Dean Stockwell, Joel McCrea, Alan Hale",Jacques Tourneur,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Metro-Goldwyn-Mayer,Unknown
The Big Lift,120,English,The Berlin Air Lift from the point of view of two NCOs.,1950,"War, Action, Adventure, Drama","aviation, semi-documentary, berlin airlift","Bruni Löbel, Cornell Borchers, Paul Douglas, Montgomery Clift, O.E. Hasse",George Seaton,"fuboTV, MGM Plus Amazon Channel, Pure Flix, Fandor Amazon Channel, FlixFling ","Amazon Video, FlixFling ","Amazon Video, FlixFling ",20th Century Fox,Unknown
Morning Departure,102,English,The crew of a submarine is trapped on the sea floor when it sinks. How can they be rescued before they run out of air?,1950,Drama,"sea, submarine, world war ii, crew, 1940s","John Mills, George Cole, Richard Attenborough, Nigel Patrick, Bernard Lee",Roy Ward Baker,,,,Jay Lewis Productions,Unknown
Three Secrets,98,English,"A five-year-old boy is the sole survivor of a devastating plane crash in the mountains of California. When the newspapers reveal the boy was adopted and that the crash occurred on his birthday, three women begin to ponder if it's the son each gave up for adoption. As the three await news of his rescue at a mountain cabin, they recall incidents from five years earlier and why they were forced to give up their son.",1950,Drama,"rescue, adoption, mountain","Eleanor Parker, Frank Lovejoy, Ruth Roman, Leif Erickson, Patricia Neal",Robert Wise,,,,"United States Pictures, Warner Bros. Pictures",Unknown
Orpheus,95,French,A poet in love with Death follows his unhappy wife into the underworld.,1950,"Romance, Fantasy, Drama","paris, france, orpheus, mythology, greek mythology","Henri Crémieux, Jean Marais, María Casares, François Périer, Marie Déa",Jean Cocteau,"Max, Max Amazon Channel, Criterion Channel ",,,"Films du Palais Royal, Andre Paulve Film",Unknown
Rashomon,88,Japanese,"Brimming with action while incisively examining the nature of truth, ""Rashomon"" is perhaps the finest film ever to investigate the philosophy of justice. Through an ingenious use of camera and flashbacks, Kurosawa reveals the complexities of human nature as four people recount different versions of the story of a man's murder and the rape of his wife.",1950,"Crime, Drama, Mystery","dying and death, japan, samurai, rape, court case, court, truth, rain, woodcutter, subjectivity, medium, sunlight, criminal, based on short story, multiple perspectives, jidaigeki, heian period","Masayuki Mori, Minoru Chiaki, Takashi Shimura, Toshirō Mifune, Machiko Kyō",Akira Kurosawa,"Max, Max Amazon Channel, Criterion Channel ","Apple TV, Amazon Video ","Apple TV, Amazon Video ",Daiei Film,Unknown
King Solomon's Mines,103,English,Adventurer Allan Quartermain leads an expedition into uncharted African territory in an attempt to locate an explorer who went missing during his search for the fabled diamond mines of King Solomon.,1950,"Adventure, Action, Romance","based on novel or book, africa, diamond mine, wildlife, jungle, animal, adventurer, allan quatermain, 19th century","Deborah Kerr, Lowell Gilmore, Hugo Haas, Richard Carlson, Stewart Granger","Compton Bennett, Andrew Marton",,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Metro-Goldwyn-Mayer,Unknown
The Magnet,79,English,A classic Ealing comedy in which a young boy steals a magnet and becomes a hero.,1950,"Comedy, Drama","liverpool, england, ealing, magnet, schoolboy, child protagonist","James Fox, Meredith Edwards, Stephen Murray, Kay Walsh, Gladys Henson",Charles Frend,,,,"Ealing Studios, General Film Distributors",Unknown
Three Came Home,106,English,"Borneo, 1941, during World War II. When the Japanese occupy the island, American writer Agnes Newton Keith is separated from her husband and imprisoned with her son in a prison camp run by the enigmatic Colonel Suga.",1950,"War, Drama","world war ii, prisoner of war, based on true story, borneo, japanese occupation, war effort, internment camp, woman in peril, prisoner of war camp","Patric Knowles, Claudette Colbert, Florence Desmond, Sessue Hayakawa, Sylvia Andrew",Jean Negulesco,"fuboTV, MGM Plus Amazon Channel, Pure Flix, Classix, Fandor Amazon Channel ","Amazon Video, Vudu ","Amazon Video, Vudu ",20th Century Fox,Unknown
Father of the Bride,92,English,"Proud father Stanley Banks remembers the day his daughter, Kay, got married. Starting when she announces her engagement through to the wedding itself, we learn of all the surprises and disasters along the way.",1950,"Comedy, Romance, Drama","marriage, engagement","Elizabeth Taylor, Billie Burke, Spencer Tracy, Don Taylor, Joan Bennett",Vincente Minnelli,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ",Metro-Goldwyn-Mayer,Unknown
The Black Rose,116,English,"In the 13th century, Walter of Gurnie, a disinherited Saxon youth, is forced to flee England. With his friend, Tristram, he falls in with the army of the fierce but avuncular General Bayan, and journeys all the way to China, where both men become involved in intrigues in the court of Kublai Khan.",1950,"War, Adventure, History",None,"Orson Welles, Jack Hawkins, Cécile Aubry, Tyrone Power, Michael Rennie",Henry Hathaway,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",20th Century Fox,Unknown
The Nevadan,81,English,A mysterious stranger crosses paths with an outlaw bank robber and a greedy rancher.,1950,Western,"bank robber, stranger","Dorothy Malone, Randolph Scott, George Macready, Frank Faylen, Forrest Tucker",Gordon Douglas,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Scott-Brown Productions,Unknown
Dark City,98,English,"Gamblers who ""took"" an out-of-town sucker in a crooked poker game feel shadowy vengeance closing in on them.",1950,"Drama, Thriller, Crime","poker, gambling, con man, film noir","Lizabeth Scott, Charlton Heston, Dean Jagger, Viveca Lindfors, Don DeFore",William Dieterle,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Paramount, Hal Wallis Productions",Unknown
Winchester '73,92,English,"Lin McAdam rides into town on the trail of Dutch Henry Brown, only to find himself in a shooting competition against him. McAdam wins the prize, a one-in-a-thousand Winchester rifle, but Dutch steals it and leaves town. McAdam follows, intent on settling his old quarrel, while the rifle keeps changing hands and touching a number of lives.",1950,Western,"showdown, robbery, horseback riding, hostility, assault, search, rifle, stealing, contest, poker game, fourth of july, winchester rifle, prize, u.s. cavalry","Dan Duryea, Stephen McNally, Shelley Winters, James Stewart, Millard Mitchell",Anthony Mann,"Starz Apple TV Channel, Starz Roku Premium Channel, Starz, Starz Amazon Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ",Universal International Pictures,Unknown
Quicksand,79,English,"Young auto mechanic Dan Brady takes $20 from a cash register at work to go on a date with blonde femme fatale Vera Novak. Brady intends to put the money back before it is missed, but the garage's bookkeeper shows up earlier than scheduled. As Brady scrambles to cover evidence of his petty theft, he fast finds himself drawn into an ever worsening ""quicksand"" of crime.",1950,"Crime, Drama","car mechanic, femme fatale, film noir","Mickey Rooney, Peter Lorre, Jeanne Cagney, Barbara Bates, Taylor Holmes",Irving Pichel,"fuboTV, MGM Plus Amazon Channel, MGM Plus, Pure Flix, Fandor Amazon Channel, FilmBox+ ","Amazon Video, Vudu ","Amazon Video, Vudu ",Samuel H. Stiefel Productions,Unknown
Wagon Master,86,English,"Two young drifters guide a Mormon wagon train to the San Juan Valley and encounter cutthroats, Navajo, geography, and moral challenges on the journey.",1950,"Adventure, Western","native american, cowboy, mormon, san juana valley","Ben Johnson, Ward Bond, Charles Kemper, Harry Carey, Jr., Joanne Dru",John Ford,TCM ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Argosy Pictures, RKO Radio Pictures",Unknown
Cyrano de Bergerac,113,English,"France, 1640. Cyrano, the charismatic swordsman-poet with the absurd nose, hopelessly loves the beauteous Roxane; she, in turn, confesses to Cyrano her love for the handsome but tongue-tied Christian. The chivalrous Cyrano sets up with Christian an innocent deception, with tragic results.",1950,"Adventure, Drama, Romance","paris, france, poet, nose, based on play or musical, swordsman, unrequited love, 17th century","José Ferrer, Ralph Clanton, Mala Powers, William Prince, Morris Carnovsky",Michael Gordon,"Amazon Prime Video, fuboTV, MGM Plus Amazon Channel, Hoopla, Pure Flix, Classix, Fandor Amazon Channel, FlixFling, IndieFlix ","Apple TV, Amazon Video, Vudu, FlixFling ","Apple TV, Amazon Video, Vudu, Pantaflix, FlixFling ",Stanley Kramer Productions,Unknown
Francis,91,English,"The truthful soldier Stirling didn't know how to lie about his source of information, the talking army Mule, Francis, so he was treated as a lunatic and led to one after another hilarious situations, where the mule was the only one that appeared in his right mind. In the process of all this, the mule assisted in uncovering a spy, Mareen, who pretended to be lost among the jungles, but was actually...",1950,"Comedy, Family, Fantasy, War","based on novel or book, horse, sergeant, mule, psychotronic film, animals family","Donald O'Connor, John McIntire, Ray Collins, Zasu Pitts, Patricia Medina",Arthur Lubin,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Universal International Pictures,Unknown
Gun Crazy,87,English,"Bart Tare is an ex-Army man who has a lifelong fixation with guns, he meets a kindred spirit in sharpshooter Annie Starr and goes to work at a carnival. After upsetting the carnival owner who lusts after Starr, they both get fired. Soon, on Starr's behest, they embark on a crime spree for cash.",1950,"Crime, Thriller, Romance","gun, carnival, sharpshooter, payroll robbery, based on short story, gun violence, crime spree, gun shooting, gun culture, gun enthusiast, fugitive lovers","Berry Kroeger, Anabel Shaw, John Dall, Peggy Cummins, Morris Carnovsky",Joseph H. Lewis,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","King Brothers Productions, United Artists",Unknown
