Title,Runtime (minutes),Language,Overview,Release Year,Genre,Keywords,Actors,Directors,Stream,Buy,Rent,Production Companies,Website
When a Stranger Calls,87,English,"Far away from the site of a gruesome murder, a teenager named Jill Johnson arrives at a luxurious home for a baby-sitting job. With the children fast asleep, she settles in for what she expects to be an ordinary evening. Soon, the ringing of a phone and the frightening words of a sadistic caller turn Jill's routine experience into a night of terror.",2006,"Horror, Mystery","loss of loved one, babysitter, killer, strange person, call","Brian Geraghty, Katie Cassidy, Clark Gregg, Tommy Flanagan, Camilla Belle",Simon West,"Max, Max Amazon Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Davis Entertainment, Screen Gems",https://www.sonypictures.com/movies/whenastrangercalls
DOA: Dead or Alive,87,English,Four beautiful rivals at an invitation-only martial-arts tournament join forces against a sinister threat. Princess Kasumi is an aristocratic warrior trained by martial-arts masters. Tina Armstrong is a wrestling superstar. Helena Douglas is an athlete with a tragic past. Christie Allen earns her keep as a thief and an assassin-for-hire.,2006,"Adventure, Action, Thriller","island, martial arts, kung fu, assassin, fight, competition, wrestling, nerd, karate, bikini, sword fight, ninja, tournament, explosion, based on video game, swimsuit","Sarah Carter, Holly Valance, Jaime Pressly, Devon Aoki, Natassia Malthe",Corey Yuen,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Dimension Films, Impact Pictures, Mindfire Entertainment, Team Ninja, VIP 4 Medienfonds, Tecmo, Bernd Eichinger Productions, Constantin Film, Summit Entertainment, VIP Medienfonds 4",Unknown
Pan's Labyrinth,118,Spanish,"Living with her tyrannical stepfather in a new home with her pregnant mother, 10-year-old Ofelia feels alone until she explores a decaying labyrinth guarded by a mysterious faun who claims to know her destiny. If she wishes to return to her real father, Ofelia must complete three terrifying tasks.",2006,"Fantasy, Drama, War","princess, army, spain, fairy tale, resistance, servant, anti hero, franco regime (francoism), woods, love, cruelty, hiding, labyrinth, magic realism, mythological, dark fairy tale, children in wartime, post spanish civil war, faun","Ariadna Gil, Maribel Verdú, Doug Jones, Sergi López, Ivana Baquero",Guillermo del Toro,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Estudios Picasso, Esperanto Filmoj, Tequila Gang, Telecinco Cinema",Unknown
Garfield: A Tail of Two Kitties,82,English,"Jon and Garfield visit the United Kingdom, where a case of mistaken cat identity finds Garfield ruling over a castle. His reign is soon jeopardized by the nefarious Lord Dargis, who has designs on the estate.",2006,"Animation, Comedy, Family, Adventure, Drama, Fantasy","luxury, london, england, cat, mistake in person, wretch, prince, mistaken identity, based on comic, royalty, animal, nobility","Jennifer Love Hewitt, Bill Murray, Breckin Meyer, Billy Connolly, Tim Curry",Tim Hill,Disney Plus ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","20th Century Fox, Davis Entertainment, Dune Entertainment, Major Studio Partners, Ingenious Media, Ingenious Film Partners",Unknown
Undisputed II: Last Man Standing,93,English,"Heavyweight Champ George ""Iceman"" Chambers is sent to a Russian jail on trumped-up drug charges. In order to win his freedom he must fight against the jailhouse fighting champ Uri Boyka in a battle to the death. This time he is not fighting for a title, he is fighting for his life!",2006,"Action, Crime, Thriller",jail,"Mark Ivanir, Ben Cross, Michael Jai White, Eli Danker, Scott Adkins",Isaac Florentine,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Nu Image Bulgaria, Millennium Media",Unknown
Idiocracy,84,English,"To test its top-secret Human Hibernation Project, the Pentagon picks the most average Americans it can find - an Army private and a prostitute - and sends them to the year 2505 after a series of freak events. But when they arrive, they find a civilization so dumbed-down that they're the smartest people around.",2006,"Comedy, Science Fiction, Adventure","future, army, prostitute, usa president, congress, experiment, arena, capitalism, dark comedy, hibernation, stupidity, junk food, social satire, brainwashing, surveillance, masturbation, u.s. congress, mass media, aftercreditsstinger, commercialism, anti-intellectualism","Anthony 'Citric' Campos, Luke Wilson, Dax Shepard, Maya Rudolph, Terry Crews",Mike Judge,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","20th Century Fox, Ternion Pictures",https://ahighlight.com
Cars,117,English,"Lightning McQueen, a hotshot rookie race car driven to succeed, discovers that life is about the journey, not the finish line, when he finds himself unexpectedly detoured in the sleepy Route 66 town of Radiator Springs. On route across the country to the big Piston Cup Championship in California to compete against two seasoned pros, McQueen gets to know the town's offbeat characters.",2006,"Animation, Adventure, Comedy, Family","friendship, car race, success, route 66, porsche, retirement, road trip, anthropomorphism, rural area, los angeles, california, aftercreditsstinger, duringcreditsstinger","Tony Shalhoub, Bonnie Hunt, Larry the Cable Guy, Paul Newman, Owen Wilson",John Lasseter,Disney Plus ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Pixar, Walt Disney Pictures",http://disney.go.com/disneyvideos/animatedfilms/cars/
RV,99,English,"Climbing aboard their mammoth recreational vehicle for a cross-country road trip to the Colorado Rockies, the Munro family – led by dysfunctional patriarch, Bob – prepares for the adventure of a lifetime. But spending two weeks together in one seriously small space has a way of cramping their style.",2006,"Family, Comedy, Romance, Drama","workaholic, parent child relationship, camping, marriage, rocky mountains, colorado, car crash, slapstick comedy, family vacation, family holiday, recreational vehicle","Robin Williams, Cheryl Hines, Josh Hutcherson, JoJo, Jeff Daniels",Barry Sonnenfeld,Starz Apple TV Channel ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Columbia Pictures, Relativity Media, Red Wagon Entertainment, IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG, Waverly Films, Intermedia",Unknown
The Omen,110,English,A diplomatic couple adopts the son of the devil without knowing it. A remake of the classic horror film of the same name from 1976.,2006,"Mystery, Horror, Fantasy, Thriller","ambassador, parent child relationship, prophecy, monk, photography, nanny, animal attack, pentagram, devil's son, birthmark, omen, murder, hospital, cowardliness, church, demon, death, archaeologist, catholicism, catholic priest","Liev Schreiber, Julia Stiles, Pete Postlethwaite, Seamus Davey-Fitzpatrick, David Thewlis",John Moore,Hulu ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","20th Century Fox, 11:11 Mediaworks, Dune Entertainment",http://www.theomenmovie.com/
Superman Returns,154,English,"Superman returns to discover his 5-year absence has allowed Lex Luthor to walk free, and that those he was closest to felt abandoned and have moved on. Luthor plots his ultimate revenge that could see millions killed and change the face of the planet forever, as well as ridding himself of the Man of Steel.",2006,"Science Fiction, Action, Adventure","saving the world, superhero, invulnerability, based on comic, sequel, super power, kryptonite, superhuman strength","James Marsden, Brandon Routh, Parker Posey, Kevin Spacey, Kate Bosworth",Bryan Singer,"Max, Max Amazon Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","DC Comics, Legendary Pictures, Bad Hat Harry Productions, Warner Bros. Pictures, Peters Entertainment",https://www.warnerbros.com/movies/superman-returns
