Title,Runtime (minutes),Language,Overview,Release Year,Genre,Keywords,Actors,Directors,Stream,Buy,Rent,Production Companies,Website
King of Burlesque,90,English,"Warner Baxter plays the ambitious producer of a burlesque show who rises to the big time on Broadway. Alice Faye is the loyal burleycue singer who helps make Baxter a success. His head turned by sudden fame, Baxter falls under the spell of a society woman (Mona Barrie) who has theatrical aspirations of her own. She marries Baxter, then convinces him to produce a string of ""artistic"" plays rather than his extravagant musical revues. The plays are flops, and the woman haughtily divorces Baxter. Faithful Alice Faye, who'd gone to London when her ex-beau was married, returns to the penniless Baxter. She and her burlesque buddies team up to pull Baxter out of his rut and put him on top again.",1936,"Drama, Music","widow, singer, burlesque","Alice Faye, Arline Judge, Jack Oakie, Warner Baxter, Mona Barrie",Sidney Lanfield,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",20th Century Fox,Unknown
Mr. Thank You,76,Japanese,"In Depression-era Japan, a courteous bus driver carries an eclectic group of passengers from the mountainous Izu to Tokyo.",1936,"Drama, Comedy","countryside, bus ride, based on short story, bus trip","Kaoru Futaba, Michiko Kuwano, Mayumi Tsukiji, Einosuke Naka, Ken Uehara",Hiroshi Shimizu,Criterion Channel ,,,Shochiku,Unknown
Come and Get It,99,English,"An ambitious lumberjack abandons his saloon girl lover so that he can marry into wealth, but years later becomes infatuated with the woman's daughter.",1936,"Drama, Romance","saloon, wisconsin, ambition, old man, look-alike, infatuation, lumberjack, saloon singer, timber, loveless marriage, business tycoon, rich man, lumber camp, father son conflict, lumber, friends love same woman, friends reunion, widower with daughter, lumber mill, marry for money, married to boss' daughter, father and son love same woman","Frances Farmer, Walter Brennan, Edward Arnold, Joel McCrea, Mady Christians","Richard Rosson, William Wyler, Howard Hawks","Amazon Prime Video, FlixFling ","Amazon Video, FlixFling ","Amazon Video, FlixFling ","Howard Productions, United Artists",Unknown
Lloyd's of London,113,English,"Norfolk, England, 1770. The nephew of an innkeeper and the son of a reverend maintain a very close friendship until, after living a great adventure, they must separate their paths. The former will head his footsteps to London and bound his destiny to Lloyd's, a thriving insurance company; the latter will eventually become one of the greatest heroes in the history of the British Empire.",1936,"Drama, History, Romance","male friendship, french revolution, napoleonic wars, 18th century, battle of trafalgar, shipping company, 19th century, insurance company, england history","C. Aubrey Smith, Madeleine Carroll, Guy Standing, Freddie Bartholomew, Tyrone Power",Henry King,,,,20th Century Fox,Unknown
Camille,109,English,"Life in 1847 Paris is as spirited as champagne and as unforgiving as the gray morning after. In gambling dens and lavish soirees, men of means exert their wills and women turned courtesans exult in pleasure. One such woman is Marguerite Gautier, who begins a sumptuous romance with Armand Duval.",1936,"Drama, Romance, History","paris, france, courtesan, terminal illness, death, illness, tuberculosis, star crossed lovers, camelia, dying in arms","Lionel Barrymore, Robert Taylor, Elizabeth Allan, Greta Garbo, Jessie Ralph",George Cukor,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Metro-Goldwyn-Mayer,Unknown
I Love to Singa,8,English,"I Love to Singa depicts the story of a young owl who wants to sing jazz, instead of the classical music that his German parents wish him to perform. The plot is a lighthearted tribute to Al Jolson's film The Jazz Singer.",1936,"Animation, Comedy, Music","jazz, parent child relationship, classical music, cartoon, short film","Johnnie Davis, Bernice Hansen, Joe Dougherty, Tommy Bond, Billy Bletcher",Tex Avery,,,,"Leon Schlesinger Productions, Warner Bros. Pictures",Unknown
Alpine Climbers,10,English,"Donald, Mickey, and Pluto climb the Alps. While up top, Donald has a run-in with a mountain goat over some edelweiss, Mickey has a row with an eagle over its eggs; one of them hatches, and gives Pluto some trouble (as does the grog a Saint Bernard gives him when he falls into a snowbank).",1936,"Animation, Comedy","eagle, st. bernard, mountaineering, short film","Lee Millar, Pinto Colvig, Walt Disney, Clarence Nash",David Hand,,,,Walt Disney Productions,Unknown
His Brother's Wife,88,English,"Epidemiologist Cliff Claybourne falls in love with Rita Wilson in a gambling house. They want to marry but Cliff's brother is convinced Rita is no good and forces Cliff to fulfill his agreement to do research in Africa in exchange for paying gambling debt. Rita, Cliff and brother are furious with each other, but Rita and Cliff are still in love.",1936,"Drama, Romance","gambling debt, nightclub, revenge","Joseph Calleia, Barbara Stanwyck, Robert Taylor, Jean Hersholt, John Eldredge",W.S. Van Dyke,,,,Metro-Goldwyn-Mayer,Unknown
César,141,French,"Honoré Panisse is dying, cheerfully, with friends, wife, and son at his side. He confesses to the priest in front of his friends; he insists that the doctor be truthful. But, he cannot bring himself to tell his son Césariot that his real father is Marius, the absent son of César, Césariot's godfather. Panisse leaves that to Fanny, the lad's mother. Dissembling that he's off to see a friend, Césariot then seeks Marius, now a mechanic in Toulon. Posing as a journalist, Césariot spends time with Marius and leaves believing tales he is a petty thief. Only after the truth comes out can Marius, Fanny, César, and Césariot step beyond the falsehoods, benign though they may be.",1936,"Comedy, Drama",None,"Raimu, Fernand Charpin, Pierre Fresnay, Orane Demazis, André Fouché",Marcel Pagnol,Criterion Channel ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Les Films Marcel Pagnol,Unknown
San Francisco,115,English,A beautiful singer and a battling priest try to reform a Barbary Coast saloon owner in the days before the great earthquake and subsequent fires in 1906.,1936,"Drama, Romance, Music","epic, san francisco, california, earthquake, priest, belief in god, saloon owner, opera singer, saloon singer, crisis of faith, disaster movie, nob hill, loss of faith, great fire, 1900s, tough man","Spencer Tracy, Clark Gable, Jeanette MacDonald, Jack Holt, Jessie Ralph",W.S. Van Dyke,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Metro-Goldwyn-Mayer,Unknown
