Title,Runtime (minutes),Language,Overview,Release Year,Genre,Keywords,Actors,Directors,Stream,Buy,Rent,Production Companies,Website
Robinson Crusoe on Mars,110,English,"Stranded on Mars with only a monkey as a companion, an astronaut must figure out how to find oxygen, water, and food on the lifeless planet.",1964,"Science Fiction, Adventure","planet mars, space mission, astronaut, monkey, alien space craft","Paul Mantee, Adam West, Victor Lundin, The Woolly Monkey",Byron Haskin,"FlixFling, Cultpix ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, FlixFling ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, FlixFling ","Aubrey Schenck Productions, Paramount",Unknown
Robin and the 7 Hoods,123,English,"In prohibition-era Chicago, the corrupt sheriff and Guy Gisborne, a south-side racketeer, knock off the boss Big Jim. Everyone falls in line behind Guy except Robbo, who controls the north side. Although he's out-gunned, Robbo wants to keep his own territory. A pool-playing dude from Indiana and the director of a boys' orphanage join forces with Robbo; and, when he gives some money to the orphanage, he becomes the toast of the town as a hood like Robin Hood. Meanwhile, Guy schemes to get rid of Robbo, and Big Jim's heretofore unknown daughter Marian appears and goes from man to man trying to find an ally in her quest to run the whole show. Can Robbo hold things together?",1964,"Comedy, Crime, Music","chicago, illinois, bootlegger, dancing, prohibition era, gangster, falsely accused, orphanage, rat pack, publicity, crime boss, charity, robin hood, musical, tap dancing, parody, rivalry, organized crime, spoof, singing, speakeasy, crooked sheriff, counterfeiting, illegal gambling, counterfeiting ring, salvation army, the rat pack, christmas, 1920s, gambling racket, corrupt sheriff, corrupt police officials, temperance, revival meeting","Frank Sinatra, Bing Crosby, Dean Martin, Sammy Davis Jr., Peter Falk",Gordon Douglas,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Warner Bros. Pictures, P-C Productions, Essex Productions, Meadway-Claude Productions Company",Unknown
Circus World,135,English,"Circus owner Matt Masters is beset by disasters as he attempts a European tour of his circus. At the same time, he is caught in an emotional bind between his adopted daughter and her mother.",1964,Drama,"wild west show, trapeze","Rita Hayworth, Lloyd Nolan, Claudia Cardinale, Richard Conte, John Wayne",Henry Hathaway,,,,"Paramount, Samuel Bronston Productions",Unknown
Three Outlaw Samurai,93,Japanese,"Shiba, a wandering ronin, encounters a band of peasants who have kidnapped the daughter of their dictatorial magistrate, in hopes of coercing from him a reduction in taxes. Shiba takes up their fight, joined by two renegades from the magistrate's guard, Sakura and Kikyo. The three outlaws find themselves in a battle to the death.",1964,"Action, Drama","samurai, peasant, katana, murder, treachery, ronin, dishonor, bribery, change of heart, jidaigeki, shame","Mikijiro Hira, Yoshiko Kayama, Tetsurō Tamba, Isamu Nagato, Miyuki Kuwano",Hideo Gosha,Criterion Channel ,,,"Samurai Productions, Shochiku",Unknown
The Secret Invasion,97,English,"During World War II, convicts are recruited by the Allies for an extremely hazardous mission.",1964,War,"prison, italian, prisoner of war, prison escape, commando, tunnel","Mickey Rooney, Raf Vallone, Stewart Granger, Edd Byrnes, Henry Silva",Roger Corman,,"Apple TV, Amazon Video, Google Play Movies, YouTube ","Apple TV, Amazon Video, Google Play Movies, YouTube ","United Artists, The Corman Company, San Carlos Productions",Unknown
Goldfinger,110,English,"Special agent 007 comes face to face with one of the most notorious villains of all time, and now he must outwit and outgun the powerful tycoon to prevent him from cashing in on a devious scheme to raid Fort Knox -- and obliterate the world's economy.",1964,"Adventure, Action, Thriller","airplane, based on novel or book, england, secret intelligence service, golf, secret organization, nuclear radiation, fort knox, aston martin, secret lab, laser, kentucky, gas attack, mi6, british secret service, duringcreditsstinger","Harold Sakata, Gert Fröbe, Honor Blackman, Shirley Eaton, Sean Connery",Guy Hamilton,"Max, Max Amazon Channel, Cinemax Amazon Channel, Cinemax Apple TV Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","EON Productions, Danjaq",https://www.mgm.com/movies/goldfinger
Rob the Bank,88,French,"Shopkeeper Victor Garnier has naively invested his family's life savings in an African mine, on his banker's recommendation. When the mine is nationalized, rendering the stock worthless, he considers himself shamelessly robbed by the bank; it seems only fair to him to return the 'favor' and rob the bank, teaming up with the whole family as they were all duped. Even for professionals such an enterprise -he decides to dig a tunnel- is quite demanding, but for simple commoners it's daunting, as they also have their personal downsides; thus Victor's wife has a most unwelcome tendency to blurt out the truth, even to the grumpy local copper: a crazy risk when you need to keep a criminal plan secret.",1964,"Comedy, Crime","gold, bank, gag, parents, tunnel","Jean-Pierre Marielle, Georges Wilson, Louis de Funès, Yvonne Clech, Anne Doat",Jean Girault,,,,"Les Films Copernic, Pamec Cinematografica",Unknown
Zorba the Greek,142,Modern Greek (1453-),An uptight English writer traveling to Crete on a matter of business finds his life changed forever when he meets the gregarious Alexis Zorba.,1964,Drama,"dancing, dance, friendship, based on novel or book, widow, village, donkey, greece, greek, crete, author, monastery, riding a donkey","Anthony Quinn, Lila Kedrova, Alan Bates, Sotiris Moustakas, Irene Papas",Mihalis Kakogiannis,,"Apple TV, AMC on Demand ","Apple TV, Vudu, Microsoft Store ",20th Century Fox,Unknown
The Tomb of Ligeia,81,English,"Verden Fell is shattered after the death of his lovely wife. But, after an unexpected encounter with Lady Rowena Trevanion, Fell soon finds himself married again. Nevertheless, his late wife's spirit seems to hang over the dilapidated abbey that Fell shares with his new bride. Lady Rowena senses that something is amiss and, when she investigates, makes a horrifying discovery -- learning that Fell's dead wife is closer than she ever imagined possible.",1964,Horror,"based on novel or book, cat, black cat, tomb","Derek Francis, Vincent Price, Oliver Johnston, John Westbrook, Elizabeth Shepherd",Roger Corman,,Vudu ,Vudu ,Alta Vista Film Production,Unknown
Murder Most Foul,90,English,A murderer is brought to court and only Miss Marple is unconvinced of his innocence. Once again she begins her own investigation.,1964,"Comedy, Crime, Drama, Mystery, Thriller","based on novel or book, court case, jurors, amateur detective, detective inspector, covered investigation, eavesdropping, black and white, murder mystery","Andrew Cruickshank, Charles Tingwell, Ron Moody, Margaret Rutherford, Megs Jenkins",George Pollock,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Lawrence P. Bachmann Productions, Metro-Goldwyn-Mayer British Studios",Unknown
Topkapi,119,English,Arthur Simon Simpson is a small-time crook biding his time in Greece. One of his potential victims turns out to be a gentleman thief planning to steal the emerald-encrusted dagger of the Mehmed II from Istanbul's Topkapi Museum.,1964,"Comedy, Crime, Adventure","based on novel or book, smuggling (contraband), greece, museum, caper, theft, dagger, small time crook","Melina Mercouri, Peter Ustinov, Robert Morley, Jess Hahn, Maximilian Schell",Jules Dassin,Hoopla ,"Google Play Movies, YouTube, Vudu ","Google Play Movies, YouTube, Vudu ","Filmways Pictures, United Artists, Metro-Goldwyn-Mayer",Unknown
Gate of Flesh,90,Japanese,"In the shady black markets and bombed-out hovels of post–World War II Tokyo, a tough band of prostitutes eke out a dog-eat-dog existence, maintaining tenuous friendships and a semblance of order in a world of chaos. But when a renegade ex-soldier stumbles into their midst, lusts and loyalties clash, with tragic results. With Gate of Flesh, visionary director Seijun Suzuki delivers a whirlwind of social critique and pulp drama, shot through with brilliant colors and raw emotions.",1964,Drama,"eroticism, prostitution, pink film, japanese new wave","Yumiko Nogawa, Kōji Wada, Jō Shishido, Kayo Matsuo, Tomiko Ishii",Seijun Suzuki,Criterion Channel ,,,Nikkatsu Corporation,https://www.nikkatsu.com/movie/20801.html
What a Way to Go!,111,English,"A four-time widow discusses her four marriages, in which all of her husbands became incredibly rich and died prematurely because of their drive to be rich.",1964,"Comedy, Romance",dark comedy,"Robert Mitchum, Paul Newman, Dean Martin, Gene Kelly, Shirley MacLaine",J. Lee Thompson,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","APJAC Productions, Orchard Productions, 20th Century Fox",Unknown
Marriage Italian Style,102,Italian,"When Domenico first meets Filomena in Naples during World War II, he is instantly smitten. Flash forward to the postwar years, and the two meet again, sparking a passionate affair that spans two decades. But when Filomena — who has now become Domenico's kept woman and has secretly borne his children — learns that her lover is planning to wed another, she will stop at nothing to hook him into marrying her instead.",1964,"Drama, Comedy, Romance","italian, unknown father","Aldo Puglisi, Tecla Scarano, Marilù Tolo, Marcello Mastroianni, Sophia Loren",Vittorio De Sica,"Hoopla, Metrograph ",Amazon Video ,"Amazon Video, Kino Now ","C. C. Champion, Les Films Concordia",Unknown
Murder Ahoy,93,English,"During an annual board of trustees meeting, one of the trustees dies. Miss Marple thinks he’s been poisoned after finding a chemical on him. She sets off to investigate at the ship where he had just come from. The fourth and final film from the Miss Marple series starring Margaret Rutherford as the quirky amateur detective.",1964,"Drama, Thriller, Crime, Mystery, Comedy","ship, captain, poison, amateur detective, detective inspector, covered investigation, eavesdropping, snuff, curatorship, gang of thieves, danger of life, black and white, murder mystery","Charles Tingwell, Margaret Rutherford, Lionel Jeffries, William Mervyn, Stringer Davis",George Pollock,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Metro-Goldwyn-Mayer British Studios, Lawrence P. Bachmann Productions",Unknown
Pajama Party,87,English,A Martian teenager sent to prepare for an invasion falls in love with an Earth girl.,1964,"Comedy, Music, Romance, Science Fiction","musical, martian, motorcycle gang, dress shop, martian invasion","Annette Funicello, Jesse White, Harvey Lembeck, Tommy Kirk, Elsa Lanchester",Don Weis,,"Apple TV, Amazon Video, Vudu ","Apple TV, Amazon Video, Vudu ",American International Pictures,Unknown
633 Squadron,102,English,"When Norwegian resistance leader Lieutenant Erik Bergman reports the location of a German V-2 rocket fuel plant, the Royal Air Force's 633 Squadron is assigned the mission to destroy it. The plant is in a seemingly-impregnable location beneath an overhanging cliff at the end of a long, narrow fjord lined with anti-aircraft guns. The only way to destroy the plant is by collapsing the cliff on top of it.",1964,"Drama, War","norway, air raid, norwegian resistance","Maria Perschy, Cliff Robertson, George Chakiris, Harry Andrews, Donald Houston",Walter Grauman,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",The Mirisch Company,Unknown
"Ghidorah, the Three-Headed Monster",92,Japanese,"After a meteorite unleashes a three-headed beast upon Tokyo, Mothra tries to unite with Godzilla and Rodan to battle the extraterrestrial threat.",1964,"Action, Adventure, Fantasy, Science Fiction","princess, helicopter, amnesia, monster, gangster, giant monster, volcano, sequel, alien, dragon, dinosaur, hypnotism, kaiju, alien possession, three headed creature","Akiko Wakabayashi, Hisaya Ito, Hiroshi Koizumi, Yōsuke Natsuki, Yuriko Hoshi",Ishirō Honda,"fuboTV, Max, Max Amazon Channel, Criterion Channel ","Apple TV, Vudu ","Apple TV, Vudu ",TOHO,Unknown
Diary of a Chambermaid,97,French,"Celestine has a new job as a chambermaid for the quirky M. Monteil, his wife and her father. When the father dies, Celestine decides to quit her job and leave, but when a young girl is raped and murdered, Celestine believes that the Monteils' groundskeeper, Joseph, is guilty, and stays on in order to prove it. She uses her sexuality and the promise of marriage to get Joseph to confess -- but things do not go as planned.",1964,"Drama, Comedy, Crime","pedophilia, rape, paris, france, sadism, frigidity, marriage, fascist, murder, racism, class differences, chambermaid","Françoise Lugagne, Jean Ozenne, Michel Piccoli, Jeanne Moreau, Georges Géret",Luis Buñuel,,,,"Spéva Films, Ciné-Alliance, Filmsonor",Unknown
A Hard Day's Night,88,English,"Capturing John Lennon, Paul McCartney, George Harrison and Ringo Starr in their electrifying element, 'A Hard Day's Night' is a wildly irreverent journey through this pastiche of a day in the life of The Beatles during 1964. The band have to use all their guile and wit to avoid the pursuing fans and press to reach their scheduled television performance, in spite of Paul's troublemaking grandfather and Ringo's arrest.",1964,"Comedy, Music","adolescence, great britain, culture clash, pop culture, press conference, musical, mockumentary, behind the scenes, fame, police chase, older man younger woman relationship, shaving, swinging 60s, railway station, psychotronic, generation gap, television director","Ringo Starr, Wilfrid Brambell, John Lennon, George Harrison, Paul McCartney",Richard Lester,"Max, Max Amazon Channel, Criterion Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Proscenium Films, Walter Shenson Films, Maljack Productions, United Artists",Unknown
The Mysterious Magician,85,German,"The sister of a famous, but as yet uncaught, criminal named ""The Hexer"" is murdered. Inspector Higgins of Scotland Yard believes that ""The Hexer"" will surface to take his revenge on his sister's killers, and plans to set a trap to finally capture him. However, soon bodies start piling up, and it looks as if ""The Hexer"" may get away yet again.",1964,"Crime, Thriller, Comedy","mask, australia, clerk, inspector, prostitution ring, based on novel","Margot Trooger, Heinz Drache, Sophie Hardy, Siegfried Lowitz, Joachim Fuchsberger",Alfred Vohrer,,Amazon Video ,Amazon Video ,Rialto Film,Unknown
Woman in the Dunes,147,Japanese,A vacationing entomologist suffers extreme physical and psychological trauma after being taken captive by the residents of a poor seaside village and made to live with a woman whose life task is shoveling sand for them.,1964,"Drama, Thriller","based on novel or book, insect, sand, art house, water shortage, psychological thriller, black and white, held captive, skin, trapped, missing person, sexual torture, sand dune, erotic photography, water pump, japanese new wave, slave labor, entomologist, escape attempt, sand pit, forced labor, texture, avant garde, disappeared, barbaric behavior","Eiji Okada, Kyōko Kishida, Hiroko Itō, Kōji Mitsui",Hiroshi Teshigahara,"Criterion Channel, TCM ","Apple TV, Amazon Video ","Apple TV, Amazon Video ",Teshigahara Productions,Unknown
Children of the Damned,90,English,"Six children are found spread through out the world that not only have enormous intelligence, but identical intelligence and have a strange bond to each other.",1964,"Drama, Horror, Mystery, Science Fiction","black and white, evil child","Barbara Ferris, Ian Hendry, Alfred Burke, Clive Powell, Alan Badel",Anton Leader,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Lawrence P. Bachmann Productions, Metro-Goldwyn-Mayer British Studios",Unknown
The Curse of the Mummy's Tomb,80,English,"Those who have interfered with the Tomb of Ra-Antef are in terrible danger. Against expert advice, American showman and financial backer of the expedition, Alexander King, plans a world tour exhibiting this magnificent discovery from the ancient world but on the opening night the sarcophagus is void of its contents. The mummy has escaped to fulfill the dreadful prophesy and exact a violent and bloody revenge on all those who defiled his final resting place.",1964,Horror,"egypt, mummy, flashback, revenge, tomb, severed hand, egyptologist, 1900s","Terence Morgan, Ronald Howard, Jeanne Roland, Fred Clark, George Pastell",Michael Carreras,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Hammer Film Productions,Unknown
My Fair Lady,170,English,A snobbish phonetics professor agrees to a wager that he can take a flower girl and make her presentable in high society.,1964,"Music, Comedy, Romance, Drama","transformation, musical, flower girl, colonel, suitor, wager, class differences, tutor, aristocrat, linguist, high society, misogynist, guttersnipe, class prejudice, opposites attract, pygmalion","Stanley Holloway, Rex Harrison, Wilfrid Hyde-White, Gladys Cooper, Audrey Hepburn",George Cukor,"Paramount Plus, Paramount Plus Apple TV Channel , Paramount+ Amazon Channel, Paramount+ Roku Premium Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",Warner Bros. Pictures,Unknown
Joy House,97,French,"A small-time con man on the run from the gangster-husband of his girlfriend hides out in a strange, brooding mansion run by two mysterious women, where he finds himself trapped in deception between the two women.",1964,"Thriller, Crime",french riviera,"Jane Fonda, Sorrell Booke, Carl Studer, Lola Albright, Alain Delon",René Clément,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Kino Now ","Cité Films, Compagnie Internationale de Productions Cinématographiques (CIPRA)",Unknown
The Masque of the Red Death,90,English,"A European prince terrorizes the local peasantry while using his castle as a refuge against the ""Red Death"" plague that stalks the land.",1964,"Drama, Horror","sacrifice, village, prince, castle, satanism, revenge, murder, tragic villain, massacre, middle ages (476-1453), evil prince, medieval, satanic ritual, plague, devil worship, preserved film","David Weston, Hazel Court, Jane Asher, Vincent Price, Nigel Green",Roger Corman,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Alta Vista Productions, American International Pictures",Unknown
That Man from Rio,112,French,"French military man Adrien Dufourquet gets an eight-day furlough to visit his fiancée, Agnès. But when he arrives in Paris, he learns that her late father's partner, museum curator Professor Catalan, has just been kidnapped by a group of Amazon tribesmen who have also stolen a priceless statue from the museum. Adrien and Agnès pursue the kidnappers to Brazil, where they learn that the statue is the key to a hidden Amazon treasure.",1964,"Adventure, Action, Comedy","kidnapping, spy, treasure hunt, artifact, ancient","Simone Renant, Jean Servais, Jean-Paul Belmondo, Adolfo Celi, Françoise Dorléac",Philippe de Broca,Cohen Media Amazon Channel ,"Apple TV, Amazon Video, Google Play Movies, YouTube ","Apple TV, Amazon Video, Google Play Movies, YouTube ","Les Productions Artistes Associés, Les Films Ariane, Dear Film",Unknown
Fantomas,104,French,Fantômas is a man of many disguises. He uses maquillage as a weapon. He can impersonate anyone using an array of masks and can create endless confusion by constantly changing his appearance.,1964,"Comedy, Crime, Adventure","mask, newspaper, press conference, police operation, thief, fugitive, disguise","Robert Dalban, Jean Marais, Jacques Dynam, Mylène Demongeot, Louis de Funès",André Hunebelle,,,Kino Now ,"P.A.C., Société Nouvelle des Établissements Gaumont (SNEG), PCM",Unknown
The Night of the Iguana,118,English,A defrocked Episcopal clergyman leads a bus-load of middle-aged Baptist women on a tour of the Mexican coast and comes to terms with the failure haunting his life.,1964,"Drama, Romance","hotel, mexico, bus, tourist, minister, poet, bus driver, based on play or musical, tourist guide, priest, tour bus, church, alcoholic, guide, broken glass, sketch artist, iguana, spinster, hammock, introspective","Sue Lyon, Skip Ward, Richard Burton, Ava Gardner, Deborah Kerr",John Huston,Criterion Channel ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Seven Arts Productions, Metro-Goldwyn-Mayer",Unknown
"Welcome, or No Trespassing",74,Russian,A satirical comedy about the excessive restrictions that children face during their vacation in a Young Pioneer camp.,1964,"Comedy, Family",None,"Evgeniy Evstigneev, Arina Aleynikova, Lidiya Smirnova, Ilya Rutberg, Aleksei Smirnov",Elem Klimov,Criterion Channel ,Amazon Video ,Amazon Video ,Mosfilm,Unknown
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,95,English,"After the insane General Jack D. Ripper initiates a nuclear strike on the Soviet Union, a war room full of politicians, generals and a Russian diplomat all frantically try to stop the nuclear strike.",1964,"Comedy, War","usa president, general, cold war, strategic air command, dark comedy, nuclear missile, satire, black and white, war room, bomber pilot, nuclear weapons, ex-nazi, anti war, doomsday device, absurdism, provocative, bold","Keenan Wynn, Peter Sellers, Sterling Hayden, George C. Scott, Slim Pickens",Stanley Kubrick,Max ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Columbia Pictures, Stanley Kubrick Productions, Hawk Films",Unknown
Greed in the Sun,122,French,"Marec, a truck driver is sent by his boss to track down through the Morroccan desert a reckless youngster  who stole a brand-new truck and its payload. Riddled with bad luck, Marec will face the dangers of the desert, as well as a fishy partner, and a reluctant, misogynist tow-truck helper until the climactic fight.",1964,"Action, Adventure, Comedy",None,"Andréa Parisy, Gert Fröbe, Jean-Paul Belmondo, Lino Ventura, Bernard Blier",Henri Verneuil,,,,"Trianon Films, Gaumont International, Ultra Film",Unknown
I Am Cuba,140,Spanish,Four vignettes about the lives of the Cuban people set during the pre-revolutionary era.,1964,Drama,"rebellion, police, cuba, propaganda, peace, peasant, surrealism, cuban revolution, wealth, university","José Gallardo, Luz María Collazo, Raúl García, Salvador Wood, Sergio Corrieri",Mikhail Kalatozov,Hoopla ,,,"ICAIC, Mosfilm",Unknown
Marnie,130,English,"Marnie is a thief, a liar, and a cheat. When her new boss, Mark Rutland, catches on to her routine kleptomania, she finds herself being blackmailed.",1964,"Thriller, Mystery, Romance, Drama","prostitute, rape, philadelphia, pennsylvania, sexual abuse, post-traumatic stress disorder (ptsd), chase, sexual frustration, clerk, horseback riding, suicide attempt, in love with enemy, blackmail, horse race, fetish, lie, women's sexual identity, new identity, kleptomania, baltimore, usa, horse, frigidity, honeymoon, riding accident, cruise, psychology, self-defense, fetishism, cowardliness, the color red","Louise Latham, Tippi Hedren, Martin Gabel, Sean Connery, Diane Baker",Alfred Hitchcock,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",Alfred J. Hitchcock Productions,Unknown
Nightmare,83,English,"A young student is haunted by recurring dreams of her mother murdering her father, but her nightmare is just beginning as she tries to prove to her loved ones that she is not insane.",1964,"Thriller, Mystery, Horror","nightmare, suicide attempt, asylum, girls' boarding school, psychological thriller, deranged mother, girls' school, dreams, murder of father","David Knight, Jennie Linden, George A. Cooper, Brenda Bruce, Moira Redmond",Freddie Francis,,"Amazon Video, Google Play Movies, YouTube, Vudu ","Amazon Video, Google Play Movies, YouTube, Vudu ",Hammer Film Productions,Unknown
"Black God, White Devil",120,Portuguese,"Wanted for killing his boss, Manuel flees with his wife Rosa  to the sertão, the barren landscape of Northern Brazil. Thrust into a primordial violent region, Manuel and Rosa come under the influence and control of a series of frightening figures.",1964,"Adventure, Western, Crime, Drama",cinema novo,"Yoná Magalhães, Geraldo del Rey, Sonia dos Humildes, Maurício do Valle, Othon Bastos",Glauber Rocha,,,,"Copacabana Filmes, Luiz Augusto Mendes Produções Cinematográficas, Banco Nacional de Minas Gerais",https://www.janusfilms.com/films/2120
