Title,Runtime (minutes),Language,Overview,Release Year,Genre,Keywords,Actors,Directors,Stream,Buy,Rent,Production Companies,Website
That Night in Rio,91,English,"An entertainer in Rio impersonates a wealthy aristocrat. When the aristocrat's wife asks him to carry the impersonation further, complications ensue.",1941,"Comedy, Music, Romance","rio de janeiro, aristocrat","Alice Faye, S.Z. Sakall, Carmen Miranda, Don Ameche, J. Carrol Naish",Irving Cummings,,,,20th Century Fox,Unknown
Dr. Jekyll and Mr. Hyde,113,English,"Dr. Jekyll believes good and evil exist in everyone and creates a potion that allows his evil side, Mr. Hyde, to come to the fore. He faces horrible consequences when he lets his dark side run amok.",1941,"Drama, Horror, Science Fiction","double life, transformation, psychological abuse, alter ego, doctor, potion, physical abuse, jekyll and hyde, evil, antidote, marriage engagement, torment, barmaid, flirtatious woman, human guinea pig, fiend, abused woman","Spencer Tracy, Ian Hunter, Ingrid Bergman, Lana Turner, Donald Crisp",Victor Fleming,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Metro-Goldwyn-Mayer,Unknown
Lend a Paw,8,English,"Jealous over Mickey's attention to a kitten, Pluto's devil-self argues with his angel-self over whether or not to rescue the kitten when it falls into a well.  The angel-self wins, and Pluto is treated like a hero.  In the end, he and the kitten become friends.",1941,"Family, Animation","jealousy, short film","Pinto Colvig, Walt Disney",Clyde Geronimi,Disney Plus ,,,Walt Disney Productions,Unknown
Who Killed Santa Claus?,105,French,"A village in the French Alps is rocked by a series of crimes, including the theft of a sacred ring and the murder of a man dressed as Père Noël (Father Christmas).",1941,Crime,"christmas, french alps","Renée Faure, Harry Baur, Robert Le Vigan, Raymond Rouleau, Michel François",Christian-Jaque,,,,Continental Films,Unknown
Citizen Kane,119,English,"Newspaper magnate Charles Foster Kane is taken from his mother as a boy and made the ward of a rich industrialist. As a result, every well-meaning, tyrannical or self-destructive move he makes for the rest of his life appears in some way to be a reaction to that deeply wounding event.",1941,"Mystery, Drama","media tycoon, florida, art collector, newspaper, capitalist, journalist, sleigh, banker, american dream, failure, money, snowglobes, child","George Coulouris, Orson Welles, Joseph Cotten, Ray Collins, Dorothy Comingore",Orson Welles,"Max, Max Amazon Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Mercury Productions, RKO Radio Pictures",Unknown
Tosca,105,Italian,"Non-musical account of Puccini's opera: Tosca and Cavaradossi are in love, but the tyrant Scarpia desires Tosca and oppresses Cavaradossi who is fighting for freedom.",1941,"Drama, Music","opera, based on play or musical, romance","Olga Vittoria Gentilli, Carla Candiani, Imperio Argentina, Michel Simon, Rossano Brazzi",Carl Koch,,,,Scalera Film,Unknown
The Unknown Policeman,108,Spanish,"A gang of thieves has jeopardized the city and even the police, whose chief urges their forces to captured the band within 48 hours. Meanwhile, band members meet in a cafe run by a widow and her daughter and her suitor, Cantinflas, who maintains a scuffle with the robbers running all at the station. Since then, Cantinflas become a member of the police force for special missions.",1941,"Comedy, Crime, Drama","undercover agent, bomb, widow, restaurant, police officer","Julio Villarreal, Gloria Marín, Cantinflas, Daniel Herrera, Mapy Cortés",Miguel M. Delgado,,,,POSA Films,Unknown
The Lady Eve,97,English,"It's no accident when wealthy Charles falls for Jean. Jean is a con artist with her sights set on Charles' fortune. Matters complicate when Jean starts falling for her mark. When Charles suspects Jean is a gold digger, he dumps her. Jean, fixated on revenge and still pining for the millionaire, devises a plan to get back in Charles' life. With love and payback on her mind, she re-introduces herself to Charles, this time as an aristocrat named Lady Eve Sidwich.",1941,"Comedy, Romance","daughter, ship, snake, gambling, passenger, fraud, deception, con artist, money, revenge, wealth, hair, cardsharp, screwball comedy","Barbara Stanwyck, Eugene Pallette, Henry Fonda, Charles Coburn, William Demarest",Preston Sturges,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",Paramount,Unknown
Road to Happiness,84,English,"A struggling singer, devoted to his young son, fears the child's super-spoiled, unloving but wealthy mother will gain custody of the boy.",1941,"Drama, Music, Romance","family relationships, radio program","Selmer Jackson, Billy Lee, Roscoe Karns, Mona Barrie, John Boles",Phil Rosen,,,,Monogram Pictures,Unknown
Cheers for Miss Bishop,95,English,"Ella Bishop is an inhibited girl whose frustrations grow as she approaches womanhood. As a women, her ambitions to teach cause her to lose her only opportunity for true love. Ella's life becomes one of missed chances and wrong choices. As she reaches old age, she reflects back and realizes she allowed the years to go by without achieving what she believes to be her true fulfillment. However, her years have not been without glory, and her moment of triumph arrives when her numerous now-famous students from over the years, return to honor their beloved Miss Bishop.",1941,"Comedy, Drama","teacher, unrequited love, 19th century, 1900s","Edmund Gwenn, Martha Scott, William Gargan, Dorothy Peterson, Sterling Holloway",Tay Garnett,"Amazon Prime Video, fuboTV, MGM Plus Amazon Channel, MGM Plus Roku Premium Channel, Pure Flix, Fandor Amazon Channel ",Amazon Video ,Amazon Video ,"United Artists, Richard A. Rowland Productions",Unknown
The Art of Skiing,8,English,"Goofy, staying at the Sugar Bowl resort, demonstrates the basics of downhill skiing, which the titles and announcer insist is pronounced ""SHEEing"". The equipment is, of course, of the era. As you can imagine, Goofy has much trouble keeping his skis parallel and pointing downhill. The final ski jump conveniently lands Goofy right back in bed.",1941,"Animation, Comedy",short film,"Hannes Schroll, John McLeish",Jack Kinney,Disney Plus ,,,Walt Disney Productions,Unknown
Suspicion,99,English,"Wealthy, sheltered Lina McLaidlaw is swept off her feet by charming ne'er-do-well Johnnie Aysgarth. Though warned that Johnnie is little more than a fortune hunter, Lina marries him anyway and remains loyal to her irresponsible husband as he plows his way from one disreputable business scheme to another. Gradually Lina comes to the conclusion that Johnnie intends to kill her in order to collect her inheritance.",1941,"Mystery, Romance, Thriller","poison, married couple, telegram, investigation, honeymoon, marriage, kiss, money, murderer, loan","Nigel Bruce, Cedric Hardwicke, Cary Grant, May Whitty, Joan Fontaine",Alfred Hitchcock,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Spectrum On Demand ",RKO Radio Pictures,Unknown
Manpower,104,English,Hank McHenry and Johnny Marshall work as power company linesmen. Hank is injured in an accident and subsequently promoted to foreman of the gang. Tensions start to show in the road crew as rivalry between Hank and Johnny increases.,1941,"Crime, Drama","boulder dam, clip joint, power company","Frank McHugh, George Raft, Edward G. Robinson, Marlene Dietrich, Alan Hale",Raoul Walsh,,,,"First National Pictures, Warner Bros. Pictures",Unknown
Mr. & Mrs. Smith,95,English,"Happily married for three years, Ann and David Smith live in New York. One morning Ann asks David if he had to do it over again, would he marry her? To her shock, he answers, ""No"". Later that day, they separately discover that, due to a legal complication, they are not legally married.",1941,"Comedy, Romance","taxi, police, smoking, office, rain, gin, diary, champagne, snow, lawyer, black and white, screwball comedy, comedy of remarriage","Philip Merivale, Carole Lombard, Jack Carson, Robert Montgomery, Gene Raymond",Alfred Hitchcock,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Spectrum On Demand ",RKO Radio Pictures,Unknown
The Shanghai Gesture,99,English,A gambling queen uses blackmail to stop a British financier from closing her Chinese clip joint.,1941,Drama,"casino, shanghai, china, gambling, gigolo, film noir, showgirl","Victor Mature, Gene Tierney, Walter Huston, Phyllis Brooks, Ona Munson",Josef von Sternberg,,,,"Arnold Pressburger Films, United Artists",Unknown
The Gay Falcon,67,English,"Having forsaken the detective business for the safer confines of personal insurance, Gay Laurence is compelled to return to his sleuthing ways. Along with sidekick Jonathan ""Goldie"" Locke, he agrees to look into a series of home party robberies that have victimized socialite Maxine Wood. The duo gets more than they bargained for when a murder is committed at Wood's home, but Lawrence still finds time to romance the damsel.",1941,"Mystery, Comedy",the falcon,"George Sanders, Nina Vale, Allen Jenkins, Wendy Barrie, Gladys Cooper",Irving Reis,,Amazon Video ,Amazon Video ,RKO Radio Pictures,Unknown
The Reluctant Dragon,74,English,"Humorist Robert Benchley attempts to find Walt Disney to ask him to adapt a short story about a gentle dragon who would rather recite poetry than be ferocious. Along the way, he is given a tour of Walt Disney Studios, and learns about the animation process.",1941,"Family, Animation, Comedy, Fantasy","dragon, live action and animation","Claud Allister, Robert Benchley, Frances Gifford, Buddy Pepper, Nana Bryant","Alfred L. Werker, Hamilton Luske",Disney Plus ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",Walt Disney Productions,Unknown
Old MacDonald Duck,8,English,Farmer Donald goes through his farmer day until a fly causes him to lose control while milking a cow.,1941,"Animation, Comedy",short film,Clarence Nash,Jack King,Disney Plus ,,,Walt Disney Productions,Unknown
Man Hunt,105,English,"Shortly before the start of WW2, renown British big-game hunter Thorndike vacationing in Bavaria has Hitler in his gun sight. He is captured, beaten, left for dead, and escapes back to London where he is hounded by Nazi agents and aided by a young woman.",1941,"Thriller, War","sniper, london, england, ambassador, world war ii, stowaway, on the run, british politician, assassination attempt, nazi underworld, big game hunter, steam ship, adolf hitler, pre-war, berghof, nazi germany, cockney, nazi fascism in britain","George Sanders, Roddy McDowall, Walter Pidgeon, Joan Bennett, John Carradine",Fritz Lang,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",20th Century Fox,Unknown
Blues in the Night,88,English,"A struggling band find themselves attached to a fugitive and drawn into a series of old feuds and love affairs, as they try to stay together and find musical success.",1941,"Crime, Drama, Music","jazz, drug addiction, blues, jazz singer or musician, jazz club, riding the rail","Priscilla Lane, Lloyd Nolan, Richard Whorf, Jack Carson, Betty Field",Anatole Litvak,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Warner Bros. Pictures,Unknown
Canine Caddy,7,English,"Mickey's going golfing, and Pluto is his caddy. Besides the usual caddy duties, Pluto runs to the ball and points to it. But when the ball lands in a gopher hole, Pluto's got another task: chase the gopher. They eventually chase each other through a number of holes in a knoll where Mickey is trying to putt out, causing the knoll to collapse.",1941,"Animation, Comedy",short film,"Pinto Colvig, Walt Disney",Clyde Geronimi,Disney Plus ,,,Walt Disney Productions,Unknown
Hold That Ghost,86,English,Two bumbling service station attendants are left as the sole beneficiaries in a gangster's will. Their trip to claim their fortune is sidetracked when they are stranded in a haunted house along with several other strangers.,1941,"Comedy, Horror","casino, hostage, detective, haunted house, bus driver, slapstick comedy, inheritance, black and white, old dark house, will, screwball comedy, ghost, hidden money","Joan Davis, Bud Abbott, Mischa Auer, Richard Carlson, Lou Costello",Arthur Lubin,,,,Universal Pictures,Unknown
The Man Who Came to Dinner,112,English,An acerbic critic wreaks havoc when a hip injury forces him to move in indefinitely with a Midwestern family.,1941,"Comedy, Romance","secretary, doctor, critic, man in wheelchair, slip, christmas, uninvited guest, home care nurse, houseguest, unwanted guest","Richard Travis, Monty Woolley, Ann Sheridan, Jimmy Durante, Bette Davis",William Keighley,,,,Warner Bros. Pictures,Unknown
Among the Living,69,English,"A mentally unstable man, who has been kept in isolation for years, escapes and causes trouble for his identical twin brother.",1941,"Thriller, Crime","film noir, evil twin","Gordon Jones, Susan Hayward, Albert Dekker, Harry Carey, Frances Farmer",Stuart Heisler,,,,Paramount,Unknown
The Art of Self Defense,8,English,"Goofy takes a lighthearted look at self defense through the ages: cavemen, knights, the age of chivalry, and finally boxing.",1941,"Comedy, Animation",short film,"George Johnson, John McLeish",Jack Kinney,,,,Walt Disney Productions,Unknown
Johnny Eager,107,English,"A charming racketeer seduces the DA's stepdaughter for revenge, then falls in love.",1941,"Crime, Drama","gambling, staged death, taxi driver, deception, film noir, shootout, district attorney, racetrack, racketeers, ex-con, frame up, parole officer, illegal gambling, drunkenness, dog racing, gangsters","Robert Taylor, Robert Sterling, Edward Arnold, Lana Turner, Van Heflin",Mervyn LeRoy,,,,"Loew's Incorporated, Metro-Goldwyn-Mayer",Unknown
A Woman's Face,106,English,A female blackmailer with a disfiguring facial scar meets a plastic surgeon who offers her the possibility of looking like a normal woman.,1941,"Drama, Thriller","sleigh, blackmail, transformation, love letter, plastic surgery, child in peril, little boy, bitterness, disfigured face, uncle nephew relationship, governess, blackmailer, adulteress, cable car, murder trial, aversion to mirrors","Reginald Owen, Osa Massen, Joan Crawford, Conrad Veidt, Melvyn Douglas",George Cukor,,Vudu ,Vudu ,Metro-Goldwyn-Mayer,Unknown
The Mechanical Monsters,10,English,Superman battles a criminal mastermind and his robot army.,1941,"Action, Animation","superhero, based on comic, super power, short film, robots","Jackson Beck, Joan Alexander, Bud Collyer",Dave Fleischer,,,,Fleischer Studios,Unknown
Come Live with Me,86,English,"Seeking US citizenship, a Viennese refugee arranges a marriage of convenience with a struggling writer.",1941,"Comedy, Romance","marriage of convenience, divorce, publisher","Donald Meek, Hedy Lamarr, Ian Hunter, James Stewart, Verree Teasdale",Clarence Brown,,,,Metro-Goldwyn-Mayer,Unknown
Superman,10,English,"After The Daily Planet receives a letter from a mad scientist threatening to wreak destruction with his Electrothanasia Ray, Lois Lane heads out in the hopes of getting more information for a news story.",1941,"Action, Animation","based on comic, super power, death ray, superhuman strength, short film","Jackson Beck, Julian Noa, Jack Mercer, Joan Alexander, Bud Collyer",Dave Fleischer,Classix ,,,Fleischer Studios,Unknown
The Sea Wolf,100,English,Shipwrecked fugitives try to escape a brutal sea captain who's losing his mind.,1941,"Adventure, Drama","boat, fugitive, shipwrecked, wolf larsen","Alexander Knox, Edward G. Robinson, Ida Lupino, Gene Lockhart, John Garfield",Michael Curtiz,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Warner Bros. Pictures,Unknown
Tarzan's Secret Treasure,81,English,A scientific expedition happens to discover that gold exists on Tarzan's escarpment. The villainous Medford and Vandermeer kidnap Jane and Boy to extort from Tarzan the location of the gold.,1941,"Action, Adventure","gold, greed, tarzan","Maureen O'Sullivan, Barry Fitzgerald, Reginald Owen, Johnny Weissmüller, Johnny Sheffield",Richard Thorpe,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Metro-Goldwyn-Mayer,Unknown
Timber,8,English,"Hobo Donald steals dinner off Pegleg Pete's table. Pete gives Donald a stick of dynamite. Then he puts Donald to work chopping trees. To say Donald is an inept lumberjack is understating the case. After several mishaps, Pete/Pierre chases Donald on railroad handcars.",1941,"Animation, Comedy","homeless person, dynamite, lumberjack, short film","Billy Bletcher, Clarence Nash",Jack King,,,,"Walt Disney Productions, RKO Radio Pictures",Unknown
Topper Returns,88,English,"Topper is once again tormented by a fun-loving spirit. This time, it's Gail Richards, who was accidentally murdered while vacationing at the home of her wealthy friend, Ann Carrington (Landis), the intended victim. With Topper's help, Gail sets out to find her killer with the expected zany results.",1941,"Comedy, Fantasy, Mystery","based on novel or book, fistfight, friends, murder, ghost, 1940s","Carole Landis, Billie Burke, Roland Young, Joan Blondell, Dennis O'Keefe",Roy Del Ruth,"Amazon Prime Video, fuboTV, MGM Plus Amazon Channel, Pure Flix, Classix, Fandor Amazon Channel, FlixFling, TCM ","Apple TV, Amazon Video, FlixFling ","Apple TV, Amazon Video, FlixFling ",Hal Roach Studios,Unknown
A Yank in the R.A.F.,98,English,An American pilot impulsively joins His Majesty's Royal Air Force in Britain in an attempt to impress his ex-girlfriend.,1941,"War, Drama, Romance","world war ii, bomber pilot, royal air force","Reginald Gardiner, John Sutton, Donald Stuart, Betty Grable, Tyrone Power",Henry King,,,,20th Century Fox,Unknown
Belle Starr,83,English,"After her family's mansion is burned down by Yankee soldiers for hiding the rebel leader Captain Sam Starr Belle Shirley vows to take revenge. Breaking Starr out of prison, she joins his small guerrilla group for a series of raids on banks and railroads, carpetbaggers and enemy troops. Belle's bravado during the attacks earns her a reputation among the locals as well as the love of Starr himself. The pair get married, but their relationship starts to break down when Sam Starr lets a couple of psychotic rebels into the gang, leaving Belle to wonder if he really cares about the Southern cause.",1941,Western,"american civil war, female gunfighter, belle starr, 19th century, female outlaw","Gene Tierney, Randolph Scott, Elizabeth Patterson, Shepperd Strudwick, Dana Andrews",Irving Cummings,FlixFling ,FlixFling ,FlixFling ,20th Century Fox,Unknown
The Nifty Nineties,7,English,"Mickey courts Minnie in the Gay Nineties: they take in a vaudeville show and go for a drive in his horseless carriage, to the strains of ""While Strolling Through the Park"" and ""In the Good Old Summertime"". Goofy rides by on a penny-farthing bicycle, and the whole Duck family rides by on a bicycle built for five.",1941,"Animation, Family, Comedy","vaudeville, short film","Ward Kimball, Fred Moore, Florence Gill, Thelma Boardman, Walt Disney",Riley Thomson,,,,Walt Disney Productions,Unknown
Men of Boys Town,106,English,"Father Flanagan raises funds, helps a disabled boy, and saves an older boy  from reform school.",1941,Drama,"adoption, priest, reform school, handball, ham radio, boys town, infirmary","Mickey Rooney, Spencer Tracy, Larry Nunn, Darryl Hickman, Bobs Watson",Norman Taurog,,"Apple TV, Amazon Video, Vudu ","Apple TV, Amazon Video, Vudu ","Loew's Incorporated, Metro-Goldwyn-Mayer",Unknown
Mr. Bug Goes to Town,78,English,The happy tranquility of Bugville is shattered when the populace learns that a colossal skyscraper is to be built over their tiny town.,1941,"Animation, Comedy, Family","garden, animal, nature, animal welfare, urban nature, animal story, cartoon animal","Kenny Gardner, Jack Mercer, Gwen Williams, Tedd Pierce, Stan Freed",Dave Fleischer,"Amazon Prime Video, Pure Flix ",Amazon Video ,Amazon Video ,"Fleischer Studios, Paramount",Unknown
Ziegfeld Girl,132,English,"Discovery by Flo Ziegfeld changes a girl's life but not necessarily for the better, as three beautiful women find out when they join the spectacle on Broadway: Susan, the singer who must leave behind her ageing vaudevillian father; vulnerable Sheila, the working girl pursued both by a millionaire and by her loyal boyfriend from Flatbush; and the mysterious European beauty Sandra, whose concert violinist husband cannot endure the thought of their escaping from poverty by promenading her glamor in skimpy costumes.",1941,"Drama, Music, Romance","musical, violinist, millionaire, chorus girl","Jackie Cooper, Hedy Lamarr, Judy Garland, James Stewart, Lana Turner","Robert Z. Leonard, Busby Berkeley",,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Metro-Goldwyn-Mayer,Unknown
Buck Privates,84,English,"Petty con artists Slicker Smith and Herbie Brown mistakenly join the Army evading the cops. The cop chasing them winds up as their drill instructor. A rich young man and his former working class chauffeur are not only in the same unit, they're vying for a pretty girl who seems attracted to both.",1941,"Comedy, Music","army, musical, black and white","Lee Bowman, Jane Frazee, Bud Abbott, Alan Curtis, Lou Costello",Arthur Lubin,,,,Universal Pictures,Unknown
The Maltese Falcon,100,English,"A private detective takes on a case that involves him with three eccentric criminals, a beautiful liar, and their quest for a priceless statuette.",1941,"Mystery, Crime, Thriller","based on novel or book, san francisco, california, loss of loved one, detective, film noir, murder, statuette, whodunit, black and white, private detective, black bird, private eye","Mary Astor, Humphrey Bogart, Peter Lorre, Barton MacLane, Gladys George",John Huston,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Spectrum On Demand ","Warner Bros. Pictures, Warner Bros.",Unknown
The Midnight Snack,9,English,Jerry takes a midnight snack from the fridge unaware that Tom is watching him.,1941,"Comedy, Animation",None,"Harry Lang, Lillian Randolph","Joseph Barbera, Rudolf Ising, William Hanna",,,,"MGM Cartoon Studio, Metro-Goldwyn-Mayer, Rudolf Ising Productions",Unknown
The Big Store,83,English,"A detective is hired to protect the life of a singer, who has recently inherited a department store, from the store's crooked manager.",1941,"Comedy, Music",musical,"Chico Marx, Groucho Marx, Harpo Marx, Tony Martin, Virginia Grey",Charles Reisner,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Metro-Goldwyn-Mayer,Unknown
Babes on Broadway,118,English,"Penny Morris and Tommy Williams are both starstruck young teens but nobody seems to give them any chance to perform. Instead, they decide to put up their own show to collect money for a summer camp for the kids.",1941,"Comedy, Music, Romance",musical,"Virginia Weidler, Mickey Rooney, Fay Bainter, Judy Garland, Ray McDonald",Busby Berkeley,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Metro-Goldwyn-Mayer,Unknown
Texas,93,English,"Two Virginians are heading for a new life in Texas when they witness a stagecoach being held up. They decide to rob the robbers and make off with the loot. To escape a posse, they split up and don't see each other again for a long time. When they do meet up again, they find themselves on different sides of the law. This leads to the increasing estrangement of the two men, who once thought of themselves as brothers.",1941,"Drama, Romance, Western","escape, robber, texas, wound, cattle, stagecoach","Glenn Ford, Edgar Buchanan, Claire Trevor, George Bancroft, William Holden",George Marshall,fuboTV ,,,Columbia Pictures,Unknown
Two-Faced Woman,90,English,A woman pretends to be her own twin sister to win back her straying husband.,1941,"Comedy, Romance","dual identity, marriage, magazine, twins, elopement, ski lodge, ski instructor","Ruth Gordon, Constance Bennett, Roland Young, Greta Garbo, Melvyn Douglas",George Cukor,,,,Metro-Goldwyn-Mayer,Unknown
'Pimpernel' Smith,120,English,"Eccentric Cambridge archaeologist Horatio Smith takes a group of British and American archaeology students to pre-war Nazi Germany to help in his excavations. His research is supported by the Nazis, since he professes to be looking for evidence of the Aryan origins of German civilisation. However, he has a secret agenda: to free inmates of the concentration camps.",1941,"Adventure, Drama, Thriller","nazi, world war ii, british spy","Hugh McDermott, Raymond Huntley, Leslie Howard, Francis L. Sullivan, Mary Morris",Leslie Howard,,"Apple TV, Amazon Video, Vudu ","Apple TV, Amazon Video, Vudu ",British National Films,Unknown
