Title,Runtime (minutes),Language,Overview,Release Year,Genre,Keywords,Actors,Directors,Stream,Buy,Rent,Production Companies,Website
Dragnet,106,English,"LAPD Sgt. Joe Friday -- the equally straight-laced nephew of the famous police sergeant of the same name -- is paired up with a young, freewheeling detective named Pep Streebeck. After investigating some strange robberies at the local zoo and the theft of a stockpile of pornographic magazines, they uncover cult activity in the heart of the city and are hot on the case to figure out who's behind it all.",1987,"Action, Comedy, Crime","molotow cocktail, buddy cop, health food, speech impediment, reverend, ice sculpture, orange county, california, female police commissioner, homage, yugo","Christopher Plummer, Dan Aykroyd, Tom Hanks, Alexandra Paul, Harry Morgan",Tom Mankiewicz,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",Universal Pictures,Unknown
Dirty Dancing,100,English,"Expecting the usual tedium that accompanies a summer in the Catskills with her family, 17-year-old Frances 'Baby' Houseman is surprised to find herself stepping into the shoes of a professional hoofer—and unexpectedly falling in love.",1987,"Drama, Music, Romance","hotel, daughter, dancing, secret love, robbery, sibling relationship, summer camp, dancing master, mambo, dance performance, coming of age, teenage crush, teenage girl, doctor, class differences, family holiday, sensuality, summer romance, catskill resort","Cynthia Rhodes, Jerry Orbach, Jack Weston, Jennifer Grey, Patrick Swayze",Emile Ardolino,"Hulu, Paramount Plus Apple TV Channel , Showtime Apple TV Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Great American Films Limited Partnership, Vestron Pictures",http://lionsgateathome.com/dirty-dancing
Spaceballs,96,English,"When the nefarious Dark Helmet hatches a plan to snatch Princess Vespa and steal her planet's air, space-bum-for-hire Lone Starr and his clueless sidekick fly to the rescue. Along the way, they meet Yogurt, who puts Lone Starr wise to the power of ""The Schwartz."" Can he master it in time to save the day?",1987,"Comedy, Science Fiction","galaxy, android, space marine, laser gun, temple, swordplay, space battle, space travel, space mission, satire, altar, magnet beam, speed of light, plastic surgery, password, parody, spoof","John Candy, Bill Pullman, Daphne Zuniga, Rick Moranis, George Wyner",Mel Brooks,"Max, Max Amazon Channel, Cinemax Amazon Channel, Cinemax Apple TV Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Metro-Goldwyn-Mayer, Brooksfilms, MGM",http://www.mgm.com/view/movie/1873/Spaceballs/
Overboard,112,English,"Heiress Joanna Stayton hires carpenter Dean Proffitt to build a closet on her yacht—and refuses to pay him for the project when it's done. But after Joanna accidentally falls overboard and loses her memory, Dean sees an opportunity to get even.",1987,"Comedy, Romance","amnesia, yacht, mother role, rich woman poor man, working class, fish out of water, hillbilly, single father, heiress, carpenter, opposites attract, rich snob, payback, unruly children","Goldie Hawn, Kurt Russell, Katherine Helmond, Edward Herrmann, Mike Hagerty",Garry Marshall,"fuboTV, USA Network, Showtime Apple TV Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Star Partners, Hawn / Sylbert Movie Company, Metro-Goldwyn-Mayer",Unknown
Near Dark,94,English,A farm boy reluctantly becomes a member of the undead when a girl he meets turns out to be part of a band of vampires who roam the highways in stolen cars.,1987,Horror,"farm, small town, vampire, motel, sunlight, victim, kiss, gang leader, femme fatale, redneck, hitchhiker, electronic music score, exploding car, road movie, police raid, woman director, neo-noir, nomad, vampire clan","Jenny Wright, Bill Paxton, Lance Henriksen, Adrian Pasdar, Jenette Goldstein",Kathryn Bigelow,Criterion Channel ,,,"DEG, F/M, Near Dark Joint Venture",Unknown
"No Retreat, No Surrender 2: Raging Thunder",104,English,"In this sequel, Scott Wylde, an American kickboxer, must go to Cambodia to rescue his Vietnamese girlfriend from Russian and Vietnamese troops.",1987,Action,"martial arts, kung fu, sequel","Hwang Jang-Lee, Max Thayer, Loren Avedon, Cynthia Rothrock, Matthias Hues",Corey Yuen,,,,"Seasonal Film Corporation, Shapiro-Glickenhaus Entertainment",Unknown
The Living Daylights,130,English,"After a defecting Russian general reveals a plot to assassinate foreign spies, James Bond is assigned a secret mission to dispatch the new head of the KGB to prevent an escalation of tensions between the Soviet Union and the West.",1987,"Action, Adventure, Thriller","prison, london, england, assassination, airplane, escape, arms smuggling, england, secret mission, arms deal, spy, falsely accused, big wheel, secret intelligence service, drug trafficking, secret identity, cello, villain, kgb, renegade, special car, tangier morocco, country estate, orchestra, freedom fighter, czechoslovakia, bratislava, slovakia, afghanistan, vienna, austria, moscow, russia","Art Malik, Maryam d'Abo, Joe Don Baker, John Rhys-Davies, Timothy Dalton",John Glen,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","United Artists, EON Productions, Danjaq",http://www.mgm.com/view/movie/1132/The-Living-Daylights/
Masters of the Universe,106,English,"The world of Eternia in the aftermath of Skeletor's war on Castle Grayskull, which he has won after seizing Grayskull and the surrounding city using a cosmic key developed by the locksmith Gwildor. The Sorceress is now Skeletor's prisoner and he begins to drain her life-force as he waits for the moon of Eternia to align with the Great Eye of the Universe that will bestow god-like power upon him.",1987,"Action, Fantasy, Science Fiction, Adventure, Thriller","skeleton, hero, saving the world, key, wretch, time travel, super power, aftercreditsstinger, sword and planet, sword and sorcery","Billy Barty, Dolph Lundgren, Frank Langella, Meg Foster, Courteney Cox",Gary Goddard,"fuboTV, MGM Plus Amazon Channel, MGM Plus Roku Premium Channel, MGM Plus, History Vault ",,,"Pressman Film, The Cannon Group, Golan-Globus Productions",Unknown
Amazon Women on the Moon,85,English,"Acclaimed director John Landis (Animal House, The Blues Brothers) presents this madcap send-up of late night TV, low-budget sci-fi films and canned-laughter-filled sitcoms packed with off-the-wall sketches that will have you in stitches. Centered around a television station which features a 1950s-style sci-fi movie interspersed with a series of wild commercials, wacky shorts and weird specials, this lampoon of contemporary life and pop culture skewers some of the silliest spectacles ever created in the name of entertainment. A truly outrageous look at the best of the worst that television has to offer.",1987,"Comedy, Science Fiction","tv addicted person, anthology, spoof, campy, anarchic comedy","Griffin Dunne, Peter Horton, Monique Gabrielle, Michelle Pfeiffer, Steve Forrest","Robert K. Weiss, John Landis, Carl Gottlieb, Peter Horton, Joe Dante",,,,"Universal Pictures, Westward Productions",Unknown
A Nightmare on Elm Street 3: Dream Warriors,96,English,"During a hallucinatory incident, Kristen Parker has her wrists slashed by dream-stalking monster, Freddy Krueger. Her mother, mistaking the wounds for a suicide attempt, sends her to a psychiatric ward, where she joins a group of similarly troubled teens.",1987,"Horror, Thriller, Fantasy","dream, nightmare, sadism, psychopath, group therapy, supernatural, hypnosis, ohio, sequel, murder, slasher, trapped, alcoholic, mental illness, dream sequence, catholicism, disfigurement, sleepwalking, mental hospital, nightmare becomes reality, psychotherapist, supernatural horror","Heather Langenkamp, Patricia Arquette, Ken Sagoes, Robert Englund, Craig Wasson",Chuck Russell,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","New Line Cinema, Smart Egg Pictures, Heron Communications",Unknown
Cry Freedom,157,English,"A dramatic story, based on actual events, about the friendship between two men struggling against apartheid in South Africa in the 1970s. Donald Woods is a white liberal journalist in South Africa who begins to follow the activities of Stephen Biko, a courageous and outspoken black anti-apartheid activist.",1987,Drama,"journalist, 1970s, male friendship, south africa, apartheid, biography, police corruption, racism, based on memoir or autobiography, newspaper editor, cape town, south africa, asylum seekers, lesotho","Penelope Wilton, Kate Hardie, Denzel Washington, Kevin Kline, John Matshikiza",Richard Attenborough,Starz Apple TV Channel ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Universal Pictures, Marble Arch Productions",Unknown
Over the Top,93,English,"Sylvester Stallone stars as hard-luck big-rig trucker Lincoln Hawk and takes us under the glaring Las Vegas lights for all the boisterous action of the World Armwrestling Championship.  Relying on wits and willpower, Hawk tries to rebuild his life by capturing the first-place prize money, and the love of the son he abandoned years earlier into the keeping of his rich, ruthless father-in-law.",1987,"Action, Drama","sports, bad father-in-law, road trip, truck driver, arm wrestling","Sylvester Stallone, Robert Loggia, Susan Blakely, Rick Zumwalt, David Mendenhall",Menahem Golan,Hoopla ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Vudu ","The Cannon Group, Warner Bros. Pictures, Golan-Globus Productions",Unknown
Project A: Part II,106,Unknown,"Dragon is now transferred to be the police head of Sai Wan district, and has to contend with a gangster kingpin, anti-Manchu revolutionaries, some runaway pirates, Manchu Loyalists and a corrupt police superintendent.",1987,"Action, Comedy","kung fu, corruption, police, pirate, framed, historical","Jackie Chan, Bill Tung, Rosamund Kwan, Michael Chan, Maggie Cheung",Jackie Chan,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Golden Harvest Company Ltd., Golden Way Films Ltd., Orange Sky Golden Harvest",Unknown
Full Metal Jacket,117,English,A pragmatic U.S. Marine observes the dehumanizing effects the U.S.-Vietnam War has on his fellow recruits from their brutal boot camp training to the bloody street fighting in Hue.,1987,"Drama, War","rescue, sniper, vietnam war, suicide, vietnam, helicopter, prostitute, based on novel or book, propaganda, war correspondent, journalism, recruit, infantry, war photographer, boot camp, jungle, sergeant, racism, genocide, fighting, platoon, combat, discipline, u.s. marine, obstacle course, military, anti war, mass grave, blanket party","Dorian Harewood, Matthew Modine, Vincent D'Onofrio, Adam Baldwin, R. Lee Ermey",Stanley Kubrick,"Max, Max Amazon Channel, Showtime Apple TV Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Natant, Stanley Kubrick Productions, Warner Bros. Pictures",https://www.warnerbros.com/movies/full-metal-jacket
Empire of the Sun,153,English,"Jamie Graham, a privileged English boy, is living in Shanghai when the Japanese invade and force all foreigners into prison camps. Jamie is captured with an American sailor, who looks out for him while they are in the camp together. Even though he is separated from his parents and in a hostile environment, Jamie maintains his dignity and youthful spirit, providing a beacon of hope for the others held captive with him.",1987,"Drama, History, War","based on novel or book, shanghai, china, stadium, bravery, peasant, prisoner of war, coming of age, pacific war, chinese, japanese army, japanese soldier, japanese surrender, salt mine, internment camp, child protagonist, children in wartime, japanese occupation of china, suzhou, china","Miranda Richardson, Nigel Havers, Christian Bale, John Malkovich, Joe Pantoliano",Steven Spielberg,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Warner Bros. Pictures, Amblin Entertainment",Unknown
Predator,107,English,A team of elite commandos on a secret mission in a Central American jungle come to find themselves hunted by an extraterrestrial warrior.,1987,"Science Fiction, Action, Adventure, Thriller","guerrilla warfare, central and south america, predator, trap, alien, survival, stalking, creature, alien invasion, invisible, commando, violence","Jesse Ventura, Carl Weathers, Sonny Landham, Elpidia Carrillo, Arnold Schwarzenegger",John McTiernan,Hulu ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Silver Pictures, 20th Century Fox, Lawrence Gordon Productions, Davis Entertainment, Amercent Films, American Entertainment Partners L.P., Estudios Churubusco Azteca S.A.",https://www.20thcenturystudios.com/movies/predator
Flowers in the Attic,93,English,"After the death of her husband, a mother takes her kids off to live with their grandparents in a huge, decrepit old mansion. However, the kids are kept hidden in a room just below the attic, visited only by their mother who becomes less and less concerned about them and their failing health, and more concerned about herself and the inheritence she plans to win back from her dying father.",1987,"Drama, Mystery, Thriller, Horror",None,"Jeb Stuart Adams, Louise Fletcher, Ben Ryan Ganger, Kristy Swanson, Victoria Tennant",Jeffrey Bloom,"Amazon Prime Video, Lifetime Movie Club Apple TV Channel, Lifetime Movie Club Amazon Channel ","Apple TV, Google Play Movies, YouTube, Vudu, Microsoft Store, Redbox ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Redbox ",Fries Entertainment Films,Unknown
Jaws: The Revenge,89,English,"After another deadly shark attack, Ellen Brody decides she has had enough of New England's Amity Island and moves to the Caribbean to join her son, Michael, and his family. But a great white shark has followed her there, hungry for more lives.",1987,"Adventure, Thriller, Horror","dying and death, shark attack, animal attack, bahamas, sequel, revenge, creature, underwater, shark, great white shark, caribbean sea, banana boat","Lance Guest, Michael Caine, Lorraine Gary, Mario Van Peebles, Karen Young",Joseph Sargent,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",Universal Pictures,Unknown
Suspect,121,English,"When a Supreme Court judge commits suicide and his secretary is found murdered, all fingers point to Carl Anderson, a homeless veteran who's deaf and mute. But when public defender Kathleen Riley is assigned to his case, she begins to believe that Anderson may actually be innocent. Juror Eddie Sanger, a Washington lobbyist, agrees, and together the pair begins their own investigation of events.",1987,"Crime, Drama, Thriller","right and justice, government, jurors, lawyer, courtroom","Joe Mantegna, Liam Neeson, John Mahoney, Cher, Dennis Quaid",Peter Yates,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","ML Delphi Premier Productions, TriStar Pictures",Unknown
Wings of Desire,128,German,"Two angels, Damiel and Cassiel, glide through the streets of Berlin, observing the bustling population, providing invisible rays of hope to the distressed but never interacting with them. When Damiel falls in love with lonely trapeze artist Marion, the angel longs to experience life in the physical world, and finds -- with some words of wisdom from actor Peter Falk -- that it might be possible for him to take human form.",1987,"Drama, Fantasy, Romance","berlin, germany, dream, library, circus, angel, berlin wall, immortality, mortality","Peter Falk, Solveig Dommartin, Curt Bois, Otto Sander, Bruno Ganz",Wim Wenders,"Max, Max Amazon Channel, Criterion Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube ","Apple TV, Amazon Video, Google Play Movies, YouTube ","Argos Films, Wim Wenders Stiftung, WDR, Road Movies",http://www.wim-wenders.com/movies/movies_spec/wingsofdesire/wingsofdesire.htm
Some Kind of Wonderful,95,English,"A young tomboy, Watts, finds her feelings for her best friend, Keith, run deeper than just friendship when he gets a date with the most popular girl in school.",1987,"Drama, Romance","teen movie, school, best friend, tomboy, female drummer","Eric Stoltz, Chynna Phillips, Craig Sheffer, Lea Thompson, Mary Stuart Masterson",Howard Deutch,"Amazon Prime Video, fuboTV, MGM Plus Amazon Channel, Paramount Plus, Paramount Plus Apple TV Channel , Paramount+ Roku Premium Channel, MGM Plus ","Apple TV, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Google Play Movies, YouTube, Vudu, Microsoft Store ","Hughes Entertainment, Paramount",Unknown
Dark Tower,92,English,A partially under construction office tower is being haunted by a deadly presence which seems to target the building's architect.,1987,"Horror, Thriller, Mystery","barcelona, spain, evil spirit, police detective, high rise, accidents, female architect","Kevin McCarthy, Carol Lynley, Theodore Bikel, Jenny Agutter, Michael Moriarty","Ken Wiederhorn, Freddie Francis",ScreenPix Apple TV Channel ,,,Fries Distribution Company,Unknown
House of Games,102,English,"A psychiatrist comes to the aid of a compulsive gambler and is led by a smooth-talking grifter into the shadowy but compelling world of stings, scams, and con men.",1987,"Crime, Thriller","gambling, gambling debt, con man, fraud, con artist, psychiatrist, female psychiatrist, neo-noir, pool hall","Joe Mantegna, J.T. Walsh, Mike Nussbaum, Lindsay Crouse, Lilia Skala",David Mamet,ScreenPix Apple TV Channel ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Filmhaus,Unknown
