Title,Runtime (minutes),Language,Overview,Release Year,Genre,Keywords,Actors,Directors,Stream,Buy,Rent,Production Companies,Website
Buddy Goes West,90,Italian,"Trinity series star Bud Spencer returns to the Wild West in director Michele Lupo's comic tale of an outlaw drifter, Buddy, who is mistaken for a doctor after his Indian companion inadvertently steals a bag of surgical instruments. When a band of murderous outlaws attempts to overrun the small town Buddy is passing through, the presumed medico shows that his true talent is cracking skulls. Music is composed by Ennio Morricone.",1981,"Action, Western, Comedy",None,"Joe Bugner, Carlo Reali, Piero Trombetta, Bud Spencer, Sara Franchetti",Michele Lupo,,,,Alex Cinematografica,Unknown
Death Hunt,96,English,"Yukon Territory, Canada, November 1931. Albert Johnson, a trapper who lives alone in the mountains, buys a dog almost dead after a brutal dogfight, a good deed that will put him in trouble.",1981,"Action, Adventure, Western","new year's eve, canada, bounty hunter, husky, based on true story, struggle for survival, posse, yukon, canada, royal canadian mounted police (mountie), american wilderness, 1930s, ex-elite soldier","Andrew Stevens, Lee Marvin, Carl Weathers, Charles Bronson, Ed Lauter",Peter R. Hunt,,,,"Orange Sky Golden Harvest, Northshore Investments",Unknown
The Hand,104,English,"Jon Lansdale is a comic book artist who loses his right hand in a car accident. The hand was not found at the scene of the accident, but it soon returns by itself to follow Jon around, and murder those who anger him.",1981,"Horror, Thriller","murder, severed hand, crawling hand, comic book artist","Andrea Marcovicci, Bruce McGill, Michael Caine, Viveca Lindfors, Annie McEnroe",Oliver Stone,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Warner Bros. Pictures, Orion Pictures",Unknown
Outland,109,English,"An honest marshal in a corrupt mining colony on Io, Jupiter's sunless third moon, is determined to confront a violent drug ring even though it may cost him his life. After his wife angrily deserts him, he waits alone for the arrival of killers hired by the company to eliminate him.",1981,"Science Fiction, Action","husband wife relationship, jupiter, wife, marshal, mining, space western, space centre","James B. Sikking, Kika Markham, Peter Boyle, Sean Connery, Frances Sternhagen",Peter Hyams,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","The Ladd Company, Outland Productions, Warner Bros. Pictures",Unknown
The Fox and the Hound,82,English,"When a feisty little fox named Tod is adopted into a farm family, he quickly becomes friends with a fun and adorable hound puppy named Copper. Life is full of hilarious adventures until Copper is expected to take on his role as a hunting dog -- and the object of his search is his best friend!",1981,"Adventure, Animation, Drama, Family","friendship, based on novel or book, fox, dog, animal, hunting, unlikely friendship, pets","Kurt Russell, Mickey Rooney, Sandy Duncan, Pearl Bailey, Jack Albertson","Ted Berman, Richard Rich, Art Stevens",Disney Plus ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",Walt Disney Productions,http://movies.disney.com/the-fox-and-the-hound
The Final Conflict,108,English,"Damien Thorn has helped rescue the world from a recession, appearing to be a benign corporate benefactor. When he then becomes U.S. Ambassador to the United Kingdom, Damien fulfills a terrifying biblical prophecy. He also faces his own potential demise as an astronomical event brings about the second coming of Christ.",1981,"Horror, Mystery, Thriller","london, england, ambassador, devil's son, anti-christ, demon, fox hunt","Sam Neill, Don Gordon, Barnaby Holm, Lisa Harrow, Rossano Brazzi",Graham Baker,Hulu ,"Apple TV, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","20th Century Fox, Harvey Bernhard Productions, Mace Neufeld Productions",Unknown
Prince of the City,167,English,"New York City detective Daniel Ciello agrees to help the United States Department of Justice help eliminate corruption in the police department, as long as he will not have to turn in any close friends. In doing so, Ciello uncovers a conspiracy within the force to smuggle drugs to street informants.",1981,"Drama, Thriller, Crime","new york city, corruption, police, 1970s, wiretap, police corruption, district attorney, narcotics cop","Don Billett, Kenny Marino, Jerry Orbach, Treat Williams, Richard Foronjy",Sidney Lumet,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Orion Pictures, Warner Bros. Pictures",Unknown
Halloween II,92,English,"After failing to kill stubborn survivor Laurie and taking a bullet or six from former psychiatrist Dr. Sam Loomis, Michael Myers has followed Laurie to the Haddonfield Memorial Hospital, where she's been admitted for Myers' attempt on her life. The institution proves to be particularly suited to serial killers, however, as Myers cuts, stabs and slashes his way through hospital staff to reach his favorite victim.",1981,"Horror, Thriller","mask, sheriff, halloween, sequel, hospital, electronic music score, holiday horror","Jeffrey Kramer, Lance Guest, Charles Cyphers, Jamie Lee Curtis, Donald Pleasence",Rick Rosenthal,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Universal Pictures, Dino De Laurentiis Company",https://www.uphe.com/movies/halloween-ii
Galaxy of Terror,81,English,"As a lone spaceship proceeds on its long voyage across space, the crew are surprised to encounter a strange pyramid form. Surprise turns to horror as one by one, they discover that their darkest nightmares are all starting to become real. The pyramid has to be behind it all somehow, but how can they save themselves from its influence?",1981,"Action, Adventure, Horror, Science Fiction","spacecraft, monster, gore, alien, murder, alien planet, stranded, planet, astronaut, alien possession, space monster, trapped in space","Zalman King, Edward Albert, Bernard Behrens, Ray Walston, Erin Moran",Bruce D. Clark,"fuboTV, AMC Plus Apple TV Channel , AMC+ Amazon Channel, AMC+, Shudder, Screambox, Shudder Amazon Channel, Midnight Pulp, Shudder Apple TV Channel ","Apple TV, Amazon Video, Vudu, Microsoft Store ","Apple TV, Amazon Video, Vudu, Microsoft Store ",New World Pictures,Unknown
Mad Max 2,96,English,"Max Rockatansky returns as the heroic loner who drives the dusty roads of a postapocalyptic Australian Outback in an unending search for gasoline. Arrayed against him and the other scraggly defendants of a fuel-depot encampment are the bizarre warriors commanded by the charismatic Lord Humungus, a violent leader whose scruples are as barren as the surrounding landscape.",1981,"Adventure, Action, Thriller, Science Fiction","mask, australia, chase, explosive, dystopia, boomerang, deal, post-apocalyptic future, exploitation, pilot, villain, feral child, community, ex-cop, sequel, truck, oil, wasteland, gang rape, motorcycle gang, dog, desolate, oil refinery, music box, adventurer, oil tanker, wanderer, action hero, good versus evil","Michael Preston, Max Phipps, Mel Gibson, Bruce Spence, Vernon Wells",George Miller,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ",Kennedy Miller Productions,Unknown
Lion of the Desert,173,English,"This movie tells the story of Omar Mukhtar, an Arab Muslim rebel who fought against the Italian conquest of Libya in WWII. It gives western viewers a glimpse into this little-known region and chapter of history, and exposes the savage means by which the conquering army attempted to subdue the natives.",1981,"History, War, Drama","guerrilla warfare, libya, italy, resistance, world war ii, based on true story, benito mussolini","Anthony Quinn, Raf Vallone, Oliver Reed, Rod Steiger, Irene Papas",Moustapha Akkad,,Amazon Video ,Amazon Video ,Falcon International Productions,Unknown
Tarzan the Ape Man,107,English,"The Tarzan story from Jane's point of view. Jane Parker visits her father in Africa where she joins him on an expedition. A couple of brief encounters with Tarzan establish a (sexual) bond between her and Tarzan. When the expedition is captured by savages, Tarzan comes to the rescue",1981,"Action, Adventure, Comedy",None,"Richard Harris, Bo Derek, Steve Strong, John Phillip Law, Miles O'Keeffe",John Derek,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Metro-Goldwyn-Mayer, Svengali Productions",Unknown
Dragonslayer,108,English,The sorcerer and his apprentice Galen are on a mission to kill an evil dragon to save the King’s daughter from being sacrificed according to a pact that the King himself made with the dragon to protect his kingdom.,1981,"Fantasy, Adventure","princess, virgin, sacrifice, self sacrifice, magic, secret identity, solar eclipse, sorcerer's apprentice, amulet, lottery, brood, human sacrifice, sorcerer, cross dressing, dragon, hidden identity, landslide, sword and sorcery, 6th century","Caitlin Clarke, Peter MacNicol, Ralph Richardson, John Hallam, Peter Eyre",Matthew Robbins,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Paramount, Walt Disney Productions",Unknown
The Funhouse,96,English,"Rebellious teen Amy defies her parents by going to a trashy carnival that has pulled into town. In tow are her boyfriend, Buzz, and their friends Liz  and Richie. Thinking it would be fun to spend the night in the campy ""Funhouse"" horror ride, the teens witness a murder by a deformed worker wearing a mask. Locked in, Amy and her friends must evade the murderous carnival workers and escape before it leaves town the next day.",1981,Horror,"mask, carnival, slasher, funhouse, video nasty, deformed face","Kevin Conway, Miles Chapin, Largo Woodruff, Elizabeth Berridge, Cooper Huckabee",Tobe Hooper,AMC+ ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Mace Neufeld Productions, Universal Pictures",Unknown
Fruits of Passion,79,French,"A girl named O loves a rich, and much older man. She is subjected to a variety of humiliating experiences to prove her unconditional obedience to him in a Chinese brothel. A poor boy sees her and falls in love with her. To get the money needed to sleep with her, he takes part in rebellious acts.",1981,Drama,"eroticism, prostitution, erotic movie","Keiko Niitaka, Klaus Kinski, Isabelle Illiers, Arielle Dombasle, Shinnosuke Ikehata",Shūji Terayama,,,,"Jinriki Hikoki Sha, Argos Films",Unknown
Zombie Lake,87,French,"In a small village, somewhere in France, German soldiers, killed and thrown into the lake by the Resistance during WWII, come back.",1981,Horror,"lake, nazi, revenge, zombie, soldier, living dead","Pierre-Marie Escourrou, Anouchka, Howard Vernon, Nadine Pascal, Antonio Mayans","Julian de Laserna, Jean Rollin",,,Kino Now ,"Eurociné, J.E. Films (Julian Esteban Films)",Unknown
Absence of Malice,116,English,"Megan Carter is a reporter duped into running an untrue story on Michael Gallagher, a suspected racketeer. He has an alibi for the time his crime was allegedly committed—but it involves an innocent party. When he tells Carter the truth and the newspaper runs it, tragedy follows, forcing Carter to face up to the responsibilities of her job when she is confronted by Gallagher.",1981,"Drama, Romance","murder, prosecutor, newspaper reporter, labor union, legal thriller","Sally Field, Luther Adler, Paul Newman, Bob Balaban, Melinda Dillon",Sydney Pollack,fuboTV ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Mirage Enterprises, Columbia Pictures",Unknown
Escape to Victory,116,English,A group of POWs in a German prison camp during World War II play the German National Soccer Team in this powerful film depicting the role of prisoners during wartime.,1981,"Drama, War","nazi, escape, sports, football (soccer)","Max von Sydow, Pelé, Sylvester Stallone, Michael Caine, Carole Laure",John Huston,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Paramount, Lorimar Productions",Unknown
On Golden Pond,109,English,"For Norman and Ethel Thayer, this summer on golden pond is filled with conflict and resolution. When their daughter Chelsea arrives, the family is forced to renew the bonds of love and overcome the generational friction that has existed for years.",1981,"Drama, Romance","daughter, lake, parent child relationship, son, based on play or musical, family relationships, family holiday, new england, family conflict, lake house","Dabney Coleman, Jane Fonda, Doug McKeon, Katharine Hepburn, Henry Fonda",Mark Rydell,"fuboTV, Fandor, Fandor Amazon Channel, TCM, Cohen Media Amazon Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Redbox ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Redbox ","Universal Pictures, IPC Films, ITC Entertainment, Associated Film Distribution",Unknown
The Monster Club,98,English,"A vampire attacks a horror author on the street and then invites him to a nearby club as a gesture of gratitude, which turns out to be a meeting place for assorted creatures of the night. The vampire then regales him with three stories, each interspersed with musical performances at the club.",1981,"Comedy, Horror","monster, based on novel or book, vampire, stripper, anthology, ghost","Stuart Whitman, Britt Ekland, Vincent Price, Donald Pleasence, John Carradine",Roy Ward Baker,,,,Amicus Productions,Unknown
Knightriders,147,English,"A medieval reenactment troupe struggles to maintain its family-like dynamic amid pressure from local authorities, interest from talent agents, and their ""King's"" delusions of grandeur.",1981,"Action, Drama","knight, motorcycle, jousting, troupe, magician, bikers, renaissance troupe, renaissance faire","Amy Ingersoll, Tom Savini, Patricia Tallman, Ed Harris, Gary Lahti",George A. Romero,"fuboTV, Fandor, Fandor Amazon Channel, Screambox Amazon Channel, Midnight Pulp ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Laurel Entertainment, United Film Distribution Company (UFDC)",Unknown
All Night Long,87,English,"Executive George Dupler loses his temper and is demoted to the night manager at a 24 hour drugstore. After he suggests to his teenage son Freddie that he stop having an affair with suburban housewife Cheryl Gibbons, who is a distant cousin, Cheryl tries to seduce George. At home, in front of his mother, Freddie accuses his dad of stealing his girl, because he found Cheryl serving George a meal in the middle of the night, while her husband Bobby was on duty at the fire station. George then separates from his wife Helen, quits his job, moves into a warehouse, and asks Cheryl to move in with him.",1981,"Comedy, Romance","midlife crisis, drugstore","Barbra Streisand, Diane Ladd, Kevin Dobson, Gene Hackman, Dennis Quaid",Jean-Claude Tramont,,,,Universal Pictures,Unknown
An Eye for an Eye,106,English,Sean Kane is forced to resign from the San Francisco Police Department's Narcotics Division when he goes berserk after his partner is murdered. He decides to fight alone and follows a trail of drug traffickers into unexpected high places.,1981,"Adventure, Action, Crime","martial arts, police, undercover, chase, fight, san francisco, california, gangster, anti hero, revenge, vigilante, organized crime, drugs, urban setting, death, neo-noir, action hero","Christopher Lee, Matt Clark, Chuck Norris, Mako, Richard Roundtree",Steve Carver,fuboTV ,"Apple TV, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Wescom Barber International, Adams Apple Film Company, South Street Films",Unknown
Chariots of Fire,124,English,"In the class-obsessed and religiously divided UK of the early 1920s, two determined young runners train for the 1924 Paris Olympics. Eric Liddell, a devout Christian born to Scottish missionaries in China, sees running as part of his worship of God's glory and refuses to train or compete on the Sabbath. Harold Abrahams overcomes anti-Semitism and class bias, but neglects his beloved sweetheart in his single-minded quest.",1981,"Drama, History","underdog, sports, scotland, missionary, olympic games, jewry, patriotism, mayor, praline, olympian sports team, ambition, based on true story, athletics, olympic athlete, cambridge university","Alice Krige, Nigel Havers, Ian Charleson, Ben Cross, Cheryl Campbell",Hugh Hudson,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Enigma Productions, Allied Stars, 20th Century Fox",Unknown
"Fort Apache, the Bronx",125,English,"From the sight of a police officer this movie depicts the life in New York's infamous South Bronx. In the center is ""Fort Apache"", as the officers call their police station, which really seems like an outpost in enemy's country. The story follows officer Murphy, who seems to be a tuff cynic, but in truth he's a moralist with a sense for justice.",1981,"Crime, Drama, Action","police, police station, nypd, bronx, new york city, police protagonist","Ed Asner, Ken Wahl, Paul Newman, Danny Aiello, Rachel Ticotin",Daniel Petrie,,,,"The Producer Circle Co., 20th Century Fox, Time-Life Films",Unknown
Deadly Blessing,104,English,"When a former member of a religious cult dies in a mysterious accident, Martha, who now lives alone and close to the cult's church, begins to fear for her life and the lives of her visiting friends.",1981,"Horror, Thriller, Fantasy","farm, sheriff, widow, tractor, supernatural, amish, murder, occult, sect, voyeur, incubus","Sharon Stone, Maren Jensen, Jeff East, Colleen Riley, Susan Buckner",Wes Craven,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","United Artists, Polygram Pictures, Interplanetary Pictures Productions",Unknown
Saturday the 14th,75,English,"After his family moves to a new house, a young boy discovers a mysterious book that details a curse hanging over the date of Saturday the 14th. Opening the book releases a band of monsters into the house and the family must join together to save themselves and their neighborhood.",1981,"Comedy, Fantasy, Horror","monster, alcohol, haunted house, clowning, search, spoof, creature, shark, will, attic","Severn Darden, Jeffrey Tambor, Kari Michaelsen, Richard Benjamin, Paula Prentiss",Howard R. Cohen,Night Flight Plus ,Amazon Video ,Amazon Video ,New World Pictures,Unknown
Caveman,91,English,"Disgraced and cast out of his tribe for lusting after Lana, the mate of the tribe's head muscle man, Atouk stumbles along gathering other misfits and learning a bit about the world outside of his cave. Eventually he and friends Lar and Tala learn the secrets of fire, cooked meat, and how to defend themselves from the brutal, yet very stupid dinosaurs.",1981,"Comedy, Adventure","stone age, slapstick comedy, prehistory, dinosaur, cavemen, prehistoric man","Ringo Starr, Shelley Long, Barbara Bach, Jack Gilford, Dennis Quaid",Carl Gottlieb,Amazon Prime Video ,Vudu ,Vudu ,"The Turman-Foster Company, Estudios Churubusco Azteca, United Artists",Unknown
An American Werewolf in London,97,English,"American tourists David and Jack are savaged by an unidentified vicious animal whilst hiking on the Yorkshire Moors. Retiring to the home of a beautiful nurse to recuperate, David soon experiences disturbing changes to his mind and body.",1981,"Comedy, Horror","dying and death, london, england, intensive care, nurse, loss of loved one, zoo, transformation, full moon, black humor, london underground, yorkshire, rural area, werewolf, creature, moor (terrain), british pub, dream sequence, hikers, london zoo, practical special effects","Don McKillop, Griffin Dunne, John Woodvine, David Naughton, Jenny Agutter",John Landis,,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","American Werewolf Inc., Lyncanthrope Films, Universal Pictures, Guber/Peters Company, PSO, Polygram Pictures",Unknown
Stripes,106,English,"John Winger, an indolent sad sack in his 30s, impulsively joins the US Army after losing his job, his girlfriend and his apartment.",1981,"Action, Comedy","date, ex-girlfriend, military spoof, training camp, private, army life, military training, army cadet, army training, war games, class clown","Bill Murray, P.J. Soles, Sean Young, Warren Oates, Harold Ramis",Ivan Reitman,"AMC+ Amazon Channel, AMC+ Roku Premium Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ",Columbia Pictures,Unknown
Ragtime,155,English,"A young black pianist becomes embroiled in the lives of an upper-class white family set among the racial tensions, infidelity, violence, and other nostalgic events in early 1900s New York City.",1981,"Drama, History","new york city, based on novel or book, jazz singer or musician, public murder, racism, class differences, pianist, ragtime, revenge killing, radical politics, piano, political scandal, racial injustice, 1900s, social scandal","Moses Gunn, Howard Rollins, Brad Dourif, Elizabeth McGovern, Mary Steenburgen",Miloš Forman,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",Apple TV ,"Paramount, Dino De Laurentiis Company, Sunley Productions Ltd.",Unknown
Erotic Passion,96,Modern Greek (1453-),"Since her parents' death, 19-year old Della lives with her aunt Marsha and Andrew, her old husband. One morning Marsha has sex with Alex, her husband's doctor. Right afterwords, Della seduces him at the beach while Marsha watches them from her window. The two women have a fight which results to Della leaving the house. She finds refuge at Maria's (a friend of hers) place but as it appears she is missing and the house is inhabited by Aris and Samantha. Della makes a pass at Aris, managing to infuriate Samantha. In the meanwhile, the local authorities are investigating the murder of Aris' business partner, Steve Brynner. When all trace leads to Aris, Della suggests a swap: She'll travel to Italy to get fake passports for the couple as long as they accept to murder Marsha.",1981,"Crime, Drama",None,"Femi Benussi, Dimitris Tsaftaridis, Monica Nickel, Telis Stallone, Ajita Wilson",Ilias Mylonakos,,,,Andromeda International Films,Unknown
Porky's,94,English,"In 1954 Florida, a group of high schoolers seek out to lose their virginity which leads them to seek revenge on a sleazy nightclub owner and his redneck sheriff brother for harassing them.",1981,Comedy,"virgin, florida, everglades, stripper, loss of virginity, redneck, school, hijinks, racism, lust, peeping tom, teaching, misadventure, sex comedy, duringcreditsstinger, voyeur, virginity, 1950s, group shower","Roger Wilson, Wyatt Knight, Dan Monahan, Mark Herrier, Cyril O'Reilly",Bob Clark,,"Google Play Movies, YouTube ","Google Play Movies, YouTube ","Melvin Simon Productions, Astral Bellevue Pathé, 20th Century Fox",Unknown
Christiane F.,131,German,"This movie portrays the drug scene in Berlin in the 70s, following tape recordings of Christiane F. 14 years old Christiane lives with her mother and little sister in a typical multi-storey apartment building in Berlin. She's fascinated by the 'Sound', a new disco with most modern equipment. Although she's legally too young, she asks a friend to take her. There she meets Detlef, who's in a clique where everybody's on drugs. Step by step she gets drawn deeper into the scene.",1981,Drama,"berlin, germany, heroin, junkie, prostitution, illegal drugs, dramatic, critical, intense, complicated, informative","David Bowie, Rainer Woelk, Jens Kuphal, Natja Brunckhorst, Thomas Haustein",Uli Edel,,,,"CLV-Filmproduktions, Solaris Film, Maran Film, Popular Filmproduktion",Unknown
