Title,Runtime (minutes),Language,Overview,Release Year,Genre,Keywords,Actors,Directors,Stream,Buy,Rent,Production Companies,Website
Sabotage,77,English,Karl Anton Verloc and his wife own a small cinema in a quiet London suburb where they live seemingly happily. But Mrs. Verloc does not know that her husband has a secret that will affect their relationship and threaten her teenage brother's life.,1937,"Drama, Thriller, Crime","london, england, husband wife relationship, based on novel or book, bomb, black and white, sabotage, terrorist plot, brother sister relationship","Sylvia Sidney, Joyce Barbour, Oskar Homolka, John Loder, Desmond Tester",Alfred Hitchcock,"Max, Max Amazon Channel, Criterion Channel, Classix ","Apple TV, Amazon Video ","Apple TV, Amazon Video ",Gaumont-British Picture Corporation,Unknown
Little Hiawatha,9,English,"The ""fearless warrior"" of the poem is a very small child whose pants keep falling down. He tries to shoot a grasshopper with his arrow, but the grasshopper spits in his eye. He tries to shoot a bunny rabbit, but the rabbit is too cute and pathetic. He tracks a bear, and runs after its cub and right into the mother. But the rest of the animals, thankful for him saving the rabbit, come to his rescue.",1937,"Animation, Comedy",None,"Sally Noble, Mary Rosetti, Millie Walters, Gayne Whitman",David Hand,,,,Walt Disney Productions,Unknown
The Toast of New York,109,English,"After the American Civil War, Jim Fisk, a former peddler and cotton smuggler, arrives in New York, along with his partners Nick and Luke, where he struggles to make his way through the treacherous world of Wall Street's financial markets.",1937,"Comedy, Drama, History","new york city, gold, wall street, private army, con artist, peddler, stock market, american civil war, stock fraud, stock exchange, cotton, stockholder meeting, fictional biography, 19th century, theatrical production, black friday","Donald Meek, Cary Grant, Jack Oakie, Frances Farmer, Edward Arnold",Rowland V. Lee,,"Apple TV, Amazon Video, Vudu ","Apple TV, Amazon Video, Vudu ",RKO Radio Pictures,Unknown
Elephant Boy,82,English,"In India, Toomai, a young mahout, helps lead the British on a large expedition to round up wild elephants.",1937,"Adventure, Drama, Family","elephant, expedition, human animal relationship, jungle, india, based on short story, herd, roundup, child protagonist, mahout, asian elephant","Sabu, W.E. Holloway, Bruce Gordon, Allan Jeayes, Walter Hudd","Robert Flaherty, Zoltan Korda","Criterion Channel, Classix ",Amazon Video ,Amazon Video ,London Films Productions,Unknown
Saratoga,92,English,"A horse breeder's granddaughter falls in love with a gambler in Saratoga Springs, N.Y.",1937,"Comedy, Romance, Drama","gambling, bookie","Lionel Barrymore, Walter Pidgeon, Frank Morgan, Jean Harlow, Clark Gable",Jack Conway,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Metro-Goldwyn-Mayer,Unknown
Snow White and the Seven Dwarfs,83,English,"A beautiful girl, Snow White, takes refuge in the forest in the house of seven dwarfs to hide from her stepmother, the wicked Queen. The Queen is jealous because she wants to be known as ""the fairest in the land,"" and Snow White's beauty surpasses her own.",1937,"Fantasy, Animation, Family","witch, dying and death, princess, becoming an adult, dwarf, poison, sadness, queen, attempted murder, miner, apple, candlelight vigil, based on fairy tale, magic mirror","Roy Atwell, Lucille La Verne, Pinto Colvig, Adriana Caselotti, Harry Stockwell",David Hand,Disney Plus ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",Walt Disney Productions,http://movies.disney.com/snow-white-and-the-seven-dwarfs
Breakfast for Two,67,English,"After a night on the town, Jonathan Blair wakes to find that Texan Valentine Ransome has escorted him home. Valentine is attracted to Jonathan and sets out first to reform him, and his family's near-bankrupt shipping company, and then to marry him. In her way is Jonathan's fiancée, actress Carol Wallace.",1937,"Comedy, Romance","playboy, texan, shipping company","Eric Blore, Barbara Stanwyck, Donald Meek, Glenda Farrell, Herbert Marshall",Alfred Santell,,,,RKO Radio Pictures,Unknown
Night Must Fall,116,English,"Wealthy widow Mrs. Bramson notices that her maid is distracted, and when she learns the girl's fiancé, Danny, is the reason, she summons him in. Mrs. Bramson's niece Olivia takes a liking to Danny, and comes to believe that he may have been involved in the disappearance of a local woman.",1937,"Mystery, Thriller, Romance","country house, missing person, wealthy widow, dowager","Alan Marshal, Merle Tottenham, Rosalind Russell, May Whitty, Robert Montgomery",Richard Thorpe,,"Apple TV, Amazon Video, Vudu ","Apple TV, Amazon Video, Vudu ","Metro-Goldwyn-Mayer, MGM",Unknown
Slave Ship,92,English,"Action-filled drama about a ship captain, ashamed of his background in the slave trade, forced against his will to again transport human cargo.",1937,"Adventure, Drama",sea captain,"George Sanders, Mickey Rooney, Warner Baxter, Elizabeth Allan, Wallace Beery",Tay Garnett,,,,20th Century Fox,Unknown
Trouble in Texas,63,English,"Rodeo stars are being killed with poisoned needles, and Tex Ritter is next on the list.",1937,Western,"rodeo, henchman, prize","Rita Hayworth, Yakima Canutt, Horace Murphy, Tex Ritter, Charles King",Robert N. Bradbury,FilmBox+ ,,,"Boots and Saddles Pictures, Grand National",Unknown
The Prisoner of Zenda,101,English,An Englishman who resembles the king of a small European nation gets mixed up in palace intrigue when his look-alike is kidnapped.,1937,"Romance, Adventure, Drama","based on novel or book, kingdom, kidnapping, coronation, castle, villain, orient express, heir to the throne, mistaken identity, treason, royalty, unrequited love, king, swashbuckler, sword duel, identity swap, power struggle, train travel, fictitious country, draw bridge, monarch, evil brother, planned coup, 1890s, noble sacrifice, moat","Raymond Massey, Mary Astor, C. Aubrey Smith, Ronald Colman, Madeleine Carroll",John Cromwell,,"Apple TV, Amazon Video, Google Play Movies, YouTube ","Apple TV, Amazon Video, Google Play Movies, YouTube ","United Artists, Selznick International Pictures",Unknown
Charlie Chan at Monte Carlo,71,English,"Although Charlie and Lee are in Monaco for an art exhibit, they become caught up in a feud between rival financiers which involves the Chan's in a web of blackmail and murder.",1937,"Mystery, Comedy","monte carlo, charlie chan","Sidney Blackmer, Warner Oland, Harold Huber, Virginia Field, Keye Luke",Eugene Forde,,,,20th Century Fox,Unknown
Big City,80,English,"Anna and Joe are newly married, playful and deeply in love. Joe is scraping by as cab driver in New York City during a period of corruption, mob control and violence between cab companies.",1937,Drama,"taxi, mayor, labor strike, protection racket","Spencer Tracy, Charley Grapewin, Janet Beecher, Luise Rainer, Eddie Quillan",Frank Borzage,,,,Metro-Goldwyn-Mayer,Unknown
One in a Million,95,English,American theatrical manager discovers Greta Muller preparing for the Olympics in Switzerland and brings her to Madison Square Garden.,1937,"Comedy, Music, Romance","olympic games, musical, figure skating, madison square garden","Adolphe Menjou, Jean Hersholt, Don Ameche, Sonja Henie, Ned Sparks",Sidney Lanfield,,,,20th Century Fox,Unknown
Grand Illusion,114,French,"A group of French soldiers, including the patrician Captain de Boeldieu and the working-class Lieutenant Maréchal, grapple with their own class differences after being captured and held in a World War I German prison camp. When the men are transferred to a high-security fortress, they must concoct a plan to escape beneath the watchful eye of aristocratic German officer von Rauffenstein, who has formed an unexpected bond with de Boeldieu.",1937,"Drama, History, War","prisoner, france, countryside, escape, germany, world war i, prisoner of war, brotherhood, camp, aristocrat, fraternity, war injury, escaped prisoner, prison camp, trying to escape, escape plan, humanism","Dita Parlo, Jean Gabin, Marcel Dalio, Pierre Fresnay, Erich von Stroheim",Jean Renoir,,,,Réalisation d'Art Cinématographique,Unknown
The Case of the Stuttering Pig,8,English,"Porky Pig and his family inherit Uncle Solomon's estate, but if they die everything goes to the lawyer, who turns himself into a Mr. Hyde-style monster in an effort to kill off the pigs.",1937,"Animation, Horror, Comedy","crooked lawyer, inheritance, last will and testament, jekyll and hyde, stutterer, cartoon pig","Billy Bletcher, Sara Berner, Mel Blanc",Frank Tashlin,,,,Leon Schlesinger Productions,Unknown
Madame X,72,English,"An alcoholic woman was charged and tried for murder and a young defense attorney, unaware that she is his mother, takes the assignment to defend her in court.",1937,Drama,"lawyer, alcoholic","William Henry, Warren William, Reginald Owen, Gladys George, John Beal","Gustav Machatý, Sam Wood",,,,Metro-Goldwyn-Mayer,Unknown
Captains Courageous,115,English,"Harvey, the arrogant and spoiled son of an indulgent absentee-father, falls overboard from a transatlantic steamship and is rescued by a fishing vessel on the Grand Banks. Harvey fails to persuade them to take him ashore, nor convince the crew of his wealth. The captain offers him a low-paid job, until they return to port, as part of the crew that turns him into a mature, considerate young man.",1937,"Adventure, Drama, Family","fishing, fisherman, spoiled child, coming of age, fishing boat, ice cream parlor, schooner, accident, trawler, portuguese fisherman","Lionel Barrymore, Spencer Tracy, Charley Grapewin, Freddie Bartholomew, Melvyn Douglas",Victor Fleming,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Spectrum On Demand ",Metro-Goldwyn-Mayer,Unknown
Conquest,113,English,"A polish countess dispatched by her country to become Napoleon Bonaparte's mistress at the urging of Polish leaders, who feel she might influence him to make Poland independent.",1937,"History, Drama, Romance","napoleon bonaparte, historical figure","Alan Marshal, Charles Boyer, Reginald Owen, Henry Stephenson, Greta Garbo",Clarence Brown,,"Apple TV, Amazon Video, Vudu ","Apple TV, Amazon Video, Vudu ",Metro-Goldwyn-Mayer,Unknown
Ali Baba Goes to Town,81,English,"While visiting Hollywood a starstruck movie fan (Eddie Cantor) fantasizes about himself cast in an Arabian adventure. Director David Butler's comedy--with many songs--also features Tony Martin, Roland Young, Gypsy Rose Lee (billed as Rose Hovick), John Carradine, June Lang, Virginia Field, Charles Lane, The Peters Sisters and many big-name guest stars playing themselves.",1937,"Comedy, Family, Fantasy, Music","dream, musical","Gypsy Rose Lee, June Lang, Eddie Cantor, Tony Martin, Roland Young",David Butler,,,,20th Century Fox,Unknown
Popeye the Sailor Meets Ali Baba's Forty Thieves,17,English,"Popeye the Sailor, accompanied by Olive Oyl and Wimpy, is dispatched to stop the dreaded bandit Abu Hassan and his force of forty thieves.",1937,"Comedy, Animation","arabian, camel, thief, short film","Lou Fleischer, Jack Mercer, Gus Wicke, Mae Questel",Dave Fleischer,Classix ,,,Fleischer Studios,Unknown
Marked Woman,96,English,"In the underworld of Manhattan, a woman dares to stand up to one of the city's most powerful gangsters.",1937,"Crime, Drama, Thriller","new york city, court case, district attorney, manhattan, new york city, gambling house, accidental killing, nightclub hostess","Lola Lane, Isabel Jewell, Humphrey Bogart, Rosalind Marquis, Bette Davis",Lloyd Bacon,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",First National Pictures,Unknown
Young and Innocent,83,English,"Robert Tisdall finds on the beach the corpse of a woman he knew. Others wrongly conclude that he is the murderer. Fleeing, he desperately attempts to prove that he is not the killer. A young woman becomes embroiled in the effort.",1937,"Thriller, Romance, Mystery","based on novel or book, country house, aunt niece relationship, birthday party, belt, murder, english countryside, raincoat, 1930s, on the lam, manhunt, father daughter relationship, innocent man, eye blinking, nervous twitch, wrongly accused","Nova Pilbeam, Derrick De Marney, Mary Clare, Percy Marmont, Edward Rigby",Alfred Hitchcock,"Criterion Channel, IndieFlix ",Amazon Video ,Amazon Video ,Gaumont-British Picture Corporation,Unknown
The Last Gangster,81,English,"A crime boss goes searching for his ex-wife and son after a ten-year prison stint. His old gang has other plans though, and use the child to try and make him disclose the location of the loot he hid before going to the slammer.",1937,"Crime, Drama, Thriller","prison, gangster, alcatraz prison","Rose Stradner, Douglas Scott, Edward G. Robinson, Lionel Stander, James Stewart",Edward Ludwig,,,,Metro-Goldwyn-Mayer,Unknown
Pépé le Moko,94,French,"Pépé le Moko, one of France's most wanted criminals, hides out in the Casbah section of Algiers. He knows police will be waiting for him if he tries to leave the city. When Pépé meets Gaby, a gorgeous woman from Paris who is lost in the Casbah, he falls for her.",1937,"Crime, Drama, Romance","based on novel or book, black and white, algiers, algeria, algeria, criminal gang, wanted man, casbah, french polar","Gilbert Gil, Lucas Gridoux, Jean Gabin, Mireille Balin, Gabriel Gabrio",Julien Duvivier,"Max, Max Amazon Channel, Criterion Channel ",Apple TV ,Apple TV ,Paris Film Production,Unknown
You Only Live Once,86,English,"Based partially on the story of Bonnie and Clyde, Eddie Taylor is an ex-convict who cannot get a break after being released from prison. When he is framed for murder, Taylor is forced to flee with his wife Joan Graham and baby. While escaping prison after being sentenced to death, Taylor becomes a real murderer, condemning himself and Joan to a life of crime and death on the road.",1937,"Crime, Drama, Romance","based on true story, film noir, ex-con, wrongful conviction, on the lam","Sylvia Sidney, Henry Fonda, Jean Dixon, William Gargan, Barton MacLane",Fritz Lang,Fandor Amazon Channel ,Amazon Video ,Amazon Video ,"Walter Wanger Productions, United Artists",Unknown
The Emperor's Candlesticks,89,English,Spies on opposite sides fall in love in pre-revolutionary Russia.,1937,"Drama, History, Romance","sleigh, spy, candlestick","Frank Morgan, Maureen O'Sullivan, Robert Young, William Powell, Luise Rainer",George Fitzmaurice,,,,Metro-Goldwyn-Mayer,Unknown
Stella Dallas,106,English,"After divorcing a society man, a small-town woman tries to build a better life for their daughter.",1937,"Drama, Romance","sacrifice, boston, massachusetts, compassion, class distinction, somber","Anne Shirley, Barbara O'Neil, Barbara Stanwyck, Alan Hale, John Boles",King Vidor,"Amazon Prime Video, Hoopla ",,,"Samuel Goldwyn Productions, United Artists",Unknown
Mountain Justice,83,English,Stalwart Appalachian woman finds romance as she struggles to better herself and her people amid prejudice and familial abuse.,1937,"Drama, Romance","parent child relationship, doctor, appalachian","Guy Kibbee, George Brent, Josephine Hutchinson, Mona Barrie, Robert Barrat",Michael Curtiz,,,,"First National Pictures, Warner Bros. Pictures",Unknown
Moose Hunters,8,English,"Goofy (front) and Donald (rear) are dressed in a moose suit, trying to lure moose for hunter Mickey. When they do find one, it turns out to be more than they can handle.",1937,"Animation, Comedy","moose hunting, short film","Clarence Nash, Lee Millar, Pinto Colvig, Walt Disney, Stuart Buchanan",Ben Sharpsteen,,,,Walt Disney Productions,Unknown
The Hurricane,104,English,A Polynesian sailor is separated from his wife when he's unjustly imprisoned for defending himself against a colonial bully. Members of the community petition the governor for clemency but all pretense of law and order are soon shattered by an incoming tropical storm.,1937,"Action, Adventure, Drama, Romance","based on novel or book, south seas, hurricane, honeymoon, tahiti, prison escape, shark, tropical island, racial prejudice, south sea island, told in flashback, disaster movie, colonial era, schooner","Jon Hall, Mary Astor, C. Aubrey Smith, Thomas Mitchell, Dorothy Lamour",John Ford,,"Amazon Video, Google Play Movies, YouTube ","Amazon Video, Google Play Movies, YouTube ","Samuel Goldwyn Productions, United Artists, Beacon Pictures",Unknown
Magician Mickey,8,English,"Donald continually heckles Mickey's magic act, but Mickey bests him at every turn. Donald shoots off a magic pistol that causes all the stage props to fall down on them at the finish of the act.",1937,"Animation, Comedy","magic show, short film","Pinto Colvig, Walt Disney, Clarence Nash",David Hand,,,,Walt Disney Productions,Unknown
Double Wedding,87,English,A bohemian free spirit helps meek Waldo win back his fiancée and falls in love with her over-controlling sister in the process.,1937,"Comedy, Romance","double wedding, romantic comedy, screwball comedy, trailer, milquetoast","Florence Rice, Myrna Loy, William Powell, John Beal, Jessie Ralph",Richard Thorpe,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Metro-Goldwyn-Mayer,Unknown
Don Donald,8,English,"Donald is courting Daisy (called Donna, here in her first appearance) Duck in Mexico. He arrives on a burro, which doesn't get along at all well with her; she convinces him to buy a car. They head through the desert, but the car breaks down, and throws Donald out, then takes off on its own with Daisy trapped inside the rumble seat. The car hits a rock, throwing Daisy into a mud puddle, to Donald's excessive amusement. Daisy pulls a unicycle from her purse, and rides off.",1937,"Animation, Comedy, Romance",short film,Clarence Nash,Ben Sharpsteen,,,,Walt Disney Productions,Unknown
Hawaiian Holiday,8,English,"Mickey, Donald, Goofy, and Pluto experience all that Hawaii has to offer. Donald tries hula dancing, Pluto explores the beach and Goofy takes up surfing!",1937,"Animation, Comedy","surfing, beach, wave, hawaii, anthropomorphism, crab, cartoon mouse, cartoon dog, cartoon duck, starfish, short film","Marcellite Garner, Pinto Colvig, Walt Disney, Clarence Nash",Ben Sharpsteen,Disney Plus ,,,Walt Disney Productions,Unknown
Harvest,127,French,"In the 30s, a small village in the Provence is losing its inhabitants because young people prefer to go to the city to find easy jobs and escape from being farmers living in relative poverty. Only a few old people and the poacher Panturle remain. Panturle dreams of bringing the village back to life, finding a wife, founding a family and work as a farmer. One day, the village is visited by a traveling knife-grinder, Urbain Gedemus and a young woman, Arsule. Gedemus treats Arsule like a slave, but Arsule accept this because she has nowhere to go and -we guess- her 'work' with Gedemus is the last thing that saves her from being a prostitute. When she meets Panturle and knows about his dreams, she escapes from Gedemus and decides to stay with him. Together, they start a new life, made of hard farming work but mostly of happiness to have each other - fulfilling the earlier dreams of Panturle. Can anything break the happiness of their new life?",1937,"Drama, Romance",None,"Fernandel, Marguerite Moreno, Robert Le Vigan, Gabriel Gabrio, Orane Demazis",Marcel Pagnol,,,,Les Films Marcel Pagnol,Unknown
Kid Galahad,102,English,"Fight promoter Nick Donati grooms a bellhop as a future champ, but has second thoughts when the 'kid' falls for his sister.",1937,"Crime, Drama, Romance","hotel, florida, self sacrifice, italian american, photographer, nightclub, shootout, mistress, reporter, boxing promoter, sports writer, boxing","Wayne Morris, Humphrey Bogart, Edward G. Robinson, Jane Bryan, Bette Davis",Michael Curtiz,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Warner Bros. Pictures,Unknown
Hitting a New High,85,English,A Paris cabaret singer dreams of becoming a Metropolitan Opera singer.  A press agent arranges her Manhattan debut by way of Africa.,1937,"Comedy, Music, Romance","ship, africa, safari, musical, singer","Eric Blore, John Howard, Jack Oakie, Lily Pons, Edward Everett Horton",Raoul Walsh,,"Apple TV, Amazon Video ","Apple TV, Amazon Video ",RKO Radio Pictures,Unknown
Fire Over England,92,English,"The film is a historical drama set during the reign of Elizabeth I (Flora Robson), focusing on the English defeat of the Spanish Armada, whence the title. In 1588, relations between Spain and England are at the breaking point. With the support of Queen Elizabeth I, British sea raiders such as Sir Francis Drake regularly capture Spanish merchantmen bringing gold from the New World.",1937,"History, Drama, Romance","spain, court, england, inquisition, queen, queen elizabeth i","Leslie Banks, Raymond Massey, Flora Robson, Laurence Olivier, Vivien Leigh",William K. Howard,"Classix, FlixFling, Cohen Media Amazon Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, FlixFling ","Apple TV, Amazon Video, Google Play Movies, YouTube, FlixFling ",London Films Productions,Unknown
Dinner at the Ritz,77,English,The daughter of a murdered financier works as a jewelry salesperson while she tracks her father's colleagues who plotted against him.,1937,"Mystery, Romance, Crime",european adventure,"Romney Brent, David Niven, Paul Lukas, Annabella, Francis L. Sullivan",Harold D. Schuster,,Amazon Video ,Amazon Video ,New World Pictures (GB),Unknown
History is Made at Night,97,English,An American woman falls in love with a romantic Parisian head waiter who tries to save her from her possessive wealthy ex-husband who wants to keep her under his control.,1937,"Romance, Drama","paris, france, blackmail, iceberg, restaurant, ocean liner, divorce, chef, headwaiter","Ivan Lebedeff, Charles Boyer, Jean Arthur, Colin Clive, Leo Carrillo",Frank Borzage,"Criterion Channel, TCM ",,,"Walter Wanger Productions, United Artists",Unknown
The Good Earth,139,English,"China, during the rule of the Qing Dynasty. The arranged marriage between Wang Lung, a humble farmer, and O-Lan, a domestic slave, will endure the many hardships of life over the years; but the temptations of a fragile prosperity will endanger their love and the survival of their entire family.",1937,"Drama, History, Romance","husband wife relationship, china, based on novel or book, based on play or musical, family relationships, 1910s, farmer family, rural life","Walter Connolly, Charley Grapewin, Paul Muni, Luise Rainer, Tilly Losch",Sidney Franklin,TCM ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Spectrum On Demand ",Metro-Goldwyn-Mayer,Unknown
Double or Nothing,91,English,"A philanthropist's will dictates that four people receive $5,000 apiece, with the stipulation that the first one who can double the amount -- without dishonesty-- will win a cool million. Hindering the four are the avaricious relatives of the late millionaire.",1937,"Comedy, Romance","nightclub, musical, song and dance, nightclub singer, inheritance challenge, nightclub act, fortune, rich family","William Frawley, Bing Crosby, Mary Carlisle, Martha Raye, Andy Devine",Theodore Reed,,,,Paramount,Unknown
Pigs Is Pigs,7,English,"A hungry little pig eats a couple of pies off the windowsill. When it's time for dinner, he ties together the spaghetti of all the other little pigs and eats it all. That night, he has a nightmare where he is force-fed by a mad scientist.",1937,"Comedy, Family, Animation","nightmare, pig, cartoon, mad scientist, animal, dream sequence, force feeding, cartoon pig, mother son relationship, short film, merrie melodies","Billy Bletcher, Martha Wentworth, Bernice Hansen",Friz Freleng,,,,Leon Schlesinger Productions,Unknown
Way Out West,64,English,"Stan and Ollie try to deliver the deed to a valuable gold mine to the daughter of a dead prospector. Unfortunately, the daughter's evil guardian is determined to have the gold mine for himself and his saloon-singer wife.",1937,"Action, Comedy, Western","saloon, donkey, gold mine, black and white, prospector, burro","Stan Laurel, Oliver Hardy, Rosina Lawrence, Sharon Lynn, James Finlayson",James W. Horne,,"Apple TV, Google Play Movies, YouTube ","Apple TV, Google Play Movies, YouTube ","Hal Roach Studios, Stan Laurel Productions, Metro-Goldwyn-Mayer",Unknown
Night Key,68,English,The inventor of a new top-of-the-line burglar alarm system is kidnapped by a gang in order to get him to help them commit robberies.,1937,"Science Fiction, Crime","robbery, inventor, kidnapping, gangster, car crash, thief, police chase, burglar alarm, alarm, petty theft, blurred sight","Alan Baxter, Warren Hull, Boris Karloff, Jean Rogers, Hobart Cavanaugh",Lloyd Corrigan,,,,Universal Pictures,Unknown
Smart Blonde,59,English,Ambitious reporter Torchy Blane guides her policeman boyfriend to correctly pinpoint who shot the man she was interviewing.,1937,"Mystery, Crime","nightclub, reporter, torchy blane","Robert Paige, Glenda Farrell, Addison Richards, Barton MacLane, Wini Shaw",Frank McDonald,,,,Warner Bros. Pictures,Unknown
What Did the Lady Forget?,71,Japanese,"A professor, Komiya, and his bossy wife, Tokio, are to look after Setsuko, their high-spirited niece from Osaka. Despite being a minor, Setsuko is a liberated woman who does whatever she wants, including smoking.  She even convinces Koyima to take her to a geisha house. When she gets rather tipsy, the professor calls Okada, one of his students, to take her home. The wife becomes suspicious of Setsuko when she sees Okada bringing her home.",1937,"Drama, Comedy","geisha, henpecked husband","Tatsuo Saitō, Michiko Kuwano, Sumiko Kurishima, Takeshi Sakamoto, Shūji Sano",Yasujirō Ozu,Criterion Channel ,,,Shochiku,Unknown
