Title,Runtime (minutes),Language,Overview,Release Year,Genre,Keywords,Actors,Directors,Stream,Buy,Rent,Production Companies,Website
Wrong Is Right,117,English,"Political double-talk, dirty tricks, hidden microphones, spy satellites, bugging the Oval Office and a nuclear bomb for sale are all ingredients in this swift, funny and frightening look at the possibilities in today's political arenas. Sean Connery stars as TV Newsman Patrick Hale on an international chase to track two suitcase sized nuclear weapons and to uncover the twisting maze of apparent involvement of US Government agencies.",1982,"Comedy, Drama",political satire,"Robert Conrad, George Grizzard, G. D. Spradlin, Sean Connery, Katharine Ross",Richard Brooks,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Columbia Pictures, Rastar Productions",Unknown
Fitzcarraldo,157,German,"Fitzcarraldo is a dreamer who plans to build an opera house in Iquitos, in the Peruvian Amazon, so, in order to finance his project, he embarks on an epic adventure to collect rubber, a very profitable product, in a remote and unexplored region of the rainforest.",1982,"Drama, Adventure","peru, plantation, ambition, amazon rainforest, steamboat, south america, opera house, riverboat, 19th century, imperialism, iquitos, peru, rubber, white water rafting, willpower, manaos, brazil, transporting boat","Klaus Kinski, Claudia Cardinale, Paul Hittscher, José Lewgoy, Miguel Ángel Fuentes",Werner Herzog,Fandor Amazon Channel ,"Apple TV, Amazon Video, Google Play Movies, YouTube ","Apple TV, Amazon Video, Google Play Movies, YouTube ","Werner Herzog Filmproduktion, Pro-ject Filmproduktion, ZDF, Wildlife Films Peru, Filmverlag der Autoren",Unknown
Honkytonk Man,123,English,"During the Great Depression, a young boy leaves his family's Oklahoma farm to travel with his country musician uncle who is trying out for the Grand Ole Opry.",1982,"Drama, Music","based on novel or book, oklahoma, great depression, tuberculosis, grand ole opry, nashville tennessee, whorehouse, stealing a chicken, 1930s","Kyle Eastwood, John McIntire, Clint Eastwood, Verna Bloom, Alexa Kenin",Clint Eastwood,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Malpaso Productions, Warner Bros. Pictures",Unknown
The Best Little Whorehouse in Texas,115,English,"When a big TV crusader Melvin P. Thorpe threatens to expose the Chicken Ranch to public scandal and close it down, Miss Mona doesn't go down without a fight.",1982,Comedy,"governor, crusader, brothel, texas, musical, based on play or musical, conservative, prostitution, tv reporter, madame, busty, cat house, small town sheriff, censorship, secret relationship, clash of cultures, corrupt governor","Jim Nabors, Dom DeLuise, Burt Reynolds, Charles Durning, Dolly Parton",Colin Higgins,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",Miller-Milkis-Boyett Productions,Unknown
Gauche the Cellist,63,Japanese,"Gauche is a diligent but mediocre cellist who plays for a small town orchestra and the local cinema in the early 20th century. He struggles during rehearsals and is often berated by his conductor during preparations for an upcoming performance of Beethoven's Sixth Symphony. Over the course of four nights, Gauche is visited at his mill house home by talking animals as he is practicing.",1982,"Animation, Music, Fantasy","cello, orchestra, duringcreditsstinger, helping animals, anime","Kaneta Kimotsuki, Kazue Takahashi, Hideki Sasaki, Fuyumi Shiraishi, Keiko Yokozawa",Isao Takahata,,,,Oh! Production,Unknown
Deathtrap,116,English,A Broadway playwright puts murder in his plan to take credit for a student's script.,1982,"Mystery, Thriller, Comedy","murder, playwright","Irene Worth, Michael Caine, Christopher Reeve, Henry Jones, Dyan Cannon",Sidney Lumet,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",Warner Bros. Pictures,Unknown
Space Adventure Cobra: The Movie,95,Japanese,"Cobra, a notorious space pirate, is enlisted by bounty hunter Jane to rescue her sister from the strange being known as Crystal Bowie, but then finds himself drawn into a complex struggle over the fate of a mysterious wandering planet.",1982,"Animation, Science Fiction, Action, Adventure","space, adult animation, cobra","Jun Fubuki, Yoshiko Sakakibara, Shigeru Matsuzaki, Akiko Nakamura, Toshiko Fujita",Osamu Dezaki,Retrocrush ,Vudu ,Vudu ,"Shueisha, Tokyo Movie Shinsha",Unknown
Pink Floyd: The Wall,95,English,A troubled rock star descends into madness in the midst of his physical and social isolation from everyone.,1982,"Music, Drama","rock star, berlin wall, paranoia, wall, descent into madness, rock musical, adult animation","James Laurenson, Christine Hargreaves, Kevin McKeon, Bob Geldof, Eleanor David",Alan Parker,,,,"Goldcrest, Tin Blue, Metro-Goldwyn-Mayer",http://alanparker.com/film/pink-floyd-the-wall/
Cat People,118,English,"After years of separation, Irena Gallier and her minister brother, Paul, reunite in New Orleans. When zoologists capture a wild panther, Irena is drawn to the cat – and zoo curator Oliver to her. Soon, Paul will have to reveal the family secret: that when sexually aroused, they revert into predatory jungle cats.",1982,"Thriller, Horror","shotgun, transformation, attack, lingerie, held captive, incest, dissection, jungle cat, erotic movie, turned into animal","Malcolm McDowell, Nastassja Kinski, John Heard, Ruby Dee, Ed Begley Jr.",Paul Schrader,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Universal Pictures, RKO Pictures LLC",Unknown
Vincent,6,English,Young Vincent Malloy dreams of being just like Vincent Price and loses himself in macabre daydreams that annoy his mother.,1982,"Animation, Fantasy","narration, mama's boy, stop motion, spoof, black and white, gothic, macabre, short film",Vincent Price,Tim Burton,,,,"Walt Disney Productions, Buena Vista International",Unknown
E.T. the Extra-Terrestrial,115,English,"An alien is left behind on Earth and saved by the 10-year-old Elliot who decides to keep him hidden in his home. While a task force hunts for the extra-terrestrial, Elliot, his brother, and his little sister Gertie form an emotional bond with their new friend, and try to help him find his way home.",1982,"Science Fiction, Adventure, Family, Fantasy","farewell, space marine, operation, flying saucer, nasa, homesickness, loss of loved one, extraterrestrial technology, prosecution, riding a bicycle, halloween, finger, flowerpot, alien, single, single mother","Peter Coyote, Robert MacNaughton, Dee Wallace, Drew Barrymore, Henry Thomas",Steven Spielberg,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Universal Pictures, Amblin Entertainment",http://www.et20.com/
Diner,110,English,"Set in 1959, Diner shows how five young men resist their adulthood and seek refuge in their beloved Diner. The mundane, childish, and titillating details of their lives are shared. But the golden moments pass, and the men shoulder their responsibilities, leaving the Diner behind.",1982,"Comedy, Drama","gambling debt, baltimore, usa, diner, fake accident, twenty something, 1950s","Steve Guttenberg, Kevin Bacon, Mickey Rourke, Daniel Stern, Tim Daly",Barry Levinson,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Spectrum On Demand ","Metro-Goldwyn-Mayer, SLM Production Group",Unknown
Sorceress,83,English,"To maintain his powers, the evil wizard Traigon must sacrifice his firstborn child to the god Caligara. His wife, however, has other ideas and runs away after giving birth with her twin daughters. Before dying, she hands the girls over to the warrior Krona who promises to raise them as great soldiers. Twenty years later, Traigon returns and begins hunting down his daughters once again. Will the twins, with the help of the Barbarian Erlik and the Viking Baldar, be able to defeat their father?",1982,"Action, Adventure, Fantasy","barbarian, twins, sword and sorcery","Bruno Rey, David Millbern, Lynette Harris, Roberto Nelson, Leigh Harris",Jack Hill,,Amazon Video ,Amazon Video ,"Conacine, New World Pictures",Unknown
Desirable Teacher 2,90,Italian,"Pierino has again flunked the exams. Therefore, his desperate parents send him to boarding school.",1982,Comedy,"joke, private school, teacher, school","Michela Miti, Enzo Robutti, Toni Ucci, Alvaro Vitali, Gianfranco Barra",Marino Girolami,,,,"Medusa Distribuzione, Dania Film, Filmes International",Unknown
White Dog,90,English,A trainer attempts to retrain a vicious dog that’s been raised to kill black people.,1982,"Drama, Horror, Thriller","based on novel or book, police, alcohol, burglar, trainer, racist, murder, attack, hollywood, dog, trailer, vicious, canine","Burl Ives, Jameson Parker, Paul Winfield, Kristy McNichol, Christa Lang",Samuel Fuller,,,Vudu ,Paramount,Unknown
"I, the Jury",111,English,"Jack Williams was the best friend of Vietnam veteran and detective Mike Hammer. When Jack is murdered, Mike makes it his business to solve the crime. He is helped by his secretary Velda, and partly helped, partly hindered by the Chief of Police, Pat Chambers. On the trail of the killer, Mike discovers government conspiracies, and plots used by the CIA and the Mafia.",1982,"Crime, Thriller, Mystery",None,"Armand Assante, Geoffrey Lewis, Alan King, Laurene Landon, Barbara Carrera",Richard T. Heffron,,"Apple TV, Google Play Movies, YouTube ","Apple TV, Google Play Movies, YouTube ",20th Century Fox,Unknown
Violence Porno: Rope and Rape,62,Japanese,,1982,Thriller,erotic movie,"Shirō Shimomoto, Mariya Satsuki, Naomi Hagio, Jiro Kokubu, Miki Yamaji",Kazuo Komizu,,,,Million Film,Unknown
The New York Ripper,93,Italian,A burned-out New York police detective teams up with a college psychoanalyst to track down a vicious serial killer randomly stalking and killing various young women around the city.,1982,"Horror, Thriller, Mystery","new york city, detective, razor, murder, serial killer, whodunit, body mutilation, sadistic torture","Almanta Suska, Andrea Occhipinti, Alexandra Delli Colli, Jack Hedley, Howard Ross",Lucio Fulci,Shudder ,"Apple TV, Google Play Movies, YouTube ","Apple TV, Google Play Movies, YouTube ",Fulvia Film,Unknown
Ivanhoe,137,English,"Ivanhoe, a worthy and noble knight, the champion of justice returns to England after the holy wars, and finds England under the reign of Prince John and his henchmen and finds himself being involved in the power-struggle for the throne of England.",1982,"History, Adventure, TV Movie","knight, miniseries, jousting, middle ages (476-1453), 12th century","Sam Neill, James Mason, Michael Hordern, Julian Glover, Anthony Andrews",Douglas Camfield,,"Apple TV, Google Play Movies, YouTube, Vudu ","Apple TV, Google Play Movies, YouTube, Vudu ","Rosemont Productions, Columbia Pictures Television",Unknown
The Snowman,25,English,"A young boy makes a snowman one Christmas Eve, which comes to life at midnight and takes him on a magical adventure to the North Pole to meet Santa Claus.",1982,"Adventure, Animation, Family, Fantasy","holiday, little boy, snowman, christmas, short film",,Dianne Jackson,,,,"Snowman Enterprise, Channel 4 Television, TVC London",Unknown
Basket Case,91,English,A young man carrying a big basket that contains his deformed Siamese-twin brother seeks vengeance on the doctors who separated them against their will.,1982,"Comedy, Horror","basket, conjoined twins, mood ring eyes","Kevin Van Hentenryck, Terri Susan Smith, Robert Vogel, Beverly Bonner, Diana Browne",Frank Henenlotter,"Screambox, Shudder Amazon Channel, Fandor Amazon Channel, Screambox Amazon Channel, ARROW, Shudder Apple TV Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube ","Apple TV, Amazon Video, Google Play Movies, YouTube ",Basket Case Productions,Unknown
The Man from Snowy River,104,English,Jim Craig has lived his first 18 years in the mountains of Australia on his father's farm. The death of his father forces him to go to the lowlands to earn enough money to get the farm back on its feet.,1982,"Drama, Romance, Adventure, Western, Family","australia, regret, horseback riding, river, horse, ranch, based on song, poem or rhyme, brumby, brumbies, colt, stockman, clancy of the overflow, wild horse, 19th century, father son relationship, father daughter relationship, australian western","Jack Thompson, Kirk Douglas, Terence Donovan, Tom Burlinson, Sigrid Thornton",George T. Miller,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Cambridge Productions, Michael Edgley International, Snowy River Investment Pty. Ltd.",Unknown
Swamp Thing,93,English,"Mutated by his own secret formula, Dr. Alec Holland becomes Swamp Thing -  a half human, half plant superhero who will stop at nothing to rescue government agent Alice Cable and defeat his evil arch nemesis Arcane... even if it costs him his life.",1982,"Horror, Science Fiction","swamp, comic book, based on comic","David Hess, Ray Wise, Adrienne Barbeau, Nicholas Worth, Louis Jourdan",Wes Craven,,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Melniker-Uslan Productions, United Artists",Unknown
The Rape,100,Japanese,"Yahagi Michiko is accosted and raped walking home one evening. From there she maneuvers the logistics of the police, hospital, and criminal justice system while balancing her home life including romantic relationships.",1982,Drama,None,"Morio Kazama, Hiroshi Kashiwagi, Masahiko Tsugawa, Yûko Tanaka, Takanori Goto",Yōichi Higashi,,,,Gentosha,Unknown
Querelle,108,English,"A handsome Belgian sailor on shore leave in the port of Brest, who is also a drug-smuggler and murderer, embarks upon a voyage of highly charged and violent homosexual self-discovery that will change him forever from the man he once was.",1982,Drama,"based on novel or book, murder, male homosexuality, sailor, gay theme, brest","Laurent Malet, Jeanne Moreau, Franco Nero, Brad Davis, Hanno Pöschl",Rainer Werner Fassbinder,"Max, Max Amazon Channel, Criterion Channel ",,,"Gaumont, Albatros Produktion, Planet Film",Unknown
Gandhi,191,English,"In the early years of the 20th century, Mohandas K. Gandhi, a British-trained lawyer, forsakes all worldly possessions to take up the cause of Indian independence. Faced with armed resistance from the British government, Gandhi adopts a policy of 'passive resistance', endeavouring to win freedom for his people without resorting to bloodshed.",1982,"Drama, History","muslim, strike, prayer, freedom, independence, release from prison, demonstration, world war ii, imprisonment, colony, hunger strike, hindu, british army, political negotiations, conference, nonviolent resistance, apartheid, british empire, protest, independence movement, biography, idealism, based on true story, idealist, fighting the system","Edward Fox, Candice Bergen, Ben Kingsley, John Gielgud, Trevor Howard",Richard Attenborough,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Goldcrest, Indo-British, International Film Investors, National Film Development Corporation of India, Columbia Pictures",Unknown
1990: The Bronx Warriors,89,Italian,In post-apocalyptic New York City a policeman infiltrates the Bronx which has become a battleground for several murderous street gangs.,1982,"Action, Science Fiction, Thriller","street gang, gang war","Christopher Connelly, Stefania Girolami Goodwin, Fred Williamson, Mark Gregory, Vic Morrow",Enzo G. Castellari,"Amazon Prime Video, Criterion Channel, Night Flight Plus ","Apple TV, Amazon Video ","Apple TV, Amazon Video ",Deaf Internacional Film SrL.,Unknown
Firefox,136,English,"The Soviets have developed a revolutionary new jet fighter, called 'Firefox'. Worried that the jet will be used as a first-strike weapon—as there are rumours that it is undetectable by radar—the British send ex-Vietnam War pilot, Mitchell Gant on a covert mission into the Soviet Union to steal the Firefox.",1982,"Science Fiction, Action, Adventure, Thriller","based on novel or book, flying, assault, pilot, kgb, kampfjet, fake identity, fighter jet","Warren Clarke, Clint Eastwood, David Huffman, Freddie Jones, Ronald Lacey",Clint Eastwood,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Malpaso Productions, Warner Bros. Pictures",Unknown
The World According to Garp,136,English,"A struggling young writer finds his life and work dominated by his unfaithful wife and his radical feminist mother, whose best-selling manifesto turns her into a cultural icon.",1982,"Drama, Comedy","based on novel or book, pregnancy, wrestling, wrestler, childlessness, paternity, love, writer, typewriter, gay theme, homosexuality","Robin Williams, Mary Beth Hurt, John Lithgow, Hume Cronyn, Glenn Close",George Roy Hill,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Pan Arts, Warner Bros. Pictures",Unknown
Lady Karuizawa,93,Japanese,A university student travels to a popular resort in the mountains for a summer job as a waiter and becomes romantically involved with an older woman from a wealthy family.,1982,"Drama, Romance",softcore,"Toshiyuki Kitami, Takayuki Godai, Yumi Yoshikawa, Miwa Takada, Teppei Otsuji",Masaru Konuma,,,,"Nikkatsu Corporation, New Century Producers",https://www.nikkatsu.com/movie/25951.html
Shaolin Temple,100,Chinese,"The Tang emperor is betrayed by one of his generals, who installs himself as emperor in the East Capital. The son of one of his slave workers escapes to the Shaolin Temple, learns kung fu, and sets out to kill the traitor who killed his father.",1982,Action,"martial arts, kung fu, loss of loved one, monastery","Chunhua Ji, Ding Lan, Jet Li, Yu Cheng-Hui, Hai Yu",Cheung Yam-Yim,,,,Chung Yuen Motion Picture Co.,Unknown
The Paramedic,110,Italian,"At work, Mario Millio is the only male nurse not on strike. At home, his wife is more interested in calling the hot-line of a local TV-doctor. When Mario wins 15 million Lire in the lottery, he buys himself a new car and starts to live out his dreams in secret. All goes well until a criminal steals the car and Mario is blamed for the car thief's crimes",1982,Comedy,nurse,"Edwige Fenech, Enzo Cannavale, Enrico Montesano, Daniela Poggi, Rossano Brazzi",Sergio Nasca,,,,Italian International Film,Unknown
Forbidden World,77,English,"In the distant future, a federation marshal arrives at a research lab on a remote planet where a genetic experiment has gotten loose and begins feeding on the dwindling scientific group.",1982,"Horror, Science Fiction","monster, genetics, mutant, gore, murder, space, cancer, planet, genetic engineering","Jesse Vint, Fox Harris, June Chadwick, Dawn Dunlap, Linden Chiles",Allan Holzman,"fuboTV, Screambox, Classix ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",New World Pictures,Unknown
Dead Men Don't Wear Plaid,89,English,"Juliet Forrest is convinced that the reported death of her father in a mountain car crash was no accident. Her father was a prominent cheese scientist working on a secret recipe. To prove it was murder, she enlists the services of private eye Rigby Reardon. He finds a slip of paper containing a list of people who are 'The Friends and Enemies of Carlotta'.",1982,"Comedy, Mystery, Crime","nostalgia, parody, black and white, private detective, neo-noir, 1940s","Barbara Stanwyck, Carl Reiner, Alan Ladd, Rachel Ward, Steve Martin",Carl Reiner,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Universal Pictures, Aspen Film Society",Unknown
Silent Rage,103,English,"A mentally ill man in a small Texas town goes on a killing rampage and is fatally wounded by police. When doctors use an experimental serum to bring him back to life, the killer develops superhuman strength and the town sheriff must pursue him.",1982,"Action, Horror, Science Fiction, Romance","small town, martial arts, kung fu, showdown, sheriff, experiment, chase, texas, murder, superhuman, motorcycle gang, super power, axe murder, super villain, taekwondo, bar fight, hand to hand combat, regeneration, action hero, genetic experiment","Chuck Norris, Brian Libby, Toni Kalem, Steven Keats, Ron Silver",Michael Miller,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Topkick Productions, Columbia Pictures",Unknown
Tenebre,101,Italian,"A razor-wielding serial killer is on the loose, murdering those around Peter Neal, an American mystery author in Italy to promote his newest novel.",1982,"Horror, Mystery, Thriller","rome, italy, anonymous letter, serial killer, whodunit, series of murders, american abroad, axe murder, police investigation, haunted by the past, razor blade, crime novelist, video nasty, bloody death, woman murder","Christian Borromeo, Anthony Franciosa, Giuliano Gemma, Daria Nicolodi, John Saxon",Dario Argento,"AMC+ Amazon Channel, AMC+ Roku Premium Channel, Shudder, Night Flight Plus, Shudder Amazon Channel, Screambox Amazon Channel, Shudder Apple TV Channel ",Vudu ,"Vudu, Kino Now ",Sigma Cinematografica Roma,Unknown
Parasite,85,English,"Paul Dean has created a deadly parasite that is now attached to his stomach. He and his female companion, Patricia Welles, must find a way to destroy it while also trying to avoid Ricus, his rednecks, and an evil government agent named Merchant.",1982,"Horror, Science Fiction",dystopia,"Robert Glaudini, James Davidson, Al Fann, Demi Moore, Luca Bercovici",Charles Band,FlixFling ,"Amazon Video, FlixFling ","Amazon Video, FlixFling, Kino Now ",,Unknown
48 Hrs.,96,English,"A hard-nosed cop reluctantly teams up with a wise-cracking criminal temporarily paroled to him, in order to track down a killer.",1982,"Thriller, Action, Comedy, Crime, Drama","prison, san francisco, california, knife, partner, revenge, convict, buddy cop, tough cop, fake fight, dysfunctional relationship","Eddie Murphy, James Remar, Annette O'Toole, Nick Nolte, Frank McRae",Walter Hill,"Paramount Plus, Paramount Plus Apple TV Channel , Paramount+ Amazon Channel, Paramount+ Roku Premium Channel ","Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",Paramount,Unknown
