Title,Runtime (minutes),Language,Overview,Release Year,Genre,Keywords,Actors,Directors,Stream,Buy,Rent,Production Companies,Website
The Message,178,English,Handsomely-mounted historical epic concerns the birth of the Islamic faith and the story of the prophet Mohammed.,1976,"Adventure, Drama, Action, History","epic, middle east, muslim, islam, religion, muhammad, arab, mecca, monotheism","Anthony Quinn, Michael Ansara, Johnny Sekka, Michael Forest, Irene Papas",Moustapha Akkad,,,,Filmco International Productions,Unknown
The Man Who Fell to Earth,138,English,"Thomas Jerome Newton is an alien who has come to Earth in search of water to save his home planet. Aided by lawyer Oliver Farnsworth, Thomas uses his knowledge of advanced technology to create profitable inventions. While developing a method to transport water, Thomas meets Mary-Lou, a quiet hotel clerk, and begins to fall in love with her. Just as he is ready to leave Earth, Thomas is intercepted by the U.S. government, and his entire plan is threatened.",1976,"Drama, Science Fiction","based on novel or book, extraterrestrial technology, dystopia, alien life-form","Tony Mascia, David Bowie, Candy Clark, Buck Henry, Rip Torn",Nicolas Roeg,Criterion Channel ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","British Lion Films, Houtsnede Maatschappij N.V., Cinema 5",Unknown
A Bull for Mounts,90,Italian,An impotent husband is inspired by the bull that he inherited from his father and finds the lost virility.,1976,Comedy,erotic movie,"Alfonso Saggese, Femi Benussi, Daniela Giordano, Pupo De Luca, Renato D'Amore",Roberto Mauri,,,,Pama Cinematografica,Unknown
Network,122,English,"When veteran anchorman Howard Beale is forced to retire his 25-year post because of his age, he announces to viewers that he will kill himself during his farewell broadcast. Network executives rethink their decision when his fanatical tirade results in a spike in ratings.",1976,Drama,"adultery, new york city, corruption, profit, satire, tv ratings, murder, corporate, reporter, co-workers relationship, tv show in film, meeting, political satire, news, fired, network, anchor, tv news anchor","Peter Finch, Ned Beatty, Faye Dunaway, Robert Duvall, William Holden",Sidney Lumet,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Spectrum On Demand ",Metro-Goldwyn-Mayer,Unknown
The Shaggy D.A.,91,English,"Wilby Daniels, a successful lawyer running for District Attorney, suddenly finds himself being transformed into an English sheepdog. Somehow he has to keep his change a secret and find just what is causing it, all the while eluding the local dog catcher.",1976,"Comedy, Family, Fantasy","lawyer, dog, district attorney","Dean Jones, Keenan Wynn, Suzanne Pleshette, Jo Anne Worley, Tim Conway",Robert Stevenson,Disney Plus ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Walt Disney Productions,Unknown
Assault on Precinct 13,91,English,The lone inhabitants of an abandoned police station are under attack by the overwhelming numbers of a seemingly unstoppable street gang.,1976,"Thriller, Action, Crime","street gang, police, ambush, psychopath, child murder, blackout, siege, survival, shootout, gunfight, los angeles, california, brutality, electronic music score, convict, police station, silencer, jail cell, modern-day western, neo-western, ice cream truck, prison bus, claustrophobic, horror western","Tony Burton, Laurie Zimmer, Darwin Joston, Martin West, Austin Stoker",John Carpenter,fuboTV ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Overseas FilmGroup, The CKK Corporation",http://www.theofficialjohncarpenter.com/assault-of-precinct-13/
"The Criminals, Part 2: Homicides",103,Unknown,An anthology film featuring four true-crime stories that took place in Hong Kong in the early 1970's.,1976,"Horror, Crime",None,"Mi Lan, Zheng Lou-Si, Hon Kwok-Choi, Yeung Chak-Lam, Mak Wa-Mei","Kuei Chih-Hung, Sun Chung, Hua Shan",,,,Shaw Brothers,Unknown
The Seven-Per-Cent Solution,113,English,"Concerned about his friend's cocaine use, Dr. Watson tricks Sherlock Holmes into travelling to Vienna, where Holmes enters the care of Sigmund Freud. Freud attempts to solve the mysteries of Holmes' subconscious, while Holmes devotes himself to solving a mystery involving the kidnapping of Lola Deveraux.",1976,"Mystery, Thriller","based on novel or book, kidnapping, drug addiction, cocaine, sigmund freud, orient express, hijacking of train, baron, vienna, austria, hypnotism, 19th century, sherlock holmes","Robert Duvall, Alan Arkin, Laurence Olivier, Vanessa Redgrave, Nicol Williamson",Herbert Ross,,,,"Herbert Ross Productions, Universal Pictures, Alex Winitsky / Arlene Sellers Productions",Unknown
New Fist of Fury,114,Chinese,"A brother and sister escape from Japanese-occupied Shanghai to Japanese-occupied Taiwan, to stay with their grandfather who runs a Kung-Fu school there. However, the master of a Japanese Kung- Fu school in Taiwan has plans to bringing all other schools on the island under his domination, and part of his plan involves the murder of the grandfather.",1976,"Action, Drama","martial arts, kung fu, fight","Jackie Chan, Henry Luk Yat-Lung, Chan Sing, Yi Ming, Nora Miao",Lo Wei,ARROW ,Amazon Video ,Amazon Video ,Lo Wei Motion Picture Co.,Unknown
The Front,95,English,"A cashier poses as a writer for blacklisted talents to submit their work through, but the injustice around him pushes him to take a stand.",1976,"Comedy, Drama","friendship, fight, politics, movie business, screenwriter, mccarthy era, front, writer, communism, mccarthyism, 1950s","Woody Allen, Andrea Marcovicci, Zero Mostel, Michael Murphy, Herschel Bernardi",Martin Ritt,Amazon Prime Video ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Rollins-Joffe Productions, Devon/Persky-Bright, Persky-Bright Productions, Columbia Pictures",Unknown
The Omen,111,English,"Immediately after their miscarriage, the US diplomat Robert Thorn adopts the newborn Damien without the knowledge of his wife. Yet what he doesn’t know is that their new son is the son of the devil.",1976,"Horror, Thriller","ambassador, prophecy, monk, photography, nanny, paranormal phenomena, rottweiler, devil's son, revelation, anti-christ, decapitation, priest, cowardliness, baboon, archaeologist","Gregory Peck, Harvey Stephens, Billie Whitelaw, Lee Remick, David Warner",Richard Donner,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Mace Neufeld Productions, 20th Century Fox, Harvey Bernhard Productions",Unknown
The Pussy in the Bathhouse,72,German,"Three Bavarians travel to Bangkok, allegedly to start exporting German beer there. But the local vicar hears that they only go there to have fun and follow them to watch over them.",1976,Comedy,"bangkok, thailand, sex comedy","Nancy Lee Galloway, Gina Janssen, Marie Ekorre, Franz Muxeneder, Willy Harlander",Sigi Rothemund,,,,Lisa Film,Unknown
Silver Streak,114,English,"A somewhat daffy book editor on a rail trip from Los Angeles to Chicago thinks that he sees a murdered man thrown from the train. When he can find no one who will believe him, he starts doing some investigating of his own. But all that accomplishes is to get the killer after him.",1976,"Comedy, Crime, Romance, Thriller","two man army, kansas, usa, train, theft, false accusations, semiautomatic pistol, sleeping car","Ned Beatty, Gene Wilder, Patrick McGoohan, Jill Clayburgh, Richard Pryor",Arthur Hiller,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Frank Yablans Presentations, Miller-Milkis Productions, 20th Century Fox",Unknown
The Boy in the Plastic Bubble,96,English,"Tod Lubitch is born with a deficient immune system. As such, he must spend the rest of his life in a completely sterile environment. His room is completely hermetically sealed against bacteria and virus, his food is specially prepared, and his only human contact comes in the form of gloved hands. The movie follows his life into a teenager.",1976,"TV Movie, Drama","underdog, parent child relationship, teenage crush, illness, plastic","John Travolta, Diana Hyland, Karen Morrow, Glynnis O'Connor, Robert Reed",Randal Kleiser,"Night Flight Plus, Classix, FlixFling, TCM ","Amazon Video, FlixFling ","Amazon Video, FlixFling ",Spelling-Goldberg Productions,Unknown
The Pink Panther Strikes Again,103,English,"Charles Dreyfus, who has finally cracked over inspector Clouseau's antics, escapes from a mental institution and launches an elaborate plan to get rid of Clouseau once and for all.",1976,"Comedy, Crime","police, laughing gas","Herbert Lom, Peter Sellers, Graham Stark, Leonard Rossiter, Colin Blakely",Blake Edwards,"Max Amazon Channel, Cinemax Amazon Channel, Cinemax Apple TV Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Google Play Movies, YouTube, Vudu ","Amjo Productions, United Artists",Unknown
A Star Is Born,139,English,"Drunken, has-been rock star John Norman Howard falls in love with unknown singer Esther Hoffman after seeing her perform at a club. He lets her sing a few songs at one of his shows and she becomes the talk of the music industry. Esther's star begins to rise, while John's continues to fall. She tries desperately to get John to sober up and focus on his music, but it may be too late to save him.",1976,"Drama, Music, Romance","rock star, romance, fame","Barbra Streisand, Oliver Clark, Kris Kristofferson, Venetta Fields, Gary Busey",Frank Pierson,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Barwood Films, Warner Bros. Pictures, First Artists",Unknown
"Mother, Jugs & Speed",95,English,"To beat out competing ambulance services, an ace driver, an office secretary/paramedic and a suspended cop resort to some outrageous behavior to help people in distress. They're a crew whose condition is even more critical than their clients!",1976,Comedy,None,"L.Q. Jones, Raquel Welch, Harvey Keitel, Bill Cosby, Allen Garfield",Peter Yates,,,,20th Century Fox,Unknown
Bound for Glory,147,English,"A biography of Woody Guthrie, one of America's greatest folk singers. He left his dust-devastated Texas home in the 1930s to find work, discovering the suffering and strength of America's working class.",1976,"Music, Drama","biography, great depression, folk music, based on memoir or autobiography, riding the rail, dust bowl, labor union, hoedown, 1930s","Gail Strickland, Ronny Cox, John Lehne, David Carradine, Melinda Dillon",Hal Ashby,,,,United Artists,Unknown
Cria!,105,Spanish,"Ana, an eight-year-old girl living in Madrid with her grandmother and two sisters, mourns the death of her mother.",1976,Drama,"sibling relationship, madrid, spain, mother daughter relationship","Geraldine Chaplin, Ana Torrent, Conchita Pérez, Mónica Randall, Mayte Sánchez",Carlos Saura,Criterion Channel ,"Apple TV, Amazon Video, Vudu ","Apple TV, Amazon Video, Vudu ",Elías Querejeta PC,Unknown
Taxi Driver,114,English,A mentally unstable Vietnam War veteran works as a night-time taxi driver in New York City where the perceived decadence and sleaze feed his urge for violent action.,1976,"Crime, Drama","drug dealer, vietnam veteran, new york city, taxi, pornography, obsession, taxi driver, pimp, firearm, politician, alienation, junk food, misanthrophy, vigilante, illegal prostitution, character study, loner, manhattan, new york city, neo-noir, child prostitution, new hollywood, drives","Cybill Shepherd, Jodie Foster, Peter Boyle, Harvey Keitel, Robert De Niro",Martin Scorsese,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Italo/Judeo Productions, Bill/Phillips, Columbia Pictures",Unknown
Confessions of a Frustrated Housewife,92,Italian,"A wealthy man suffers from impotence whenever he tries to make love to his wife. Since Viagara hadn't been invented yet, his swinging liberal doctor instead recommends a strong dose of infidelity. Before long he is rolling in the hay with a young lovely and needless to say his impotence problem is cured (it's amazing that he doesn't have a heart attack though). His wife is a little bitter, however, and decides to embark on her own affair. And if you're wondering with whom, well, just look at the title.",1976,Drama,erotic movie,"Cesare Barro, Carroll Baker, Adolfo Celi, Gabriella Giorgelli, Luigi Pistilli",Andrea Bianchi,,,,"capitol international, Koala Cinematografica",Unknown
Logan's Run,119,English,"In the 23rd century, inhabitants of a domed city freely experience all of life's pleasures — but no one is allowed to live past 30. Citizens can try for a chance at being ""renewed"" in a civic ceremony on their 30th birthday. Escape is the only other option.",1976,"Action, Science Fiction","based on novel or book, escape, teleportation, killer robot, dystopia, post-apocalyptic future, utopia, plastic surgery, fugitive, robot, domed city, totalitarianism, population control","Roscoe Lee Browne, Richard Jordan, Farrah Fawcett, Jenny Agutter, Michael York",Michael Anderson,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",Metro-Goldwyn-Mayer,Unknown
Silent Movie,87,English,"Aspiring filmmakers Mel Funn, Marty Eggs and Dom Bell go to a financially troubled studio with an idea for a silent movie. In an effort to make the movie more marketable, they attempt to recruit a number of big name stars to appear, while the studio's creditors attempt to thwart them.",1976,Comedy,"screenplay, stuntman, slapstick comedy, mime, hollywood, silent film","Sid Caesar, Mel Brooks, Harold Gould, Dom DeLuise, Marty Feldman",Mel Brooks,,,,"Crossbow Productions, 20th Century Fox",Unknown
Soldier of Fortune,95,Italian,"Medieval soldier of fortune Ettore is travelling through Europe with his partners looking for fight where they can earn some money. When they come across a Spanish castle under siege by the French army, Ettore first bides his time to determine which side is the winning one (and thus more likely to pay his fee). This is as first the French, but the treatment he receives from them is unpleasant enough to make him change his mind and turn to the Spanish side. Somehow, Ettore must rally the weakened Spanish troops to battle their enemy long enough for reinforcements to arrive.",1976,"Action, Comedy","sword, italy, occupying power, fistfight, soldier, ritter","Jacques Dufilho, Frédéric de Pasquale, Enzo Cannavale, Franco Agostini, Bud Spencer",Pasquale Festa Campanile,,,,"Labrador Films, Les Films Jacques Leitienne, Mondial Televisione Film, Imp.Ex.Ci., Cité Films",Unknown
In the Realm of the Senses,105,Japanese,"A passionate telling of the story of Sada Abe, a woman whose affair with her master led to an obsessive and ultimately destructive sexual relationship.",1976,"Drama, Romance","japan, pornography, jealousy, geisha, brothel, sake, longing, deceived wife, based on true story, sadomasochism, mistress, prostitution, nymphomania, 1930s, depravation, sex, penis mutilation, erotic asphyxiation","Eiko Matsuda, Mariko Abe, Aoi Nakajima, Meika Seri, Tatsuya Fuji",Nagisa Ōshima,Criterion Channel ,,,"Argos Films, Oshima Productions, Shibata Organisation",Unknown
"Salò, or the 120 Days of Sodom",117,Italian,"Four corrupted fascist libertines round up 9 teenage boys and girls and subject them to 120 days of sadistic physical, mental and sexual torture.",1976,"Drama, Horror","sexual abuse, rage and hate, based on novel or book, nazi, italian, sadism, christianity, philosophy, fascism, bishop, political instability, conflict, torture, taboo, evil, catholicism, nazism, abuse, power abuse, italian fascism","Giorgio Cataldi, Aldo Valletti, Uberto Paolo Quintavalle, Caterina Boratto, Paolo Bonacelli",Pier Paolo Pasolini,,,,"Les Productions Artistes Associés, PEA",Unknown
Mikey and Nicky,106,English,"In Philadelphia, a small-time bookie who stole mob money is in hiding and he begs a childhood friend to help him evade the hit-man who's on his trail.",1976,"Crime, Drama","philadelphia, pennsylvania, hitman, male friendship, on the run, bookie, one night, existentialism, woman director, intense, depressing, gloomy","Ned Beatty, Rose Arrick, Peter Falk, John Cassavetes, Carol Grace",Elaine May,"Max, Max Amazon Channel, Criterion Channel ","Apple TV, Google Play Movies, YouTube ","Apple TV, Google Play Movies, YouTube ",Paramount,Unknown
Survive!,111,Spanish,"A Uruguayan rugby team crashes in the Andes Mountains and has to survive the extremely cold temperatures and rough climate. As some of the people die, the survivors are forced to make a terrible decision between starvation and cannibalism.",1976,"Adventure, Drama","based on true story, rugby, survival, airplane crash, andes mountains, cannibalism","Luz María Aguilar, Norma Lazareno, Fernando Larrañaga, Lorenzo de Rodas, Hugo Stiglitz",René Cardona,"Hoopla, Fandor Amazon Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube ","Apple TV, Amazon Video, Google Play Movies, YouTube ","Avant Films S.A., Conacine, Productora Fílmica Real",Unknown
SS Experiment Love Camp,94,Italian,"Near the end of WW2, prisoners of war are used in experiments to perfect the Arian race.",1976,"Horror, War","experiment, prisoner of war, perversity, nazisploitation (nazi exploitation film), testicles, electrical torture, video nasty, erotic movie","Mircha Carven, Giorgio Cerioni, Giovanna Mainardi, Serafino Profumo, Paola Corazzi",Sergio Garrone,,,,Società Europea Films Internazionali Cinematografica (SEFI),Unknown
Car Wash,97,English,"This day-in-the-life cult comedy focuses on a group of friends working at Sully Boyar's Car Wash in the Los Angeles ghetto. The team meets dozens of eccentric customers -- including a smooth-talking preacher, a wacky cab driver and an ex-convict -- while cracking politically incorrect jokes to a constant soundtrack of disco and funk. Some of the workers find romance as the day moves along, but most are just happy to get through another shift.",1976,Comedy,"musical, car wash","Franklyn Ajaye, DeWayne Jessie, Sully Boyar, Ivan Dixon, Bill Duke",Michael Schultz,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",Universal Pictures,Unknown
Face to Face,114,Swedish,"Dr. Jenny Isaksson is a psychiatrist whose temporary position at a mental hospital offers only modest responsibilities. With her husband out of the country for a seminar and her daughter at camp, Jenny moves in with her grandparents, expecting a relaxing few months. But it isn't long before unpleasant memories of her childhood, the sudden appearance of strange apparitions, and a near-rape push this otherwise stable woman to the very edge of sanity.",1976,"Drama, Fantasy","loss of sense of reality, suicide attempt, psychological stress, hallucination, mental breakdown, childhood trauma, dysfunctional marriage, rape attempt, dead parents, reality vs fantasy, repressed trauma","Kristina Adolphson, Aino Taube, Gunnar Björnstrand, Erland Josephson, Liv Ullmann",Ingmar Bergman,,,,"DDL Cinematografica, Cinematograph AB",https://www.cinematograph.se/play.html
Lady Moonflower,70,Japanese,"Kizaki kidnaps Yuriko and engages in a rape and torture session with her, which he photographs. With the photos, he blackmails  flower arrangement teacher Yumeji, Yuriko's older sister. Rather than allow him to shame her clan by sending the photos to the media, Yumeji goes to Kizaki. Kizaki then proceeds to rape and torture Yumeji, who was his true desire all along.",1976,Drama,"bondage, softcore","Erina Miyai, Naomi Tani, Osamu Tsuruoka, Tokuko Watanabe, Shinsho Nakamaru",Katsuhiko Fujii,,,,Nikkatsu Corporation,https://www.nikkatsu.com/movie/25486.html
Keoma,100,Italian,"Half-breed Keoma returns to his border hometown after service in the Civil War and finds it under the control of Caldwell, an ex-Confederate raider, and his vicious gang of thugs. To make matters worse, Keoma's three half-brothers have joined forces with Caldwell, and make it painfully clear that his return is an unwelcome one. Determined to break Caldwell and his brothers' grip on the town, Keoma partners with his father's former ranch hand to exact violent revenge.",1976,Western,"civil war, pile of dead bodies, spaghetti western","Orso Maria Guerrini, Gabriella Giacobbe, Olga Karlatos, Franco Nero, William Berger",Enzo G. Castellari,"MUBI, MUBI Amazon Channel, ARROW ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Uranos Cinematografica,Unknown
Freaky Friday,95,English,"School girl Annabel is hassled by her mother, and Mrs. Andrews is annoyed with her daughter, Annabel. They both think that the other has an easy life. On a normal Friday morning, both complain about each other and wish they could have the easy life of their daughter/mother for just one day and their wishes come true as a bit of magic puts Annabel in Mrs. Andrews' body and vice versa. They both have a Freaky Friday.",1976,"Fantasy, Comedy, Family","based on children's book, body-swap, water skiing, body switch, field hockey","Jodie Foster, Patsy Kelly, Dick Van Patten, John Astin, Barbara Harris",Gary Nelson,Disney Plus ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Walt Disney Productions,Unknown
Eaten Alive,91,English,"A psychotic redneck who owns a dilapidated hotel in the backwater swamps of Louisiana kills various people who upset him or his business, and he feeds their bodies to a large crocodile that he keeps as a pet in the swamp beside his hotel.",1976,Horror,"redneck, psychotic, video nasty","Carolyn Jones, William Finley, Marilyn Burns, Mel Ferrer, Neville Brand",Tobe Hooper,"AMC+ Amazon Channel, AMC+, Shudder, Night Flight Plus, Shudder Amazon Channel, Screambox Amazon Channel, Shudder Apple TV Channel ","Amazon Video, Vudu ","Amazon Video, Vudu ",Mars Production Corporation,Unknown
School Days,88,Italian,"When the local science teacher hurts herself during a failed experiment and ends up in hospital, she is replaced by young and sexy Stevania Marini. Barely out of school herself, Stefania finds herself the object of affection for several men, including a young baron and and even most of her male students. One of these, Andrea Balsamo is part of the family with whom Stefania is staying and as such has a stronger foothold than most of the other men in town",1976,Comedy,"italian, sex comedy","Michele Gammino, Giacomo Rizzo, Lilli Carati, Ria De Simone, Alvaro Vitali",Michele Massimo Tarantini,,,,"Dania Film, Medusa Distribuzione",Unknown
