Title,Runtime (minutes),Language,Overview,Release Year,Genre,Keywords,Actors,Directors,Stream,Buy,Rent,Production Companies,Website
The BFG,117,English,"The BFG is no ordinary bone-crunching giant. He is far too nice and jumbly. It's lucky for Sophie that he is. Had she been carried off in the middle of the night by the Bloodbottler, or any of the other giants—rather than the BFG—she would have soon become breakfast. When Sophie hears that the giants are flush-bunking off to England to swollomp a few nice little chiddlers, she decides she must stop them once and for all. And the BFG is going to help her!",2016,"Adventure, Family, Fantasy","london, england, england, queen, little girl, orphan, cannibal, based on children's book, giant, evil brother, live action remake","Jemaine Clement, Bill Hader, Rebecca Hall, Mark Rylance, Ruby Barnhill",Steven Spielberg,Disney Plus ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Walt Disney Pictures, Amblin Entertainment, Reliance Entertainment, Walden Media, The Kennedy/Marshall Company",http://movies.disney.com/the-bfg
Zootopia,109,English,"Determined to prove herself, Officer Judy Hopps, the first bunny on Zootopia's police force, jumps at the chance to crack her first case - even if it means partnering with scam-artist fox Nick Wilde to solve the mystery.",2016,"Animation, Adventure, Family, Comedy","sheep, allegory, lion, hippopotamus, cartoon, bullying, polar bear, con artist, anthropomorphism, revenge, conspiracy, urban, female protagonist, rookie cop, missing person, racial prejudice, injustice, reconciliation, buddy cop, stereotype, cartoon rabbit, discrimination, cartoon bear, cartoon animal, cartoon fox, cartoon elephant","Jenny Slate, Nate Torrence, Ginnifer Goodwin, Jason Bateman, Idris Elba","Rich Moore, Byron Howard",Disney Plus ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Walt Disney Animation Studios, Walt Disney Pictures",http://movies.disney.com/zootopia
13 Hours: The Secret Soldiers of Benghazi,144,English,An American Ambassador is killed during an attack at a U.S. compound in Libya as a security team struggles to make sense out of the chaos.,2016,"War, Action, History, Drama","cia, based on novel or book, libya, assault rifle, mercenary, heroism, biography, based on true story, explosion, american abroad, death, u.s. ambassador","James Badge Dale, Max Martini, Dominic Fumusa, John Krasinski, Pablo Schreiber",Michael Bay,"fuboTV, Paramount Plus, Paramount Plus Apple TV Channel , Paramount+ Amazon Channel, Paramount+ Roku Premium Channel, Showtime, Showtime Apple TV Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Paramount, 3 Arts Entertainment, Bay Films, Latina Pictures, Dune Films",http://www.thirteenhoursmovie.com/
Nocturnal Animals,117,English,"Susan Morrow receives a book manuscript from her ex-husband – a man she left 20 years earlier – asking for her opinion of his writing. As she reads, she is drawn into the fictional life of Tony Hastings, a mathematics professor whose family vacation turns violent.",2016,"Drama, Thriller","based on novel or book, parent child relationship, hostage, flashback, revenge, cancer, writer, overbearing mother, art, novelist, ex-husband ex-wife relationship, carjacking, story within the story","Michael Shannon, Amy Adams, Jake Gyllenhaal, Isla Fisher, Aaron Taylor-Johnson",Tom Ford,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Artina Films, Fade to Black Productions",http://www.focusfeatures.com/nocturnalanimals
Why Him?,111,English,A dad forms a bitter rivalry with his daughter's young rich boyfriend.,2016,Comedy,"daughter, rivalry, parent-in-law child-in-law relationship","Griffin Gluck, Bryan Cranston, James Franco, Zoey Deutch, Megan Mullally",John Hamburg,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","21 Laps Entertainment, TSG Entertainment, 20th Century Fox, Red Hour, 75 Year Plan Productions",Unknown
The Angry Birds Movie,97,English,"An island populated entirely by happy, flightless birds or almost entirely. In this paradise, Red, a bird with a temper problem, speedy Chuck, and the volatile Bomb have always been outsiders. But when the island is visited by mysterious green piggies, it’s up to these unlikely outcasts to figure out what the pigs are up to.",2016,"Animation, Adventure, Comedy, Family","island, pig, rivalry, anthropomorphism, based on video game, duringcreditsstinger, anger management, animal kingdom, bird","Jason Sudeikis, Bill Hader, Josh Gad, Danny McBride, Maya Rudolph","Clay Kaytis, Fergal Reilly","Netflix, Netflix basic with Ads ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Columbia Pictures, Rovio Entertainment, Rovio Animation",https://www.sonypictures.com/movies/theangrybirdsmovie
London Has Fallen,99,English,"In London for the Prime Minister's funeral, Mike Banning discovers a plot to assassinate all the attending world leaders.",2016,"Action, Thriller","london, england, usa president, terrorism, political assassination, terrorist attack","Angela Bassett, Gerard Butler, Morgan Freeman, Aaron Eckhart, Melissa Leo",Babak Najafi,"Netflix, Netflix basic with Ads ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Millennium Media, Gramercy Pictures, G-BASE, LHF Film, Nu Boyana Film Studios",Unknown
The 5th Wave,112,English,16-year-old Cassie Sullivan tries to survive in a world devastated by the waves of an alien invasion that has already decimated the population and knocked mankind back to the Stone Age.,2016,"Science Fiction, Adventure, Action","based on novel or book, dystopia, alien, alien invasion, human subjugation, environmental disaster, based on young adult novel","Alex Roe, Maggie Siff, Nick Robinson, Ron Livingston, Chloë Grace Moretz",J Blakeson,"Starz Apple TV Channel, Starz Roku Premium Channel, Starz, Starz Amazon Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","LStar Capital, Columbia Pictures, GK Films, Material Pictures",https://www.facebook.com/5thWaveMovie/
Now You See Me 2,129,English,"One year after outwitting the FBI and winning the public’s adulation with their mind-bending spectacles, the Four Horsemen resurface only to find themselves face to face with a new enemy who enlists them to pull off their most dangerous heist yet.",2016,"Crime, Thriller, Action, Mystery","prison, new york city, magic, kidnapping, fbi, card trick, secret society, hypnosis, illusion, twin brother, heist, revenge, vigilante, on the run, fake death, perception, illusionist, secrecy, illusionism, debunker, sleight of hand, fbi agent, twists, magic shop, magicians, in hiding, macau, china, exposed, best of the best","Woody Harrelson, Dave Franco, Mark Ruffalo, Morgan Freeman, Jesse Eisenberg",Jon M. Chu,"Max, Max Amazon Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Summit Entertainment, K/O Paper Products",http://nowyouseeme.movie
Jason Bourne,123,English,The most dangerous former operative of the CIA is drawn out of hiding to uncover hidden truths about his past.,2016,"Action, Thriller, Mystery, Drama","assassin, cia, amnesia, casino, chase, greece, flashback, hacking, las vegas, black ops, rogue agent, armored vehicle, hdd","Alicia Vikander, Tommy Lee Jones, Julia Stiles, Matt Damon, Vincent Cassel",Paul Greengrass,Hulu ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","The Kennedy/Marshall Company, Captivate Entertainment, Pearl Street Films, Perfect World Pictures",http://jasonbournemovie.com
