Title,Runtime (minutes),Language,Overview,Release Year,Genre,Keywords,Actors,Directors,Stream,Buy,Rent,Production Companies,Website
The Marriage Circle,85,English,"Professor Stock and his wife Mizzi are unhappily married. The professor, suspicious of his wife, hires a detective to spy on her in hopes of obtaining a divorce. Mizzi sets her sights on seducing Dr. Franz Braun, the new husband of her good friend Charlotte. Dr. Braun's colleague, Dr. Mueller, who has his eye on Charlotte, sees this as his opportunity. Through a misunderstanding, Charlotte thinks that her husband is interested in Miss Hofer, and asks Mizzi to keep him occupied... around and around the circle goes in Lubitsch's refined comedy of mistaken infidelity.",1924,"Comedy, Romance",divorce,"Adolphe Menjou, Monte Blue, Florence Vidor, Marie Prevost, Creighton Hale",Ernst Lubitsch,,,,Warner Bros. Pictures,Unknown
The Dramatic Life of Abraham Lincoln,120,Unknown,A biographical film featuring the presidency and assassination of Abraham Lincoln during the American Civil War.,1924,"History, Drama","biography, american civil war, ulysses s. grant, robert e lee, abraham lincoln, partially lost film, caleb blood smith, allan pinkerton","Nell Craig, Irene Hunt, Danny Hoy, Ruth Clifford, George A. Billings",Phil Rosen,,,,Rockett-Lincoln Film Co.,Unknown
The Sun Down Limited,26,English,"The gang creates their own railroad after being chased from a local railyard, and competes with Toughie.",1924,"Family, Comedy","silent film, short film","Allen 'Farina' Hoskins, Jackie Condon, Mickey Daniels, Mary Kornman, Joe Cobb",Robert F. McGowan,,,,Hal Roach Studios,Unknown
Fools Highway,70,English,"Mike Kildare, a swaggering youth from New York City's Bowery at the turn of the century, comes to the defense of Mamie Rose, a mender in a secondhand clothing shop, when his own gang of Irish-Americans insult her.",1924,Drama,lost film,"William Collier Jr., Ed Brady, Mary Philbin, Lincoln Plumer, Pat O'Malley",Irving Cummings,,,,Universal Pictures,Unknown
The Arizona Express,81,English,"A man is framed for the murder of his uncle, a bank president, and sentenced to hang. His sister and a mail clerk who's helping her discover information that may clear him, but they have to get to the governor in time to present their new evidence and get a stay of execution.",1924,"Crime, Drama",silent film,"Pauline Starke, David Butler, Anne Cornwall, Evelyn Brent, Harold Goodwin",Tom Buckingham,,,,Fox Film Corporation,Unknown
Helen's Babies,85,English,"A young man, who has vowed never to marry and doesn't particularly like children, is left in charge of his two very young nieces. At first they drive him to distraction, but then he begins to warm to them, and also to a beautiful young local girl.",1924,Comedy,None,"Jeanne Carpenter, Baby Peggy, Clara Bow, Edward Everett Horton, John George",William A. Seiter,,,,Sol Lesser Productions,Unknown
Leap Year,56,English,"A young man, heir to his misogynistic and millionaire uncle, and in love with a nurse, gets in trouble when he gives advice on marriage to his girlfriends.",1924,Comedy,"slapstick comedy, silent film, heir","John McKinnon, Lucien Littlefield, Clarence Geldart, Mary Thurman, Roscoe Arbuckle","Roscoe Arbuckle, James Cruze",,,,Paramount,Unknown
The Buccaneers,20,English,This Our Gang short has the group playing pirates and building a ship to sail in. Once the ship hits water it sinks but they end up on another boat when the dog unties the rope and the kids head off to sea where they must be rescued by the Navy.,1924,"Comedy, Family","silent film, adrift, make believe, short film","Sunshine Sammy Morrison, Allen 'Farina' Hoskins, Jackie Condon, Mickey Daniels, Joe Cobb","Robert F. McGowan, Mark Goldaine",,,,Hal Roach Studios,Unknown
Captain January,64,English,"During a tempestuous storm, a lighthouse keeper finds an infant girl who washes ashore tied to some wreckage. He adopts her and they become inseparable. Eventually her real family finds her and wants her to live with them.",1924,Drama,"parent child relationship, lighthouse, adoptive father, lighthouse keeper   , love, little girl, orphan, foundling, silent film","Harry T. Morey, Baby Peggy, Irene Rich, Hobart Bosworth, Lincoln Stedman",Edward F. Cline,,,,Sol Lesser Productions,Unknown
Peter Pan,101,English,"Peter Pan enters the nursery of the Darling children and, with the help of fairy dust, leads them off to Never Never Land, where they meet the nefarious Captain Hook.",1924,"Family, Adventure, Fantasy",peter pan,"Ernest Torrence, Virginia Brown Faire, Mary Brian, Betty Bronson, Anna May Wong",Herbert Brenon,,,Kino Now ,"Famous Players-Lasky Corporation, Paramount",Unknown
Thy Name Is Woman,90,English,A Spanish soldier seduces and falls in love with the young wife of a smuggler.,1924,"Romance, Drama","spain, silent film, military","William V. Mong, Wallace MacDonald, Barbara La Marr, Ramon Novarro, Robert Edeson",Fred Niblo,,,,Louis B. Mayer Productions,Unknown
The Garden of Weeds,60,English,"The title refers to the estate owned by Flagg, a man of great wealth and few morals. He installs chorus girls there until he grows tired of them",1924,Drama,None,"King Zany, Warner Baxter, Betty Compson, Charles Ogle, Rockliffe Fellowes",James Cruze,,,,Paramount,Unknown
Lilies of the Field,90,English,"A young mother, Mildred, doesn't know that her husband Walter is cheating on her. One night she attends a party with a friend of her husband's, and the man gets drunk and begins groping her when they get home. Her husband sees this and uses it as an excuse to sue his wife for divorce. In the ensuing trial he wins, due to fraudulent evidence, and gets custody of the child. Complications ensue.",1924,Drama,"cheating, gold digger","Sylvia Breamer, Myrtle Stedman, Alma Bennett, Corinne Griffith, Conway Tearle",John Francis Dillon,,,,"Corinne Griffith Productions, First National Pictures",Unknown
Pied Piper Malone,77,English,Pied Piper Malone (1924),1924,"Comedy, Drama","love triangle, irish-american","Emma Dunn, Thomas Meighan, George Fawcett, Lois Wilson, Charles A. Stevenson",Alfred E. Green,,,,Paramount,Unknown
The Sixth Commandment,60,English,"John Brant, a devoted minister, is in love with Marian Calhoun, but must keep it a secret because she is engaged to Robert Fields. However is playing around with a variety of different women.",1924,Drama,None,"Neil Hamilton, Kathleen Martyn, Charlotte Walker, William Faversham, John Boles",Christy Cabanne,,,,Encore Pictures,Unknown
The Mine with the Iron Door,80,English,"This epic Western-melodrama was based on the popular novel by Harold Bell Wright. Two old prospectors, Thad Grove and Bob Hill find an infant in the cabin belonging to Sonora Jack, a notorious bandit. The girl, Marta, grows to womanhood.",1924,Western,None,"Raymond Hatton, Charles Murray, Bert Woodruff, Dorothy Mackaill, Pat O'Malley",Sam Wood,,,,Sol Lesser Productions,Unknown
Riders of the Purple Cows,0,English,"When a gang of outlaws put Andy Clyde's ranch house under siege, daughter Alice Day recruits college heart throb Ralph Graves to save daddy.",1924,"Western, Comedy","silent film, short film","Andy Clyde, Ralph Graves, Tiny Ward, Vernon Dent, Alice Day",Ralph Ceder,,,,Mack Sennett Comedies,Unknown
Diagonal Symphony,7,German,"A tilted figure, consisting largely of right angles at the beginning, grows by accretion, with the addition of short straight lines and curves which sprout from the existing design. The figure vanishes and the process begins again with a new pattern, each cycle lasting one or two seconds. The complete figures are drawn in a vaguely Art Deco style and could be said to resemble any number of things, an ear, a harp, panpipes, a grand piano with trombones, and so on, only highly stylized. The tone is playful and hypnotic.",1924,Animation,"avant-garde, silent film, short film",,Viking Eggeling,,,,,Unknown
Her Night of Romance,70,English,"An impoverished British lord (Paul Menford) impersonates a doctor in order to woo an ailing American heiress (Dorothy Adams). The lord is in it for love, but his business associate (Joe Diamond) smells money.",1924,"Romance, Comedy",heiress,"Albert Gran, Robert Rendel, Jean Hersholt, Ronald Colman, Constance  Talmadge",Sidney Franklin,,,,Constance Talmadge Film Company,Unknown
A Desperate Adventure,61,English,A Desperate Adventure is a 1924 silent film western directed by J. P. McGowan and starring Franklyn Farnum.,1924,,None,"Marie Walcamp, Franklyn Farnum, Priscilla Bonner",J.P. McGowan,,,,,Unknown
Au Secours !,23,French,"Max accepts a wager that he cannot remain in a haunted castle for one hour (11 PM to midnight) without crying for help. As soon as he arrives he encounters strange and nightmarish visions, but he is nevertheless on the verge of winning the bet when a phone-call brings startling news.",1924,"Comedy, Horror","bet, haunted house, silent film","Jean Toulout, Gaston Modot, Gina Palerme, Max Linder",Abel Gance,,,,"Unione Cinematografica Italiana, Films Abel Gance",Unknown
America,141,English,The story of a family caught up in the American Revolutionary War.,1924,"Drama, History, Action",None,"Lee Beggs, Carol Dempster, Charles Emmett Mack, Erville Alderson, Neil Hamilton",D.W. Griffith,,,,D.W. Griffith Productions,Unknown
The Hollywood Kid,20,English,"A short packed with more stars and gags than most features of its day, this film delivered a gaggle of guffaws!",1924,Comedy,dog,"Jack Cooper, Jackie Lucas, Vernon Dent, Charles Murray, Louise Carver","Del Lord, Roy Del Ruth",,,,Mack Sennett Comedies,Unknown
The Adventures of Villar,24,Modern Greek (1453-),"The oldest Greek feature film to be saved, starring a burlesque comedian Sfakianos (or Villar), who had trained in France.  Villar gets a job at a dry cleaner’s and wanders through Athens. He makes one gaffe after the other and gets involved in various adventures.",1924,Comedy,"sketch, love, young woman, dry cleaner","Nikolaos Sfakianos, Nitsa Filosofou",Joseph Hepp,,,,Pallas Film,Unknown
Hot Water,59,English,"Lloyd's look at married life and the issues of the in-law. Adventures include a ride on a crowded trolley with a live turkey; A wild spin in a new auto with the in-laws in tow.  Finally, a sequence in which Hubby accidentally chloroforms his mother-in-law and becomes convinced that he's killed her!",1924,Comedy,"mother-in-law, silent film, ghost, sleepwalking, new car, streetcar, chloroform, live turkey","Harold Lloyd, Josephine Crowell, Mickey McBan, Jobyna Ralston, Charles Stevenson","Fred C. Newmeyer, Sam Taylor",,,,The Harold Lloyd Corporation,Unknown
Moderne Ehen,73,German,,1924,,"anthology, based on short story","Ernst Stahl-Nachbaur, Claude France, Helena Makowska, Harry Nestor, S. Polonsky",Hans Otto Löwenstein,,,,"Welt-Film, Filmindustrie",Unknown
The Chorus Lady,70,English,"When her latest show closes, Pat O'Brien returns home. The stable owned by her fiancé, Dan Mallory, catches fire, and Pat helps save his prize horse, Lady Belle, who is blinded. Because of the fire, Pat and Dan have to put their wedding plans on hold, and Pat returns to the stage.",1924,Drama,None,"Virginia Lee Corbin, Alan Roscoe, Margaret Livingston, Lloyd Ingraham, Lillian Elliott",Ralph Ince,,,,Regal Films,Unknown
Broken Laws,70,English,"Ignoring the advice of her husband, a mother indulges her son's every wish and demand all throughout his childhood. By the time she realizes her treatment of her son has spoiled him almost beyond belief, he is on trial for manslaughter.",1924,Drama,None,"Dorothy Davenport, Percy Marmont, Jackie Saunders, Ramsey Wallace, Arthur Rankin",Roy William Neill,,,,Thomas H. Ince Corporation,Unknown
New Year's Eve,66,German,"A man must choose between his mother and his wife as the rivalry ratchets up throughout New Year's Eve. Like Pick's previous films, New Year's Eve does not use intertitles.",1924,Drama,None,"Frida Richard, Julius E. Herrmann, Karl Harbacher, Eugen Klöpfer, Edith Posca",Lupu Pick,,,,Rex-Film GmbH,Unknown
Entr'acte,22,French,"Stop-motion photography blends with extreme slow-motion in Clair's first and most 'dada' film, composed of a series of zany, interconnected scenes. We witness a rooftop chess match between Marcel Duchamp and Man Ray, a hearse pulled by a camel (and chased by its pallbearers) and a dizzying roller coaster finale. A film of contradictions and agreements.",1924,"Comedy, Fantasy","surrealism, dadaism","Marcel Duchamp, Jean Börlin, Francis Picabia, Inge Frïss, Man Ray",René Clair,Criterion Channel ,,,Les Ballets Suedois,Unknown
Sinners in Silk,60,English,"Aging roué Arthur Merrill meets flapper Penelope Stevens on an ocean liner and decides to undergo rejuvenation surgery so that he may enjoy life again. Transformed, he attends a wild jazz party given by Penelope and persuades her to visit his apartment, but he finds that she is a ""good girl"" and only flirting. After he gives Penelope a scare and a lecture, her old beau, Brock Farley, enters with a letter to Arthur that reveals Brock to be his son. Arthur gladly steps aside, renounces his wild living, and returns to a simple life.",1924,Drama,None,"Adolphe Menjou, Eleanor Boardman",Hobart Henley,,,,,Unknown
The Ridin' Kid from Powder River,60,English,"After 15 years of searching, Bud Watkins finally has his revenge on the cattlemen's gunman who killed his homesteader foster father, Pop Watkins. Bud finds refuge from the sheriff at the ranch of The Spider, falls in love with the bandit's daughter, ""Miss,"" and is betrayed to the sheriff by his rival, Steve Lanning. In an attempt to escape, Miss is shot and Bud risks discovery to get a doctor from town.",1924,Western,None,"Gertrude Astor, Tully Marshall, Gladys Hulette, Walter Long, Hoot Gibson",Edward Sedgwick,,,,Universal Pictures,Unknown
Into the Net,200,French,"Madge Clayton, a society girl, mysteriously disappears. The police suspect a master criminal is behind the girl's abduction, but her brother, Bob, and fiancé, Bert Moore, help with the search. They unearth a scheme to kidnap another girl, Natalie Van Cleef, and the evidence takes Bob and Bert to an estate on Long Island.",1924,"Action, Drama",movie serial,"Edna Murphy, Bradley Barker, Frank Lackteen, Constance Bennett, Jack Mulhall",George B. Seitz,,,,"Malcolm Strauss Pictures, Pathé Exchange",Unknown
Picking Peaches,22,English,"A series of sketches with a shoe clerk, his wife, and his extra-curricular activities. The shoe clerk steps out on his wife with one of his customers. Both his wife and the woman's husband catch them when they go to the beach and later watch a beauty and fashion contest. His wife enters it wearing a mask. Back at work on Monday, all has returned to normal, until the winner of the contest shows up for her prize - a complete wardrobe...",1924,"Comedy, Animation","beach, jealousy, beauty contest, slapstick comedy, shoe clerk","Alberta Vaughn, Dot Farley, Kewpie Morgan, Harry Langdon, Ethel Teare",Erle C. Kenton,,,,Mack Sennett Comedies,Unknown
He Who Gets Slapped,72,English,"Up-and-coming scientist Paul Benedict is betrayed by his mentor, the Baron Regnard, who not only steals discoveries but also his wife Marie. Benedict, reeling from his pain, joins a circus sideshow in order to become the most famous clown in France. He becomes infatuated with Consuelo, a showgirl, who has become the recipient of affections by the Baron.",1924,"Drama, Thriller, Romance","circus, clown, clowning, based on play or musical, love, remake, tragedy, betrayal, unrequited love, silent film, betrayal by friend, slap, circus clown, circus performer","John Gilbert, Marc McDermott, Lon Chaney, Norma Shearer, Ruth King",Victor Sjöström,,Amazon Video ,Amazon Video ,Metro-Goldwyn-Mayer,Unknown
Who Is the Man?,60,English,"Daniel Arnault an impecunious sculptor, is in love with the beautiful Genevieve. Spurred on by her mercenary and socially ambitious mother , Genevieve consents to marry Daniel's wealthy brother Albert (Langhorn Burton). In despair, Daniel sinks into drug addiction.  However the marriage is not a success,...",1924,Drama,None,"Isobel Elsom, Langhorn Burton, Lewis Dayton, John Gielgud, Mary Rorke",Walter Summers,,,,Napoleon Films,Unknown
Kino Eye,78,Russian,"This documentary promoting the joys of life in a Soviet village centers on the activities of the Young Pioneers. These children are constantly busy, pasting propaganda posters on walls, distributing hand bills, exhorting all to ""buy from the cooperative"" as opposed to the Public Sector, promoting temperance, and helping poor widows. Experimental portions of the film, projected in reverse, feature the un-slaughtering of a bull and the un-baking of bread.",1924,Documentary,"soviet union, soviet realism",,Dziga Vertov,,,,Kultkino,Unknown
Hook and Ladder,60,English,"Cowboy Ace Cooper, to avoid arrest, becomes a fireman, falls in love with the chief's daughter, Sally Drennan, and wins her in spite of the efforts of a crooked politician to separate them.",1924,Western,None,"Edwards Davis, Philo McCullough, Frank Beal, Mildred June, Hoot Gibson",Edward Sedgwick,,,,Universal Pictures,Unknown
Wine,70,English,"John Warriner, facing financial ruin, accepts the proposal of a bootlegger, Benedict, to underwrite the business of illegal wine-selling. His daughter, Angela, takes up with the jazz set and is caught in a raid, at a cafe owned by Benedict. Her former sweetheart, Carl Graham, comes to the rescue and saves her from notoriety, while the family struggles back to its former respectability following Warriner's prison term.",1924,Drama,flapper,"Myrtle Stedman, Forrest Stanley, Clara Bow, Robert Agnew, Huntley Gordon",Louis J. Gasnier,,,,Universal Pictures,Unknown
The Enchanted Cottage,70,English,"The Enchanted Cottage stars Richard Barthelmess as Oliver, a physically and emotionally wounded World War I veteran who comes home to a fiancée who promptly leaves him. Licking his wounds in solitude, he meets a young woman named Laura (May McAvoy). They fall in love and agree to marry, but unexpected and magical events occur inside The Enchanted Cottage where they have agreed to spend their wedding night.",1924,Drama,None,"Ida Waterman, May McAvoy, Florence Short, Alfred Hickman, Richard Barthelmess",John S. Robertson,,,,Inspiration Pictures,Unknown
Die Nibelungen: Kriemhild's Revenge,129,German,"When Kriemhild, thirsty for revenge, marries to Etzel, king of the Huns, she invites King Gunther and his court to visit them, intending to finally take the life of the man responsible of her disgrace.",1924,"Adventure, Drama, Fantasy","nordic mythology, attila, huns, based on song, poem or rhyme, silent film, based on myths, legends or folklore, burgundy, 5th century, german mythology","Gertrud Arnold, Hans Carl Mueller, Margarete Schön, Erwin Biswanger, Theodor Loos",Fritz Lang,,,Kino Now ,"UFA, Decla-Bioscop",Unknown
Barbara Frietchie,85,English,"Two lovers in a small town in Maryland are torn apart by the Civil War--she is loyal to the south while he heads north to join the federal army, determined to protect the Union. Eventually his unit arrives in his hometown and he is reunited with his lover, but things aren't the way they used to be.",1924,"Drama, War, Romance, History","civil war, maryland","Charles Delaney, Joseph Bennett, Emmett King, Florence Vidor, Edmund Lowe",Lambert Hillyer,,,,Regal Pictures,Unknown
Ballet Mécanique,19,French,"A pulsing, kaleidoscope of images set to an energetic soundtrack. This is a world in motion, dominated by mechanical and repetitive images, with a few moments of solitude in a garden.",1924,Documentary,short film,"Kiki of Montparnasse, Dudley Murphy, Fernand Léger, Katherine Murphy, Katrin Murphy","Dudley Murphy, Fernand Léger",,,,Synchro-Ciné,Unknown
Flirting with Love,0,English,"When Wade Cameron, chairman of the Better Plays Society, stops the production of actress Gilda Lamont's first stage success, she attempts to revenge herself by affecting another personality and earning his confidence. He assigns her a role in an improvised production of a new play as an unknown actress, derails her attempt to expose him, and ends by winning her heart.",1924,Drama,None,"Colleen Moore, John Patrick, Frances Raymond, Winifred Bryson, Conway Tearle",John Francis Dillon,,,,Associated First National Pictures,Unknown
Mademoiselle Midnight,67,English,"Renée (Mae Murray) is the heiress of a Mexican ranch, granddaughter of a woman known for her recklessness and frivolity at night. This first ""Mademoiselle Midnight"" is banished in the opening scene by Napoleon III at Empress Eugenie's insistence to Mexico. Renee is kept locked at the hacienda at night by her father to prevent her following in her grandmother's wayward footsteps. She falls in love with a visiting American (Monte Blue) but is also pursued by the craven outlaw Manuel Corrales. Miss Murray gets to do some of her trademark dancing, but this one isn't a comedy, despite comic relief provided by Johnny Arthur.",1924,Drama,heiress,"Clarissa Selwynne, Earl Schenck, Paul Weigel, Mae Murray, John St. Polis",Robert Z. Leonard,,,,Tiffany Productions,Unknown
A Ten-Minute Egg,15,English,"The main premise for the comedy is the Jimmy discovers he can convince people he is a tough figure to be reckoned with merely by giving them a business card identifying him as the bouncer of the ""Bucket of Blood Cafe.""",1924,Comedy,None,"Ena Gregory, Jack Gavin, Noah Young, Emma Tansey, Charley Chase",Leo McCarey,,,,Hal Roach Studios,Unknown
His First Car,0,English,Al St. John buys a touring car and takes his extended family on a disastrous trip.,1924,Comedy,None,"Leon Holmes, Blanche Payson, Doris Deane, George Davis, Al St. John",Roscoe Arbuckle,,,,Reel Comedies Inc.,Unknown
The Lighthouse by the Sea,70,English,"A lighthouse keeper and his daughter are in trouble on two fronts--if the authorities find out he is going blind they will remove him, and a gang of liquor-smugglers is trying to destroy the lighthouse so they can land their illegal cargo on shore without being spotted.",1924,"Family, Drama","lighthouse, based on play or musical, dog, german shepherd, rin tin tin","Matthew Betz, Charles Hill Mailes, Douglas Gerrard, Louise Fazenda, Rin-Tin-Tin",Malcolm St. Clair,,,,Warner Bros. Pictures,Unknown
Getting Gertie's Goat,19,English,"Gertie and Jimmie want to get married and go on a honeymoon. They have the license and the tickets, but have to get past her strict father.",1924,Comedy,None,"Vera Steadman, James Harrison, Neal Burns, Dorothy Devore, Billy Bletcher",Scott Sidney,,,,"Al Christie Productions, Educational Pictures",Unknown
Die Nibelungen: Siegfried,148,German,"Siegfried, son of King Siegmund of Xanten, travels to Worms, capital of the Burgundian kingdom, to ask King Gunther for the hand of his sister, the beautiful Kriemhild.",1924,"Adventure, Drama, Fantasy","folk hero, iceland, nordic mythology, based on song, poem or rhyme, silent film, based on myths, legends or folklore, burgundy, 5th century, german mythology","Gertrud Arnold, Hanna Ralph, Paul Richter, Margarete Schön, Theodor Loos",Fritz Lang,,,Kino Now ,"UFA, Decla-Bioscop",Unknown
Broadway or Bust,60,English,"Virginia Redding inherits a fortune and goes to New York, leaving behind her suitor Dave, a rancher. Good fortune strikes Dave when radium deposits are discovered on his ranch, and he and his partner sell out, go to New York, and become society sensations.",1924,Western,None,"Ruth Dwyer, Stanhope Wheatcroft, King Zany, Gertrude Astor, Hoot Gibson",Edward Sedgwick,,,,Universal Pictures,Unknown
The Man Who Came Back,90,English,"Henry Potter is the irresponsible playboy son of a New York millionaire. Fearing he will disgrace the family name if he stays in New York, the father sends him to San Francisco to work in the family shipyards and, to make a man out of him, he is told he will have to start at the bottom and work his way up. Henry decides this is not a good idea and resents it to the point he will indeed start at the bottom but will work his way down from there, and disgrace the family name in San Francisco.",1924,Drama,"lost film, fragment","Ralph Lewis, Cyril Chadwick, Emily Fitzroy, Dorothy Mackaill, George O’Brien",Emmett J. Flynn,,,,Fox Film Corporation,Unknown
All Night Long,19,English,Harry runs into his old Marine sergeant and is reminded of the rivalry they had for a girl while they were stationed in France.,1924,,None,"Harry Langdon, Natalie Kingston, Vernon Dent",Harry Edwards,,,,Mack Sennett Comedies,Unknown
The Shadow of the East,60,English,"Barry Craven meets former sweetheart Gillian Locke, who is visiting India with her father. Craven's love for Gillian is revived, but he already has a wife, Lolaire, a native. In a jealous rage, Lolaire kills herself, freeing Craven, who returns to England and marries Gillian. His Indian servant, Kunwar Singh, casts a spell on Craven, causing him to leave Gillian and to go into the Algerian desert. There he joins Said, an old university friend who is the son of an Algerian sheik. Gillian follows, the servant is killed, and with him dies the spell, ""The Shadow of the East.""",1924,"Drama, Horror","based on novel or book, india, ghost, lost film","Norman Kerry, Mildred Harris, Frank Mayo, Evelyn Brent, Bertram Grassby",George Archainbaud,,,,Fox Film Corporation,Unknown
Wages of Virtue,70,English,"A carnival strongman and his girlfriend flee to Algiers to escape a murder charge but there they are caught again in a web of jealousy, deceit and murder.",1924,"Drama, Romance",None,"Gloria Swanson, Ben Lyon, Ivan Linow, Armand Cortes, Norman Trevor",Allan Dwan,,,,Famous Players-Lasky Corporation,Unknown
A Sainted Devil,0,English,"A nobleman seeks to rescue his bride, who has been kidnapped by his former lover and a bandit.",1924,Drama,"kidnapping, bandit, partially lost film, fragment","Jean Del Val, Nita Naldi, Helena D'Algy, Dagmar Godowsky, Rudolph Valentino",Joseph Henabery,,,,Famous Players-Lasky Corporation,Unknown
