Title,Runtime (minutes),Language,Overview,Release Year,Genre,Keywords,Actors,Directors,Stream,Buy,Rent,Production Companies,Website
Lady Hamilton,100,German,The married Lady Emma Hamilton has an ill fated romance with Admiral Horatio Nelson.,1921,"Drama, History",None,"Liane Haid, Reinhold Schünzel, Anton Pointner, Werner Krauß, Conrad Veidt",Richard Oswald,,,,Richard Oswald Produktion,Unknown
The Wallop,50,English,"John Wesley Pringle, adventurer at large, returns home after making his strike and finds his old girl friend, Stella, engaged to Christopher Foy, who is running for sheriff. Pringle foils an attempt by incumbent sheriff Matt Lisner to kill Foy, but when Foy is accused of a murder, Pringle, in a clever ruse, captures Foy, holds the posse at gunpoint, and then releases him, explaining his motive.",1921,Western,None,"Joe Harris, Charles Le Moyne, William Steele, Mignonne Golden, Harry Carey",John Ford,,,,Universal Film Manufacturing Company,Unknown
Lichtspiel: Opus I,12,Unknown,"Against a dark background, several bright, curved or rounded shapes pulse towards the center of the screen, one at a time. They are followed by many other shapes, some irregular, some pointed, others rounded. The abstract shapes move into or across the screen in harmony with the musical score.",1921,Animation,None,,Walter Ruttmann,,,,,Unknown
The High Sign,21,English,"Buster is thrown off a train near an amusement park. There he gets a job in a shooting gallery run by the Blinking Buzzards mob. Ordered to kill a businessman, he winds up protecting the man and his daughter by outfitting their home with trick devices.",1921,"Crime, Comedy","bodyguard, trapdoor, oath, slapstick comedy, train, drifter, dog, silent film, amusement park, death threat, shooting gallery, short film","Buster Keaton, Bartine Burkett, Joe Roberts, Charles Dorety, Al St. John","Buster Keaton, Edward F. Cline",IndieFlix ,,,Joseph M. Schenck Productions,Unknown
The Silent Call,70,English,A wolfdog is wrongly accused of sheep killing. Based on the novel by Hal G. Evarts.,1921,"Drama, Adventure","based on novel or book, wilderness, dog, german shepherd, silent film","Strongheart, William Dyer, Kathryn McGuire, John Bowers, James Pier Mason",Laurence Trimble,,,,H.O. Davis,Unknown
The Flying Koffer,9,German,Lotte Reiniger's earliest preserved fairytale film based on a fairy tale by Hans Christian Andersen.,1921,"Animation, Fantasy","fairy tale, woman director",,Lotte Reiniger,Criterion Channel ,,,Institut für Kulturforschung,Unknown
Birds of Prey,0,English,A Nick Carter mystery,1921,Mystery,nick carter,"Thomas Carrigan, Colin Chase, Mae Gaston",Alexander Hall,,,,Broadwell Productions,Unknown
The Idle Class,32,English,"At an upper class golf resort, a tramp discovers he's the lookalike of a rich man with a beautiful, unhappy wife.",1921,Comedy,"mistaken identity, tramp, look-alike, class differences, silent film, suit of armor, little tramp, neglected wife, costume party","Charlie Chaplin, Al Ernest Garcia, Edna Purviance, Lita Grey, Henry Bergman",Charlie Chaplin,"Max, Max Amazon Channel, Criterion Channel ",,,Charles Chaplin Productions,Unknown
Destiny,98,German,"As a young couple stops and rests in a small village inn, the man is abducted by Death and is sequestered behind a huge doorless, windowless wall. The woman finds a mystic entrance and is met by Death, who tells her three separate stories set in exotic locales, all involving circumstances similar to hers.",1921,"Drama, Fantasy, Romance","china, self sacrifice, wall, death, silent film, stranger, inn, expressionism, cementery, life after death, german expressionism","Karl Rückert, Lil Dagover, Bernhard Goetzke, Walter Janssen, Hans Sternberg",Fritz Lang,FlixFling ,"Vudu, FlixFling ","Vudu, FlixFling ",Decla-Bioscop,Unknown
A Heart to Let,50,English,,1921,Comedy,silent film,"Justine Johnstone, Marcia Harris, Thomas Carr, Elizabeth Garrison, Harrison Ford",Edward Dillon,,,,Realart Pictures Corporation,Unknown
