Title,Runtime (minutes),Language,Overview,Release Year,Genre,Keywords,Actors,Directors,Stream,Buy,Rent,Production Companies,Website
Viva Zapata!,113,English,"The story of Mexican revolutionary Emiliano Zapata, who led a rebellion against the corrupt, oppressive dictatorship of president Porfirio Díaz in the early 20th century.",1952,"History, War, Drama","mexico, usa president, presidential election, peasant, mexican revolution, biography, revolutionary, 1900s","Jean Peters, Anthony Quinn, Marlon Brando, Joseph Wiseman, Arnold Moss",Elia Kazan,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",20th Century Fox,Unknown
Ikiru,143,Japanese,"Kanji Watanabe is a middle-aged man who has worked in the same monotonous bureaucratic position for decades. Learning he has cancer, he starts to look for the meaning of his life.",1952,Drama,"dying and death, japan, bureaucracy, age difference, praise, office, night life, sense of life, playground, obsequies, swing, loneliness, office politics, infatuation, wake, public works, short time to live, bureaucrat, thoughts of retirement, terminal cancer, city park, civil servant, monotonous life, accomplishments, office gossip","Takashi Shimura, Haruo Tanaka, Miki Odagiri, Nobuo Kaneko, Bokuzen Hidari",Akira Kurosawa,"Max, Max Amazon Channel, Criterion Channel ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",TOHO,Unknown
High Noon,85,English,"Will Kane, the sheriff of a small town in New Mexico, learns a notorious outlaw he put in jail has been freed, and will be arriving on the noon train. Knowing the outlaw and his gang are coming to kill him, Kane is determined to stand his ground, so he attempts to gather a posse from among the local townspeople.",1952,"Western, Thriller","gunslinger, showdown, fistfight, u.s. marshal, shootout, morality, black and white, battle, justice, one against many, quick draw, brawl, ticking clock","Thomas Mitchell, Lloyd Bridges, Gary Cooper, Grace Kelly, Katy Jurado",Fred Zinnemann,"Amazon Prime Video, fuboTV, MGM Plus Amazon Channel, Paramount Plus, Paramount Plus Apple TV Channel , Paramount+ Amazon Channel, Paramount+ Roku Premium Channel, MGM Plus ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","Stanley Kramer Productions, United Artists",Unknown
"Retreat, Hell!",95,English,"During the Korean War, a U.S. Marine battalion must fight its way out of a frozen mountain pass despite diminishing supplies, freezing temperatures and constant attacks by overwhelming numbers of Chinese soldiers.",1952,"Drama, War","korean war, marine, inchon","Frank Lovejoy, Nedrick Young, Richard Carlson, Russ Tamblyn, Anita Louise",Joseph H. Lewis,,,,United States Pictures,Unknown
The Duck Doctor,7,English,"Tom is duck hunting, and he wings a little duckling that can't quite keep up with the flock. Jerry gets to the fallen duck before Tom, bandages his wing, and shelters him from Tom as he keeps running out to join his flock.",1952,"Comedy, Animation",duckling,Red Coffey,"Joseph Barbera, William Hanna",,,,"Metro-Goldwyn-Mayer, MGM Cartoon Studio",Unknown
Phone Call from a Stranger,105,English,"Four strangers board a plane and become fast friends, but a catastrophic crash leaves only one survivor. He then sets off on a journey to discover who these people were, but ultimately discovers the devastating truth about himself.",1952,Drama,"dysfunctional marriage, plane crash","Keenan Wynn, Shelley Winters, Gary Merrill, Bette Davis, Michael Rennie",Jean Negulesco,FlixFling ,FlixFling ,FlixFling ,20th Century Fox,Unknown
The Sniper,88,English,"Eddie Miller struggles with his hatred of women, he's especially bothered by seeing women with their lovers. He starts a killing spree as a sniper by shooting women from far distances. In an attempt to get caught, he writes an anonymous letter to the police begging them to stop him.",1952,"Crime, Thriller","sniper, san francisco, california, nightclub, film noir, b movie, sniper rifle","Marie Windsor, Adolphe Menjou, Frank Faylen, Arthur Franz, Gerald Mohr",Edward Dmytryk,,,,"Stanley Kramer Productions, Columbia Pictures",Unknown
Manon of the Spring,235,French,"Marcel Pagnol's adaptation of his own novel Manon des sources, the story of a shepherdess who exacts her revenge on the townsfolk she blames for killing her father, in two parts: Manon des sources and Ugolin.",1952,"Drama, Comedy, Romance, Family","provence, rural area, french","Jacqueline Pagnol, Robert Vattier, Henri Poupon, Raymond Pellegrin, Rellys",Marcel Pagnol,,,,Société nouvelle des films Marcel Pagnol,Unknown
Le Plaisir,97,French,"Three stories about the pleasure. The first one is about a man hiding his age behind a mask to keep going to balls and fancying women - pleasure and youth. Then comes the long tale of Mme Tellier taking her girls (whores) to the country for attending her niece's communion - pleasure and purity. And lastly, Jean the painter falling in love with his model - pleasure and death.",1952,"Drama, Comedy, Romance",None,"Ginette Leclerc, Madeleine Renaud, Mila Parély, Gaby Morlay, Claude Dauphin",Max Ophüls,Criterion Channel ,,,"Stera Films, Compagnie Commerciale Française Cinématographique (CCFC), C.C.F.C",Unknown
Angels One Five,98,English,"The year is 1940 and Pilot Officer T.B. Baird arrives straight out of flight school to join a front line RAF squadron at the height of the Battle of Britain. After an unfortunate start and a drumming down from his commanding officer, Baird must balance the struggle to impress his Group Captain, regain his pride, fit in with his fellow pilots, and survive one of the most intense air battles in history.",1952,"Drama, War","world war ii, hurricane, pilot, conflict, bombing, airfield, valour, battle of britain, royal air force, raf","Michael Denison, Jack Hawkins, John Gregson, Cyril Raymond, Veronica Hurst",George More O'Ferrall,,,,"Templar Film Studios, Associated British Picture Corporation",Unknown
Diplomatic Courier,97,English,"During the Cold War, diplomatic courier Mike Kells must retrieve a dispatch containing top-secret intelligence. But when he arrives at the meeting point, a train station in Salzburg, his contact turns up dead, and the message is nowhere to be found. With no clear suspect in sight, Kells must sort through his uncertain relationships with two women, while sidestepping the pitfalls of subterfuge, sabotage and spies in his search for the documents.",1952,"Mystery, Thriller, Drama","yugoslavia, secret agent, microfilm, double agent","Karl Malden, Stephen McNally, Patricia Neal, Hildegard Knef, Tyrone Power",Henry Hathaway,,,,20th Century Fox,Unknown
The Martyr of Calvary,113,Spanish,The Martyr of Calvary (Spanish: El Mártir del Calvario) is a 1952 Mexican drama film directed by Miguel Morayta about the life of Christ. It was entered into the 1954 Cannes Film Festival.,1952,"History, Drama",None,"Armando Sáenz, Manolo Fábregas, Consuelo Frank, Miguel Ángel Ferriz Sr., Enrique Rambal",Miguel Morayta,,,,"Oro Films, Estudios Cinematográficos del Tepeyac",Unknown
Fan-Fan the Tulip,102,French,"Fanfan is a young handsome peasant. He joins the army to escape marriage because a gypsy girl predicted he will get glory and the king's daughter as a wife. But the gypsy girl was in fact Adeline, the daughter of the recruiting officer. Once he has discovered the stratagem, Fanfan refuses to forget this dream and decides to fulfill the destiny of the fake prediction.",1952,"Romance, Adventure, Comedy, War",None,"Gérard Philipe, Gina Lollobrigida, Noël Roquevert, Marcel Herrand, Olivier Hussenot",Christian-Jaque,Criterion Channel ,,,"Amato Produzione, Filmsonor, Les Films Ariane, Rizzoli Editore",Unknown
Denver and Rio Grande,89,English,"Jim Vesser and his team of railroading men try to build a rail line through a mountain pass, while a group of less scrupulous construction workers sabotages the entire operation in the hopes that they can get their tracks laid first and get the money from the railroad.",1952,Western,"horse, fistfight, railroad, cowboy, female gunfighter","Kasey Rogers, Edmond O'Brien, Dean Jagger, Sterling Hayden, Lyle Bettger",Byron Haskin,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Paramount,Unknown
My Six Convicts,104,English,A psychologist takes on the daunting task of getting into the mind of prisoners. He must gain the trust and cooperation from a group of men who have no reason to help him and who might enjoy killing him.,1952,"Comedy, Drama","prison, escape, psychology","Marshall Thompson, Alf Kjellin, Millard Mitchell, Gilbert Roland, John Beal",Hugo Fregonese,,,,Stanley Kramer Productions,Unknown
The Big Trees,89,English,"In 1900, unscrupulous timber baron Jim Fallon plans to take advantage of a new law and make millions off California redwood. Much of the land he hopes to grab has been homesteaded by a Quaker colony, who try to persuade him to spare the giant sequoias...but these are the very trees he wants most. Expert at manipulating others, Fallon finds that other sharks are at his own heels, and forms an unlikely alliance.",1952,"Romance, Western","tree, sequoia","Eve Miller, Kirk Douglas, John Archer, Patrice Wymore, Edgar Buchanan",Felix E. Feist,"Hoopla, Classix, Fandor Amazon Channel ",Amazon Video ,Amazon Video ,Warner Bros. Pictures,Unknown
Hans Christian Andersen,112,English,"A small-town shoemaker with a knack for spinning yarns, Hans encounters happiness and heartbreak on his road to becoming a full-fledged writer.",1952,"Music, Romance, Family, Fantasy, History",biography,"Danny Kaye, Farley Granger, Philip Tonge, Joseph Walsh, Zizi Jeanmaire",Charles Vidor,Amazon Prime Video ,"Apple TV, Amazon Video ","Apple TV, Amazon Video, Vudu ",Samuel Goldwyn Productions,Unknown
The Miracle of Our Lady of Fatima,102,English,"In 1917, three shepherd children living just outside Fatima, Portugal have visions of a lovely lady in a cloud. The anticlerical government wishes to squelch the Church; reports of religious experiences are cause for serious concern. Yet the children stand by their story, and the message of peace and hope the Lady brings. In the last vision, attended by thousands of people, the Lady proves her reality with a spectacular miracle that is seen by everyone present. Based on actual events at Fatima in the summer of 1917.",1952,Drama,"shepherd, miracle, spiritual, virgin mary, fatima, 1910s","Angela Clarke, Richard Hale, Frank Silvera, Gilbert Roland, Jay Novello",John Brahm,,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Warner Bros. Pictures,Unknown
The Machine That Kills Bad People,85,Italian,"In Amalfi, a village on the Italian coast, an old man who seems to have strange powers gives Celestino Esposito, the local photographer, a dangerous ability.",1952,"Comedy, Fantasy",None,"Marilyn Buferd, Giovanni Amato, Pietro Carloni, Joseph Falletta, Gennaro Pisano",Roberto Rossellini,"Max, Max Amazon Channel, Criterion Channel ",,,Tevere Film,Unknown
Fit to Be Tied,7,English,"Jerry removes a tack from Spike's paw. In gratitude, Spike gives Jerry a bell to ring when he's in trouble.",1952,"Animation, Comedy","bell, cartoon cat, cartoon mouse, cartoon dog",Daws Butler,"Joseph Barbera, William Hanna",,,,MGM Cartoon Studio,Unknown
Deadline - U.S.A.,87,English,"With three days before his paper folds, a crusading editor tries to expose a vicious gangster.",1952,"Crime, Drama","new york city, newspaper, gangster, journalism, press, film noir, newspaper editor, editor","Ed Begley, Warren Stevens, Kim Hunter, Humphrey Bogart, Ethel Barrymore",Richard Brooks,,,,20th Century Fox,Unknown
The Crimson Pirate,105,English,"Burt Lancaster plays a pirate with a taste for intrigue and acrobatics who involves himself in the goings on of a revolution in the Caribbean in the late 1700s. A light hearted adventure involving prison breaks, an oddball scientist, sailing ships, naval fights and tons of swordplay.",1952,"Adventure, Comedy","cannon, swordplay, revolution, protection, pirate, scientist, corrupt politician, swashbuckler, 18th century, sailing ship, caribbean sea, sea battle, pirate ship, corrupt official, evil ruler","James Hayter, Burt Lancaster, Nick Cravat, Eva Bartok, Torin Thatcher",Robert Siodmak,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Hecht-Lancaster Productions,Unknown
Flaming Feather,77,English,"A mysterious outlaw known as the Sidewinder, phantom leader of renegade Ute Indians, terrorizes the people of the Arizona Territory in the 1870s. When rancher Tex McCloud has his place burned out, he vows to find and kill the Sidewinder.",1952,Western,"ranch, renegade, outlaw, arizona territory","Victor Jory, Sterling Hayden, Arleen Whelan, Forrest Tucker, Barbara Rush",Ray Enright,,,,Nat Holt Productions,Unknown
Way of a Gaucho,91,English,"In 1875 Argentina, after killing a man, a gaucho is sentenced to harsh army duty but he deserts the army and becomes a bandit leader.",1952,"Western, Adventure","killing, argentina, church, bandit, pampas, 19th century","Gene Tierney, Rory Calhoun, Everett Sloane, Richard Boone, Hugh Marlowe",Jacques Tourneur,,,,20th Century Fox,Unknown
Moulin Rouge,119,English,"Born into aristocracy, Toulouse-Lautrec moves to Paris to pursue his art as he hangs out at the Moulin Rouge where he feels like he fits in being a misfit among other misfits. Yet, because of the deformity of his legs from an accident, he believes he is never destined to experience the true love of a woman. But that lack of love in his life may change as he meets two women",1952,Drama,"prostitute, dancer, paris, france, cabaret, artist, painter, biography, historical fiction, disabled, bohemian, cancan dance, montmartre, paris, cabaret dancer, 19th century","Katherine Kath, Zsa Zsa Gabor, José Ferrer, Suzanne Flon, Claude Nollier",John Huston,"IndieFlix, ScreenPix Apple TV Channel ",Vudu ,Vudu ,"United Artists, Romulus Films",Unknown
Room for One More,98,English,"Anne and ""Poppy"" Rose have three quirky kids. Anne has a generous heart and the belief in the innocence of children. To the unhappy surprise of her husband she takes in the orphan Jane, a problem child who already tried to kill herself once.",1952,"Comedy, Family","disabled child, vacation, problem child, based on memoir or autobiography, parenting, leg brace, foster child, handicap, eagle scout","Cary Grant, Betsy Drake, Randy Stuart, John Ridgely, Lurene Tuttle",Norman Taurog,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Warner Bros. Pictures,Unknown
The Iron Mistress,110,English,"In this biopic, Jim Bowie goes to New Orleans, where he falls for Judalon and befriends her brother, Narcisse. Soon, Jim is forced to avenge Narcisse's murder, but Judalon takes up with another man. Jim eventually has another romantic interlude with Judalon and is forced to kill one of her suitors in self-defense. Jim leaves town, and falls for the daughter of a Texas politician, but his entanglement with Judalon continues to bedevil him.",1952,"History, Drama, Action, Western, Romance","knife, riverboat, western hero","Joseph Calleia, Alan Ladd, Phyllis Kirk, Alf Kjellin, Virginia Mayo",Gordon Douglas,,,,"Warner Bros. Pictures, Warner Bros.",Unknown
Springfield Rifle,93,English,"Major Lex Kearney, dishonourably discharged from the army for cowardice in battle, volunteers to go undercover to try to prevent raids against shipments of horses desperately needed for the Union war effort. Falling in with the gang of jayhawkers and Confederate soldiers who have been conducting the raids, he gradually gains their trust and is put in a position where he can discover who has been giving them secret information revealing the routes of the horse shipments.",1952,"War, Western","undercover, horse, cowardice, battle, jayhawker","David Brian, Paul Kelly, Phyllis Thaxter, Philip Carey, Gary Cooper",André de Toth,,"Apple TV, Amazon Video ","Apple TV, Amazon Video ",Warner Bros. Pictures,Unknown
The Gentle Gunman,86,English,"The relationship between brothers Terry and Matt, both active in the IRA, comes under strain when Terry begins to question the use of violence.",1952,"Crime, Drama","brother, film noir, ira (irish republican army)","John Mills, Elizabeth Sellars, Robert Beatty, Barbara Mullen, Dirk Bogarde",Basil Dearden,,,,"Michael Balcon Productions, General Film Distributors",Unknown
Si yo fuera diputado,95,Spanish,"Cantinflas is a unique barber, who trades with an elderly neighbor, a lawyer by profession, laws lessons in exchange for haircuts and shaved. It proposes advice to defend in court the disadvantaged neighborhood. His success deputy seeks the votes as the other candidate, Don Próculo, it is not accepted by anyone but his own bodyguards. Don Próculo will use know how much ruse to win the election by the Council, and also for the love of 'Sarita'",1952,Comedy,"politician, uncle, lawyer, courtroom, barber, accusation","Cantinflas, Gloria Mange, Alejandro Ciangherotti, Emperatriz Carvajal, Andrés Soler",Miguel M. Delgado,,,,POSA Films,Unknown
Macao,81,English,A man on the run in the Far East is mistaken for an undercover cop.,1952,"Adventure, Drama, Romance, Crime","mistaken identity, film noir, nightclub singer, macao, gambling house, ferry","Robert Mitchum, Gloria Grahame, Jane Russell, William Bendix, Thomas Gomez",Josef von Sternberg,"Criterion Channel, Classix ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",RKO Radio Pictures,Unknown
California Conquest,79,English,"The period is the 1840s and California is part of Mexico. Many of the citizens wish to become part of the United States. Other countries are also interested and the Russians have established bases in the northern part of the state. To further their hold they have stolen guns and Don Arturo Bordega, a leader of those wanting statehood, is out to recover them.",1952,"Adventure, History, Romance, Western","california, settler","Cornel Wilde, Eugene Iglesias, Lisa Ferraday, Teresa Wright, Alfonso Bedoya",Lew Landers,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Google Play Movies, YouTube, Vudu ",Sam Katzman Productions,Unknown
Europe '51,118,Italian,"A wealthy, self-absorbed Rome socialite is racked by guilt over the death of her young son. As a way of dealing with her grief and finding meaning in her life, she decides to devote her time and money to the city’s poor and sick. Her newfound, single-minded activism leads to conflicts with her husband and questions about her sanity.",1952,Drama,"factory worker, suicide, rome, italy, loss of loved one, grief, poverty, class differences, neorealism, class struggle, death of a child","Ettore Giannini, Alexander Knox, Giulietta Masina, Ingrid Bergman, Teresa Pellati",Roberto Rossellini,"Max, Max Amazon Channel, Criterion Channel ",,,"Ponti-De Laurentiis Cinematografica, Lux Film",Unknown
Rancho Notorious,86,English,"A man in search of revenge infiltrates a ranch, hidden in an inhospitable region, where its owner, Altar Keane, gives shelter to outlaws fleeing from the law in exchange for a price.",1952,"Drama, Western",None,"William Frawley, Mel Ferrer, Gloria Henry, Arthur Kennedy, Marlene Dietrich",Fritz Lang,,,,Fidelity Pictures Corporation,Unknown
The Quiet Man,129,English,"An American man returns to the village of his birth in Ireland, where he finds love and conflict.",1952,"Romance, Comedy, Drama","countryside, fight, brother, widow, boxer, beer, love, rural area, cottage, train, ireland, dowry, technicolor, return to birthplace, temper","Victor McLaglen, Ward Bond, Maureen O'Hara, Barry Fitzgerald, John Wayne",John Ford,TCM ,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, AMC on Demand ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ",Republic Pictures,Unknown
Untamed Frontier,75,English,"The Denbow family denies access across their land to homesteaders. To evade a murder charge, Glenn Denbow marries Jane, the only witness who's in love with him. But the woman favors the settlers...",1952,Western,"blackmail, love, murder, range war, witness to murder","Shelley Winters, Joseph Cotten, Scott Brady, Suzan Ball, Minor Watson",Hugo Fregonese,,,,Universal International Pictures,Unknown
The Men Who Tread on the Tiger's Tail,59,Japanese,"Yoshitsune Minamoto, disguised with his retinue as monks, must make do with a comical porter as their guide through hostile territory en route to safety.",1952,"Drama, History, Thriller, Adventure",None,"Masayuki Mori, Takashi Shimura, Denjirō Ōkōchi, Kenichi Enomoto, Susumu Fujita",Akira Kurosawa,"Criterion Channel, Fandor Amazon Channel ",,,TOHO,Unknown
Botany Bay,93,English,"Based on the story of Australia's colonization, this atmospheric drama stars Alan Ladd as Hugh Tallant, an American medical student falsely convicted of robbery and sent on a torturous voyage with other prisoners to the penal colony at Botany Bay. Because of his attempt to escape, evil Captain Gilbert decides to return him to England on charges of mutiny.",1952,"Adventure, Action, Romance","australia, ship, mutiny, based on novel or book, convict, 18th century, high seas","Alan Ladd, Cedric Hardwicke, Murray Matheson, James Mason, Patricia Medina",John Farrow,,,,Paramount,Unknown
Waiting Women,107,Swedish,"Rakel, Marta, Karin and Annette are married to four brothers. While waiting in a summer cottage for their husbands to come home, they tell each other stories about their marriages. Rakel tells about the time she had an affair and confronted her husband with it. Marta's story is about how she at first refused to marry and had her child by herself. Karin tells about what happened when one time she and her husband got stuck in an elevator together. While the women tell their stories, Marta's younger sister Maj is planning to elope.",1952,"Drama, Comedy","husband wife relationship, women's issues, told in flashback","Eva Dahlbeck, Gunnar Björnstrand, Anita Björk, Maj-Britt Nilsson, Birger Malmsten",Ingmar Bergman,Criterion Channel ,"Apple TV, Google Play Movies, YouTube, Vudu ","Apple TV, Google Play Movies, YouTube, Vudu ",SF Studios,Unknown
The Greatest Show on Earth,152,English,"To ensure a full profitable season, circus manager Brad Braden engages The Great Sebastian, though this moves his girlfriend Holly from her hard-won center trapeze spot. Holly and Sebastian begin a dangerous one-upmanship duel in the ring, while he pursues her on the ground.",1952,"Drama, Romance","circus, clown, traveling circus, trapeze artist","Cornel Wilde, Gloria Grahame, Charlton Heston, Betty Hutton, Dorothy Lamour",Cecil B. DeMille,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ",Paramount,Unknown
The African Queen,105,English,"At the start of the First World War, in the middle of Africa’s nowhere, a gin soaked riverboat captain is persuaded by a strong-willed missionary to go down river and face-off a German warship.",1952,"Romance, Adventure","world war i, faith, africa, missionary, boat, river, hope, patriotism, hippopotamus, giraffe, methodist church, animal species, moqukito, boat wedding, leech, gin, tanzania, congo, man woman relationship, technicolor","Katharine Hepburn, Humphrey Bogart, Peter Bull, Theodore Bikel, Robert Morley",John Huston,"Amazon Prime Video, fuboTV, MGM Plus Amazon Channel, Paramount Plus, Paramount Plus Apple TV Channel , Paramount+ Amazon Channel, Paramount+ Roku Premium Channel, MGM Plus ",,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store, Spectrum On Demand ","United Artists, Independent Film Distributors, Romulus Films",Unknown
Scaramouche,115,English,"In 18th-century France, a young man masquerades as an actor to avenge his friend's murder.",1952,"Adventure, Romance","french revolution, sword duel","Eleanor Parker, Mel Ferrer, Henry Wilcoxon, Janet Leigh, Stewart Granger",George Sidney,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Microsoft Store ","Loew's Incorporated, Metro-Goldwyn-Mayer",Unknown
The White Reindeer,68,Finnish,"A newly-married woman becomes frustrated as her husband, a reindeer herder for an Arctic village, spends much of his time away. Desperate for affection, she visits a shaman who offers a potion that makes her irresistibly desirable, with unexpected and deadly results.",1952,"Fantasy, Horror","vampire, reindeer, shaman, arctic","Arvo Lehesmaa, Jouni Tapiola, Kalervo Nissilä, Mirjami Kuosmanen, Åke Lindman",Erik Blomberg,,,,Junior-Filmi,Unknown
Captain Pirate,85,English,"In 1690, years have passed since Captain Blood was pardoned by the Crown for his daring deeds against the Spanish on the Spanish Main, and he is living quietly on his plantation in the West Indies, practicing medicine and planning his marriage to Isabella. But his peaceful existence is shattered when Hilary Evans arrives and arrests him on a piracy charge. Somebody has been raiding the islands, and making it appear it was Captain Blood. In order to prove his innocence, Captain Blood has to sail again under the ""Jolly Roger.""",1952,"Adventure, Romance","captain, shipwreck, pirate, west indies, 17th century","Ted de Corsia, John Sutton, Charles Irwin, Patricia Medina, Louis Hayward",Ralph Murphy,,,,Columbia Pictures,Unknown
Carson City,87,English,"Mine owner William Sharon keeps having his gold shipments held up by a gang of bandits. Sharon hires banker Charles Crocker, who happens to have connections in the Central Pacific Railroad, to build a spur line from Virginia City to Carson City, so that the gold can be shipped by railroad. Silent Jeff Kincaid is the railroad engineer. However there is opposition to the railroad, chiefly from another mine owner, Big Jack Davis.",1952,Western,"banker, nevada, engineer, railroad, adventurer","Raymond Massey, Randolph Scott, James Millican, Richard Webb, Lucille Norman",André de Toth,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Warner Bros. Pictures,Unknown
